,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,30-Dec-2020,44.0,89.0,44.0,59.0,0,INDEX
1,ADDC,30-Dec-2020,26.0,27.0,-14.0,25.0,0,INDEX
2,ADDE,30-Dec-2020,863.0,1496.0,863.0,1435.0,0,INDEX
3,ADDN,30-Dec-2020,1059.0,1417.0,745.0,797.0,0,INDEX
4,ADDQ,30-Dec-2020,900.0,1482.0,900.0,1017.0,0,INDEX
5,ADDS,30-Dec-2020,154.0,313.0,154.0,289.0,0,INDEX
6,ADDT,30-Dec-2020,2003.0,2912.0,1853.0,1873.0,0,INDEX
7,ADDU,30-Dec-2020,149.0,608.0,149.0,608.0,0,INDEX
8,ADDV,30-Dec-2020,139.0,249.0,93.0,249.0,0,INDEX
9,ADDX,30-Dec-2020,319.0,565.0,284.0,563.0,0,INDEX
10,ADRA,30-Dec-2020,1.66,2.67,1.66,1.89,0,INDEX
11,ADRC,30-Dec-2020,1.3,1.3,0.91,1.15,0,INDEX
12,ADRE,30-Dec-2020,4.09,6.7,4.09,4.75,0,INDEX
13,ADRN,30-Dec-2020,3.67,6.69,2.26,2.41,0,INDEX
14,ADRQ,30-Dec-2020,2.14,3.48,2.14,2.17,0,INDEX
15,ADRS,30-Dec-2020,1.46,1.86,1.32,1.41,0,INDEX
16,ADRT,30-Dec-2020,2.6,4.11,2.21,2.25,0,INDEX
17,ADRU,30-Dec-2020,1.15,1.3,1.14,1.25,0,INDEX
18,ADRV,30-Dec-2020,1.76,1.76,1.27,1.73,0,INDEX
19,ADRX,30-Dec-2020,1.53,1.65,1.26,1.47,0,INDEX
20,ADVA,30-Dec-2020,110.0,143.0,110.0,125.0,207092300,INDEX
21,ADVC,30-Dec-2020,110.0,186.0,110.0,186.0,82568000,INDEX
22,ADVE,30-Dec-2020,1142.0,1817.0,1142.0,1817.0,741285900,INDEX
23,ADVN,30-Dec-2020,1455.0,1666.0,1335.0,1359.0,2070621000,INDEX
24,ADVQ,30-Dec-2020,1685.0,2079.0,1685.0,1879.0,3939504000,INDEX
25,ADVS,30-Dec-2020,485.0,984.0,485.0,984.0,182406100,INDEX
26,ADVT,30-Dec-2020,3250.0,3846.0,3250.0,3363.0,6217218000,INDEX
27,ADVU,30-Dec-2020,1133.0,3010.0,1133.0,3003.0,26870860000,INDEX
28,ADVV,30-Dec-2020,321.0,593.0,321.0,590.0,172251500,INDEX
29,ADVX,30-Dec-2020,916.0,1760.0,916.0,1760.0,437225700,INDEX
30,ASHD,30-Dec-2020,21.0,417.0,6.0,409.0,0,INDEX
31,ASHF,30-Dec-2020,21.0,1406.0,19.0,1237.0,0,INDEX
32,ASHR,30-Dec-2020,2.0,5.73,2.0,4.02,0,INDEX
33,ASHU,30-Dec-2020,42.0,1710.0,25.0,1646.0,0,INDEX
34,AVDA,30-Dec-2020,1.15,185.74,-0.89,94.79,0,INDEX
35,AVDC,30-Dec-2020,0.49,17.71,-7.69,16.55,0,INDEX
36,AVDE,30-Dec-2020,17.17,447.52,17.17,447.52,0,INDEX
37,AVDN,30-Dec-2020,50.43,1242.58,50.43,1242.58,0,INDEX
38,AVDQ,30-Dec-2020,164.32,2915.45,164.32,2915.45,0,INDEX
39,AVDS,30-Dec-2020,2.75,94.15,2.75,93.66,0,INDEX
40,AVDT,30-Dec-2020,215.91,4252.83,215.91,4252.83,0,INDEX
41,AVDU,30-Dec-2020,682.57,17232.9,682.57,16515.71,0,INDEX
42,AVDV,30-Dec-2020,6.45,76.23,6.45,76.21,0,INDEX
43,AVDX,30-Dec-2020,9.7,187.58,9.7,186.43,0,INDEX
44,AVLD,30-Dec-2020,0.26,383.96,0.26,332.99,0,INDEX
45,AVLF,30-Dec-2020,0.02,438.71,-0.43,338.3,0,INDEX
46,AVLR,30-Dec-2020,1.09,6.09,0.19,2.01,0,INDEX
47,AVLU,30-Dec-2020,0.29,758.86,0.1,671.29,0,INDEX
48,AVRA,30-Dec-2020,1.11,5.47,0.95,1.84,0,INDEX
49,AVRC,30-Dec-2020,1.07,1.27,0.79,1.25,0,INDEX
50,AVRE,30-Dec-2020,2.32,2.76,2.18,2.52,0,INDEX
51,AVRN,30-Dec-2020,2.9,5.7,2.3,2.5,0,INDEX
52,AVRQ,30-Dec-2020,3.38,4.99,3.38,3.84,0,INDEX
53,AVRS,30-Dec-2020,1.38,4.03,1.38,2.05,0,INDEX
54,AVRT,30-Dec-2020,3.04,4.88,3.04,3.16,0,INDEX
55,AVRU,30-Dec-2020,2.21,2.72,1.72,2.59,0,INDEX
56,AVRV,30-Dec-2020,1.97,1.97,1.37,1.79,0,INDEX
57,AVRX,30-Dec-2020,1.47,1.94,1.47,1.74,0,INDEX
58,AVVA,30-Dec-2020,11.21,227.41,11.21,207.09,0,INDEX
59,AVVC,30-Dec-2020,7.34,83.09,7.34,82.56,0,INDEX
60,AVVE,30-Dec-2020,30.09,741.28,30.09,741.28,0,INDEX
61,AVVN,30-Dec-2020,76.91,2070.62,76.91,2070.62,0,INDEX
62,AVVQ,30-Dec-2020,233.13,3939.5,233.13,3939.5,0,INDEX
63,AVVS,30-Dec-2020,9.91,182.4,9.91,182.4,0,INDEX
64,AVVT,30-Dec-2020,321.26,6217.21,321.26,6217.21,0,INDEX
65,AVVU,30-Dec-2020,1244.56,28737.89,1244.56,26870.86,0,INDEX
66,AVVV,30-Dec-2020,13.1,172.26,13.1,172.25,0,INDEX
67,AVVX,30-Dec-2020,30.36,437.74,30.36,437.22,0,INDEX
68,BANK,30-Dec-2020,3500.27,3537.68,3499.97,3530.0,0,INDEX
69,BCMA,30-Dec-2020,2811.0,3344.0,2811.0,2893.0,0,INDEX
70,BCMC,30-Dec-2020,100.34,100.98,100.34,100.98,0,INDEX
71,BCMD,30-Dec-2020,1040.0,1293.0,738.0,1260.0,0,INDEX
72,BCME,30-Dec-2020,291.0,390.0,291.0,361.0,0,INDEX
73,BCMF,30-Dec-2020,173.0,222.0,142.0,213.0,0,INDEX
74,BCMG,30-Dec-2020,50.0,50.0,23.0,24.0,0,INDEX
75,BCMM,30-Dec-2020,100.49,101.29,100.49,101.12,0,INDEX
76,BCMU,30-Dec-2020,156.0,156.0,50.0,84.0,0,INDEX
77,BDMA,30-Dec-2020,982.0,1063.0,982.0,1063.0,0,INDEX
78,BDMC,30-Dec-2020,100.26,100.27,100.18,100.21,0,INDEX
79,BDMD,30-Dec-2020,2976.0,3116.0,2976.0,3114.0,0,INDEX
80,BDME,30-Dec-2020,244.0,285.0,244.0,284.0,0,INDEX
81,BDMF,30-Dec-2020,252.0,290.0,252.0,290.0,0,INDEX
82,BDMG,30-Dec-2020,17.0,24.0,17.0,24.0,0,INDEX
83,BDMM,30-Dec-2020,98.85,98.9,98.85,98.89,0,INDEX
84,BDMU,30-Dec-2020,49.0,60.0,49.0,60.0,0,INDEX
85,BFMA,30-Dec-2020,1872.0,1973.0,1872.0,1973.0,0,INDEX
86,BFMC,30-Dec-2020,99.79,99.79,99.7,99.7,0,INDEX
87,BFMD,30-Dec-2020,2068.0,2187.0,2068.0,2187.0,0,INDEX
88,BFME,30-Dec-2020,173.0,195.0,173.0,195.0,0,INDEX
89,BFMF,30-Dec-2020,315.0,369.0,315.0,369.0,0,INDEX
90,BFMG,30-Dec-2020,22.0,32.0,22.0,31.0,0,INDEX
91,BFMM,30-Dec-2020,100.5,100.5,100.46,100.46,0,INDEX
92,BFMU,30-Dec-2020,67.0,76.0,67.0,76.0,0,INDEX
93,BGMA,30-Dec-2020,2576.0,2717.0,2576.0,2717.0,0,INDEX
94,BGMC,30-Dec-2020,99.7,99.7,99.65,99.67,0,INDEX
95,BGMD,30-Dec-2020,1372.0,1450.0,1372.0,1449.0,0,INDEX
96,BGME,30-Dec-2020,178.0,201.0,178.0,201.0,0,INDEX
97,BGMF,30-Dec-2020,310.0,363.0,310.0,362.0,0,INDEX
98,BGMG,30-Dec-2020,16.0,26.0,16.0,26.0,0,INDEX
99,BGMM,30-Dec-2020,100.72,100.74,100.72,100.73,0,INDEX
100,BGMU,30-Dec-2020,59.0,70.0,59.0,70.0,0,INDEX
101,BKX,30-Dec-2020,96.11,97.03,96.11,96.82,0,INDEX
102,BWH,30-Dec-2020,228.65,237.8,226.98,236.87,0,INDEX
103,CASH,30-Dec-2020,1.0,1.0,1.0,1.0,0,INDEX
104,COMP,30-Dec-2020,12906.51,12924.93,12857.76,12870.0,0,INDEX
105,CPR,30-Dec-2020,3.5525,3.583,3.5405,3.549,48217,INDEX
106,CYM,30-Dec-2020,19.81,19.99,19.81,19.92,0,INDEX
107,DCFD,30-Dec-2020,67.69,78.46,58.46,64.61,0,INDEX
108,DCFI,30-Dec-2020,70.76,73.84,66.15,67.69,0,INDEX
109,DCOF,30-Dec-2020,78.46,81.53,78.46,78.46,0,INDEX
110,DCOH,30-Dec-2020,86.15,86.15,81.53,81.53,0,INDEX
111,DCSE,30-Dec-2020,51274.74,51888.73,51198.46,51764.54,0,INDEX
112,DCTH,30-Dec-2020,87.69,87.69,87.69,87.69,0,INDEX
113,DCTW,30-Dec-2020,50.76,61.53,41.53,49.23,0,INDEX
114,DECA,30-Dec-2020,66.0,69.0,53.0,66.0,112297200,INDEX
115,DECC,30-Dec-2020,84.0,172.0,84.0,161.0,66015700,INDEX
116,DECE,30-Dec-2020,279.0,383.0,262.0,382.0,293759200,INDEX
117,DECN,30-Dec-2020,396.0,590.0,249.0,562.0,828032600,INDEX
118,DECQ,30-Dec-2020,785.0,873.0,597.0,862.0,1024054000,INDEX
119,DECS,30-Dec-2020,331.0,704.0,322.0,695.0,88736300,INDEX
120,DECT,30-Dec-2020,1247.0,1522.0,934.0,1490.0,1964383000,INDEX
121,DECU,30-Dec-2020,984.0,2431.0,984.0,2395.0,10355150000,INDEX
122,DECV,30-Dec-2020,182.0,378.0,182.0,341.0,96034300,INDEX
123,DECX,30-Dec-2020,597.0,1215.0,597.0,1197.0,250786300,INDEX
124,DIFD,30-Dec-2020,73.33,80.0,60.0,63.33,0,INDEX
125,DIFI,30-Dec-2020,80.0,80.0,73.33,76.66,0,INDEX
126,DIOF,30-Dec-2020,73.33,76.66,73.33,73.33,0,INDEX
127,DIOH,30-Dec-2020,86.66,86.66,76.66,76.66,0,INDEX
128,DITH,30-Dec-2020,90.0,90.0,90.0,90.0,0,INDEX
129,DITW,30-Dec-2020,60.0,70.0,50.0,56.66,0,INDEX
130,DIVQ,30-Dec-2020,3906.4,3911.94,3875.16,3877.2,0,INDEX
131,DJC,30-Dec-2020,10027.62,10072.61,10026.36,10036.39,421116300,INDEX
132,DJEC,30-Dec-2020,2117.42,2121.42,2092.42,2094.27,0,INDEX
133,DJI,30-Dec-2020,30415.09,30525.35,30393.04,30409.56,296144400,INDEX
134,DJT,30-Dec-2020,12433.49,12504.87,12427.94,12459.23,92805300,INDEX
135,DJU,30-Dec-2020,847.96,854.52,847.96,850.59,32166500,INDEX
136,DJWO,30-Dec-2020,492.6,495.53,492.18,494.49,0,INDEX
137,DLTC,30-Dec-2020,3252.26,3256.08,3217.87,3219.8,0,INDEX
138,DOWE,30-Dec-2020,1746.88,1754.1,1742.7,1745.59,0,INDEX
139,DRCI,30-Dec-2020,265.1,267.92,264.83,265.91,0,INDEX
140,DREI,30-Dec-2020,367.8,371.77,367.31,368.89,0,INDEX
141,DSAE,30-Dec-2020,1335.21,1351.83,1335.21,1345.19,26246900,INDEX
142,DSAF,30-Dec-2020,1420.24,1423.59,1400.82,1402.05,6363900,INDEX
143,DSAG,30-Dec-2020,223.64,226.06,223.64,224.28,14880900,INDEX
144,DSAI,30-Dec-2020,866.93,875.04,866.93,872.69,7310000,INDEX
145,DSAL,30-Dec-2020,75.39,79.15,75.16,78.4,3432800,INDEX
146,DSAM,30-Dec-2020,2473.86,2485.54,2461.89,2467.99,25876800,INDEX
147,DSAP,30-Dec-2020,971.4,1001.19,969.44,999.04,92755800,INDEX
148,DSAR,30-Dec-2020,183.75,187.24,183.33,186.04,79700500,INDEX
149,DSAS,30-Dec-2020,1386.43,1405.96,1384.54,1399.8,22530300,INDEX
150,DSAT,30-Dec-2020,541.73,549.69,541.26,548.62,4485900,INDEX
151,DSAU,30-Dec-2020,825.48,852.7,823.68,850.74,88269800,INDEX
152,DSAV,30-Dec-2020,731.64,731.64,717.85,723.89,13173400,INDEX
153,DSBC,30-Dec-2020,1912.81,1933.95,1908.83,1912.82,70234400,INDEX
154,DSBD,30-Dec-2020,1268.59,1284.39,1268.59,1278.75,13320700,INDEX
155,DSBE,30-Dec-2020,156.03,157.44,154.89,155.43,799700,INDEX
156,DSBK,30-Dec-2020,428.5,431.19,427.95,429.64,114965000,INDEX
157,DSBM,30-Dec-2020,451.61,457.7,451.6,456.81,72467100,INDEX
158,DSBS,30-Dec-2020,214.75,221.71,214.75,221.01,42896700,INDEX
159,DSBT,30-Dec-2020,2495.17,2510.02,2485.5,2486.88,71921800,INDEX
160,DSBV,30-Dec-2020,875.51,881.25,875.51,877.94,15790400,INDEX
161,DSCA,30-Dec-2020,810.9,826.6,810.9,819.28,18869500,INDEX
162,DSCC,30-Dec-2020,579.97,585.85,579.79,584.51,8583300,INDEX
163,DSCF,30-Dec-2020,373.27,377.42,373.27,375.92,18868200,INDEX
164,DSCG,30-Dec-2020,1319.01,1328.85,1318.67,1324.06,178222800,INDEX
165,DSCH,30-Dec-2020,739.05,746.66,738.78,744.64,29570300,INDEX
166,DSCM,30-Dec-2020,707.37,708.33,703.04,704.32,10039600,INDEX
167,DSCN,30-Dec-2020,958.2,969.97,958.2,965.85,15651500,INDEX
168,DSCP,30-Dec-2020,472.26,477.05,472.26,475.6,9869600,INDEX
169,DSCR,30-Dec-2020,6731.68,6745.42,6625.36,6640.9,126426400,INDEX
170,DSCS,30-Dec-2020,2215.14,2244.73,2215.14,2224.5,8694000,INDEX
171,DSCT,30-Dec-2020,1275.44,1283.7,1268.52,1269.85,35718200,INDEX
172,DSCX,30-Dec-2020,1083.91,1097.24,1083.45,1091.8,20987000,INDEX
173,DSCY,30-Dec-2020,1481.11,1484.9,1473.94,1474.41,357830400,INDEX
174,DSDB,30-Dec-2020,769.33,779.15,769.33,776.28,1261700,INDEX
175,DSDN,30-Dec-2020,420.34,424.99,420.34,422.25,3716500,INDEX
176,DSDR,30-Dec-2020,790.95,793.41,789.5,791.26,21151700,INDEX
177,DSDS,30-Dec-2020,445.46,448.05,441.66,443.64,2665800,INDEX
178,DSDT,30-Dec-2020,64.27,65.44,64.12,64.38,2397900,INDEX
179,DSDV,30-Dec-2020,177.76,178.68,177.61,177.96,13454700,INDEX
180,DSEC,30-Dec-2020,457.71,462.31,457.71,460.23,6388000,INDEX
181,DSEE,30-Dec-2020,573.64,579.15,573.64,577.17,13698100,INDEX
182,DSEH,30-Dec-2020,63.41,64.54,62.7,63.09,376300,INDEX
183,DSEN,30-Dec-2020,312.74,320.78,312.42,317.94,185994800,INDEX
184,DSES,30-Dec-2020,282.71,284.61,280.75,283.72,1016000,INDEX
185,DSEU,30-Dec-2020,292.11,295.1,292.11,294.2,58805900,INDEX
186,DSFA,30-Dec-2020,827.33,830.74,823.26,826.12,28607500,INDEX
187,DSFB,30-Dec-2020,693.71,696.17,693.55,694.27,44478600,INDEX
188,DSFC,30-Dec-2020,130.12,130.55,129.43,129.71,34306600,INDEX
189,DSFD,30-Dec-2020,615.68,617.82,615.22,616.42,15189200,INDEX
190,DSFE,30-Dec-2020,807.27,816.93,807.22,815.45,10829500,INDEX
191,DSFH,30-Dec-2020,359.98,368.37,359.98,367.67,2488200,INDEX
192,DSFI,30-Dec-2020,1346.74,1361.73,1346.74,1357.03,75087800,INDEX
193,DSFN,30-Dec-2020,650.47,655.32,650.45,653.25,331766900,INDEX
194,DSFO,30-Dec-2020,412.15,413.23,411.3,411.4,28688200,INDEX
195,DSFP,30-Dec-2020,570.31,571.76,569.1,569.23,28688200,INDEX
196,DSFT,30-Dec-2020,2537.2,2554.01,2523.02,2537.63,3831900,INDEX
197,DSFV,30-Dec-2020,731.35,737.37,731.22,735.46,0,INDEX
198,DSGF,30-Dec-2020,1509.53,1526.32,1509.53,1521.06,75087800,INDEX
199,DSGI,30-Dec-2020,507.37,512.1,507.24,510.76,65037900,INDEX
200,DSGT,30-Dec-2020,2294.68,2297.81,2273.39,2274.2,69255300,INDEX
201,DSGU,30-Dec-2020,250.14,253.31,249.78,250.72,5247300,INDEX
202,DSHB,30-Dec-2020,1168.27,1184.64,1165.48,1166.94,4732400,INDEX
203,DSHC,30-Dec-2020,1248.67,1254.19,1245.91,1246.68,184026400,INDEX
204,DSHD,30-Dec-2020,283.3,286.75,283.28,285.56,2551200,INDEX
205,DSHG,30-Dec-2020,885.24,888.15,881.84,882.64,15197600,INDEX
206,DSHI,30-Dec-2020,574.93,577.59,573.24,573.61,6838800,INDEX
207,DSHL,30-Dec-2020,74.51,76.95,74.51,75.75,4590000,INDEX
208,DSHN,30-Dec-2020,1101.77,1104.18,1094.08,1095.4,5425700,INDEX
209,DSHP,30-Dec-2020,2468.62,2479.3,2458.32,2461.93,20341500,INDEX
210,DSHR,30-Dec-2020,2691.72,2722.13,2691.72,2702.61,21395900,INDEX
211,DSHV,30-Dec-2020,543.19,550.06,543.18,547.43,2330800,INDEX
212,DSIB,30-Dec-2020,424.03,426.55,422.11,422.38,2077800,INDEX
213,DSID,30-Dec-2020,532.52,537.72,532.34,536.01,55168300,INDEX
214,DSIF,30-Dec-2020,37.15,37.88,37.12,37.47,3949400,INDEX
215,DSIG,30-Dec-2020,998.87,1005.04,998.87,1002.13,197682600,INDEX
216,DSIL,30-Dec-2020,707.46,718.03,707.46,712.9,10718900,INDEX
217,DSIM,30-Dec-2020,234.03,246.38,234.03,244.53,39073100,INDEX
218,DSIN,30-Dec-2020,933.76,939.96,933.76,937.16,213334200,INDEX
219,DSIO,30-Dec-2020,107.61,109.02,107.58,108.44,17795500,INDEX
220,DSIP,30-Dec-2020,922.82,930.1,922.76,924.83,11917100,INDEX
221,DSIQ,30-Dec-2020,2516.22,2544.05,2516.22,2534.45,32225500,INDEX
222,DSIR,30-Dec-2020,667.62,672.31,667.62,668.77,32500200,INDEX
223,DSIS,30-Dec-2020,847.58,850.66,844.88,846.34,44451400,INDEX
224,DSIT,30-Dec-2020,1442.13,1446.21,1437.74,1441.59,16022600,INDEX
225,DSIU,30-Dec-2020,290.29,291.54,289.64,290.39,3836700,INDEX
226,DSIV,30-Dec-2020,935.37,940.09,932.86,934.22,10471200,INDEX
227,DSIX,30-Dec-2020,648.38,652.2,647.94,648.91,21781200,INDEX
228,DSLE,30-Dec-2020,956.78,967.19,954.94,965.22,27014800,INDEX
229,DSLG,30-Dec-2020,2146.24,2187.07,2145.46,2181.17,3890100,INDEX
230,DSLW,30-Dec-2020,1334.26,1344.56,1334.26,1340.18,0,INDEX
231,DSMC,30-Dec-2020,2028.81,2037.28,2021.29,2024.22,49742100,INDEX
232,DSME,30-Dec-2020,1281.17,1293.32,1277.89,1280.48,89200400,INDEX
233,DSMF,30-Dec-2020,7.64,7.73,7.64,7.66,10350100,INDEX
234,DSMG,30-Dec-2020,123.23,124.27,122.64,124.26,3823600,INDEX
235,DSMR,30-Dec-2020,39.55,40.06,39.28,39.7,29080600,INDEX
236,DSMS,30-Dec-2020,1244.94,1255.75,1243.24,1246.61,3523700,INDEX
