,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,16-Oct-2020,-26.0,-7.0,-37.0,-31.0,0,INDEX
1,ADDC,16-Oct-2020,20.0,27.0,5.0,18.0,0,INDEX
2,ADDE,16-Oct-2020,635.0,921.0,16.0,16.0,0,INDEX
3,ADDN,16-Oct-2020,292.0,462.0,-280.0,-266.0,0,INDEX
4,ADDQ,16-Oct-2020,-31.0,454.0,-181.0,-155.0,0,INDEX
5,ADDS,16-Oct-2020,96.0,147.0,-34.0,58.0,0,INDEX
6,ADDT,16-Oct-2020,235.0,860.0,-455.0,-452.0,0,INDEX
7,ADDU,16-Oct-2020,101.0,278.0,73.0,233.0,0,INDEX
8,ADDV,16-Oct-2020,53.0,62.0,-66.0,-16.0,0,INDEX
9,ADDX,16-Oct-2020,169.0,184.0,-46.0,60.0,0,INDEX
10,ADRA,16-Oct-2020,0.71,0.92,0.67,0.71,0,INDEX
11,ADRC,16-Oct-2020,1.36,1.36,1.07,1.12,0,INDEX
12,ADRE,16-Oct-2020,2.95,2.95,1.01,1.01,0,INDEX
13,ADRN,16-Oct-2020,1.38,1.65,0.73,0.75,0,INDEX
14,ADRQ,16-Oct-2020,0.97,1.41,0.87,0.88,0,INDEX
15,ADRS,16-Oct-2020,1.27,1.28,0.95,1.07,0,INDEX
16,ADRT,16-Oct-2020,1.11,1.45,0.82,0.82,0,INDEX
17,ADRU,16-Oct-2020,1.14,1.21,1.05,1.11,0,INDEX
18,ADRV,16-Oct-2020,1.32,1.33,0.83,0.95,0,INDEX
19,ADRX,16-Oct-2020,1.29,1.29,0.96,1.04,0,INDEX
20,ADVA,16-Oct-2020,65.0,88.0,65.0,76.0,37097600,INDEX
21,ADVC,16-Oct-2020,75.0,159.0,75.0,158.0,46527700,INDEX
22,ADVE,16-Oct-2020,960.0,1443.0,960.0,1106.0,565030900,INDEX
23,ADVN,16-Oct-2020,1042.0,1167.0,787.0,806.0,2729901000,INDEX
24,ADVQ,16-Oct-2020,1187.0,1544.0,1187.0,1244.0,1238810000,INDEX
25,ADVS,16-Oct-2020,448.0,856.0,448.0,856.0,113315400,INDEX
26,ADVT,16-Oct-2020,2294.0,2766.0,2061.0,2126.0,4005808000,INDEX
27,ADVU,16-Oct-2020,800.0,2271.0,800.0,2269.0,3303973000,INDEX
28,ADVV,16-Oct-2020,215.0,390.0,215.0,382.0,80589100,INDEX
29,ADVX,16-Oct-2020,738.0,1397.0,738.0,1396.0,240432200,INDEX
30,ASHD,16-Oct-2020,121.0,878.0,121.0,878.0,0,INDEX
31,ASHF,16-Oct-2020,99.0,763.0,99.0,192.0,0,INDEX
32,ASHR,16-Oct-2020,1.81,2.55,1.21,1.21,0,INDEX
33,ASHU,16-Oct-2020,220.0,1339.0,220.0,1070.0,0,INDEX
34,AVDA,16-Oct-2020,0.57,0.57,-53.64,-49.02,0,INDEX
35,AVDC,16-Oct-2020,0.42,14.88,-0.91,14.06,0,INDEX
36,AVDE,16-Oct-2020,13.41,138.33,-47.66,-47.66,0,INDEX
37,AVDN,16-Oct-2020,256.08,1223.46,256.08,962.21,0,INDEX
38,AVDQ,16-Oct-2020,66.22,357.25,-335.86,-278.85,0,INDEX
39,AVDS,16-Oct-2020,1.18,5.02,-60.73,-60.11,0,INDEX
40,AVDT,16-Oct-2020,322.88,1540.92,322.88,634.32,0,INDEX
41,AVDU,16-Oct-2020,-295.86,1013.95,-723.84,1009.28,0,INDEX
42,AVDV,16-Oct-2020,1.58,12.17,-1.75,12.17,0,INDEX
43,AVDX,16-Oct-2020,3.2,22.82,-35.25,-33.88,0,INDEX
44,AVLD,16-Oct-2020,3.44,540.77,3.44,531.94,0,INDEX
45,AVLF,16-Oct-2020,0.62,60.41,-145.61,-103.38,0,INDEX
46,AVLR,16-Oct-2020,1.18,1.99,0.72,0.8,0,INDEX
47,AVLU,16-Oct-2020,4.06,457.77,4.06,428.56,0,INDEX
48,AVRA,16-Oct-2020,1.18,1.18,0.29,0.43,0,INDEX
49,AVRC,16-Oct-2020,1.13,2.2,0.85,1.43,0,INDEX
50,AVRE,16-Oct-2020,1.86,1.86,0.92,0.92,0,INDEX
51,AVRN,16-Oct-2020,6.72,6.72,1.53,1.54,0,INDEX
52,AVRQ,16-Oct-2020,2.09,2.09,0.75,0.81,0,INDEX
53,AVRS,16-Oct-2020,1.26,1.26,0.64,0.65,0,INDEX
54,AVRT,16-Oct-2020,3.98,3.98,1.18,1.18,0,INDEX
55,AVRU,16-Oct-2020,0.28,1.44,0.28,1.43,0,INDEX
56,AVRV,16-Oct-2020,1.32,1.54,0.97,1.17,0,INDEX
57,AVRX,16-Oct-2020,1.25,1.36,0.86,0.87,0,INDEX
58,AVVA,16-Oct-2020,3.7,45.01,3.39,37.09,0,INDEX
59,AVVC,16-Oct-2020,3.47,46.57,3.47,46.52,0,INDEX
60,AVVE,16-Oct-2020,28.92,565.03,28.92,565.03,0,INDEX
61,AVVN,16-Oct-2020,300.8,2729.9,300.8,2729.9,0,INDEX
62,AVVQ,16-Oct-2020,126.66,1246.37,126.66,1238.81,0,INDEX
63,AVVS,16-Oct-2020,5.73,113.33,5.73,113.31,0,INDEX
64,AVVT,16-Oct-2020,431.17,4005.8,431.17,4005.8,0,INDEX
65,AVVU,16-Oct-2020,116.95,3308.82,116.95,3303.97,0,INDEX
66,AVVV,16-Oct-2020,6.54,81.51,6.54,80.58,0,INDEX
67,AVVX,16-Oct-2020,15.74,240.49,15.74,240.43,0,INDEX
68,BANK,16-Oct-2020,2744.87,2768.64,2715.92,2753.79,0,INDEX
69,BCMA,16-Oct-2020,1986.0,2405.0,1735.0,1803.0,0,INDEX
70,BCMC,16-Oct-2020,100.14,100.14,99.62,99.68,0,INDEX
71,BCMD,16-Oct-2020,1742.0,2178.0,1556.0,2178.0,0,INDEX
72,BCME,16-Oct-2020,237.0,247.0,214.0,221.0,0,INDEX
