,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,25-Sep-2020,-19.0,46.0,-26.0,38.0,0,INDEX
1,ADDC,25-Sep-2020,6.0,30.0,-19.0,24.0,0,INDEX
2,ADDE,25-Sep-2020,-646.0,1018.0,-646.0,1016.0,0,INDEX
3,ADDN,25-Sep-2020,-762.0,968.0,-762.0,814.0,0,INDEX
4,ADDQ,25-Sep-2020,-422.0,1429.0,-422.0,1323.0,0,INDEX
5,ADDS,25-Sep-2020,-195.0,208.0,-336.0,208.0,0,INDEX
6,ADDT,25-Sep-2020,-1203.0,2441.0,-1203.0,2175.0,0,INDEX
7,ADDU,25-Sep-2020,-161.0,-115.0,-598.0,-115.0,0,INDEX
8,ADDV,25-Sep-2020,43.0,50.0,-8.0,50.0,0,INDEX
9,ADDX,25-Sep-2020,-146.0,288.0,-332.0,282.0,0,INDEX
10,ADRA,25-Sep-2020,0.76,1.66,0.73,1.53,0,INDEX
11,ADRC,25-Sep-2020,1.11,1.25,0.84,1.18,0,INDEX
12,ADRE,25-Sep-2020,0.33,2.72,0.33,2.72,0,INDEX
13,ADRN,25-Sep-2020,0.4,3.09,0.4,2.51,0,INDEX
14,ADRQ,25-Sep-2020,0.68,3.33,0.68,2.98,0,INDEX
15,ADRS,25-Sep-2020,0.6,1.28,0.52,1.28,0,INDEX
16,ADRT,25-Sep-2020,0.55,3.13,0.55,2.7,0,INDEX
17,ADRU,25-Sep-2020,0.79,0.94,0.66,0.94,0,INDEX
18,ADRV,25-Sep-2020,1.25,1.25,0.97,1.13,0,INDEX
19,ADRX,25-Sep-2020,0.79,1.23,0.67,1.22,0,INDEX
20,ADVA,25-Sep-2020,63.0,116.0,63.0,109.0,138912000,INDEX
21,ADVC,25-Sep-2020,60.0,155.0,60.0,155.0,48641200,INDEX
22,ADVE,25-Sep-2020,320.0,1608.0,320.0,1606.0,770633600,INDEX
23,ADVN,25-Sep-2020,518.0,1431.0,518.0,1350.0,2219008000,INDEX
24,ADVQ,25-Sep-2020,916.0,2040.0,916.0,1988.0,2855132000,INDEX
25,ADVS,25-Sep-2020,301.0,941.0,301.0,941.0,188679300,INDEX
26,ADVT,25-Sep-2020,1497.0,3586.0,1497.0,3447.0,5213052000,INDEX
27,ADVU,25-Sep-2020,634.0,2047.0,634.0,2043.0,3102580000,INDEX
28,ADVV,25-Sep-2020,211.0,414.0,211.0,414.0,73402500,INDEX
29,ADVX,25-Sep-2020,572.0,1510.0,572.0,1510.0,310723000,INDEX
30,ASHD,25-Sep-2020,41.0,1117.0,41.0,608.0,0,INDEX
31,ASHF,25-Sep-2020,-8.0,758.0,-654.0,753.0,0,INDEX
32,ASHR,25-Sep-2020,0.8,2.24,0.33,2.23,0,INDEX
33,ASHU,25-Sep-2020,33.0,1367.0,33.0,1361.0,0,INDEX
34,AVDA,25-Sep-2020,14.08,87.08,14.08,87.08,0,INDEX
35,AVDC,25-Sep-2020,-0.56,28.91,-0.6,27.79,0,INDEX
36,AVDE,25-Sep-2020,-22.08,80.83,-193.36,70.23,0,INDEX
37,AVDN,25-Sep-2020,19.07,861.96,-465.36,853.82,0,INDEX
38,AVDQ,25-Sep-2020,86.06,2313.95,86.06,2313.95,0,INDEX
39,AVDS,25-Sep-2020,-1.62,22.43,-38.4,22.39,0,INDEX
40,AVDT,25-Sep-2020,119.22,3254.86,119.22,3254.86,0,INDEX
41,AVDU,25-Sep-2020,54.26,1325.58,-1151.46,49.37,0,INDEX
42,AVDV,25-Sep-2020,-0.71,28.53,-5.67,28.51,0,INDEX
43,AVDX,25-Sep-2020,-2.9,79.84,-29.4,78.71,0,INDEX
44,AVLD,25-Sep-2020,2.6,603.35,2.6,591.54,0,INDEX
45,AVLF,25-Sep-2020,-2.42,162.89,-145.2,83.22,0,INDEX
46,AVLR,25-Sep-2020,0.06,1.38,0.06,1.14,0,INDEX
47,AVLU,25-Sep-2020,0.17,698.13,0.17,674.77,0,INDEX
48,AVRA,25-Sep-2020,6.53,6.53,2.23,2.68,0,INDEX
49,AVRC,25-Sep-2020,0.7,2.83,0.7,2.33,0,INDEX
50,AVRE,25-Sep-2020,0.38,1.15,0.38,1.1,0,INDEX
51,AVRN,25-Sep-2020,1.3,1.84,0.5,1.62,0,INDEX
52,AVRQ,25-Sep-2020,2.66,5.92,2.66,5.27,0,INDEX
53,AVRS,25-Sep-2020,0.77,1.58,0.52,1.13,0,INDEX
54,AVRT,25-Sep-2020,2.02,2.8,1.36,2.66,0,INDEX
55,AVRU,25-Sep-2020,1.63,1.87,0.7,1.01,0,INDEX
56,AVRV,25-Sep-2020,0.85,1.63,0.71,1.63,0,INDEX
57,AVRX,25-Sep-2020,0.79,1.34,0.73,1.33,0,INDEX
58,AVVA,25-Sep-2020,16.63,138.91,16.63,138.91,0,INDEX
59,AVVC,25-Sep-2020,1.33,48.64,1.33,48.64,0,INDEX
60,AVVE,25-Sep-2020,14.07,770.63,14.07,770.63,0,INDEX
61,AVVN,25-Sep-2020,80.78,2219.92,80.78,2219.0,0,INDEX
62,AVVQ,25-Sep-2020,137.79,2855.13,137.79,2855.13,0,INDEX
63,AVVS,25-Sep-2020,5.54,188.7,5.54,188.67,0,INDEX
64,AVVT,25-Sep-2020,235.21,5213.05,235.21,5213.05,0,INDEX
65,AVVU,25-Sep-2020,139.83,3274.22,139.83,3102.58,0,INDEX
66,AVVV,25-Sep-2020,4.03,73.41,4.03,73.4,0,INDEX
67,AVVX,25-Sep-2020,10.92,310.75,10.92,310.72,0,INDEX
68,BANK,25-Sep-2020,2387.92,2442.21,2384.28,2435.64,0,INDEX
69,BCMA,25-Sep-2020,1195.0,3088.0,1195.0,2955.0,0,INDEX
70,BCMC,25-Sep-2020,99.84,100.77,99.69,100.72,0,INDEX
71,BCMD,25-Sep-2020,2364.0,2364.0,861.0,980.0,0,INDEX
72,BCME,25-Sep-2020,179.0,338.0,176.0,338.0,0,INDEX
73,BCMF,25-Sep-2020,252.0,314.0,189.0,204.0,0,INDEX
74,BCMG,25-Sep-2020,42.0,54.0,28.0,28.0,0,INDEX
75,BCMM,25-Sep-2020,99.83,101.58,99.83,101.38,0,INDEX
76,BCMU,25-Sep-2020,139.0,139.0,49.0,90.0,0,INDEX
77,BDMA,25-Sep-2020,1856.0,2006.0,1856.0,2006.0,0,INDEX
78,BDMC,25-Sep-2020,100.51,100.51,100.39,100.44,0,INDEX
79,BDMD,25-Sep-2020,1786.0,1944.0,1786.0,1944.0,0,INDEX
80,BDME,25-Sep-2020,268.0,308.0,268.0,308.0,0,INDEX
81,BDMF,25-Sep-2020,182.0,227.0,182.0,227.0,0,INDEX
82,BDMG,25-Sep-2020,23.0,35.0,23.0,35.0,0,INDEX
83,BDMM,25-Sep-2020,100.09,100.09,100.05,100.05,0,INDEX
84,BDMU,25-Sep-2020,56.0,75.0,56.0,75.0,0,INDEX
85,BFMA,25-Sep-2020,1401.0,1565.0,1401.0,1565.0,0,INDEX
86,BFMC,25-Sep-2020,100.2,100.22,100.17,100.19,0,INDEX
87,BFMD,25-Sep-2020,2258.0,2407.0,2258.0,2407.0,0,INDEX
88,BFME,25-Sep-2020,212.0,250.0,212.0,250.0,0,INDEX
89,BFMF,25-Sep-2020,243.0,288.0,243.0,288.0,0,INDEX
90,BFMG,25-Sep-2020,17.0,31.0,17.0,31.0,0,INDEX
91,BFMM,25-Sep-2020,99.83,99.86,99.83,99.86,0,INDEX
92,BFMU,25-Sep-2020,37.0,51.0,37.0,51.0,0,INDEX
93,BGMA,25-Sep-2020,1989.0,2142.0,1989.0,2142.0,0,INDEX
94,BGMC,25-Sep-2020,99.79,99.79,99.72,99.77,0,INDEX
95,BGMD,25-Sep-2020,1644.0,1802.0,1644.0,1802.0,0,INDEX
96,BGME,25-Sep-2020,180.0,216.0,180.0,216.0,0,INDEX
97,BGMF,25-Sep-2020,266.0,316.0,266.0,314.0,0,INDEX
98,BGMG,25-Sep-2020,24.0,35.0,24.0,35.0,0,INDEX
99,BGMM,25-Sep-2020,100.04,100.04,100.02,100.03,0,INDEX
100,BGMU,25-Sep-2020,63.0,79.0,63.0,79.0,0,INDEX
101,BKX,25-Sep-2020,69.43,71.24,69.3,71.08,0,INDEX
102,BWH,25-Sep-2020,203.23,204.15,201.2,201.2,0,INDEX
103,BXD,25-Sep-2020,312.68,317.85,312.05,313.7,0,INDEX
104,BXM,25-Sep-2020,1335.98,1355.38,1333.12,1353.96,0,INDEX
105,BXN,25-Sep-2020,667.92,676.85,666.1,676.32,0,INDEX
106,CASH,25-Sep-2020,1.0,1.0,1.0,1.0,0,INDEX
107,CEX,25-Sep-2020,644.79,657.23,644.12,655.14,0,INDEX
108,COMP,25-Sep-2020,10680.46,10939.55,10639.98,10913.56,0,INDEX
109,CPR,25-Sep-2020,2.97,2.99,2.95,2.97,297,INDEX
110,CYM,25-Sep-2020,16.0,16.17,15.88,16.13,0,INDEX
111,DCFD,25-Sep-2020,23.07,70.76,21.53,67.69,0,INDEX
112,DCFI,25-Sep-2020,29.23,46.15,29.23,46.15,0,INDEX
113,DCOF,25-Sep-2020,56.92,66.15,55.38,66.15,0,INDEX
114,DCOH,25-Sep-2020,67.69,67.69,63.07,67.69,0,INDEX
115,DCSE,25-Sep-2020,41733.7,42659.5,41280.58,42564.08,0,INDEX
116,DCTH,25-Sep-2020,52.3,55.38,52.3,55.38,0,INDEX
117,DCTW,25-Sep-2020,12.3,30.76,12.3,29.23,0,INDEX
118,DDA,25-Sep-2020,29.49,30.13,27.24,27.46,0,INDEX
119,DDB,25-Sep-2020,26.45,26.57,23.13,25.28,0,INDEX
120,DECA,25-Sep-2020,82.0,99.0,69.0,71.0,51830400,INDEX
121,DECC,25-Sep-2020,54.0,136.0,54.0,131.0,20845700,INDEX
122,DECE,25-Sep-2020,966.0,1089.0,588.0,590.0,700402600,INDEX
123,DECN,25-Sep-2020,1280.0,1280.0,463.0,536.0,1365180000,INDEX
124,DECQ,25-Sep-2020,1338.0,1338.0,611.0,665.0,541177400,INDEX
125,DECS,25-Sep-2020,496.0,768.0,494.0,733.0,166279600,INDEX
126,DECT,25-Sep-2020,2700.0,2700.0,1145.0,1272.0,1958188000,INDEX
127,DECU,25-Sep-2020,795.0,2223.0,795.0,2158.0,3053202000,INDEX
128,DECV,25-Sep-2020,168.0,375.0,168.0,364.0,44882700,INDEX
129,DECX,25-Sep-2020,718.0,1230.0,718.0,1228.0,232008000,INDEX
130,DIFD,25-Sep-2020,13.33,66.66,3.33,60.0,0,INDEX
