,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,10-Nov-2020,37.0,37.0,-28.0,2.0,0,INDEX
1,ADDC,10-Nov-2020,-17.0,-17.0,-67.0,-56.0,0,INDEX
2,ADDE,10-Nov-2020,103.0,457.0,-107.0,281.0,0,INDEX
3,ADDN,10-Nov-2020,806.0,904.0,461.0,870.0,0,INDEX
4,ADDQ,10-Nov-2020,689.0,773.0,-51.0,715.0,0,INDEX
5,ADDS,10-Nov-2020,184.0,311.0,14.0,304.0,0,INDEX
6,ADDT,10-Nov-2020,1532.0,1688.0,390.0,1587.0,0,INDEX
7,ADDU,10-Nov-2020,55.0,126.0,-225.0,113.0,0,INDEX
8,ADDV,10-Nov-2020,120.0,120.0,-44.0,-40.0,0,INDEX
9,ADDX,10-Nov-2020,287.0,287.0,31.0,208.0,0,INDEX
10,ADRA,10-Nov-2020,1.56,1.56,0.74,1.02,0,INDEX
11,ADRC,10-Nov-2020,0.81,0.81,0.56,0.69,0,INDEX
12,ADRE,10-Nov-2020,1.15,1.6,0.88,1.29,0,INDEX
13,ADRN,10-Nov-2020,2.55,2.76,1.63,2.67,0,INDEX
14,ADRQ,10-Nov-2020,1.77,1.79,0.96,1.71,0,INDEX
15,ADRS,10-Nov-2020,1.49,1.49,1.02,1.41,0,INDEX
16,ADRT,10-Nov-2020,2.04,2.06,1.17,1.98,0,INDEX
17,ADRU,10-Nov-2020,1.06,1.06,0.87,1.05,0,INDEX
18,ADRV,10-Nov-2020,1.73,1.73,0.89,0.9,0,INDEX
19,ADRX,10-Nov-2020,1.45,1.45,1.02,1.15,0,INDEX
20,ADVA,10-Nov-2020,102.0,111.0,80.0,98.0,75736800,INDEX
21,ADVC,10-Nov-2020,73.0,126.0,73.0,126.0,31306300,INDEX
22,ADVE,10-Nov-2020,779.0,1242.0,760.0,1239.0,1160236000,INDEX
23,ADVN,10-Nov-2020,1325.0,1416.0,1186.0,1390.0,3510447000,INDEX
24,ADVQ,10-Nov-2020,1577.0,1750.0,1301.0,1716.0,1977419000,INDEX
25,ADVS,10-Nov-2020,555.0,1038.0,509.0,1038.0,298540900,INDEX
26,ADVT,10-Nov-2020,3004.0,3272.0,2572.0,3204.0,5563602000,INDEX
27,ADVU,10-Nov-2020,894.0,2350.0,894.0,2345.0,3401912000,INDEX
28,ADVV,10-Nov-2020,284.0,385.0,278.0,381.0,82560800,INDEX
