,Symbol,Date,Open,High,Low,Close,Volume,Exchange
0,ADDA,15-Dec-2020,82.0,84.0,27.0,68.0,0,INDEX
1,ADDC,15-Dec-2020,43.0,43.0,-36.0,-17.0,0,INDEX
2,ADDE,15-Dec-2020,904.0,1729.0,888.0,1722.0,0,INDEX
3,ADDN,15-Dec-2020,1149.0,1338.0,663.0,1331.0,0,INDEX
4,ADDQ,15-Dec-2020,1007.0,1164.0,529.0,1164.0,0,INDEX
5,ADDS,15-Dec-2020,381.0,518.0,225.0,515.0,0,INDEX
6,ADDT,15-Dec-2020,2238.0,2563.0,1266.0,2563.0,0,INDEX
7,ADDU,15-Dec-2020,230.0,489.0,-17.0,489.0,0,INDEX
8,ADDV,15-Dec-2020,109.0,112.0,-10.0,67.0,0,INDEX
9,ADDX,15-Dec-2020,533.0,567.0,284.0,565.0,0,INDEX
10,ADRA,15-Dec-2020,3.05,3.05,1.33,2.09,0,INDEX
11,ADRC,15-Dec-2020,1.61,1.61,0.79,0.9,0,INDEX
12,ADRE,15-Dec-2020,4.75,8.11,3.59,8.11,0,INDEX
13,ADRN,15-Dec-2020,4.17,5.4,2.05,5.36,0,INDEX
14,ADRQ,15-Dec-2020,2.37,2.44,1.47,2.44,0,INDEX
15,ADRS,15-Dec-2020,2.55,2.55,1.47,1.83,0,INDEX
16,ADRT,15-Dec-2020,2.97,3.18,1.71,3.18,0,INDEX
17,ADRU,15-Dec-2020,1.24,1.24,0.99,1.21,0,INDEX
18,ADRV,15-Dec-2020,1.59,1.59,0.97,1.16,0,INDEX
19,ADRX,15-Dec-2020,2.07,2.07,1.28,1.46,0,INDEX
20,ADVA,15-Dec-2020,122.0,134.0,108.0,130.0,217764900,INDEX
21,ADVC,15-Dec-2020,113.0,173.0,111.0,169.0,74634900,INDEX
22,ADVE,15-Dec-2020,1145.0,1972.0,1145.0,1964.0,1011608000,INDEX
23,ADVN,15-Dec-2020,1511.0,1643.0,1292.0,1636.0,3266995000,INDEX
24,ADVQ,15-Dec-2020,1737.0,1972.0,1606.0,1969.0,2765768000,INDEX
25,ADVS,15-Dec-2020,626.0,1133.0,626.0,1133.0,305457400,INDEX
26,ADVT,15-Dec-2020,3370.0,3741.0,3039.0,3735.0,6250528000,INDEX
27,ADVU,15-Dec-2020,1164.0,2800.0,1164.0,2788.0,14011000000,INDEX
28,ADVV,15-Dec-2020,292.0,474.0,292.0,474.0,122060200,INDEX
29,ADVX,15-Dec-2020,1031.0,1779.0,1031.0,1776.0,502152500,INDEX
30,ASHD,15-Dec-2020,3.0,413.0,2.0,309.0,0,INDEX
31,ASHF,15-Dec-2020,8.0,1436.0,8.0,1420.0,0,INDEX
32,ASHR,15-Dec-2020,3.66,8.5,3.04,5.59,0,INDEX
33,ASHU,15-Dec-2020,11.0,1743.0,11.0,1729.0,0,INDEX
34,AVDA,15-Dec-2020,31.83,130.09,31.83,130.09,0,INDEX
35,AVDC,15-Dec-2020,18.8,20.96,-143.55,-143.52,0,INDEX
36,AVDE,15-Dec-2020,18.93,704.69,18.93,704.69,0,INDEX
37,AVDN,15-Dec-2020,37.19,2352.38,37.19,2352.38,0,INDEX
38,AVDQ,15-Dec-2020,91.74,1484.54,91.74,1484.54,0,INDEX
39,AVDS,15-Dec-2020,5.48,202.5,-0.96,202.49,0,INDEX
40,AVDT,15-Dec-2020,160.78,3967.02,160.78,3967.02,0,INDEX
41,AVDU,15-Dec-2020,-391.47,4878.03,-2071.76,4878.03,0,INDEX
42,AVDV,15-Dec-2020,0.87,12.05,-8.69,9.15,0,INDEX
43,AVDX,15-Dec-2020,25.16,74.34,-47.88,68.12,0,INDEX
44,AVLD,15-Dec-2020,0.88,338.14,0.22,273.5,0,INDEX
45,AVLF,15-Dec-2020,0.16,625.86,-0.62,500.99,0,INDEX
46,AVLR,15-Dec-2020,23.84,23.84,0.69,2.83,0,INDEX
47,AVLU,15-Dec-2020,0.17,956.48,0.17,774.5,0,INDEX
48,AVRA,15-Dec-2020,6.73,6.88,1.91,2.48,0,INDEX
49,AVRC,15-Dec-2020,3.77,3.77,0.27,0.34,0,INDEX
50,AVRE,15-Dec-2020,2.24,3.29,1.9,3.29,0,INDEX
51,AVRN,15-Dec-2020,1.7,3.6,1.11,3.57,0,INDEX
52,AVRQ,15-Dec-2020,2.64,2.64,1.47,2.15,0,INDEX
53,AVRS,15-Dec-2020,1.89,3.03,0.98,2.96,0,INDEX
54,AVRT,15-Dec-2020,2.4,2.76,1.4,2.73,0,INDEX
55,AVRU,15-Dec-2020,0.65,1.53,0.58,1.53,0,INDEX
56,AVRV,15-Dec-2020,1.09,1.17,0.79,1.08,0,INDEX
57,AVRX,15-Dec-2020,2.14,2.14,0.67,1.15,0,INDEX
58,AVVA,15-Dec-2020,37.38,217.76,37.38,217.76,0,INDEX
59,AVVC,15-Dec-2020,25.58,104.38,18.23,74.63,0,INDEX
60,AVVE,15-Dec-2020,34.17,1011.6,34.17,1011.6,0,INDEX
61,AVVN,15-Dec-2020,90.32,3266.99,90.32,3266.99,0,INDEX
62,AVVQ,15-Dec-2020,147.61,2765.76,147.61,2765.76,0,INDEX
63,AVVS,15-Dec-2020,11.58,305.48,11.58,305.45,0,INDEX
64,AVVT,15-Dec-2020,275.32,6250.52,275.32,6250.52,0,INDEX
65,AVVU,15-Dec-2020,738.21,14364.41,738.21,14011.0,0,INDEX
66,AVVV,15-Dec-2020,9.97,122.06,9.97,122.06,0,INDEX
67,AVVX,15-Dec-2020,47.14,506.46,47.14,502.15,0,INDEX
68,BANK,15-Dec-2020,3488.93,3538.7,3464.8,3531.25,0,INDEX
69,BCMA,15-Dec-2020,2990.0,3357.0,2693.0,3350.0,0,INDEX
70,BCMC,15-Dec-2020,100.77,101.4,100.68,101.4,0,INDEX
71,BCMD,15-Dec-2020,875.0,1381.0,808.0,808.0,0,INDEX
72,BCME,15-Dec-2020,379.0,427.0,319.0,422.0,0,INDEX
73,BCMF,15-Dec-2020,104.0,190.0,104.0,141.0,0,INDEX
74,BCMG,15-Dec-2020,29.0,45.0,19.0,31.0,0,INDEX
75,BCMM,15-Dec-2020,100.72,101.93,100.57,101.93,0,INDEX
76,BCMU,15-Dec-2020,110.0,110.0,32.0,64.0,0,INDEX
77,BDMA,15-Dec-2020,1599.0,1686.0,1599.0,1686.0,0,INDEX
78,BDMC,15-Dec-2020,99.69,99.75,99.69,99.72,0,INDEX
79,BDMD,15-Dec-2020,2308.0,2452.0,2308.0,2451.0,0,INDEX
80,BDME,15-Dec-2020,200.0,238.0,200.0,238.0,0,INDEX
81,BDMF,15-Dec-2020,297.0,331.0,297.0,331.0,0,INDEX
82,BDMG,15-Dec-2020,15.0,23.0,15.0,23.0,0,INDEX
83,BDMM,15-Dec-2020,99.75,99.75,99.74,99.74,0,INDEX
84,BDMU,15-Dec-2020,68.0,85.0,68.0,85.0,0,INDEX
85,BFMA,15-Dec-2020,2481.0,2629.0,2481.0,2627.0,0,INDEX
86,BFMC,15-Dec-2020,100.2,100.2,100.15,100.16,0,INDEX
87,BFMD,15-Dec-2020,1424.0,1503.0,1424.0,1503.0,0,INDEX
88,BFME,15-Dec-2020,242.0,273.0,242.0,273.0,0,INDEX
89,BFMF,15-Dec-2020,237.0,278.0,237.0,278.0,0,INDEX
90,BFMG,15-Dec-2020,33.0,40.0,33.0,40.0,0,INDEX
91,BFMM,15-Dec-2020,101.0,101.0,100.98,100.99,0,INDEX
92,BFMU,15-Dec-2020,70.0,92.0,70.0,92.0,0,INDEX
93,BGMA,15-Dec-2020,3084.0,3264.0,3084.0,3263.0,0,INDEX
94,BGMC,15-Dec-2020,100.32,100.32,100.26,100.29,0,INDEX
95,BGMD,15-Dec-2020,842.0,900.0,842.0,900.0,0,INDEX
96,BGME,15-Dec-2020,232.0,270.0,232.0,270.0,0,INDEX
97,BGMF,15-Dec-2020,253.0,288.0,253.0,288.0,0,INDEX
98,BGMG,15-Dec-2020,18.0,24.0,18.0,24.0,0,INDEX
99,BGMM,15-Dec-2020,102.38,102.38,102.36,102.36,0,INDEX
100,BGMU,15-Dec-2020,46.0,56.0,46.0,56.0,0,INDEX
101,BKX,15-Dec-2020,93.46,94.65,92.72,94.43,0,INDEX
102,BWH,15-Dec-2020,220.51,223.84,219.68,221.71,0,INDEX
103,CASH,15-Dec-2020,1.0,1.0,1.0,1.0,0,INDEX
104,COMP,15-Dec-2020,12543.26,12596.13,12465.42,12595.06,0,INDEX
105,CPR,15-Dec-2020,3.522,3.556,3.5,3.5445,59771,INDEX
106,CYM,15-Dec-2020,19.88,20.18,19.88,20.17,0,INDEX
107,DCFD,15-Dec-2020,33.84,67.69,32.3,61.53,0,INDEX
108,DCFI,15-Dec-2020,69.23,75.38,69.23,73.84,0,INDEX
109,DCOF,15-Dec-2020,81.53,84.61,81.53,83.07,0,INDEX
110,DCOH,15-Dec-2020,87.69,87.69,84.61,87.69,0,INDEX
111,DCSE,15-Dec-2020,51963.89,52048.59,51523.87,51979.58,0,INDEX
112,DCTH,15-Dec-2020,89.23,90.76,89.23,90.76,0,INDEX
113,DCTW,15-Dec-2020,44.61,60.0,38.46,56.92,0,INDEX
114,DECA,15-Dec-2020,40.0,81.0,40.0,62.0,87667300,INDEX
115,DECC,15-Dec-2020,70.0,189.0,70.0,186.0,218157300,INDEX
116,DECE,15-Dec-2020,241.0,369.0,238.0,242.0,306911300,INDEX
117,DECN,15-Dec-2020,362.0,629.0,304.0,305.0,914614000,INDEX
118,DECQ,15-Dec-2020,730.0,1110.0,730.0,805.0,1281219000,INDEX
119,DECS,15-Dec-2020,245.0,619.0,245.0,618.0,102967000,INDEX
120,DECT,15-Dec-2020,1132.0,1773.0,1132.0,1172.0,2283500000,INDEX
121,DECU,15-Dec-2020,934.0,2385.0,934.0,2299.0,9132964000,INDEX
122,DECV,15-Dec-2020,183.0,439.0,183.0,407.0,112903900,INDEX
123,DECX,15-Dec-2020,498.0,1237.0,498.0,1211.0,434028200,INDEX
124,DIFD,15-Dec-2020,50.0,76.66,33.33,70.0,0,INDEX
125,DIFI,15-Dec-2020,80.0,83.33,76.66,83.33,0,INDEX
126,DIOF,15-Dec-2020,80.0,83.33,80.0,80.0,0,INDEX
127,DIOH,15-Dec-2020,90.0,90.0,83.33,90.0,0,INDEX
128,DITH,15-Dec-2020,93.33,93.33,93.33,93.33,0,INDEX
129,DITW,15-Dec-2020,60.0,66.66,50.0,63.33,0,INDEX
130,DIVQ,15-Dec-2020,3817.99,3817.99,3783.55,3809.18,0,INDEX
131,DJC,15-Dec-2020,9944.38,10054.6,9928.95,10035.91,625648700,INDEX
132,DJEC,15-Dec-2020,2076.46,2096.02,2064.96,2095.84,0,INDEX
133,DJI,15-Dec-2020,29919.09,30243.26,29894.95,30199.31,419477200,INDEX
134,DJT,15-Dec-2020,12437.66,12531.21,12330.96,12486.18,154396200,INDEX
135,DJU,15-Dec-2020,855.9,873.43,854.11,871.54,51775200,INDEX
136,DJWO,15-Dec-2020,481.87,485.93,481.1,485.59,0,INDEX
137,DLTC,15-Dec-2020,3152.83,3171.9,3132.53,3171.75,0,INDEX
138,DOWE,15-Dec-2020,1719.91,1733.72,1712.92,1729.91,0,INDEX
139,DRCI,15-Dec-2020,262.36,267.52,261.59,267.5,0,INDEX
140,DREI,15-Dec-2020,363.83,371.14,362.74,371.11,0,INDEX
141,DSAE,15-Dec-2020,1356.51,1373.49,1348.65,1365.56,40040600,INDEX
142,DSAF,15-Dec-2020,1448.54,1454.92,1439.07,1445.85,7235000,INDEX
143,DSAG,15-Dec-2020,220.2,223.08,219.25,221.87,25227300,INDEX
144,DSAI,15-Dec-2020,855.93,866.77,854.84,863.49,13290300,INDEX
145,DSAL,15-Dec-2020,75.63,77.21,74.33,75.74,4225500,INDEX
146,DSAM,15-Dec-2020,2407.19,2444.73,2404.89,2432.71,56513600,INDEX
147,DSAP,15-Dec-2020,939.96,943.71,917.8,929.79,138857400,INDEX
148,DSAR,15-Dec-2020,187.72,190.3,182.96,189.95,135336800,INDEX
149,DSAS,15-Dec-2020,1416.63,1436.67,1404.92,1427.35,33515500,INDEX
150,DSAT,15-Dec-2020,525.63,527.58,517.45,527.53,9819900,INDEX
151,DSAU,15-Dec-2020,798.44,802.07,777.84,788.13,129037500,INDEX
152,DSAV,15-Dec-2020,743.1,749.36,735.37,749.25,12038500,INDEX
153,DSBC,15-Dec-2020,1858.39,1884.38,1848.87,1876.05,94192600,INDEX
154,DSBD,15-Dec-2020,1244.35,1260.18,1241.1,1259.67,24278800,INDEX
155,DSBE,15-Dec-2020,156.55,158.0,154.39,157.22,1692400,INDEX
156,DSBK,15-Dec-2020,413.31,418.86,410.7,417.7,222204700,INDEX
157,DSBM,15-Dec-2020,446.08,451.52,445.03,450.53,74411100,INDEX
158,DSBS,15-Dec-2020,213.58,217.06,213.58,216.46,25684400,INDEX
159,DSBT,15-Dec-2020,2522.26,2529.17,2501.71,2516.91,105464600,INDEX
160,DSBV,15-Dec-2020,855.55,866.26,855.55,862.01,31232300,INDEX
161,DSCA,15-Dec-2020,810.33,826.1,799.49,823.01,26443000,INDEX
162,DSCC,15-Dec-2020,568.5,573.31,566.0,571.58,10733400,INDEX
163,DSCF,15-Dec-2020,373.67,376.21,372.07,376.07,26797600,INDEX
164,DSCG,15-Dec-2020,1302.05,1312.3,1291.9,1309.72,320823000,INDEX
165,DSCH,15-Dec-2020,728.86,737.18,726.1,735.56,48726700,INDEX
166,DSCM,15-Dec-2020,695.81,700.19,692.56,696.92,14115300,INDEX
167,DSCN,15-Dec-2020,939.99,951.41,937.62,950.71,29548000,INDEX
168,DSCP,15-Dec-2020,462.69,471.02,462.65,468.55,15809200,INDEX
169,DSCR,15-Dec-2020,6201.57,6375.48,6197.44,6375.02,192506400,INDEX
170,DSCS,15-Dec-2020,2156.64,2195.62,2150.82,2191.15,13721600,INDEX
171,DSCT,15-Dec-2020,1264.35,1275.74,1258.21,1273.58,46511400,INDEX
172,DSCX,15-Dec-2020,1076.02,1092.03,1072.18,1090.25,37993300,INDEX
173,DSCY,15-Dec-2020,1445.11,1453.52,1439.25,1452.16,559719900,INDEX
174,DSDB,15-Dec-2020,754.69,763.29,753.06,755.88,1616700,INDEX
175,DSDN,15-Dec-2020,423.73,428.34,422.37,426.04,6525100,INDEX
176,DSDR,15-Dec-2020,796.02,797.4,791.05,794.15,24425600,INDEX
177,DSDS,15-Dec-2020,437.77,445.01,437.43,443.35,4625900,INDEX
178,DSDT,15-Dec-2020,63.4,64.6,62.84,64.6,3607500,INDEX
179,DSDV,15-Dec-2020,174.82,176.57,174.35,176.57,16480100,INDEX
180,DSEC,15-Dec-2020,459.29,461.07,455.0,461.03,14317000,INDEX
181,DSEE,15-Dec-2020,570.34,574.71,567.74,574.13,27607400,INDEX
182,DSEH,15-Dec-2020,62.55,63.1,61.68,63.04,523400,INDEX
183,DSEN,15-Dec-2020,324.8,332.82,323.88,331.28,263202500,INDEX
184,DSES,15-Dec-2020,275.64,279.49,274.71,279.49,2566100,INDEX
185,DSEU,15-Dec-2020,292.22,297.29,290.82,296.72,85202700,INDEX
186,DSFA,15-Dec-2020,809.24,814.65,803.26,814.59,31875900,INDEX
187,DSFB,15-Dec-2020,683.28,688.44,683.28,686.02,75070000,INDEX
188,DSFC,15-Dec-2020,139.54,139.77,137.89,139.22,33421900,INDEX
189,DSFD,15-Dec-2020,616.17,616.96,610.27,613.61,16535400,INDEX
190,DSFE,15-Dec-2020,806.97,818.71,804.91,815.79,17582200,INDEX
191,DSFH,15-Dec-2020,344.21,350.72,340.97,350.72,3947500,INDEX
192,DSFI,15-Dec-2020,1305.39,1318.86,1297.05,1314.88,121551000,INDEX
193,DSFN,15-Dec-2020,634.27,641.85,631.76,641.22,660877500,INDEX
194,DSFO,15-Dec-2020,410.37,411.28,408.52,410.05,43837600,INDEX
195,DSFP,15-Dec-2020,567.81,569.06,565.24,567.37,43837600,INDEX
196,DSFT,15-Dec-2020,2450.98,2507.94,2450.98,2507.49,9174700,INDEX
197,DSFV,15-Dec-2020,707.5,715.4,703.38,713.64,0,INDEX
198,DSGF,15-Dec-2020,1463.1,1478.4,1453.74,1473.84,120030300,INDEX
199,DSGI,15-Dec-2020,507.81,514.95,506.25,513.28,118685100,INDEX
200,DSGT,15-Dec-2020,2229.21,2234.82,2212.87,2232.34,96198600,INDEX
201,DSGU,15-Dec-2020,260.58,266.49,259.31,266.0,5897300,INDEX
202,DSHB,15-Dec-2020,1147.03,1159.27,1136.04,1141.26,9720100,INDEX
203,DSHC,15-Dec-2020,1233.08,1244.39,1230.93,1242.14,340688100,INDEX
204,DSHD,15-Dec-2020,277.86,283.1,277.07,282.84,5770000,INDEX
205,DSHG,15-Dec-2020,868.8,877.26,868.8,873.25,29094700,INDEX
206,DSHI,15-Dec-2020,575.21,582.22,574.84,580.33,10376400,INDEX
207,DSHL,15-Dec-2020,74.35,75.34,72.59,75.29,8454000,INDEX
208,DSHN,15-Dec-2020,1082.63,1094.9,1082.63,1087.95,9657000,INDEX
209,DSHP,15-Dec-2020,2433.16,2452.15,2425.11,2447.42,32559900,INDEX
210,DSHR,15-Dec-2020,2659.95,2720.3,2659.27,2709.55,13662200,INDEX
211,DSHV,15-Dec-2020,533.21,537.66,530.96,535.9,5269200,INDEX
212,DSIB,15-Dec-2020,422.24,429.74,419.43,427.6,4719000,INDEX
213,DSID,15-Dec-2020,536.89,544.02,533.83,542.33,102875800,INDEX
214,DSIF,15-Dec-2020,37.58,37.77,36.75,37.54,6647200,INDEX
215,DSIG,15-Dec-2020,992.4,1002.01,989.72,1000.15,301602200,INDEX
216,DSIL,15-Dec-2020,714.11,718.66,702.17,715.94,19649900,INDEX
217,DSIM,15-Dec-2020,237.53,239.93,234.75,239.17,20266100,INDEX
218,DSIN,15-Dec-2020,926.77,935.92,924.35,934.27,331150300,INDEX
219,DSIO,15-Dec-2020,108.48,110.69,107.52,110.69,32542200,INDEX
220,DSIP,15-Dec-2020,907.5,922.88,905.96,922.82,18537300,INDEX
221,DSIQ,15-Dec-2020,2501.68,2546.94,2501.68,2538.11,31244500,INDEX
222,DSIR,15-Dec-2020,657.72,666.2,655.21,664.18,55632300,INDEX
223,DSIS,15-Dec-2020,829.63,834.19,824.98,834.18,61716400,INDEX
