,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
0,AEROPUERTOS ARGENTINA 2000 S.A,AEAA4989980,,Corporate Bond,9.375,02/01/2027,,,69.000,
1,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,26.000,
2,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,47.000,
3,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,67.812,25.604
4,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,14.750,89.208
5,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,11.051,69.322
6,AMC ENTMT HLDGS INC,AMC4978205,Yes,Corporate Bond,10.500,04/15/2025,Caa2,CCC,69.000,21.764
7,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,11.051,67.927
8,AMC ENTMT HLDGS INC,AMC5026707,,Corporate Bond,10.500,04/24/2026,Caa2,CCC,66.500,21.158
9,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,11.250,80.558
10,AMERICAN AIRLINES INC 2014-1 CL B PASS T,AAL4160720,Yes,Corporate Bond,4.375,04/01/2024,,B+,68.750,
11,AMERICAN AIRLS 2015-1 PASS THRU TRS,AAL4218570,Yes,Corporate Bond,3.700,11/01/2024,,B+,66.375,
12,AMERICAN AIRLS GROUP INC,AAL4955090,Yes,Corporate Bond,3.750,03/01/2025,Caa1,CCC,57.500,18.530
13,AMERICAN AIRLS GROUP INC,AAL4955091,,Corporate Bond,3.750,03/01/2025,,,60.500,
14,AMERICAN AIRLS INC,AAL4544076,Yes,Corporate Bond,3.750,04/15/2027,Ba2,B+,70.000,
15,AMERICAN AIRLS INC 2016-1 CL B PASS THRU,AAL4327179,Yes,Corporate Bond,5.250,07/15/2025,Ba2,B,68.125,
16,AVATION CAP S A,PALF4629879,Yes,Corporate Bond,6.500,05/15/2021,,,65.000,118.261
17,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4664027,Yes,Corporate Bond,10.000,08/27/2021,NR,,27.200,
18,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4667228,No,Corporate Bond,,08/29/2022,NR,,28.800,
19,BARCLAYS BK PLC MEDIUM TERM NTS BOOK ENT,BCS4798414,Yes,Corporate Bond,11.000,02/18/2022,NR,,38.950,
20,AEROPUERTOS ARGENTINA 2000 S.A,AEAA4989980,,Corporate Bond,9.375,02/01/2027,,,69.000,
21,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,26.000,
22,AGUA Y SANEAMIENTOS ARGENTINOS S A,AGYX4604260,,Corporate Bond,6.625,02/01/2023,,,47.000,
23,AHERN RENTALS INC,AHRI4240466,Yes,Corporate Bond,7.375,05/15/2023,Caa2,CCC,67.812,25.604
24,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,14.750,89.208
25,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,11.051,69.322
26,AMC ENTMT HLDGS INC,AMC4978205,Yes,Corporate Bond,10.500,04/15/2025,Caa2,CCC,69.000,21.764
27,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,11.051,67.927
