,Issuer Name,Symbol,Callable,Sub-Product Type,Coupon,Maturity,Moody's®,S&P,Price,Yield
0,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,37.950,
1,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,39.000,40.520
2,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,27.000,36.266
3,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,25.000,39.886
4,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,28.299,43.889
5,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,41.000,71.892
6,BARRETT BILL CORP,HPR4510658,Yes,Corporate Bond,8.750,06/15/2025,Caa3,C,40.000,37.723
7,BON-TON DEPT STORES INC,BONT4043053,Yes,Corporate Bond,8.000,06/15/2021,WR,NR,2.099,
8,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa2,D,70.000,17.512
9,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa2,D,64.500,16.524
10,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,WR,BB,36.750,
11,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,WR,BB,37.000,
12,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,WR,BB,36.360,
13,CCF HLDGS LLC,CCFH4780640,,Corporate Bond,10.750,12/15/2023,Caa3,CC,0.010,1399.099
14,CHESAPEAKE ENERGY CORP,CHK4593980,,Corporate Bond,5.500,09/15/2026,WR,NR,4.250,
15,CHESAPEAKE ENERGY CORP,CHK4116807,Yes,Corporate Bond,4.875,04/15/2022,WR,NR,4.672,
16,CHESAPEAKE ENERGY CORP,CHK3983297,Yes,Corporate Bond,5.750,03/15/2023,WR,NR,4.500,
17,CHESAPEAKE ENERGY CORP,CHK3983296,Yes,Corporate Bond,5.375,06/15/2021,WR,NR,4.376,
18,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,4.500,
19,CHESAPEAKE ENERGY CORP,CHK.HH,Yes,Corporate Bond,6.875,11/15/2020,WR,NR,4.467,
20,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,37.950,
21,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,39.000,40.520
22,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,27.000,36.266
23,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,25.000,39.886
24,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,28.299,43.889
25,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,41.000,71.892
26,BARRETT BILL CORP,HPR4510658,Yes,Corporate Bond,8.750,06/15/2025,Caa3,C,40.000,37.723
27,BON-TON DEPT STORES INC,BONT4043053,Yes,Corporate Bond,8.000,06/15/2021,WR,NR,2.099,
28,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa2,D,70.000,17.512
29,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa2,D,64.500,16.524
30,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,WR,BB,36.750,
31,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,WR,BB,37.000,
32,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,WR,BB,36.360,
33,CCF HLDGS LLC,CCFH4780640,,Corporate Bond,10.750,12/15/2023,Caa3,CC,0.010,1399.099
34,CHESAPEAKE ENERGY CORP,CHK4593980,,Corporate Bond,5.500,09/15/2026,WR,NR,4.250,
35,CHESAPEAKE ENERGY CORP,CHK4116807,Yes,Corporate Bond,4.875,04/15/2022,WR,NR,4.672,
36,CHESAPEAKE ENERGY CORP,CHK3983297,Yes,Corporate Bond,5.750,03/15/2023,WR,NR,4.500,
37,CHESAPEAKE ENERGY CORP,CHK3983296,Yes,Corporate Bond,5.375,06/15/2021,WR,NR,4.376,
38,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,4.500,
39,CHESAPEAKE ENERGY CORP,CHK.HH,Yes,Corporate Bond,6.875,11/15/2020,WR,NR,4.467,
40,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,37.950,
41,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,39.000,40.520
42,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,27.000,36.266
43,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,25.000,39.886
44,AMC ENTMT INC NEW,AMC4267538,Yes,Corporate Bond,5.750,06/15/2025,Ca,C,28.299,43.889
45,BARRETT BILL CORP,HPR3827968,Yes,Corporate Bond,7.000,10/15/2022,C,C,41.000,71.892
46,BARRETT BILL CORP,HPR4510658,Yes,Corporate Bond,8.750,06/15/2025,Caa3,C,40.000,37.723
47,BON-TON DEPT STORES INC,BONT4043053,Yes,Corporate Bond,8.000,06/15/2021,WR,NR,2.099,
48,CALLON PETE CO DEL,CPE4492238,Yes,Corporate Bond,6.125,10/01/2024,Caa2,D,70.000,17.512
49,CALLON PETE CO DEL,CPE4640205,Yes,Corporate Bond,6.375,07/01/2026,Caa2,D,64.500,16.524
50,CBL & ASSOCS LTD PARTNERSHIP,CBL4434050,Yes,Corporate Bond,5.950,12/15/2026,WR,BB,36.750,
51,CBL & ASSOCS LTD PARTNERSHIP,CBL4171047,Yes,Corporate Bond,4.600,10/15/2024,WR,BB,37.000,
52,CBL & ASSOCS LTD PARTNERSHIP,CBL4074664,Yes,Corporate Bond,5.250,12/01/2023,WR,BB,36.360,
53,CCF HLDGS LLC,CCFH4780640,,Corporate Bond,10.750,12/15/2023,Caa3,CC,0.010,1399.099
54,CHESAPEAKE ENERGY CORP,CHK4593980,,Corporate Bond,5.500,09/15/2026,WR,NR,4.250,
55,CHESAPEAKE ENERGY CORP,CHK4116807,Yes,Corporate Bond,4.875,04/15/2022,WR,NR,4.672,
56,CHESAPEAKE ENERGY CORP,CHK3983297,Yes,Corporate Bond,5.750,03/15/2023,WR,NR,4.500,
57,CHESAPEAKE ENERGY CORP,CHK3983296,Yes,Corporate Bond,5.375,06/15/2021,WR,NR,4.376,
58,CHESAPEAKE ENERGY CORP,CHK.HT,Yes,Corporate Bond,6.625,08/15/2020,WR,NR,4.500,
59,CHESAPEAKE ENERGY CORP,CHK.HH,Yes,Corporate Bond,6.875,11/15/2020,WR,NR,4.467,
60,AEROVIAS DE MEXICO S A DE C V,AOVS4945572,,Corporate Bond,7.000,02/05/2025,,,37.950,
61,AMC ENTMT HLDGS INC,AMC5029144,,Corporate Bond,12.000,06/15/2026,Ca,C,39.000,40.520
62,AMC ENTMT HLDGS INC,AMC4507267,Yes,Corporate Bond,6.125,05/15/2027,Ca,C,27.000,36.266
63,AMC ENTMT HLDGS INC,AMC4506547,Yes,Corporate Bond,5.875,11/15/2026,Ca,C,25.000,39.886
