Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,21.83,21.72 - 22.18,,21.89,15.21 - 27.71,,3568.0,,,5832.0,,,- 15.19%,,Equity,,,,,,2020-10-06
EEMD,AAM S&P EM Sector High Dividend,17.55,17.52 - 17.66,,17.52,13.76 - 23.08,,775.0,,,1523.0,,,- 15.77%,,Equity,,,,,,2020-10-06
ZIG,The Acquirers Fund,22.32,22.07 - 22.37,,22.29,17.19 - 27.79,,1156.0,,,8789.0,,,- 6.53%,,Equity,,,,,,2020-10-06
HDGE,Ranger Equity Bear,4.31,4.22 - 4.36,,4.32,4.21 - 7.95,,1227304.0,,,829753.0,163390000.0,,- 36.05%,,Equity,Ranger Equity Bear,4.34,+0.70%,1.23M,15:59:59,2020-10-06
DWSH,AdvisorShares Dorsey Wright Short,18.06,17.47 - 18.3,,17.87,15.5 - 45.92,,272219.0,,,156159.0,,,- 33.31%,,Equity,,,,,,2020-10-06
YOLO,AdvisorShares Pure Cannabis,10.99,10.85 - 11.13,,10.99,5.65 - 14.4,,43792.0,,,71281.0,,,- 26.09%,,Equity,,,,,,2020-10-06
CWS,AdvisorShares Focused Equity,39.03,39.14 - 39.67,,39.67,25.72 - 40.87,,278.0,,,1400.0,,,11.63%,,Equity,,,,,,2020-10-06
AADR,WCM/BNY Mellon Focused Growth ADR,56.33,55.56 - 56.1,,56.1,33.75 - 58.99,,930.0,,,4775.0,23330000.0,,17.67%,,Equity,WCM/BNY Mellon Focused Growth ADR,55.71,-1.09%,0.93K,15:59:59,2020-10-06
HYLD,Peritus High Yield,30.12,29.88 - 30.11,,29.92,24.02 - 34.26,,7665.0,,,18881.0,196980000.0,,- 10.52%,,,Peritus High Yield,30.05,-0.23%,7.67K,15:59:59,2020-10-06
MINC,Newfleet Multi-Sector Income,48.62,48.48 - 48.64,,48.48,42.72 - 49.12,,3336.0,,,2708.0,255550000.0,,0.02%,,,Newfleet Multi-Sector Income,48.64,+0.04%,3.34K,15:59:59,2020-10-06
ACT,AdvisorShares Vice ETF,26.72,26.54 - 26.94,,26.81,16.16 - 26.95,,2928.0,,,2412.0,,,13.23%,,Equity,,,,,,2020-10-06
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,47.65,47.68 - 47.68,,47.68,38.88 - 50.41,,,,,271.0,27380000.0,,- 2.32%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,47.68,+0.06%,0,15:59:59,2020-10-06
DBLV,AdvisorShares Wilshire Buyback,70.63,70.03 - 71.1,,71.1,48.3 - 77.49,,153.0,,,1179.0,152610000.0,,2.62%,,Equity,AdvisorShares Wilshire Buyback,70.03,-0.84%,0.15K,15:59:59,2020-10-06
HOLD,AdvisorShares Sage Core Reserves,98.74,98.79 - 98.79,,98.79,93.52 - 100.35,,,,,2443.0,86990000.0,,- 1.11%,,,,,,,,2020-10-06
FWDB,Madrona Global Bond,25.75,25.59 - 25.78,,25.59,23.18 - 27.29,,30728.0,,,1553.0,19080000.0,,- 0.19%,,,Madrona Global Bond,25.78,+0.12%,30.73K,15:59:59,2020-10-06
DWMC,AdvisorShares Dorsey Wright Micro-Cap,20.79,22.81 - 22.92,,22.92,13.03 - 24.57,,416.0,,,441.0,,,- 1.05%,,Equity,,,,,,2020-10-06
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 20.46%,,Equity,,,,,,2020-10-06
VEGA,Star Global Buy-Write,34.38,34.13 - 34.44,,34.44,25.27 - 36.15,,124.0,,,1100.0,17480000.0,,6.87%,,Other,Star Global Buy-Write,34.13,-0.71%,0.12K,15:59:59,2020-10-06
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2020-10-06
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2020-10-06
AFIF,Anfield Universal Fixed Income,9.79,9.79 - 9.83,,9.81,9.11 - 10.77,,89593.0,,,59138.0,,,- 0.1%,,,,,,,,2020-10-06
GLIF,AGFiQ Global Infrastructure,23.4,23.23 - 23.23,,23.23,17.78 - 28.21,,2.0,,,1238.0,,,- 9.27%,,Equity,,,,,,2020-10-06
USHG,AGFiQ Dynamic Hedged U.S. Equity,29.66,29.38 - 29.38,,29.38,21.32 - 30.92,,,,,1626.0,,,12.73%,,Equity,,,,,,2020-10-06
VMOT,Alpha Architect Value Momentum Trend,24.4,24.27 - 24.5,,24.5,19.7 - 25.75,,128.0,,,7588.0,,,4.32%,,Equity,,,,,,2020-10-06
QMOM,MomentumShares U.S. Quantitative Momentum,43.54,43.38 - 44.14,,43.76,21.5 - 44.14,,8020.0,,,10811.0,,,43.05%,,Equity,,,,,,2020-10-06
IMOM,MomentumShares International Quantitative Momentum,29.4,28.88 - 29.24,,29.24,17.14 - 29.4,,3439.0,,,14078.0,,,16.05%,,Equity,,,,,,2020-10-06
FRDM,Alpha Architect Freedom 100 Emerging Markets,25.6,25.27 - 25.53,,25.53,16.86 - 28.46,,6806.0,,,3638.0,,,0.55%,,Equity,,,,,,2020-10-06
AMLP,ALPS Alerian MLP,20.9,20.23 - 21.4,13%,21.05,2.41 - 31.75,5.32,3385637.0,3590000000.0,14.45%,2539250.0,8039999999.999999,1.95,130.94%,151282420.0,Equity,ALPS Alerian MLP,20.48,-2.01%,3.39M,15:59:59,2020-10-06
SDOG,ALPS Sector Dividend Dogs,38.82,38.5 - 39.42,,38.95,26.12 - 47.63,,81252.0,,,109843.0,2063000000.0000002,,- 9.51%,,Equity,ALPS Sector Dividend Dogs,38.57,-0.64%,81.25K,15:59:59,2020-10-06
IDOG,ALPS Internatl Sector Dividends Dogs,22.01,21.92 - 22.25,,22.21,16.77 - 28.02,,22074.0,,,50255.0,167900000.0,,- 13.69%,,Equity,ALPS Internatl Sector Dividends Dogs,21.99,-0.09%,22.07K,15:59:59,2020-10-06
RIGS,ALPS RiverFront Strategic Income,24.6,24.53 - 24.61,,24.58,18.23 - 25.3,,18901.0,,,16581.0,330550000.0,,- 1.24%,,,ALPS RiverFront Strategic Income,24.55,-0.20%,18.90K,15:59:59,2020-10-06
SBIO,ALPS Medical Breakthroughs,43.03,42.93 - 43.85,,43.22,25.1 - 45,,14530.0,,,22441.0,100500000.0,,34.93%,,Equity,ALPS Medical Breakthroughs,43.02,-0.02%,14.53K,15:59:59,2020-10-06
SGDJ,ALPS Sprott Junior Gold Miners,46.19,45 - 46.45,,46.45,16.52 - 51.35,,14265.0,,,35655.0,58690000.0,,47.15%,,Equity,ALPS Sprott Junior Gold Miners,45.0,-2.58%,14.27K,15:59:59,2020-10-06
SGDM,ALPS Sprott Gold Miners,33.86,32.43 - 34.12,,34.04,13.79 - 39.41,,38516.0,,,63626.0,224230000.0,,42.03%,,Equity,ALPS Sprott Gold Miners,32.47,-4.11%,38.52K,15:59:59,2020-10-06
ACES,ALPS Clean Energy,58.54,58.01 - 59.93,,58.71,23.57 - 59.93,,62650.0,,,63467.0,,,90.31%,,Equity,,,,,,2020-10-06
DTEC,ALPS Disruptive Technologies,39.51,39.19 - 39.84,,39.6,22.24 - 40.18,,28949.0,,,20526.0,,,36.4%,,Equity,,,,,,2020-10-06
ENFR,ALPS Alerian Energy Infrastructure,12.7,12.44 - 12.96,,12.75,7.46 - 21.42,,10666.0,,,27423.0,29330000.0,,- 37.9%,,Equity,ALPS Alerian Energy Infrastructure,12.44,-2.05%,10.67K,15:59:59,2020-10-06
EDOG,ALPS Emerging Sector Dividend Dogs,18.67,18.54 - 18.74,,18.74,13.43 - 22.47,,506.0,,,4691.0,21420000.0,,- 8.44%,,Equity,ALPS Emerging Sector Dividend Dogs,18.54,-0.72%,0.51K,15:59:59,2020-10-06
BFOR,ALPS Barron’s 400,43.37,43.14 - 44,,43.26,26.12 - 44.29,,9954.0,,,3845.0,188420000.0,,10.24%,,Equity,ALPS Barron’s 400,43.14,-0.52%,9.95K,15:59:59,2020-10-06
EQL,ALPS Equal Sector Weight,78.35,77.56 - 78.95,,78.45,51.33 - 83.13,,1752.0,,,7884.0,147000000.0,,4.79%,,Equity,ALPS Equal Sector Weight,77.56,-1.00%,1.75K,15:59:59,2020-10-06
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,47.1 - 49.86,,,,,4677.0,80410000.0,,- 0.33%,,Other,,,,,,2020-10-06
VALQ,American Century STOXX U.S. Quality Value,38.49,38.18 - 39,,38.76,26.78 - 44.08,,27130.0,,,5063.0,,,- 4.22%,,Equity,,,,,,2020-10-06
KORP,American Century Diversified Corporate Bond,52.55,52.51 - 52.62,,52.62,45.74 - 53.3,,10721.0,,,7343.0,,,2%,,,,,,,,2020-10-06
SWAN,Amplify BlackSwan Growth & Treasury Core,31.73,31.45 - 31.82,,31.67,26.39 - 33.24,,189421.0,,,223021.0,,,11.06%,,Equity,,,,,,2020-10-06
BLOK,Amplify Transformational Data Sharing,24.93,24.61 - 25.05,,24.95,13.04 - 26,,24725.0,,,51388.0,,,40.13%,,Equity,,,,,,2020-10-06
IBUY,Amplify Online Retail,92.16,90.4 - 93.09,,92.22,33.11 - 95.07,,194045.0,,,250510.0,8450000.0,,96.84%,,Equity,,,,,,2020-10-06
DIVO,Amplify YieldShares CWP Dividend Option Income,30.85,30.53 - 31,,31.0,21.39 - 32.82,,35320.0,,,52798.0,3820000.0,,1.75%,,Equity,,,,,,2020-10-06
CNBS,Amplify Seymour Cannabis,11.62,11.42 - 11.66,,11.62,6.48 - 17.38,,1376.0,,,5271.0,,,- 35.3%,,Equity,,,,,,2020-10-06
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,- 12.24%,,Equity,,,,,,2020-10-06
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,12.47,12.58 - 12.58,,12.58,10 - 21,,8.0,,,1065.0,,,- 32.79%,,Equity,,,,,,2020-10-06
BATT,Amplify Advanced Battery Metals and Materials,11.0,10.78 - 11.18,,11.18,5.91 - 12,,33746.0,,,17185.0,,,5.67%,,Equity,,,,,,2020-10-06
XBUY,Amplify International Online Retail,41.69,41.44 - 41.93,,41.93,18.57 - 41.93,,2214.0,,,6374.0,,,59.18%,,Equity,,,,,,2020-10-06
DRSK,Aptus Defined Risk,30.88,30.72 - 31.02,,31.02,25.83 - 31.86,,143825.0,,,109790.0,,,12.37%,,Other,,,,,,2020-10-06
ACIO,Aptus Collared Income Opportunity,26.78,26.54 - 26.87,,26.78,21.24 - 27.74,,56128.0,,,26567.0,,,9.67%,,Equity,,,,,,2020-10-06
ARKK,ARK Innovation,95.89,94.88 - 97.91,,95.94,33 - 98.76,,2489016.0,,,2188771.0,15670000.0,,128.47%,,Equity,ARK Innovation,95.67,-0.23%,2.49M,15:59:59,2020-10-06
ARKW,ARK Web X.0,112.57,110.86 - 114.04,,112.9,40.49 - 117,,913165.0,,,733803.0,19350000.0,,131.63%,,Equity,ARK Web X.0,111.83,-0.66%,913.17K,15:59:59,2020-10-06
ARKG,ARK Genomic Revolution Multi-Sector,67.25,66.79 - 68.82,,67.48,24 - 68.82,,1346986.0,,,843815.0,8340000.0,,131.18%,,Equity,ARK Genomic Revolution Multi-Sector,67.28,+0.04%,1.35M,15:59:59,2020-10-06
ARKQ,ARK Industrial Innovation,58.76,58.31 - 59.96,,58.95,26.19 - 62.91,,270702.0,,,223256.0,20150000.0,,87.55%,,Equity,ARK Industrial Innovation,58.54,-0.37%,270.70K,15:59:59,2020-10-06
ARKF,ARK Fintech Innovation,41.09,40.52 - 41.56,,41.07,16.94 - 42.2,,653781.0,,,545646.0,,,90.41%,,Equity,,,,,,2020-10-06
PRNT,The 3D Printing,24.56,24.55 - 24.99,,24.68,13.8 - 25.66,,19494.0,,,25728.0,14900000.0,,21%,,Equity,,,,,,2020-10-06
IZRL,ARK Israeli Innovation Hedged,25.86,25.53 - 26.07,,25.83,14 - 26.57,,13827.0,,,30957.0,,,26.39%,,Equity,,,,,,2020-10-06
ARCM,Arrow Reserve Capital Management,100.49,100.42 - 100.45,,100.42,99.12 - 107.21,,157.0,,,782.0,,,0.39%,,Equity,,,,,,2020-10-06
GYLD,Arrow Dow Jones Global Yield,11.33,10.52 - 11.5,,11.5,8.47 - 16.5,,9182.0,,,7592.0,100000000.0,,- 27.88%,,,Arrow Dow Jones Global Yield,11.22,-0.97%,9.18K,15:59:59,2020-10-06
DWCR,Arrow DWA Country Rotation,27.3,27.3 - 27.34,,27.34,17.38 - 28.87,,,,,1691.0,,,3.72%,,Equity,,,,,,2020-10-06
DOGS,Arrow Dogs of the World,31.96,31.96 - 31.96,,31.96,27.25 - 49.63,,,,,489.0,,,- 26.75%,,Equity,,,,,,2020-10-06
QVM,Arrow QVM Equity Factor,21.65,21.63 - 21.63,,21.63,15.23 - 30.05,,1.0,,,1307.0,3580000.0,,- 20.23%,,Equity,Arrow QVM Equity Factor,21.63,-0.09%,0.00K,15:59:59,2020-10-06
DWAT,Arrow Investments DWA Tactical,11.13,11.26 - 11.26,,11.26,7.87 - 11.71,,349.0,,,1483.0,9520000.0,,- 1.15%,,Equity,,,,,,2020-10-06
AGO_pf,Assured Guaranty Municipal Holdings Inc,26.0,25.9 - 26.2,,26.0,15 - 26.69,,3735.0,,,3343.0,,,2.24%,,Other,,,,,,2020-10-06
SBUG,Barclays Bank iPath Silver ETN,34.2,32.77 - 32.93,,32.93,17 - 41.15,,519.0,,,1056.0,,,,,Commodity,,,,,,2020-10-06
GBUG,Barclays Bank iPath Gold ETN,31.57,31.17 - 31.7,,31.67,23.04 - 34.3,,4126.0,,,575.0,,,,,Commodity,,,,,,2020-10-06
DJP,iPath Bloomberg Commodity Total Return Exp 12 June,19.62,19.52 - 19.89,,19.69,15.61 - 23.16,,177514.0,,,261863.0,957480000.0,,- 10.12%,,Commodity,iPath Bloomberg Commodity Total Return Exp 12 June,19.55,-0.36%,177.51K,15:59:59,2020-10-06
ATMP,Barclays ETN Plus Select MLP,9.45,9.22 - 9.55,,9.45,5.8 - 18.35,,43001.0,,,104471.0,497800000.0,,- 48.05%,,Equity,Barclays ETN Plus Select MLP,9.23,-2.33%,43.00K,15:59:59,2020-10-06
OILNF,iPath S&P GSCI Crude Oil Total Return,35.9,35.71 - 35.91,,35.91,0.51 - 52,,544.0,,,2697.0,,,526.53%,,Commodity,,,,,,2020-10-06
NIB,iPath Bloomberg Cocoa Subindex Total Return Exp 24,29.49,29.06 - 29.51,,29.38,24.75 - 34.96,,10684.0,,,26551.0,34830000.0,,3.8%,,Commodity,iPath Bloomberg Cocoa Subindex Total Return Exp 24,29.18,-1.05%,10.68K,15:59:59,2020-10-06
IMLP,Barclays Bank iPath S&P MLP,7.9,7.75 - 7.75,,7.75,4.68 - 15.51,,15.0,,,868.0,164410000.0,,- 49.16%,,Equity,Barclays Bank iPath S&P MLP,7.75,-1.81%,0.02K,15:59:59,2020-10-06
CAPE,Barclays + Shiller CAPE Exp 12 Oct 2022,158.27,156.43 - 158.69,,158.64,100.16 - 164.03,,1692.0,,,3202.0,49190000.0,,16.19%,,Equity,Barclays + Shiller CAPE Exp 12 Oct 2022,156.43,-1.16%,1.69K,15:59:59,2020-10-06
GAZZF,iPath Bloomberg Natural Gas Subindex Total Return,0.017,0.0003 - 0.0003,,0.0003,0.0001 - 0.16,,100.0,,,22634.0,4230000.0,,- 69.09%,,Commodity,,,,,,2020-10-06
VQT,Barclays + S&P VEQTOR Exp 08 Sep 2020,199.01,198.01 - 199.79,,199.5,155.89 - 203.25,,,,,299.0,211190000.0,,25.95%,,Equity,,,,,,2020-10-06
JJGTF,Barclays Bk PLC iPath Bloomberg Grains Subindex To,20.0,20.5 - 21.5,,21.05,16.56 - 22.32,,1436.0,,,1847.0,,,- 5.66%,,Commodity,,,,,,2020-10-06
RODI,Barclays Bank Return on Disability,84.28,83.25 - 83.25,,83.25,57.9 - 91.57,,,,,46.0,31280000.0,,6.67%,,Equity,,,,,,2020-10-06
FLEU,Barclays FI Enhanced Europe 50 B,112.46,109.33 - 109.33,,109.33,58.08 - 161.32,,,,,284.0,54590000.0,,- 13.46%,,Equity,,,,,,2020-10-06
OLEM,iPath Pure Beta Crude Oil Exp 18 Apr 2041,12.77,12.56 - 12.58,,12.56,7.17 - 19.75,,,,,1457.0,28640000.0,,- 22.54%,,Commodity,,,,,,2020-10-06
XVZ,iPath S&P 500 Dynamic VIX Exp 18 Aug 2021,41.46,41.19 - 41.64,,41.33,18.25 - 51.97,,6507.0,,,3344.0,12190000.0,,122.54%,,Other,iPath S&P 500 Dynamic VIX Exp 18 Aug 2021,41.19,-0.64%,6.51K,15:59:59,2020-10-06
WIL,Barclays Women in Leadership,72.34,71.81 - 71.81,,71.81,49.64 - 77.24,,31.0,,,124.0,32500000.0,,3.55%,,Equity,,,,,,2020-10-06
BCM,iPath Pure Beta Broad Commodity Exp 18 Apr 2041,26.95,26.91 - 27.18,,27.18,19.82 - 29.66,,898.0,,,1812.0,49910000.0,,- 1.21%,,Commodity,iPath Pure Beta Broad Commodity Exp 18 Apr 2041,26.91,-0.15%,0.90K,15:59:59,2020-10-06
DLBLF,Barclays Bank iPath US Treasury Long Bond Bull,75.08,75.34 - 75.34,,75.34,0 - 0,,,,,400.0,5350000.0,,0%,,Other,,,,,,2020-10-06
GSP,iPath GSCI Total Return Exp 12 Jun 2036,9.16,9.26 - 9.41,,9.38,5.28 - 15.96,,1931.0,,,10378.0,30520000.0,,- 34.62%,,Commodity,iPath GSCI Total Return Exp 12 Jun 2036,9.27,+1.20%,1.93K,15:59:59,2020-10-06
LD,Barclays Bank iPath Bloomberg Lead Sub Total Retur,36.08,36.35 - 36.42,,36.35,33.07 - 47.36,,220.0,,,149.0,1170000.0,,- 22.58%,,Commodity,Barclays Bank iPath Bloomberg Lead Sub Total Retur,36.42,+0.96%,0.22K,15:59:59,2020-10-06
VEGN,US Vegan Climate,30.93,30.6 - 30.97,,31.04,18.85 - 32.41,,3505.0,,,6568.0,,,25.07%,,Equity,,,,,,2020-10-06
BBP,BioShares Biotechnology Products,48.83,48.52 - 49.01,,48.7,30.83 - 49.81,,1643.0,,,1647.0,36580000.0,,35.94%,,Equity,,,,,,2020-10-06
BBC,BioShares Biotechnology Clinical Trials,41.09,40.8 - 41.86,,41.28,22.92 - 45.69,,15638.0,,,23013.0,20470000.0,,71.14%,,Equity,,,,,,2020-10-06
IRBO,iShares Robotics and Artificial Intelligence,33.25,33.24 - 33.87,,33.41,19.1 - 35,,40781.0,,,45620.0,,,35.77%,,Equity,,,,,,2020-10-06
MUA,BlackRock MuniAssets Closed Fund,13.88,13.76 - 13.88,- 4.26%,13.83,9.63 - 16.34,0.65,34748.0,505960000.0,4.54%,46780.0,,0.26,- 9.34%,36452623.0,Other,BlackRock MuniAssets Closed Fund,13.87,-0.07%,34.75K,15:59:59,2020-10-06
DYNF,BlackRock US Equity Factor Rotation,28.47,28.2 - 28.72,,28.61,18.99 - 29.66,,4014.0,,,8684.0,,,7.84%,,Equity,,,,,,2020-10-06
IBMN,iShares iBonds Dec 2025 Term Muni Bond,28.05,28.01 - 28.07,,28.07,24.07 - 28.24,,7365.0,,,32637.0,,,3.28%,,,,,,,,2020-10-06
ESML,iShares MSCI USA Small-Cap ESG Optimized,27.74,27.68 - 28.36,,27.96,16.65 - 29.69,,69382.0,,,74806.0,,,5.28%,,Equity,,,,,,2020-10-06
FOVL,iShares Focused Value Factor,33.56,33.46 - 34.25,,34.25,25.83 - 51.36,,240.0,,,1886.0,,,- 29.35%,,Equity,,,,,,2020-10-06
LQDI,iShares Inflation Hedged Corporate Bond,27.68,27.72 - 27.87,,27.72,19.5 - 28.46,,1130.0,,,9757.0,,,5.41%,,,,,,,,2020-10-06
EWJV,iShares MSCI Japan Value,23.25,23.3 - 23.47,,23.47,18.38 - 27.11,,2320.0,,,7882.0,,,- 6.4%,,Equity,,,,,,2020-10-06
EWJE,iShares MSCI Japan Equal Weighted,35.2,35.06 - 35.21,,35.21,25.02 - 37.07,,494.0,,,1179.0,,,3.23%,,Equity,,,,,,2020-10-06
ISHVF,iShares US Aggregate Bond Acc,5.85,5.863 - 6,,5.863,4.75 - 6.76,,340026.0,,,110493.0,,,5.03%,,,,,,,,2020-10-06
ISVQF,iShares $ Short Duration Corp Bond Acc,5.59,5.6021 - 5.6184,,5.6021,4.75 - 5.7,,,,,104248.0,,,3.85%,,,,,,,,2020-10-06
ISZXF,iShares $ Treasury Bond 3-7Yr UCITS Acc,142.0303,142.2111 - 142.2111,,142.2111,131 - 142.5,,,,,1749.0,,,7.25%,,,,,,,,2020-10-06
IVSRF,iShares $ Floating Rate Bond UCITS Acc USD,5.2824,5.2843 - 5.2843,,5.2843,4.5207 - 5.31,,,,,103984.0,,,1.1%,,,,,,,,2020-10-06
IEMXF,iShares Edge MSCI World Min Vol,51.5,51 - 51.086,,51.0,38.92 - 54.9,,,,,10893.0,,,0.13%,,Equity,,,,,,2020-10-06
ISHYF,iShares $ High Yield Corp Bond Acc Share Class,5.732,5.757 - 5.765,,5.765,4.415 - 5.82,,17495.0,,,68360.0,,,2.91%,,,,,,,,2020-10-06
FNGU,BMO REX MicroSectors FANG Index 3X Leveraged,197.31,183.51 - 199.73,,196.01,23.01 - 255,,869591.0,,,726475.0,,,474.08%,,Equity,,,,,,2020-10-06
FNGD,BMO REX MicroSectors FANG Index -3X Inverse Levera,8.4,8.32 - 8.98,,8.48,1.33 - 21.57,,2223808.0,,,3370543.0,,,- 59.02%,,Equity,,,,,,2020-10-06
