Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,30.96,31.1 - 31.31,,31.15,19.93 - 32.37,1.02,44670.0,,3.47%,10864.0,,,50.87%,,Equity,,,,,,2021-05-27
EEMD,AAM S&P EM Sector High Dividend,23.49,23.56 - 23.59,,23.59,17.04 - 23.99,0.89,2482.0,,3.87%,1759.0,,,37.29%,,Equity,,,,,,2021-05-27
ZIG,The Acquirers Fund,26.76,26.76 - 26.87,,26.85,20.07 - 27.9,0.04,1365.0,,0.17%,6631.0,,,27.67%,,Equity,,,,,,2021-05-27
HDGE,Ranger Equity Bear,24.27,24.14 - 24.33,,24.17,2.58 - 26.49,0.12,32397.0,,0.48%,54790.0,163390000.0,,366.73%,,Equity,AdvisorShares Ranger Equity Bear,24.15,-0.47%,32.40K,15:59:59,2021-05-27
DWSH,AdvisorShares Dorsey Wright Short,8.79,8.76 - 8.8,,8.77,8.73 - 23.08,,9800.0,,,28656.0,,,- 61.02%,,Equity,,,,,,2021-05-27
YOLO,AdvisorShares Pure Cannabis,20.5,20.17 - 20.78,,20.78,10.08 - 31.87,0.15,131214.0,,0.59%,296594.0,,,83.53%,,Equity,,,,,,2021-05-27
CWS,AdvisorShares Focused Equity,46.34,46.35 - 46.54,,46.35,33.93 - 49.37,0.12,1693.0,,0.27%,3598.0,,,33.67%,,Equity,,,,,,2021-05-27
AADR,WCM/BNY Mellon Focused Growth ADR,64.96,65.45 - 65.91,,65.45,48.2 - 67.24,0.07,1547.0,,0.11%,4201.0,23330000.0,,34.56%,,Equity,AdvisorShares Dorsey Wright ADR,65.91,+1.46%,1.55K,15:59:59,2021-05-27
HYLD,Peritus High Yield,32.36,32.33 - 32.4,,32.37,26.96 - 32.64,2.53,18204.0,,7.82%,22516.0,196980000.0,,20.7%,,,High Yield,32.37,0.03%,18.20K,15:59:59,2021-05-27
MINC,Newfleet Multi-Sector Income,48.86,48.84 - 49.02,,48.87,47.39 - 52.42,1.16,3187.0,,2.37%,15103.0,255550000.0,,3.22%,,,AdvisorShares Newfleet Multi-Sector Income,48.86,0.00%,3.19K,15:59:59,2021-05-27
ACT,AdvisorShares Vice ETF,35.51,35.53 - 35.66,,35.53,21.98 - 36.72,,1184.0,,,2167.0,,,58.6%,,Equity,,,,,,2021-05-27
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.96,48.86 - 48.86,,48.86,46.32 - 49.3,1.62,6.0,,3.31%,2993.0,27380000.0,,5.88%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.86,-0.19%,0.01K,15:59:59,2021-05-27
