Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.53,31.41 - 31.79,,31.79,19.93 - 32.37,1.02,23923.0,,3.47%,11072.0,,,51.66%,,Equity,,,,,,2021-06-02
EEMD,AAM S&P EM Sector High Dividend,23.91,23.99 - 24.04,,23.99,17.17 - 24.04,0.89,5551.0,,3.87%,1866.0,,,33.43%,,Equity,,,,,,2021-06-02
ZIG,The Acquirers Fund,26.46,26.44 - 26.46,,26.46,20.07 - 27.9,0.04,600.0,,0.17%,6499.0,,,24.63%,,Equity,,,,,,2021-06-02
HDGE,Ranger Equity Bear,24.0,23.85 - 24.02,,23.99,2.58 - 26.49,0.12,33185.0,,0.48%,51467.0,163390000.0,,374.31%,,Equity,AdvisorShares Ranger Equity Bear,23.88,-0.48%,33.19K,15:59:59,2021-06-02
DWSH,AdvisorShares Dorsey Wright Short,8.8,8.74 - 8.77,,8.75,8.7 - 21.12,,15730.0,,,26971.0,,,- 60.11%,,Equity,,,,,,2021-06-02
YOLO,AdvisorShares Pure Cannabis,20.74,20.75 - 21.41,,20.84,10.08 - 31.87,0.15,373908.0,,0.59%,291040.0,,,90.62%,,Equity,,,,,,2021-06-02
CWS,AdvisorShares Focused Equity,46.13,46.03 - 46.39,,46.39,33.93 - 49.37,0.12,2001.0,,0.27%,3643.0,,,28.6%,,Equity,,,,,,2021-06-02
AADR,WCM/BNY Mellon Focused Growth ADR,67.79,67.43 - 67.93,,67.43,48.44 - 67.93,0.07,1618.0,,0.11%,4060.0,23330000.0,,36.02%,,Equity,AdvisorShares Dorsey Wright ADR,67.93,+0.20%,1.62K,15:59:59,2021-06-02
HYLD,Peritus High Yield,32.27,32.25 - 32.45,,32.28,27.59 - 32.64,2.53,19759.0,,7.81%,23258.0,196980000.0,,19.12%,,,High Yield,32.41,+0.45%,19.76K,15:59:59,2021-06-02
MINC,Newfleet Multi-Sector Income,48.93,48.86 - 49,,48.86,47.57 - 52.42,1.16,2686.0,,2.37%,14796.0,255550000.0,,2.54%,,,AdvisorShares Newfleet Multi-Sector Income,48.93,-0.01%,2.69K,15:59:59,2021-06-02
ACT,AdvisorShares Vice ETF,35.79,35.53 - 35.71,,35.53,21.98 - 36.72,,764.0,,,2266.0,,,55.14%,,Equity,,,,,,2021-06-02
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.9,48.91 - 48.92,,48.91,46.4 - 49.3,1.62,220.0,,3.31%,2936.0,27380000.0,,4.42%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.91,0.01%,0.22K,15:59:59,2021-06-02
DBLV,AdvisorShares Wilshire Buyback,97.84,97.47 - 97.47,,97.47,64.53 - 98.21,1.02,10.0,,1.11%,754.0,152610000.0,,47.28%,,Equity,AdvisorShares Wilshire Buyback,97.47,-0.38%,0.01K,15:59:59,2021-06-02
HOLD,AdvisorShares Sage Core Reserves,98.72,98.72 - 98.72,,98.72,98.08 - 99.08,1.36,10.0,,1.37%,584.0,86990000.0,,0.62%,,,,,,,,2021-06-02
FWDB,Madrona Global Bond,25.91,25.9 - 25.9,,25.9,25.42 - 26.45,0.51,14.0,,1.96%,1129.0,19080000.0,,0.59%,,,AdvisorShares FolioBeyond Smart Core Bond,25.9,-0.04%,0.01K,15:59:59,2021-06-02
DWMC,AdvisorShares Dorsey Wright Micro-Cap,37.87,37.55 - 37.65,,37.65,19.57 - 41.61,,921.0,,,4119.0,,,86.49%,,Equity,,,,,,2021-06-02
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-06-02
VEGA,Star Global Buy-Write,39.25,39.13 - 39.26,,39.26,30.55 - 39.32,0.1,1410.0,,0.27%,5283.0,17480000.0,,22.53%,,Other,AdvisorShares STAR Global Buy-Write,39.13,-0.30%,1.41K,15:59:59,2021-06-02
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-06-02
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-06-02
AFIF,Anfield Universal Fixed Income,9.69,9.74 - 9.76,,9.74,9.51 - 10.77,0.31,15558.0,,3.18%,55074.0,,,- 1.35%,,,,,,,,2021-06-02
GLIF,AGFiQ Global Infrastructure,26.98,27.09 - 27.12,,27.09,22.19 - 27.12,1.17,243.0,,4.75%,1341.0,,,11.44%,,Equity,,,,,,2021-06-02
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.4,31.34 - 31.51,,31.34,26.81 - 32.48,0.36,,,1.14%,789.0,,,15.43%,,Equity,,,,,,2021-06-02
