Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPY,SPDR S&P 500,349.31,349.24 - 352.71,- 0.46%,350.21,218.26 - 352.71,4.03,54751169.0,301960000000.0,1.66%,75411252.0,167650000000.0,1.01,19.44%,885482116.0,Equity,SPDR S&P 500,352.6,+0.94%,54.76M,15:59:59,2020-09-01
SLV,iShares Silver,26.23,25.67 - 26.75,- 15.56%,26.73,10.86 - 27.38,,48941006.0,15310000000.0,,49960713.0,4670000000.0,0.62,52.94%,618200000.0,Commodity,iShares Silver,26.14,-0.34%,48.94M,15:59:59,2020-09-01
XLF,Financial Select Sector SPDR,25.06,24.85 - 25.22,- 7.17%,24.93,17.49 - 31.38,0.49,42018953.0,17710000000.0,2.45%,65971157.0,16160000000.0,1.17,- 6.91%,715745427.0,Equity,Financial Select Sector SPDR,25.13,+0.28%,42.02M,15:59:59,2020-09-01
EEM,iShares MSCI Emerging Markets,44.54,44.92 - 45.33,- 26.56%,44.96,30.09 - 46.32,0.84,34171756.0,23870000000.0,2.02%,44432433.0,22120000000.0,0.93,11.49%,539100000.0,Equity,iShares MSCI Emerging Markets,45.3,+1.71%,34.20M,15:59:59,2020-09-01
UVXY,ProShares Ultra VIX Short-Term Futures,22.65,22.4 - 23.44,,22.67,10.4 - 135,,34064105.0,,,29332554.0,331930000.0,,- 28.66%,,Other,ProShares Ultra VIX Short-Term Futures,23.24,+2.60%,34.06M,15:59:59,2020-09-01
GDX,VanEck Vectors Gold Miners,42.27,41.17 - 43.13,- 15.01%,43.13,16.18 - 45.78,0.12,24209033.0,17360000000.0,0.47%,32450477.0,5620000000.0,0.72,41.56%,427702500.0,Equity,VanEck Vectors Gold Miners,41.67,-1.42%,24.21M,15:59:59,2020-09-01
EFA,iShares MSCI EAFE,64.98,64.76 - 65.18,- 0.32%,65.02,45.73 - 70.42,1.7,23945365.0,48080000000.0,2.54%,23949411.0,61770000000.0,0.83,2.8%,746400000.0,Equity,iShares MSCI EAFE,65.05,+0.11%,23.95M,15:59:59,2020-09-01
HYG,iShares iBoxx $ High Yield Corporate Bond,84.69,84.64 - 85.23,5.21%,84.71,67.52 - 88.53,5.0,22773617.0,30360000000.0,4.98%,25127061.0,20510000000.0,0.41,- 2.44%,356600000.0,,iShares iBoxx $ High Yield Corporate Bond,85.15,+0.54%,22.77M,15:59:59,2020-09-01
IAU,iShares Gold,18.77,18.72 - 19,- 9.65%,18.99,13.8 - 19.75,,22664914.0,31270000000.0,,27326631.0,5750000000.0,0.07,28.91%,1697850000.0,Commodity,iShares Gold,18.8,+0.16%,22.66M,15:59:59,2020-09-01
EWZ,iShares MSCI Brazil Capped,29.82,30.53 - 31.3,- 18.37%,30.6,20.14 - 48.48,1.38,22085644.0,5320000000.0,3.48%,28134787.0,3580000000.0,1.11,- 27.25%,179350000.0,Equity,iShares MSCI Brazil Capped,31.06,+4.16%,22.09M,15:59:59,2020-09-01
SPXS,Direxion Daily S&P 500 Bear 3X Shares,5.3,5.14 - 5.3,,5.26,5.14 - 28.85,,21903524.0,,,37225936.0,436140000.0,,- 70.94%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,5.14,-3.02%,21.90M,15:59:59,2020-09-01
XLE,Energy Select Sector SPDR,35.65,34.97 - 35.57,- 10.6%,35.49,22.88 - 61.8,1.86,18258228.0,10180000000.0,6.08%,24828842.0,13090000000.0,1.67,- 36.12%,279574200.0,Equity,Energy Select Sector SPDR,35.41,-0.67%,18.26M,15:59:59,2020-09-01
FXI,iShares China Large-Cap,43.96,44.1 - 44.53,- 3.92%,44.14,33.1 - 45.9,0.75,17159617.0,3560000000.0,2.5%,20415699.0,6790000000.0,0.85,12.37%,80550000.0,Equity,iShares China Large-Cap,44.53,+1.30%,17.16M,15:59:59,2020-09-01
IEMG,iShares Core MSCI Emerging Markets,53.3,53.76 - 54.23,,53.82,35.65 - 55.45,,15681648.0,,,12814464.0,21297000000.0,,11.04%,,Equity,iShares Core MSCI Emerging Markets,54.23,+1.74%,15.68M,15:59:59,2020-09-01
SPXU,ProShares UltraPro Short S&P500,8.0,7.77 - 8.01,,7.95,7.77 - 43.68,,15580006.0,,,31376717.0,717210000.0,,- 71.04%,,Equity,ProShares UltraPro Short S&P500,7.78,-2.75%,15.58M,15:59:59,2020-09-01
IWM,iShares Russell 2000,155.43,154.45 - 157.31,6.42%,155.22,95.69 - 170.56,1.59,15541569.0,40650000000.0,1.3%,27487682.0,35680000000.0,1.26,4.43%,259900000.0,Equity,iShares Russell 2000,157.21,+1.15%,15.54M,15:59:59,2020-09-01
XLI,Industrial Select Sector SPDR,77.81,77.28 - 78.67,16%,77.56,47.71 - 85.33,0.95,14431582.0,10990000000.0,1.96%,11752128.0,8840000000.0,1.18,2.71%,143076000.0,Equity,Industrial Select Sector SPDR,78.6,+1.02%,14.43M,15:59:59,2020-09-01
VWO,Vanguard FTSE Emerging Markets,44.19,44.64 - 45.08,- 16.44%,44.7,29.95 - 45.92,0.63,14006889.0,62660000000.0,2.91%,11174485.0,37070000000.0,0.91,9.38%,1398056702.0,Equity,Vanguard FTSE Emerging Markets,45.08,+2.01%,14.01M,15:59:59,2020-09-01
