Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,29.36,28.94 - 29.35,,29.35,15.21 - 29.5,,12062.0,,,6894.0,,,26.33%,,Equity,,,,,,2021-03-09
EEMD,AAM S&P EM Sector High Dividend,22.21,22.44 - 22.58,,22.48,13.76 - 22.94,,989.0,,,3316.0,,,15.68%,,Equity,,,,,,2021-03-09
ZIG,The Acquirers Fund,24.04,24.16 - 24.2,,24.19,17.19 - 24.81,,8786.0,,,7321.0,,,1.35%,,Equity,,,,,,2021-03-09
HDGE,Ranger Equity Bear,25.8,25.3 - 25.6,,25.52,2.58 - 26.49,,102549.0,,,435743.0,163390000.0,,332.16%,,Equity,AdvisorShares Ranger Equity Bear,25.59,-0.81%,102.55K,15:59:59,2021-03-09
DWSH,AdvisorShares Dorsey Wright Short,9.5,9.44 - 9.54,,9.44,9.44 - 45.92,,26793.0,,,76831.0,,,- 68.2%,,Equity,,,,,,2021-03-09
YOLO,AdvisorShares Pure Cannabis,22.61,23 - 24.29,,23.18,5.65 - 31.87,,356668.0,,,713116.0,,,148.46%,,Equity,,,,,,2021-03-09
CWS,AdvisorShares Focused Equity,43.85,43.84 - 44.11,,44.07,25.72 - 44.89,,1497.0,,,3414.0,,,26.95%,,Equity,,,,,,2021-03-09
AADR,WCM/BNY Mellon Focused Growth ADR,60.76,61.62 - 62.9,,61.62,33.75 - 67.24,,4147.0,,,7633.0,23330000.0,,22.48%,,Equity,AdvisorShares Dorsey Wright ADR,62.87,+3.48%,4.15K,15:59:59,2021-03-09
HYLD,Peritus High Yield,32.21,32.2 - 32.3,,32.3,24.02 - 32.64,,17196.0,,,23391.0,196980000.0,,0.25%,,,High Yield,32.2,-0.03%,17.20K,15:59:59,2021-03-09
MINC,Newfleet Multi-Sector Income,48.91,48.77 - 48.81,,48.78,42.72 - 52.42,,11604.0,,,18534.0,255550000.0,,- 0.16%,,,AdvisorShares Newfleet Multi-Sector Income,48.79,-0.24%,11.60K,15:59:59,2021-03-09
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,19.38%,,Equity,,,,,,2021-03-09
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.01,49 - 49,,49.0,38.88 - 49.3,,75.0,,,344.0,27380000.0,,1.6%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,49.0,-0.02%,0.08K,15:59:59,2021-03-09
DBLV,AdvisorShares Wilshire Buyback,87.31,87.12 - 87.12,,87.12,48.3 - 87.68,,148.0,,,1607.0,152610000.0,,30.2%,,Equity,AdvisorShares Wilshire Buyback,87.12,-0.22%,0.15K,15:59:59,2021-03-09
HOLD,AdvisorShares Sage Core Reserves,98.73,98.65 - 98.74,,98.7,93.52 - 99.75,,3356.0,,,2183.0,86990000.0,,- 1.15%,,,,,,,,2021-03-09
FWDB,Madrona Global Bond,25.8,25.83 - 25.83,,25.83,23.18 - 26.48,,,,,1685.0,19080000.0,,- 3.04%,,,AdvisorShares FolioBeyond Smart Core Bond,25.83,+0.10%,0,15:59:59,2021-03-09
