Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,26.67,26.75 - 26.8,,26.6,15.21 - 27.24,,6733.0,,,5790.0,,,- 1.4%,,Equity,,,,,,2021-02-15
EEMD,AAM S&P EM Sector High Dividend,22.33,22.29 - 22.29,,22.28,13.76 - 22.88,,4786.0,,,3200.0,,,4.11%,,Equity,,,,,,2021-02-15
ZIG,The Acquirers Fund,24.73,24.7 - 24.74,,24.71,17.19 - 27,,4407.0,,,6995.0,,,- 6.86%,,Equity,,,,,,2021-02-15
HDGE,Ranger Equity Bear,25.33,25.24 - 25.35,,25.29,2.58 - 25.75,,45828.0,,,569040.0,163390000.0,,389.53%,,Equity,AdvisorShares Ranger Equity Bear,25.26,-0.28%,45.83K,12/02,2021-02-15
DWSH,AdvisorShares Dorsey Wright Short,9.97,9.87 - 9.99,,9.97,9.85 - 45.92,,240333.0,,,84952.0,,,- 58.63%,,Equity,,,,,,2021-02-15
YOLO,AdvisorShares Pure Cannabis,26.85,25.85 - 27.98,,26.35,5.65 - 31.87,,1406835.0,,,608142.0,,,135.81%,,Equity,,,,,,2021-02-15
CWS,AdvisorShares Focused Equity,43.93,44 - 44,,43.99,25.72 - 44.89,,,,,2961.0,,,13.08%,,Equity,,,,,,2021-02-15
AADR,WCM/BNY Mellon Focused Growth ADR,66.77,67.1 - 67.1,,66.44,33.75 - 67.14,,3761.0,,,9241.0,23330000.0,,18.82%,,Equity,AdvisorShares Dorsey Wright ADR,67.1,+0.49%,3.76K,12/02,2021-02-15
HYLD,Peritus High Yield,32.31,32.34 - 32.54,,32.31,24.02 - 34,,22470.0,,,25787.0,196980000.0,,- 4.45%,,,High Yield,32.39,+0.25%,22.47K,12/02,2021-02-15
MINC,Newfleet Multi-Sector Income,49.11,49.12 - 49.12,,49.12,42.72 - 52.42,,3150.0,,,17049.0,255550000.0,,0.72%,,,AdvisorShares Newfleet Multi-Sector Income,49.12,+0.02%,3.15K,12/02,2021-02-15
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,4.93%,,Equity,,,,,,2021-02-15
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.08,49.17 - 49.18,,49.15,38.88 - 49.3,,,,,514.0,27380000.0,,- 0.04%,,Other,,,,,,2021-02-15
DBLV,AdvisorShares Wilshire Buyback,84.41,84.85 - 84.85,,84.73,48.3 - 85,,658.0,,,1478.0,152610000.0,,10.78%,,Equity,AdvisorShares Wilshire Buyback,84.85,+0.52%,0.66K,12/02,2021-02-15
HOLD,AdvisorShares Sage Core Reserves,98.83,98.75 - 98.81,,98.81,93.52 - 100.35,,,,,11080.0,86990000.0,,- 1.3%,,,,,,,,2021-02-15
FWDB,Madrona Global Bond,26.1,26.12 - 26.12,,26.14,23.18 - 27.29,,,,,1535.0,19080000.0,,- 3.55%,,,,,,,,2021-02-15
DWMC,AdvisorShares Dorsey Wright Micro-Cap,37.53,37.93 - 39.72,,37.93,13.03 - 39.72,,7232.0,,,2360.0,,,65.09%,,Equity,,,,,,2021-02-15
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 27.02%,,Equity,,,,,,2021-02-15
VEGA,Star Global Buy-Write,36.89,36.81 - 36.81,,36.81,25.27 - 37.99,,,,,984.0,17480000.0,,4.96%,,Other,,,,,,2021-02-15
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-02-15
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-02-15
AFIF,Anfield Universal Fixed Income,9.77,9.77 - 9.77,,9.79,9.11 - 10.77,,,,,82049.0,,,0.31%,,,,,,,,2021-02-15
GLIF,AGFiQ Global Infrastructure,24.09,24.16 - 24.26,,24.16,17.78 - 28.16,,,,,272.0,,,- 13.82%,,Equity,,,,,,2021-02-15
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.72,31.64 - 31.72,,31.71,21.32 - 32.48,,8266.0,,,2889.0,,,9.88%,,Equity,,,,,,2021-02-15
VMOT,Alpha Architect Value Momentum Trend,29.11,29.19 - 29.19,,29.11,19.7 - 29.23,,1248.0,,,8938.0,,,14.97%,,Equity,,,,,,2021-02-15
QMOM,MomentumShares U.S. Quantitative Momentum,66.5,65.94 - 67,,66.26,21.5 - 67.13,,15774.0,,,15835.0,,,83.42%,,Equity,,,,,,2021-02-15
IMOM,MomentumShares International Quantitative Momentum,37.29,37.31 - 37.42,,37.22,17.14 - 37.48,,18713.0,,,16009.0,,,33.88%,,Equity,,,,,,2021-02-15
FRDM,Alpha Architect Freedom 100 Emerging Markets,34.47,34.34 - 34.62,,34.34,16.86 - 34.76,,16439.0,,,13867.0,,,26.36%,,Equity,,,,,,2021-02-15
AMLP,ALPS Alerian MLP,27.79,27.73 - 28.27,13%,27.79,3.24 - 39.35,5.32,2002375.0,3590000000.0,14.45%,3465543.0,8039999999.999999,1.95,- 28.25%,151282420.0,Equity,Alerian MLP,28.16,+1.33%,2.00M,12/02,2021-02-15
SDOG,ALPS Sector Dividend Dogs,47.14,47.22 - 47.22,,47.0,26.12 - 47.6,,39173.0,,,53969.0,2063000000.0000002,,1.44%,,Equity,ALPS Sector Dividend Dogs,47.22,+0.17%,39.17K,12/02,2021-02-15
IDOG,ALPS Internatl Sector Dividends Dogs,26.92,27 - 27.04,,26.99,16.77 - 27.3,,,,,21634.0,167900000.0,,2%,,Equity,,,,,,2021-02-15
RIGS,ALPS RiverFront Strategic Income,24.83,24.81 - 24.83,,24.76,18.23 - 24.86,,23892.0,,,35797.0,330550000.0,,0.08%,,,ALPS RiverFront Strategic Income,24.81,-0.06%,23.89K,12/02,2021-02-15
SBIO,ALPS Medical Breakthroughs,61.02,60.61 - 61.3,,61.11,25.1 - 64.04,,38842.0,,,31309.0,100500000.0,,43.4%,,Equity,ALPS Medical Breakthroughs,60.76,-0.43%,38.84K,12/02,2021-02-15
SGDJ,ALPS Sprott Junior Gold Miners,45.51,45.35 - 46.15,,45.21,16.52 - 52.98,,25321.0,,,37811.0,58690000.0,,43.24%,,Equity,ALPS Sprott Junior Gold Miners,45.35,-0.35%,25.32K,12/02,2021-02-15
SGDM,ALPS Sprott Gold Miners,28.88,28.31 - 28.97,,28.65,13.79 - 39.41,,40058.0,,,44456.0,224230000.0,,18.16%,,Equity,ALPS Sprott Gold Miners,28.76,-0.42%,40.06K,12/02,2021-02-15
ACES,ALPS Clean Energy,98.45,96.98 - 97.94,,98.33,23.57 - 101.72,,129230.0,,,172058.0,,,142.35%,,Equity,,,,,,2021-02-15
DTEC,ALPS Disruptive Technologies,50.7,50.59 - 50.89,,50.75,22.24 - 50.98,,29822.0,,,28810.0,,,47.09%,,Equity,,,,,,2021-02-15
