Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,24.86,24.94 - 25,,24.67,15.21 - 27.71,,6074.0,,,5121.0,,,- 10.41%,,Equity,,,,,,2020-12-08
EEMD,AAM S&P EM Sector High Dividend,20.1,20.29 - 20.29,,20.27,13.76 - 23.08,,,,,3444.0,,,- 6.04%,,Equity,,,,,,2020-12-08
ZIG,The Acquirers Fund,22.62,22.57 - 22.6,,22.52,17.19 - 27.79,,8786.0,,,5322.0,,,- 16.03%,,Equity,,,,,,2020-12-08
HDGE,Ranger Equity Bear,3.21,3.16 - 3.2,,3.22,3.16 - 7.95,,340397.0,,,840594.0,163390000.0,,- 43.21%,,Equity,,,,,,2020-12-08
DWSH,AdvisorShares Dorsey Wright Short,11.56,11.46 - 11.58,,11.62,11.4 - 45.92,,31819.0,,,157216.0,,,- 52.29%,,Equity,,,,,,2020-12-08
YOLO,AdvisorShares Pure Cannabis,16.78,16.53 - 16.81,,16.65,5.65 - 17.21,,241632.0,,,173771.0,,,41.76%,,Equity,,,,,,2020-12-08
CWS,AdvisorShares Focused Equity,42.01,42.1 - 42.27,,42.26,25.72 - 43.06,,,,,1635.0,,,13.28%,,Equity,,,,,,2020-12-08
AADR,WCM/BNY Mellon Focused Growth ADR,58.78,58.7 - 58.7,,58.63,33.75 - 60.4,,2491.0,,,8849.0,23330000.0,,13.99%,,Equity,,,,,,2020-12-08
HYLD,Peritus High Yield,31.93,31.88 - 31.92,,31.95,24.02 - 34.26,,13878.0,,,21000.0,196980000.0,,- 3.89%,,,,,,,,2020-12-08
MINC,Newfleet Multi-Sector Income,48.79,48.84 - 48.84,,48.89,42.72 - 49.12,,,,,2555.0,255550000.0,,0.68%,,,,,,,,2020-12-08
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,2047.0,,,8.38%,,Equity,,,,,,2020-12-08
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.42,48.32 - 48.32,,48.32,38.88 - 49.49,,,,,435.0,27380000.0,,- 1.27%,,Other,,,,,,2020-12-08
DBLV,AdvisorShares Wilshire Buyback,77.57,77.61 - 77.61,,76.9,48.3 - 81.53,,,,,780.0,152610000.0,,5.51%,,Equity,,,,,,2020-12-08
