Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.81,31.65 - 32.02,,32.02,19.93 - 32.37,1.03,14575.0,,3.25%,10807.0,,,35.02%,,Equity,,,,,,2021-06-09
EEMD,AAM S&P EM Sector High Dividend,23.85,23.88 - 23.88,,23.88,17.17 - 24.04,0.93,181.0,,3.87%,1890.0,,,26.78%,,Equity,,,,,,2021-06-09
ZIG,The Acquirers Fund,26.96,26.76 - 26.93,,26.89,20.07 - 27.9,0.04,3402.0,,0.17%,5979.0,,,13.82%,,Equity,,,,,,2021-06-09
HDGE,Ranger Equity Bear,23.17,23.15 - 23.6,,23.15,2.58 - 26.49,0.12,30552.0,,0.48%,47282.0,163390000.0,,432.64%,,Equity,AdvisorShares Ranger Equity Bear,23.6,+1.84%,30.55K,15:59:59,2021-06-09
DWSH,AdvisorShares Dorsey Wright Short,8.59,8.51 - 8.63,,8.63,8.51 - 20.82,,50633.0,,,26498.0,,,- 45.32%,,Equity,,,,,,2021-06-09
YOLO,AdvisorShares Pure Cannabis,21.49,21.5 - 21.95,,21.71,10.08 - 31.87,0.15,151525.0,,0.59%,257710.0,,,81.96%,,Equity,,,,,,2021-06-09
CWS,AdvisorShares Focused Equity,46.15,45.83 - 46.03,,45.94,33.93 - 49.37,0.12,5571.0,,0.27%,3679.0,,,23.33%,,Equity,,,,,,2021-06-09
AADR,WCM/BNY Mellon Focused Growth ADR,67.79,67.43 - 67.93,,67.43,48.44 - 67.93,0.07,,,0.11%,4056.0,23330000.0,,35.05%,,Equity,,,,,,2021-06-09
HYLD,Peritus High Yield,32.49,32.46 - 32.59,,32.59,28.13 - 32.64,2.53,16844.0,,7.79%,23326.0,196980000.0,,13.13%,,,High Yield,32.58,+0.27%,16.84K,15:59:59,2021-06-09
MINC,Newfleet Multi-Sector Income,48.91,48.9 - 49.05,,48.94,47.73 - 52.42,1.03,7503.0,,2.11%,14935.0,255550000.0,,1.73%,,,AdvisorShares Newfleet Multi-Sector Income,48.98,+0.13%,7.50K,15:59:59,2021-06-09
ACT,AdvisorShares Vice ETF,36.76,36.15 - 36.48,,36.48,21.98 - 36.86,0.37,1577.0,,1.02%,2163.0,,,51.71%,,Equity,,,,,,2021-06-09
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.99,49.01 - 49.01,,49.01,46.4 - 49.3,1.55,12.0,,3.17%,2945.0,27380000.0,,2.94%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,49.01,+0.04%,0.01K,15:59:59,2021-06-09
