Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,30.07,30.3 - 30.7,,30.41,17.88 - 31.17,1.02,9299.0,,3.47%,9252.0,,,55.32%,,Equity,,,,,,2021-05-03
EEMD,AAM S&P EM Sector High Dividend,22.97,23.03 - 23.06,,23.06,16.36 - 23.5,0.89,613.0,,3.87%,2121.0,,,41.27%,,Equity,,,,,,2021-05-03
ZIG,The Acquirers Fund,26.11,26.24 - 26.5,,26.29,19 - 26.55,0.04,2119.0,,0.17%,6983.0,,,27.43%,,Equity,,,,,,2021-05-03
HDGE,Ranger Equity Bear,24.19,24.05 - 24.19,,24.13,2.58 - 26.49,0.12,13404.0,,0.49%,77752.0,163390000.0,,297.21%,,Equity,AdvisorShares Ranger Equity Bear,24.19,0.00%,13.40K,15:59:59,2021-05-03
DWSH,AdvisorShares Dorsey Wright Short,9.0,8.85 - 8.97,,8.96,8.85 - 29.9,,18777.0,,,46055.0,,,- 66.29%,,Equity,,,,,,2021-05-03
YOLO,AdvisorShares Pure Cannabis,21.77,21.5 - 22.15,,22.07,8.16 - 31.87,0.15,203586.0,,0.59%,567723.0,,,161.66%,,Equity,,,,,,2021-05-03
CWS,AdvisorShares Focused Equity,47.16,47.16 - 47.45,,47.18,32.35 - 48.51,0.12,3167.0,,0.27%,3588.0,,,43.65%,,Equity,,,,,,2021-05-03
AADR,WCM/BNY Mellon Focused Growth ADR,65.16,65.81 - 66.07,,65.83,44.77 - 67.24,0.07,2190.0,,0.11%,4922.0,23330000.0,,44.13%,,Equity,AdvisorShares Dorsey Wright ADR,65.88,+1.11%,2.19K,15:59:59,2021-05-03
HYLD,Peritus High Yield,32.44,32.43 - 32.56,,32.56,26.13 - 32.64,2.36,36176.0,,7.30%,25283.0,196980000.0,,25.11%,,,High Yield,32.5,+0.18%,36.18K,15:59:59,2021-05-03
MINC,Newfleet Multi-Sector Income,48.85,48.84 - 48.84,,48.81,46.91 - 52.42,1.16,162932.0,,2.37%,5271.0,255550000.0,,3.87%,,,AdvisorShares Newfleet Multi-Sector Income,48.84,-0.02%,162.93K,15:59:59,2021-05-03
ACT,AdvisorShares Vice ETF,35.89,35.67 - 35.99,,35.99,20.83 - 36.72,,846.0,,,2785.0,,,69.53%,,Equity,,,,,,2021-05-03
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.92,48.65 - 48.93,,48.87,44.75 - 49.3,1.62,4091.0,,3.31%,3002.0,27380000.0,,8.95%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.83,-0.19%,4.09K,15:59:59,2021-05-03
DBLV,AdvisorShares Wilshire Buyback,94.06,94.47 - 94.57,,94.57,59.89 - 94.8,1.02,1315.0,,1.11%,776.0,152610000.0,,52.72%,,Equity,AdvisorShares Wilshire Buyback,94.57,+0.55%,1.32K,15:59:59,2021-05-03
HOLD,AdvisorShares Sage Core Reserves,98.72,98.72 - 98.73,,98.72,97.53 - 99.08,1.36,139.0,,1.37%,666.0,86990000.0,,1.15%,,,,,,,,2021-05-03
FWDB,Madrona Global Bond,25.9,25.86 - 25.92,,25.92,25.18 - 26.45,0.48,541.0,,1.84%,837.0,19080000.0,,1.93%,,,AdvisorShares FolioBeyond Smart Core Bond,25.86,-0.16%,0.54K,15:59:59,2021-05-03
DWMC,AdvisorShares Dorsey Wright Micro-Cap,35.83,35.85 - 36.23,,36.01,17.73 - 41.61,,4103.0,,,6907.0,,,102.76%,,Equity,,,,,,2021-05-03
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-05-03
VEGA,Star Global Buy-Write,38.8,39.02 - 39.07,,39.07,30.05 - 39.28,0.1,68561.0,,0.27%,1614.0,17480000.0,,29.16%,,Other,AdvisorShares STAR Global Buy-Write,39.02,+0.57%,68.56K,15:59:59,2021-05-03
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-05-03
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-05-03
AFIF,Anfield Universal Fixed Income,9.71,9.69 - 9.82,,9.82,9.29 - 10.77,0.31,19567.0,,3.18%,70155.0,,,- 0.92%,,,,,,,,2021-05-03
GLIF,AGFiQ Global Infrastructure,26.37,26.46 - 26.46,,26.46,22.09 - 26.51,1.17,100.0,,4.75%,1347.0,,,18.04%,,Equity,,,,,,2021-05-03
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.4,31.34 - 31.51,,31.34,25.54 - 32.48,0.36,,,1.14%,2730.0,,,22.42%,,Equity,,,,,,2021-05-03
VMOT,Alpha Architect Value Momentum Trend,27.72,27.81 - 27.95,,27.95,21.26 - 29.4,26.05,3584.0,,95.88%,4579.0,,,29.96%,,Equity,,,,,,2021-05-03
QMOM,MomentumShares U.S. Quantitative Momentum,53.43,51.46 - 53.58,,53.58,29.36 - 68.19,0.04,11114.0,,0.08%,26229.0,,,79.78%,,Equity,,,,,,2021-05-03
IMOM,MomentumShares International Quantitative Momentum,35.03,35.21 - 35.38,,35.24,22.26 - 37.96,0.2,19820.0,,0.61%,23445.0,,,56.13%,,Equity,,,,,,2021-05-03
FRDM,Alpha Architect Freedom 100 Emerging Markets,33.91,33.9 - 34.05,,33.91,20.5 - 35.05,0.53,29552.0,,1.54%,13861.0,,,62.72%,,Equity,,,,,,2021-05-03
AMLP,ALPS Alerian MLP,32.74,32.62 - 33.13,13%,33.0,4.85 - 33.72,3.84,4363188.0,3590000000.0,11.41%,2657726.0,8039999999.999999,1.95,572.28%,151282420.0,Equity,Alerian MLP,33.04,+0.92%,4.36M,15:59:59,2021-05-03
SDOG,ALPS Sector Dividend Dogs,53.18,53.46 - 54.17,,53.46,31.15 - 54.17,2.09,141388.0,,3.91%,54906.0,2063000000.0000002,,57.34%,,Equity,ALPS Sector Dividend Dogs,53.83,+1.22%,141.39K,15:59:59,2021-05-03
IDOG,ALPS Internatl Sector Dividends Dogs,27.85,27.86 - 28.26,,28.06,19.74 - 28.27,0.78,28807.0,,2.80%,29214.0,167900000.0,,37.26%,,Equity,ALPS International Sector Dividend Dogs,28.18,+1.18%,28.81K,15:59:59,2021-05-03
RIGS,ALPS RiverFront Strategic Income,24.86,24.7 - 24.95,,24.9,23.11 - 24.95,0.89,66664.0,,3.61%,39452.0,330550000.0,,6.7%,,,ALPS RiverFront Strategic Income,24.7,-0.64%,66.66K,15:59:59,2021-05-03
SBIO,ALPS Medical Breakthroughs,50.12,49.58 - 50.42,,50.42,36.38 - 64.04,,19174.0,,,36593.0,100500000.0,,36.98%,,Equity,ALPS Medical Breakthroughs,49.66,-0.92%,19.17K,15:59:59,2021-05-03
SGDJ,ALPS Sprott Junior Gold Miners,45.06,46.5 - 46.85,,45.66,30.64 - 52.98,0.97,383368.0,,2.24%,38816.0,58690000.0,,47.16%,,Equity,ALPS Sprott Junior Gold Miners,46.85,+3.97%,383.37K,15:59:59,2021-05-03
SGDM,ALPS Sprott Gold Miners,28.45,28.92 - 29.88,,28.97,25.08 - 39.41,0.09,21273.0,,0.34%,48813.0,224230000.0,,- 3.17%,,Equity,ALPS Sprott Gold Miners,29.83,+4.87%,21.27K,15:59:59,2021-05-03
ACES,ALPS Clean Energy,72.81,71.1 - 73.22,,72.99,31.7 - 101.72,0.45,70735.0,,0.55%,153279.0,,,127.39%,,Equity,,,,,,2021-05-03
DTEC,ALPS Disruptive Technologies,46.57,46.21 - 46.84,,46.84,29.08 - 51.55,0.14,12328.0,,0.30%,25675.0,,,58.78%,,Equity,,,,,,2021-05-03
ENFR,ALPS Alerian Energy Infrastructure,18.3,18.31 - 18.42,,18.41,12 - 18.43,1.46,11888.0,,8.24%,22615.0,29330000.0,,38.64%,,Equity,Alerian Energy Infrastructure,18.39,+0.50%,11.89K,15:59:59,2021-05-03
EDOG,ALPS Emerging Sector Dividend Dogs,23.63,23.66 - 23.79,,23.68,15.38 - 24.14,1.29,7116.0,,5.47%,4053.0,21420000.0,,50.51%,,Equity,ALPS Emerging Sector Dividend Dogs,23.75,+0.51%,7.12K,15:59:59,2021-05-03
BFOR,ALPS Barron’s 400,58.36,58.51 - 59.01,,58.51,33.29 - 59.3,0.49,2182.0,,0.86%,4528.0,188420000.0,,68.38%,,Equity,ALPS Barron’s 400,58.79,+0.74%,2.18K,15:59:59,2021-05-03
EQL,ALPS Equal Sector Weight,97.99,98.57 - 98.89,,98.62,65.81 - 98.89,2.34,4118.0,,2.38%,10346.0,147000000.0,,45.47%,,Equity,ALPS Equal Sector Weight,98.57,+0.59%,4.12K,15:59:59,2021-05-03
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,0 - 0,,,,,4677.0,80410000.0,,0%,,Other,,,,,,2021-05-03
VALQ,American Century STOXX U.S. Quality Value,49.32,49.31 - 50,,49.31,32.12 - 50,0.9,13985.0,,1.93%,15547.0,,,46.83%,,Equity,,,,,,2021-05-03
KORP,American Century Diversified Corporate Bond,52.05,52.04 - 52.11,,52.04,50.38 - 53.33,1.46,4203.0,,2.81%,9164.0,,,3.13%,,,,,,,,2021-05-03
SWAN,Amplify BlackSwan Growth & Treasury Core,33.29,33.29 - 33.63,,33.29,29.2 - 33.63,0.02,133811.0,,0.07%,198348.0,,,12.17%,,Equity,,,,,,2021-05-03
BLOK,Amplify Transformational Data Sharing,52.91,52.54 - 54.26,,53.93,17.37 - 62.94,0.66,606181.0,,1.14%,1301995.0,,,201.65%,,Equity,,,,,,2021-05-03
IBUY,Amplify Online Retail,125.2,125.19 - 126.91,,126.04,51.31 - 140.97,,248666.0,,,225580.0,8450000.0,,140.28%,,Equity,,,,,,2021-05-03
DIVO,Amplify YieldShares CWP Dividend Option Income,35.26,35.29 - 35.54,,35.29,26.65 - 35.6,1.64,113529.0,,4.79%,148063.0,3820000.0,,29.54%,,Equity,,,,,,2021-05-03
CNBS,Amplify Seymour Cannabis,26.8,26.35 - 27.22,,27.03,9.05 - 40.65,0.1,180659.0,,0.32%,282619.0,,,185.11%,,Equity,,,,,,2021-05-03
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,7.5%,,Equity,,,,,,2021-05-03
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,15.7,15.66 - 15.73,,15.7,11.5 - 21.21,,626.0,,,3972.0,,,31.38%,,Equity,,,,,,2021-05-03
BATT,Amplify Advanced Battery Metals and Materials,16.0,15.75 - 15.96,,15.92,7.44 - 19.61,0.07,264857.0,,0.41%,321297.0,,,113.05%,,Equity,,,,,,2021-05-03
XBUY,Amplify International Online Retail,53.53,53.44 - 54.02,,53.86,25.74 - 62.41,,2432.0,,,16331.0,,,107.96%,,Equity,,,,,,2021-05-03
DRSK,Aptus Defined Risk,29.39,29.34 - 29.46,,29.34,28.97 - 31.86,0.45,41888.0,,1.53%,117135.0,,,0.31%,,Other,,,,,,2021-05-03
ACIO,Aptus Collared Income Opportunity,29.7,29.75 - 29.84,,29.82,23.62 - 29.86,0.48,23938.0,,1.72%,27743.0,,,25.05%,,Equity,,,,,,2021-05-03
ARKK,ARK Innovation,120.77,116.71 - 121.41,,121.21,51.53 - 159.7,,10939295.0,,,12608741.0,15670000.0,,130.57%,,Equity,ARK Innovation,116.91,-3.20%,10.94M,15:59:59,2021-05-03
ARKW,ARK Web X.0,148.57,144.95 - 149.41,,149.17,62.11 - 191.13,,1268346.0,,,1857073.0,19350000.0,,136.24%,,Equity,ARK Next Generation Internet,145.25,-2.23%,1.27M,15:59:59,2021-05-03
ARKG,ARK Genomic Revolution Multi-Sector,88.87,86.22 - 89.49,,89.22,39.59 - 115.15,,2713527.0,,,4509364.0,8340000.0,,123.01%,,Equity,ARK Genomic Revolution,86.49,-2.68%,2.71M,15:59:59,2021-05-03
ARKQ,ARK Industrial Innovation,83.63,81.94 - 83.72,,83.63,36.89 - 101.11,,1017559.0,,,1292799.0,20150000.0,,123.73%,,Equity,ARK Autonomous Technology & Robotics,82.2,-1.71%,1.02M,15:59:59,2021-05-03
ARKF,ARK Fintech Innovation,52.25,51.44 - 52.63,,52.53,23.31 - 64.49,,1424289.0,,,3168619.0,,,121.21%,,Equity,,,,,,2021-05-03
PRNT,The 3D Printing,38.26,38.02 - 38.68,,38.48,17.65 - 50.37,0.02,147680.0,,0.04%,676595.0,14900000.0,,109.07%,,Equity,,,,,,2021-05-03
IZRL,ARK Israeli Innovation Hedged,32.05,31.6 - 32.35,,32.35,20.76 - 38.77,0.48,147150.0,,1.45%,368498.0,,,52.47%,,Equity,,,,,,2021-05-03
ARCM,Arrow Reserve Capital Management,100.06,100.19 - 100.19,,100.19,99.07 - 102.23,0.78,122.0,,0.78%,89.0,,,- 0.36%,,Equity,,,,,,2021-05-03
GYLD,Arrow Dow Jones Global Yield,14.78,14.78 - 14.86,,14.81,10.18 - 15.05,0.81,9221.0,,5.45%,8750.0,100000000.0,,39.43%,,,Arrow Dow Jones Global Yield,14.86,+0.50%,9.22K,15:59:59,2021-05-03
DWCR,Arrow DWA Country Rotation,35.07,35.07 - 35.31,,35.31,22.8 - 35.31,,,,,3229.0,,,67%,,Equity,,,,,,2021-05-03
DOGS,Arrow Dogs of the World,31.96,31.96 - 31.96,,31.96,27.25 - 46.6,,,,,489.0,,,0%,,Equity,,,,,,2021-05-03
QVM,Arrow QVM Equity Factor,21.69,19.55 - 19.55,,21.0,19.2 - 23.6,,,,,2286.0,3580000.0,,- 4.73%,,Equity,,,,,,2021-05-03
DWAT,Arrow Investments DWA Tactical,13.28,13.21 - 13.29,,13.21,9.48 - 13.28,,,,,1029.0,9520000.0,,37.62%,,Equity,,,,,,2021-05-03
AGO_pf,Assured Guaranty Municipal Holdings Inc,26.16,25.64 - 25.9,,25.9,24.2 - 27.28,1.4,10664.0,,5.49%,4472.0,,,7.39%,,Other,,,,,,2021-05-03
SBUG,Barclays Bank iPath Silver ETN,35.74,37.27 - 37.27,,37.27,21.01 - 41.33,,,,,469.0,,,67.51%,,Commodity,,,,,,2021-05-03
GBUG,Barclays Bank iPath Gold ETN,28.86,29.3 - 29.31,,29.31,27.46 - 34.3,,23165.0,,,1299.0,,,1.87%,,Commodity,,,,,,2021-05-03
DJP,iPath Bloomberg Commodity Total Return Exp 12 June,25.97,26.05 - 26.27,,26.22,16.07 - 26.27,,251548.0,,,222040.0,957480000.0,,60.61%,,Commodity,iPath Bloomberg Commodity Index Total Return(SM),26.18,+0.81%,251.55K,15:59:59,2021-05-03
ATMP,Barclays ETN Plus Select MLP,14.61,14.66 - 14.77,,14.72,8.79 - 14.96,1.24,26686.0,,8.61%,35567.0,497800000.0,,34.28%,,Equity,Barclays ETN Plus Select MLP,14.74,+0.90%,26.69K,15:59:59,2021-05-03
OILNF,iPath S&P GSCI Crude Oil Total Return,85.22,100 - 102,,100.0,25.01 - 107,,1433.0,,,1899.0,,,4338.54%,,Commodity,,,,,,2021-05-03
NIB,iPath Bloomberg Cocoa Subindex Total Return Exp 24,29.43,29.01 - 29.6,,29.43,24.75 - 34.07,,30355.0,,,22867.0,34830000.0,,5.03%,,Commodity,iPath Bloomberg Cocoa Subindex Total Return(SM),29.24,-0.65%,30.36K,15:59:59,2021-05-03
IMLP,Barclays Bank iPath S&P MLP,12.08,12.15 - 12.17,,12.15,7.09 - 12.72,1.21,246.0,,10.29%,1241.0,164410000.0,,35.58%,,Equity,iPath S&P MLP,12.17,+0.72%,0.25K,15:59:59,2021-05-03
CAPE,Barclays + Shiller CAPE Exp 12 Oct 2022,202.15,202.48 - 205.42,,203.8,124.9 - 205.42,,16215.0,,,6050.0,49190000.0,,58.59%,,Equity,Barclays ETN+ Shiller Capet,202.48,+0.16%,16.22K,15:59:59,2021-05-03
GAZZF,iPath Bloomberg Natural Gas Subindex Total Return,0.026,0.026 - 0.066,,0.066,0.0001 - 0.18,,,,,13631.0,4230000.0,,23.81%,,Commodity,,,,,,2021-05-03
VQT,Barclays + S&P VEQTOR Exp 08 Sep 2020,199.01,198.01 - 199.79,,199.5,162.55 - 199.79,,,,,734.0,211190000.0,,10.72%,,Equity,,,,,,2021-05-03
JJGTF,Barclays Bk PLC iPath Bloomberg Grains Subindex To,33.4,33.4 - 33.43,,33.4,16.56 - 34,,12314.0,,,3946.0,,,89.77%,,Commodity,,,,,,2021-05-03
RODI,Barclays Bank Return on Disability,114.52,115.41 - 115.41,,115.41,69.82 - 136.33,,,,,81.0,31280000.0,,55.7%,,Equity,,,,,,2021-05-03
FLEU,Barclays FI Enhanced Europe 50 B,111.47,118.58 - 118.58,,121.54,60.85 - 131.76,,,,,203.0,54590000.0,,37.58%,,Equity,,,,,,2021-05-03
OLEM,iPath Pure Beta Crude Oil Exp 18 Apr 2041,12.77,12.56 - 12.58,,12.56,8.14 - 12.8,,,,,252.0,28640000.0,,54.93%,,Commodity,,,,,,2021-05-03
XVZ,iPath S&P 500 Dynamic VIX Exp 18 Aug 2021,39.14,39.09 - 39.64,,39.32,34.55 - 44.5,,9760.0,,,3348.0,12190000.0,,2.6%,,Other,iPath S&P 500 Dynamic VIX,39.13,-0.02%,9.76K,15:59:59,2021-05-03
WIL,Barclays Women in Leadership,92.76,92.12 - 92.12,,92.12,62.5 - 93.24,,83.0,,,193.0,32500000.0,,46.52%,,Equity,,,,,,2021-05-03
BCM,iPath Pure Beta Broad Commodity Exp 18 Apr 2041,34.76,35.12 - 35.15,,35.12,22.37 - 35.15,,653.0,,,1968.0,49910000.0,,55.04%,,Commodity,iPath Pure Beta Broad Commodity,35.15,+1.11%,0.65K,15:59:59,2021-05-03
DLBLF,Barclays Bank iPath US Treasury Long Bond Bull,75.08,75.34 - 75.34,,75.34,0 - 0,,,,,400.0,5350000.0,,0%,,Other,,,,,,2021-05-03
GSP,iPath GSCI Total Return Exp 12 Jun 2036,14.3,14.27 - 14.46,,14.27,6.59 - 14.46,,9165.0,,,8749.0,30520000.0,,115.36%,,Commodity,iPath S&P GSCI Total Return Index,14.38,+0.56%,9.17K,15:59:59,2021-05-03
LD,Barclays Bank iPath Bloomberg Lead Sub Total Retur,44.19,44.79 - 44.95,,44.8,33.07 - 45.38,,469.0,,,162.0,1170000.0,,31.05%,,Commodity,iPath Bloomberg Lead Subindex Total Return(SM),44.95,+1.72%,0.47K,15:59:59,2021-05-03
VEGN,US Vegan Climate,38.17,38.04 - 38.48,,38.48,24.17 - 38.55,0.37,7014.0,,1.02%,9495.0,,,56.31%,,Equity,,,,,,2021-05-03
BBP,BioShares Biotechnology Products,53.72,53.82 - 54.25,,53.82,42.29 - 61.39,,589.0,,,1370.0,36580000.0,,27.57%,,Equity,,,,,,2021-05-03
BBC,BioShares Biotechnology Clinical Trials,50.71,49.97 - 50.94,,50.94,34 - 62.6,,3013.0,,,8895.0,20470000.0,,49.28%,,Equity,,,,,,2021-05-03
IRBO,iShares Robotics and Artificial Intelligence,43.4,42.72 - 43.63,,43.63,24.5 - 52.1,0.35,139739.0,,0.76%,128028.0,,,75.28%,,Equity,,,,,,2021-05-03
MUA,BlackRock MuniAssets Closed Fund,15.26,15.21 - 15.4,1.16%,15.35,12.51 - 15.98,0.63,69438.0,558170000.0,4.24%,53511.0,,0.34,21.3%,36577063.0,Other,BlackRock MuniAssets Closed Fund,15.27,+0.07%,69.44K,15:59:59,2021-05-03
DYNF,BlackRock US Equity Factor Rotation,35.32,35.47 - 35.57,,35.53,23.71 - 35.57,0.52,9435.0,,1.55%,7188.0,,,46.98%,,Equity,,,,,,2021-05-03
IBMN,iShares iBonds Dec 2025 Term Muni Bond,27.99,28 - 28.04,,28.02,26.92 - 28.26,0.21,8095.0,,0.77%,21047.0,,,3.86%,,,,,,,,2021-05-03
