Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,27.78,28.01 - 28.01,,27.78,15.21 - 28.01,,4737.0,,,5973.0,,,2.54%,,Equity,,,,,,2021-02-24
EEMD,AAM S&P EM Sector High Dividend,22.34,22.5 - 22.51,,22.56,13.76 - 22.88,,,,,3165.0,,,10.4%,,Equity,,,,,,2021-02-24
ZIG,The Acquirers Fund,24.02,24.05 - 24.15,,24.19,17.19 - 25.62,,2816.0,,,6788.0,,,- 8.21%,,Equity,,,,,,2021-02-24
HDGE,Ranger Equity Bear,25.51,25.27 - 25.6,,25.65,2.58 - 26.09,,72110.0,,,472113.0,163390000.0,,377.72%,,Equity,,,,,,2021-02-24
DWSH,AdvisorShares Dorsey Wright Short,9.79,9.54 - 9.74,,9.74,9.54 - 45.92,,190425.0,,,73690.0,,,- 60.65%,,Equity,,,,,,2021-02-24
YOLO,AdvisorShares Pure Cannabis,25.94,26.13 - 26.89,,26.52,5.65 - 31.87,,516846.0,,,696582.0,,,139.06%,,Equity,,,,,,2021-02-24
CWS,AdvisorShares Focused Equity,43.84,43.4 - 43.4,,43.84,25.72 - 44.89,,,,,3122.0,,,15.46%,,Equity,,,,,,2021-02-24
AADR,WCM/BNY Mellon Focused Growth ADR,66.44,65.1 - 65.16,,65.43,33.75 - 67.24,,,,,8876.0,23330000.0,,19.49%,,Equity,,,,,,2021-02-24
HYLD,Peritus High Yield,32.36,32.32 - 32.35,,32.25,24.02 - 33.59,,17745.0,,,27520.0,196980000.0,,- 4.36%,,,,,,,,2021-02-24
MINC,Newfleet Multi-Sector Income,49.01,49.08 - 49.08,,49.16,42.72 - 52.42,,,,,17685.0,255550000.0,,0.59%,,,,,,,,2021-02-24
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,8.29%,,Equity,,,,,,2021-02-24
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.19,49.08 - 49.08,,49.15,38.88 - 49.3,,225.0,,,271.0,27380000.0,,- 0.02%,,Other,,,,,,2021-02-24
DBLV,AdvisorShares Wilshire Buyback,85.6,85.6 - 85.7,,85.18,48.3 - 85.7,,,,,1527.0,152610000.0,,16.82%,,Equity,,,,,,2021-02-24
HOLD,AdvisorShares Sage Core Reserves,98.83,98.75 - 98.81,,98.81,93.52 - 100.35,,,,,2509.0,86990000.0,,- 1.19%,,,,,,,,2021-02-24
FWDB,Madrona Global Bond,26.1,26.12 - 26.12,,26.14,23.18 - 26.92,,,,,1667.0,19080000.0,,- 3.51%,,,,,,,,2021-02-24
DWMC,AdvisorShares Dorsey Wright Micro-Cap,36.09,36.07 - 37.29,,36.07,13.03 - 41.61,,4058.0,,,3738.0,,,51.7%,,Equity,,,,,,2021-02-24
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 23.13%,,Equity,,,,,,2021-02-24
VEGA,Star Global Buy-Write,37.9,37.39 - 37.39,,37.69,25.27 - 38.09,,,,,990.0,17480000.0,,9.14%,,Other,,,,,,2021-02-24
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-02-24
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-02-24
AFIF,Anfield Universal Fixed Income,9.73,9.71 - 9.71,,9.7,9.11 - 10.77,,61712.0,,,91653.0,,,- 0.72%,,,,,,,,2021-02-24
GLIF,AGFiQ Global Infrastructure,24.09,24.16 - 24.26,,24.16,17.78 - 27.12,,,,,298.0,,,- 11.94%,,Equity,,,,,,2021-02-24
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.29,30.97 - 30.97,,31.19,21.32 - 32.48,,,,,2912.0,,,10.77%,,Equity,,,,,,2021-02-24
VMOT,Alpha Architect Value Momentum Trend,27.8,27.44 - 27.44,,27.72,19.7 - 29.4,,5827.0,,,9909.0,,,14.45%,,Equity,,,,,,2021-02-24
QMOM,MomentumShares U.S. Quantitative Momentum,58.93,57.84 - 59.69,,58.84,21.5 - 68.19,,23575.0,,,19205.0,,,70.56%,,Equity,,,,,,2021-02-24
IMOM,MomentumShares International Quantitative Momentum,35.57,34.89 - 35.07,,35.07,17.14 - 37.96,,17976.0,,,19150.0,,,35.87%,,Equity,,,,,,2021-02-24
