Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,30.81,30.79 - 31.11,,30.95,17.88 - 31.17,1.02,4778.0,,3.47%,9467.0,,,59.76%,,Equity,,,,,,2021-05-06
EEMD,AAM S&P EM Sector High Dividend,23.12,23.38 - 23.46,,23.39,16.36 - 23.5,0.89,2727.0,,3.87%,1977.0,,,39.38%,,Equity,,,,,,2021-05-06
ZIG,The Acquirers Fund,26.94,27.05 - 27.25,,27.2,19 - 27.25,0.04,15098.0,,0.17%,6982.0,,,33.79%,,Equity,,,,,,2021-05-06
HDGE,Ranger Equity Bear,24.54,24.49 - 24.78,,24.6,2.58 - 26.49,0.12,60711.0,,0.48%,64575.0,163390000.0,,309%,,Equity,AdvisorShares Ranger Equity Bear,24.49,-0.20%,60.71K,15:59:59,2021-05-06
DWSH,AdvisorShares Dorsey Wright Short,8.96,8.91 - 8.98,,8.94,8.85 - 29.9,,11648.0,,,44302.0,,,- 66.19%,,Equity,,,,,,2021-05-06
YOLO,AdvisorShares Pure Cannabis,21.15,20.33 - 21.14,,21.14,8.16 - 31.87,0.15,183891.0,,0.59%,539702.0,,,145.36%,,Equity,,,,,,2021-05-06
CWS,AdvisorShares Focused Equity,47.0,46.75 - 47.08,,47.04,32.56 - 48.51,0.12,2500.0,,0.27%,3667.0,,,40.45%,,Equity,,,,,,2021-05-06
AADR,WCM/BNY Mellon Focused Growth ADR,65.55,64.99 - 65.37,,64.99,45.56 - 67.24,0.07,591.0,,0.11%,4746.0,23330000.0,,43.04%,,Equity,AdvisorShares Dorsey Wright ADR,65.37,-0.28%,0.59K,15:59:59,2021-05-06
HYLD,Peritus High Yield,32.4,32.37 - 32.49,,32.49,26.13 - 32.64,2.36,8033.0,,7.30%,23885.0,196980000.0,,20.15%,,,High Yield,32.44,+0.12%,8.03K,15:59:59,2021-05-06
MINC,Newfleet Multi-Sector Income,48.85,48.81 - 48.97,,48.82,46.96 - 52.42,1.16,130251.0,,2.37%,9168.0,255550000.0,,3.86%,,,AdvisorShares Newfleet Multi-Sector Income,48.85,0.00%,130.25K,15:59:59,2021-05-06
ACT,AdvisorShares Vice ETF,35.34,34.56 - 34.89,,34.76,20.83 - 36.72,,4266.0,,,2691.0,,,65.29%,,Equity,,,,,,2021-05-06
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.83,48.81 - 48.82,,48.82,44.85 - 49.3,1.62,690.0,,3.31%,3015.0,27380000.0,,8.97%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.81,-0.02%,0.69K,15:59:59,2021-05-06
DBLV,AdvisorShares Wilshire Buyback,95.36,95.35 - 96.02,,95.47,59.89 - 96.02,1.02,497.0,,1.11%,721.0,152610000.0,,53.02%,,Equity,AdvisorShares Wilshire Buyback,96.02,+0.69%,0.50K,15:59:59,2021-05-06
HOLD,AdvisorShares Sage Core Reserves,98.72,98.73 - 98.73,,98.73,97.54 - 99.08,1.36,3.0,,1.37%,584.0,86990000.0,,1.22%,,,,,,,,2021-05-06
FWDB,Madrona Global Bond,25.91,25.94 - 25.96,,25.94,25.18 - 26.45,0.48,3026.0,,1.84%,1196.0,19080000.0,,1.81%,,,AdvisorShares FolioBeyond Smart Core Bond,25.96,+0.19%,3.03K,15:59:59,2021-05-06
DWMC,AdvisorShares Dorsey Wright Micro-Cap,35.7,35.18 - 35.82,,35.82,18.39 - 41.61,,2931.0,,,6675.0,,,99.78%,,Equity,,,,,,2021-05-06
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-05-06
VEGA,Star Global Buy-Write,38.79,38.58 - 38.98,,38.58,30.05 - 39.28,0.1,1639.0,,0.27%,3436.0,17480000.0,,26.21%,,Other,AdvisorShares STAR Global Buy-Write,38.98,+0.50%,1.64K,15:59:59,2021-05-06
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-05-06
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-05-06
AFIF,Anfield Universal Fixed Income,9.73,9.71 - 9.75,,9.72,9.51 - 10.77,0.31,38503.0,,3.18%,71410.0,,,- 0.46%,,,,,,,,2021-05-06
GLIF,AGFiQ Global Infrastructure,26.44,26.46 - 26.49,,26.46,22.09 - 26.51,1.17,344.0,,4.75%,1394.0,,,16.3%,,Equity,,,,,,2021-05-06
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.4,31.34 - 31.51,,31.34,25.54 - 32.48,0.36,,,1.14%,2707.0,,,21.11%,,Equity,,,,,,2021-05-06
VMOT,Alpha Architect Value Momentum Trend,27.32,26.97 - 27.09,,27.09,21.31 - 29.4,26.05,6503.0,,95.88%,4734.0,,,28.02%,,Equity,,,,,,2021-05-06
QMOM,MomentumShares U.S. Quantitative Momentum,48.56,46.31 - 48.06,,48.0,30.38 - 68.19,0.04,24933.0,,0.08%,25746.0,,,56.87%,,Equity,,,,,,2021-05-06
IMOM,MomentumShares International Quantitative Momentum,34.42,33.45 - 34.26,,33.7,22.52 - 37.96,0.2,9630.0,,0.61%,23295.0,,,52.72%,,Equity,,,,,,2021-05-06
FRDM,Alpha Architect Freedom 100 Emerging Markets,34.12,34.29 - 34.3,,34.3,20.5 - 35.05,0.53,3827.0,,1.54%,13858.0,,,60.94%,,Equity,,,,,,2021-05-06
AMLP,ALPS Alerian MLP,33.52,32.88 - 33.93,13%,33.51,4.85 - 33.99,3.84,2365308.0,3590000000.0,11.60%,2670506.0,8039999999.999999,1.95,34.89%,151282420.0,Equity,Alerian MLP,33.93,+1.22%,2.37M,15:59:59,2021-05-06
SDOG,ALPS Sector Dividend Dogs,54.35,54.24 - 55,,54.35,31.15 - 55,2.09,55942.0,,3.87%,55130.0,2063000000.0000002,,62.09%,,Equity,ALPS Sector Dividend Dogs,55.0,+1.20%,55.94K,15:59:59,2021-05-06
IDOG,ALPS Internatl Sector Dividends Dogs,28.28,28.4 - 28.56,,28.43,19.74 - 28.56,0.78,15276.0,,2.80%,28360.0,167900000.0,,37.84%,,Equity,ALPS International Sector Dividend Dogs,28.55,+0.98%,15.28K,15:59:59,2021-05-06
RIGS,ALPS RiverFront Strategic Income,24.78,24.73 - 24.86,,24.94,23.21 - 24.95,0.89,38025.0,,3.61%,39614.0,330550000.0,,5.9%,,,ALPS RiverFront Strategic Income,24.73,-0.18%,38.03K,15:59:59,2021-05-06
SBIO,ALPS Medical Breakthroughs,46.59,45.16 - 46.34,,46.3,37.2 - 64.04,,40120.0,,,37163.0,100500000.0,,17.86%,,Equity,ALPS Medical Breakthroughs,46.32,-0.58%,40.12K,15:59:59,2021-05-06
SGDJ,ALPS Sprott Junior Gold Miners,46.25,46.91 - 47.81,,46.36,31.25 - 52.98,0.97,26817.0,,2.24%,38166.0,58690000.0,,45.35%,,Equity,ALPS Sprott Junior Gold Miners,47.54,+2.79%,26.82K,15:59:59,2021-05-06
SGDM,ALPS Sprott Gold Miners,29.58,29.84 - 30.96,,29.84,25.08 - 39.41,0.09,27512.0,,0.34%,48098.0,224230000.0,,- 3.3%,,Equity,ALPS Sprott Gold Miners,30.67,+3.68%,27.51K,15:59:59,2021-05-06
ACES,ALPS Clean Energy,67.81,65.85 - 67.78,,67.66,31.73 - 101.72,0.45,400702.0,,0.55%,157431.0,,,107.34%,,Equity,,,,,,2021-05-06
DTEC,ALPS Disruptive Technologies,45.06,44.36 - 44.93,,44.93,29.61 - 51.55,0.14,13722.0,,0.30%,25288.0,,,49.06%,,Equity,,,,,,2021-05-06
ENFR,ALPS Alerian Energy Infrastructure,18.72,18.59 - 18.83,,18.75,12 - 18.83,1.46,13813.0,,8.24%,21842.0,29330000.0,,39.18%,,Equity,Alerian Energy Infrastructure,18.82,+0.54%,13.81K,15:59:59,2021-05-06
EDOG,ALPS Emerging Sector Dividend Dogs,23.71,23.94 - 24.12,,23.94,15.64 - 24.14,1.29,11996.0,,5.47%,3901.0,21420000.0,,48.21%,,Equity,ALPS Emerging Sector Dividend Dogs,24.12,+1.72%,12.00K,15:59:59,2021-05-06
BFOR,ALPS Barron’s 400,58.81,58.32 - 58.89,,58.58,33.29 - 59.32,0.49,3089.0,,0.86%,4301.0,188420000.0,,67.55%,,Equity,ALPS Barron’s 400,58.89,+0.14%,3.09K,15:59:59,2021-05-06
EQL,ALPS Equal Sector Weight,98.47,99.18 - 99.28,,98.4,65.81 - 99.28,2.34,1650.0,,2.38%,9920.0,147000000.0,,44.25%,,Equity,ALPS Equal Sector Weight,99.18,+0.72%,1.65K,15:59:59,2021-05-06
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,0 - 0,,,,,4677.0,80410000.0,,0%,,Other,,,,,,2021-05-06
VALQ,American Century STOXX U.S. Quality Value,49.89,49.78 - 50.29,,49.96,32.12 - 50.29,0.9,11301.0,,1.93%,15593.0,,,47.51%,,Equity,,,,,,2021-05-06
KORP,American Century Diversified Corporate Bond,52.14,52.15 - 52.19,,52.15,50.38 - 53.33,1.46,1394.0,,2.81%,9238.0,,,3.27%,,,,,,,,2021-05-06
SWAN,Amplify BlackSwan Growth & Treasury Core,33.38,33.29 - 33.47,,33.49,29.2 - 33.59,0.02,329309.0,,0.07%,192255.0,,,12.81%,,Equity,,,,,,2021-05-06
BLOK,Amplify Transformational Data Sharing,51.09,48.56 - 51.03,,51.02,17.99 - 62.94,0.66,959656.0,,1.14%,1294362.0,,,187.51%,,Equity,,,,,,2021-05-06
IBUY,Amplify Online Retail,121.19,116.82 - 120.05,,120.12,57.53 - 140.97,,524676.0,,,231577.0,8450000.0,,118.71%,,Equity,,,,,,2021-05-06
DIVO,Amplify YieldShares CWP Dividend Option Income,35.66,35.56 - 35.95,,35.7,26.65 - 35.95,1.64,104790.0,,4.79%,147075.0,3820000.0,,31%,,Equity,,,,,,2021-05-06
CNBS,Amplify Seymour Cannabis,26.14,25.01 - 26,,26.0,9.05 - 40.65,0.1,111126.0,,0.32%,271951.0,,,170.14%,,Equity,,,,,,2021-05-06
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,7.55%,,Equity,,,,,,2021-05-06
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,15.02,14.72 - 15,,15.0,11.53 - 21.21,,682.0,,,4014.0,,,29.86%,,Equity,,,,,,2021-05-06
BATT,Amplify Advanced Battery Metals and Materials,15.87,15.65 - 15.95,,15.89,7.59 - 19.61,0.07,340633.0,,0.41%,318120.0,,,110.76%,,Equity,,,,,,2021-05-06
XBUY,Amplify International Online Retail,51.83,50.73 - 51.33,,51.23,27.9 - 62.41,,26028.0,,,16510.0,,,97.66%,,Equity,,,,,,2021-05-06
DRSK,Aptus Defined Risk,29.54,29.51 - 29.66,,29.57,29.01 - 31.86,0.45,75863.0,,1.53%,115453.0,,,0.1%,,Other,,,,,,2021-05-06
ACIO,Aptus Collared Income Opportunity,29.61,29.56 - 29.79,,29.65,23.62 - 29.86,0.48,27176.0,,1.72%,27107.0,,,23.58%,,Equity,,,,,,2021-05-06
ARKK,ARK Innovation,111.55,105.68 - 110.62,,110.62,54.32 - 159.7,,17439494.0,,,12842524.0,15670000.0,,102.6%,,Equity,ARK Innovation,108.34,-2.88%,17.44M,15:59:59,2021-05-06
ARKW,ARK Web X.0,138.73,132.46 - 137.72,,137.55,67.33 - 191.13,,2557197.0,,,1872856.0,19350000.0,,110.39%,,Equity,ARK Next Generation Internet,134.92,-2.75%,2.56M,15:59:59,2021-05-06
ARKG,ARK Genomic Revolution Multi-Sector,82.09,78.2 - 81.4,,81.21,41.51 - 115.15,,6107172.0,,,4518235.0,8340000.0,,97.47%,,Equity,ARK Genomic Revolution,79.84,-2.74%,6.11M,15:59:59,2021-05-06
ARKQ,ARK Industrial Innovation,80.19,78.83 - 80.32,,80.0,38.4 - 101.11,,896338.0,,,1253683.0,20150000.0,,108.45%,,Equity,ARK Autonomous Technology & Robotics,79.94,-0.31%,896.34K,15:59:59,2021-05-06
ARKF,ARK Fintech Innovation,49.8,48.13 - 49.62,,49.6,25.1 - 64.49,,2330344.0,,,3126390.0,,,105.36%,,Equity,,,,,,2021-05-06
PRNT,The 3D Printing,37.41,36.5 - 37.23,,37.14,17.65 - 50.37,0.02,317986.0,,0.04%,631132.0,14900000.0,,100.59%,,Equity,,,,,,2021-05-06
IZRL,ARK Israeli Innovation Hedged,30.85,30.08 - 30.85,,30.85,21.29 - 38.77,0.48,161826.0,,1.45%,354721.0,,,43.57%,,Equity,,,,,,2021-05-06
ARCM,Arrow Reserve Capital Management,100.03,100.03 - 100.03,,100.03,99.07 - 102.23,0.78,40.0,,0.78%,91.0,,,- 0.43%,,Equity,,,,,,2021-05-06
GYLD,Arrow Dow Jones Global Yield,14.91,14.88 - 15.08,,15.06,10.18 - 15.1,0.81,5072.0,,5.43%,8162.0,100000000.0,,39.48%,,,Arrow Dow Jones Global Yield,14.94,+0.17%,5.07K,15:59:59,2021-05-06
DWCR,Arrow DWA Country Rotation,35.07,35.06 - 35.1,,35.06,22.8 - 35.31,,5425.0,,,3229.0,,,67%,,Equity,,,,,,2021-05-06
DOGS,Arrow Dogs of the World,31.96,31.96 - 31.96,,31.96,27.25 - 46.6,,,,,489.0,,,0%,,Equity,,,,,,2021-05-06
QVM,Arrow QVM Equity Factor,21.69,19.55 - 19.55,,21.0,19.2 - 23.6,,,,,2286.0,3580000.0,,- 5.71%,,Equity,,,,,,2021-05-06
DWAT,Arrow Investments DWA Tactical,13.23,13.29 - 13.35,,13.35,9.57 - 13.35,,401.0,,,1052.0,9520000.0,,36.96%,,Equity,,,,,,2021-05-06
AGO_pf,Assured Guaranty Municipal Holdings Inc,25.83,25.69 - 25.81,,25.69,24.22 - 27.28,1.4,2965.0,,5.49%,4187.0,,,4.15%,,Other,,,,,,2021-05-06
SBUG,Barclays Bank iPath Silver ETN,36.63,37.28 - 37.82,,37.28,21.67 - 41.33,,302.0,,,465.0,,,70.83%,,Commodity,,,,,,2021-05-06
GBUG,Barclays Bank iPath Gold ETN,29.16,29.55 - 29.63,,29.59,27.46 - 34.3,,43261.0,,,1318.0,,,2.32%,,Commodity,,,,,,2021-05-06
DJP,iPath Bloomberg Commodity Total Return Exp 12 June,26.53,26.65 - 26.79,,26.65,16.07 - 26.79,,160735.0,,,218690.0,957480000.0,,58.77%,,Commodity,iPath Bloomberg Commodity Index Total Return(SM),26.79,+0.98%,160.74K,15:59:59,2021-05-06
ATMP,Barclays ETN Plus Select MLP,15.02,14.85 - 15.21,,15.03,8.79 - 15.21,1.24,23396.0,,8.61%,35162.0,497800000.0,,35.74%,,Equity,Barclays ETN Plus Select MLP,15.2,+1.18%,23.40K,15:59:59,2021-05-06
OILNF,iPath S&P GSCI Crude Oil Total Return,105.01,105 - 108,,106.0,25.01 - 107,,,,,1888.0,,,5472.92%,,Commodity,,,,,,2021-05-06
NIB,iPath Bloomberg Cocoa Subindex Total Return Exp 24,29.62,29.65 - 29.95,,29.7,24.75 - 34.07,,13128.0,,,22624.0,34830000.0,,7.59%,,Commodity,iPath Bloomberg Cocoa Subindex Total Return(SM),29.9,+0.96%,13.13K,15:59:59,2021-05-06
IMLP,Barclays Bank iPath S&P MLP,12.36,12.38 - 12.44,,12.38,7.09 - 12.72,1.21,564.0,,10.29%,1140.0,164410000.0,,36.34%,,Equity,iPath S&P MLP,12.44,+0.65%,0.56K,15:59:59,2021-05-06
CAPE,Barclays + Shiller CAPE Exp 12 Oct 2022,201.83,201.46 - 203.34,,202.64,124.9 - 204.25,,2925.0,,,5951.0,49190000.0,,56.97%,,Equity,Barclays ETN+ Shiller Capet,203.34,+0.75%,2.93K,15:59:59,2021-05-06
GAZZF,iPath Bloomberg Natural Gas Subindex Total Return,0.03,0.03 - 0.03,,0.03,0.0001 - 0.18,,300.0,,,13631.0,4230000.0,,42.86%,,Commodity,,,,,,2021-05-06
VQT,Barclays + S&P VEQTOR Exp 08 Sep 2020,199.01,198.01 - 199.79,,199.5,162.55 - 199.79,,,,,734.0,211190000.0,,13.95%,,Equity,,,,,,2021-05-06
JJGTF,Barclays Bk PLC iPath Bloomberg Grains Subindex To,35.0,35 - 35.77,,35.41,16.56 - 35.77,,2185.0,,,3975.0,,,98.86%,,Commodity,,,,,,2021-05-06
RODI,Barclays Bank Return on Disability,115.54,116.15 - 116.15,,116.15,69.82 - 136.33,,14.0,,,81.0,31280000.0,,59.23%,,Equity,,,,,,2021-05-06
FLEU,Barclays FI Enhanced Europe 50 B,111.47,118.58 - 118.58,,121.54,60.85 - 131.76,,,,,203.0,54590000.0,,37.05%,,Equity,,,,,,2021-05-06
OLEM,iPath Pure Beta Crude Oil Exp 18 Apr 2041,12.77,12.56 - 12.58,,12.56,8.59 - 12.8,,,,,252.0,28640000.0,,37.49%,,Commodity,,,,,,2021-05-06
XVZ,iPath S&P 500 Dynamic VIX Exp 18 Aug 2021,38.92,38.36 - 38.97,,38.36,34.55 - 44.5,,1191.0,,,3214.0,12190000.0,,1.47%,,Other,iPath S&P 500 Dynamic VIX,38.97,+0.14%,1.19K,15:59:59,2021-05-06
WIL,Barclays Women in Leadership,93.64,94.17 - 94.17,,94.17,62.5 - 94.17,,7.0,,,189.0,32500000.0,,45.32%,,Equity,,,,,,2021-05-06
BCM,iPath Pure Beta Broad Commodity Exp 18 Apr 2041,35.55,35.7 - 35.9,,35.7,22.47 - 35.9,,5274.0,,,2020.0,49910000.0,,54.97%,,Commodity,iPath Pure Beta Broad Commodity,35.85,+0.84%,5.27K,15:59:59,2021-05-06
DLBLF,Barclays Bank iPath US Treasury Long Bond Bull,75.08,75.34 - 75.34,,75.34,0 - 0,,,,,400.0,5350000.0,,0%,,Other,,,,,,2021-05-06
GSP,iPath GSCI Total Return Exp 12 Jun 2036,14.67,14.65 - 14.89,,14.89,6.9 - 14.89,,46729.0,,,9346.0,30520000.0,,102.35%,,Commodity,iPath S&P GSCI Total Return Index,14.72,+0.38%,46.73K,15:59:59,2021-05-06
LD,Barclays Bank iPath Bloomberg Lead Sub Total Retur,44.81,44.8 - 46.05,,44.84,33.07 - 46.05,,752.0,,,172.0,1170000.0,,32.4%,,Commodity,iPath Bloomberg Lead Subindex Total Return(SM),46.05,+2.76%,0.75K,15:59:59,2021-05-06
VEGN,US Vegan Climate,37.63,37.38 - 37.78,,37.64,24.31 - 38.55,0.37,7145.0,,1.02%,9525.0,,,51.09%,,Equity,,,,,,2021-05-06
BBP,BioShares Biotechnology Products,51.36,50.5 - 51.14,,51.0,43.61 - 61.39,,735.0,,,1259.0,36580000.0,,12.65%,,Equity,,,,,,2021-05-06
BBC,BioShares Biotechnology Clinical Trials,47.17,45.42 - 46.86,,46.86,35.67 - 62.6,,3360.0,,,8492.0,20470000.0,,28.29%,,Equity,,,,,,2021-05-06
IRBO,iShares Robotics and Artificial Intelligence,41.7,41.1 - 41.52,,41.69,24.9 - 52.1,0.35,172385.0,,0.76%,127046.0,,,65.08%,,Equity,,,,,,2021-05-06
MUA,BlackRock MuniAssets Closed Fund,15.4,15.45 - 15.5,1.16%,15.44,12.64 - 15.98,0.63,44553.0,563290000.0,4.24%,54063.0,,0.34,19.75%,36577063.0,Other,BlackRock MuniAssets Closed Fund,15.45,+0.32%,44.55K,15:59:59,2021-05-06
DYNF,BlackRock US Equity Factor Rotation,35.33,35.25 - 35.52,,35.35,23.71 - 35.57,0.52,5774.0,,1.55%,7231.0,,,44.19%,,Equity,,,,,,2021-05-06
IBMN,iShares iBonds Dec 2025 Term Muni Bond,28.02,28 - 28.05,,28.05,27.11 - 28.26,0.21,17489.0,,0.77%,20338.0,,,3.49%,,,,,,,,2021-05-06
ESML,iShares MSCI USA Small-Cap ESG Optimized,39.72,39.16 - 39.79,,39.62,20.56 - 40.73,0.34,95326.0,,0.85%,136930.0,,,78.52%,,Equity,,,,,,2021-05-06
FOVL,iShares Focused Value Factor,56.67,56.46 - 57.4,,56.99,28.89 - 57.4,1.2,91502.0,,2.21%,11524.0,,,80.02%,,Equity,,,,,,2021-05-06
