Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,30.47,30.15 - 30.65,,30.65,19.93 - 32.37,1.03,2663.0,,3.40%,11086.0,,,52.2%,,Equity,,,,,,2021-06-28
EEMD,AAM S&P EM Sector High Dividend,23.32,23.22 - 23.26,,23.22,17.17 - 24.04,0.93,1262.0,,3.98%,1959.0,,,29.61%,,Equity,,,,,,2021-06-28
ZIG,The Acquirers Fund,26.53,26.46 - 26.65,,26.46,20.07 - 27.9,0.04,674.0,,0.17%,5343.0,,,30.14%,,Equity,,,,,,2021-06-28
HDGE,Ranger Equity Bear,22.79,22.73 - 22.84,,22.74,4.28 - 50.53,0.12,18490.0,,0.48%,39677.0,163390000.0,,- 54.6%,,Equity,AdvisorShares Ranger Equity Bear,22.73,-0.26%,18.49K,15:59:59,2021-06-28
DWSH,AdvisorShares Dorsey Wright Short,8.54,8.51 - 8.57,,8.54,8.51 - 20.82,,23441.0,,,25639.0,,,- 58.28%,,Equity,,,,,,2021-06-28
YOLO,AdvisorShares Pure Cannabis,21.17,21.17 - 21.58,,21.17,10.08 - 31.87,0.15,122488.0,,0.59%,207640.0,,,104.94%,,Equity,,,,,,2021-06-28
CWS,AdvisorShares Focused Equity,46.67,46.63 - 46.93,,46.66,34.65 - 49.37,0.12,1097.0,,0.27%,3531.0,,,35.53%,,Equity,,,,,,2021-06-28
AADR,WCM/BNY Mellon Focused Growth ADR,67.79,67.43 - 67.93,,67.43,52.31 - 67.93,0.07,,,0.11%,3899.0,23330000.0,,29.93%,,Equity,,,,,,2021-06-28
HYLD,Peritus High Yield,32.49,32.43 - 32.53,,32.51,28.54 - 32.8,2.3,20601.0,,7.09%,21034.0,196980000.0,,14.12%,,,High Yield,32.5,0.00%,20.60K,15:59:59,2021-06-28
MINC,Newfleet Multi-Sector Income,48.8,48.77 - 48.83,,48.79,47.96 - 52.42,0.9,2510.0,,1.85%,15159.0,255550000.0,,1.24%,,,AdvisorShares Newfleet Multi-Sector Income,48.78,-0.04%,2.51K,15:59:59,2021-06-28
ACT,AdvisorShares Vice ETF,35.8,35.36 - 35.88,,35.73,22.2 - 36.86,0.37,5746.0,,1.02%,2194.0,,,61.26%,,Equity,,,,,,2021-06-28
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.05,49.06 - 49.06,,49.06,46.4 - 49.3,1.55,,,3.15%,2935.0,27380000.0,,4.47%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,49.06,+0.02%,0,15:59:59,2021-06-28
DBLV,AdvisorShares Wilshire Buyback,96.02,95.3 - 95.61,,95.61,64.73 - 98.21,1.02,1152.0,,1.11%,958.0,152610000.0,,48.71%,,Equity,AdvisorShares Wilshire Buyback,95.3,-0.75%,1.15K,15:59:59,2021-06-28
HOLD,AdvisorShares Sage Core Reserves,98.65,98.67 - 98.67,,98.67,98.08 - 99.08,0.84,7.0,,0.85%,1069.0,86990000.0,,0.23%,,,,,,,,2021-06-28
