Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SLV,iShares Silver,23.33,23.39 - 24.42,- 15.56%,24.15,10.86 - 27.38,,80374625.0,14270000000.0,,46252537.0,4670000000.0,0.6,45.99%,616800000.0,Commodity,iShares Silver,23.42,+0.39%,80.39M,15:59:59,2020-08-12
XLF,Financial Select Sector SPDR,25.31,25.06 - 25.77,- 7.17%,25.76,17.49 - 31.38,0.49,58783829.0,18380000000.0,2.42%,72743791.0,16160000000.0,1.18,- 5.03%,726095427.0,Equity,Financial Select Sector SPDR,25.24,-0.28%,58.78M,15:59:59,2020-08-12
SPY,SPDR S&P 500,332.8,332.84 - 338.28,- 0.46%,335.44,218.26 - 339.08,4.03,53537402.0,295120000000.0,1.72%,85795216.0,167650000000.0,1.01,15.53%,886682116.0,Equity,SPDR S&P 500,337.44,+1.39%,53.54M,15:59:59,2020-08-12
IAU,iShares Gold,18.28,18.19 - 18.6,- 9.65%,18.56,13.8 - 19.75,,39887062.0,30690000000.0,,26092424.0,5750000000.0,0.08,26.42%,1678750000.0,Commodity,iShares Gold,18.2,-0.44%,39.89M,15:59:59,2020-08-12
GDX,VanEck Vectors Gold Miners,39.05,39.21 - 40.51,- 15.01%,40.33,16.18 - 45.78,0.12,38078499.0,16700000000.0,0.49%,33622412.0,5620000000.0,0.75,34.66%,427702500.0,Equity,VanEck Vectors Gold Miners,39.23,+0.46%,38.08M,15:59:59,2020-08-12
EWZ,iShares MSCI Brazil Capped,30.99,30.18 - 31.2,- 18.37%,31.12,20.14 - 48.48,1.38,35979632.0,5560000000.0,3.33%,29845510.0,3580000000.0,1.13,- 27.24%,179350000.0,Equity,iShares MSCI Brazil Capped,30.82,-0.55%,35.98M,15:59:59,2020-08-12
IEFA,iShares Core MSCI EAFE,60.44,61.46 - 61.93,,61.54,42.29 - 66.12,,35837567.0,,,11340407.0,18092000000.0,,3.37%,,Equity,iShares Core MSCI EAFE,61.72,+2.12%,35.84M,15:59:59,2020-08-12
EEM,iShares MSCI Emerging Markets,43.86,44.21 - 44.58,- 26.56%,44.31,30.09 - 46.32,0.84,30739123.0,23640000000.0,2.04%,48233996.0,22120000000.0,0.93,12.02%,539100000.0,Equity,iShares MSCI Emerging Markets,44.45,+1.35%,30.74M,15:59:59,2020-08-12
SPXS,Direxion Daily S&P 500 Bear 3X Shares,6.15,5.85 - 6.01,,6.01,5.85 - 28.85,,28705127.0,,,42778995.0,436140000.0,,- 68.13%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,5.88,-4.39%,28.71M,15:59:59,2020-08-12
EFA,iShares MSCI EAFE,64.07,65.26 - 65.76,- 0.32%,65.35,45.73 - 70.42,1.7,28638480.0,47820000000.0,2.55%,27591838.0,61770000000.0,0.82,2.61%,746400000.0,Equity,iShares MSCI EAFE,65.49,+2.22%,28.64M,15:59:59,2020-08-12
GLD,SPDR Gold Shares,179.94,179.04 - 183.1,19.32%,182.61,136.12 - 194.44,,28637287.0,77700000000.0,,13574958.0,50080000000.0,0.08,26.16%,431800000.0,Commodity,SPDR Gold Shares,179.1,-0.47%,28.64M,15:59:59,2020-08-12
