Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,28.19,27.72 - 27.72,,28.03,15.21 - 28.01,,13210.0,,,5918.0,,,10.41%,,Equity,,,,,,2021-02-25
EEMD,AAM S&P EM Sector High Dividend,22.34,22.5 - 22.51,,22.56,13.76 - 22.94,,,,,3214.0,,,11.83%,,Equity,,,,,,2021-02-25
ZIG,The Acquirers Fund,24.15,23.68 - 23.76,,24.36,17.19 - 25,,5971.0,,,6698.0,,,- 4.85%,,Equity,,,,,,2021-02-25
HDGE,Ranger Equity Bear,25.27,25.48 - 25.99,,25.31,2.58 - 26.09,,394334.0,,,476086.0,163390000.0,,358.62%,,Equity,,,,,,2021-02-25
DWSH,AdvisorShares Dorsey Wright Short,9.59,9.6 - 9.88,,9.59,9.54 - 45.92,,286434.0,,,76901.0,,,- 62.93%,,Equity,,,,,,2021-02-25
YOLO,AdvisorShares Pure Cannabis,26.76,24.76 - 26.85,,26.99,5.65 - 31.87,,532868.0,,,700169.0,,,157.5%,,Equity,,,,,,2021-02-25
CWS,AdvisorShares Focused Equity,43.84,43.4 - 43.4,,43.84,25.72 - 44.89,,,,,3171.0,,,18.45%,,Equity,,,,,,2021-02-25
AADR,WCM/BNY Mellon Focused Growth ADR,66.44,65.1 - 65.16,,65.43,33.75 - 67.24,,,,,8913.0,23330000.0,,23.13%,,Equity,,,,,,2021-02-25
HYLD,Peritus High Yield,32.35,32.21 - 32.36,,32.49,24.02 - 33.23,,23092.0,,,27719.0,196980000.0,,- 2.85%,,,,,,,,2021-02-25
MINC,Newfleet Multi-Sector Income,49.0,48.76 - 48.82,,48.97,42.72 - 52.42,,19435.0,,,17925.0,255550000.0,,0.66%,,,,,,,,2021-02-25
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,11.6%,,Equity,,,,,,2021-02-25
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.19,49.08 - 49.08,,49.15,38.88 - 49.3,,,,,263.0,27380000.0,,- 0.02%,,Other,,,,,,2021-02-25
DBLV,AdvisorShares Wilshire Buyback,85.6,85.6 - 85.7,,85.18,48.3 - 86.02,,,,,1540.0,152610000.0,,20.31%,,Equity,,,,,,2021-02-25
HOLD,AdvisorShares Sage Core Reserves,98.83,98.75 - 98.81,,98.81,93.52 - 100.35,,,,,2542.0,86990000.0,,- 1.21%,,,,,,,,2021-02-25
FWDB,Madrona Global Bond,26.1,26.12 - 26.12,,26.14,23.18 - 26.92,,,,,1578.0,19080000.0,,- 2.94%,,,,,,,,2021-02-25
DWMC,AdvisorShares Dorsey Wright Micro-Cap,37.29,35.33 - 37.3,,37.25,13.03 - 41.61,,9674.0,,,3737.0,,,61.18%,,Equity,,,,,,2021-02-25
