Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,26.79,27 - 27,,26.89,15.21 - 27.15,,3004.0,,,5934.0,,,- 0.7%,,Equity,,,,,,2021-02-19
EEMD,AAM S&P EM Sector High Dividend,22.34,22.5 - 22.51,,22.56,13.76 - 22.88,,,,,3248.0,,,5.63%,,Equity,,,,,,2021-02-19
ZIG,The Acquirers Fund,24.25,24.26 - 24.3,,24.38,17.19 - 26.94,,27286.0,,,7310.0,,,- 9.07%,,Equity,,,,,,2021-02-19
HDGE,Ranger Equity Bear,25.53,25.36 - 25.52,,25.55,2.58 - 25.75,,117989.0,,,494379.0,163390000.0,,398.63%,,Equity,,,,,,2021-02-19
DWSH,AdvisorShares Dorsey Wright Short,10.0,9.9 - 9.97,,9.95,9.85 - 45.92,,27496.0,,,80189.0,,,- 57.81%,,Equity,,,,,,2021-02-19
YOLO,AdvisorShares Pure Cannabis,26.65,26.93 - 27.63,,27.21,5.65 - 31.87,,540979.0,,,664275.0,,,132.52%,,Equity,,,,,,2021-02-19
CWS,AdvisorShares Focused Equity,44.06,44.08 - 44.08,,44.46,25.72 - 44.89,,2239.0,,,3009.0,,,13.15%,,Equity,,,,,,2021-02-19
AADR,WCM/BNY Mellon Focused Growth ADR,66.44,65.1 - 65.16,,65.43,33.75 - 67.24,,,,,8851.0,23330000.0,,13.32%,,Equity,,,,,,2021-02-19
HYLD,Peritus High Yield,32.5,32.48 - 32.55,,32.5,24.02 - 33.97,,49682.0,,,27054.0,196980000.0,,- 4.19%,,,,,,,,2021-02-19
MINC,Newfleet Multi-Sector Income,49.07,49.09 - 49.09,,49.06,42.72 - 52.42,,5553.0,,,17606.0,255550000.0,,0.86%,,,,,,,,2021-02-19
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,4.64%,,Equity,,,,,,2021-02-19
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.08,49.17 - 49.18,,49.15,38.88 - 49.3,,,,,308.0,27380000.0,,- 0.1%,,Other,,,,,,2021-02-19
DBLV,AdvisorShares Wilshire Buyback,84.41,84.85 - 84.85,,84.73,48.3 - 85.38,,,,,1518.0,152610000.0,,10.48%,,Equity,,,,,,2021-02-19
HOLD,AdvisorShares Sage Core Reserves,98.83,98.75 - 98.81,,98.81,93.52 - 100.35,,,,,6524.0,86990000.0,,- 1.31%,,,,,,,,2021-02-19
FWDB,Madrona Global Bond,26.1,26.12 - 26.12,,26.14,23.18 - 27.29,,,,,1555.0,19080000.0,,- 3.97%,,,,,,,,2021-02-19
DWMC,AdvisorShares Dorsey Wright Micro-Cap,37.5,38.2 - 39.01,,38.2,13.03 - 41.61,,10173.0,,,3153.0,,,54.64%,,Equity,,,,,,2021-02-19
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 27.1%,,Equity,,,,,,2021-02-19
VEGA,Star Global Buy-Write,37.94,37.98 - 38.04,,38.08,25.27 - 38.09,,2089.0,,,998.0,17480000.0,,4.34%,,Other,,,,,,2021-02-19
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-02-19
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-02-19
AFIF,Anfield Universal Fixed Income,9.73,9.72 - 9.72,,9.73,9.11 - 10.77,,269080.0,,,83706.0,,,- 0.21%,,,,,,,,2021-02-19
GLIF,AGFiQ Global Infrastructure,24.09,24.16 - 24.26,,24.16,17.78 - 28.16,,,,,299.0,,,- 13.79%,,Equity,,,,,,2021-02-19
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.72,31.64 - 31.72,,31.71,21.32 - 32.48,,,,,2938.0,,,9.69%,,Equity,,,,,,2021-02-19
VMOT,Alpha Architect Value Momentum Trend,28.47,28.64 - 28.71,,28.76,19.7 - 29.4,,69270.0,,,9714.0,,,15.7%,,Equity,,,,,,2021-02-19
QMOM,MomentumShares U.S. Quantitative Momentum,62.72,63.69 - 64.39,,63.61,21.5 - 68.19,,10398.0,,,17846.0,,,69.66%,,Equity,,,,,,2021-02-19
IMOM,MomentumShares International Quantitative Momentum,36.87,37 - 37.13,,37.07,17.14 - 37.96,,5631.0,,,17697.0,,,33.76%,,Equity,,,,,,2021-02-19
FRDM,Alpha Architect Freedom 100 Emerging Markets,34.39,34.63 - 34.86,,34.63,16.86 - 35.05,,12137.0,,,14760.0,,,27.06%,,Equity,,,,,,2021-02-19
AMLP,ALPS Alerian MLP,27.73,27.78 - 28.18,13%,27.87,3.24 - 38.6,5.32,1499854.0,3590000000.0,14.45%,3307741.0,8039999999.999999,1.95,- 28.62%,151282420.0,Equity,Alerian MLP,28.09,+1.30%,1.50M,15:59:58,2021-02-19
SDOG,ALPS Sector Dividend Dogs,47.58,47.94 - 48.1,,47.78,26.12 - 48.1,,25920.0,,,51748.0,2063000000.0000002,,2.54%,,Equity,,,,,,2021-02-19
IDOG,ALPS Internatl Sector Dividends Dogs,27.12,27.21 - 27.21,,27.17,16.77 - 27.48,,18473.0,,,22620.0,167900000.0,,2.3%,,Equity,,,,,,2021-02-19
RIGS,ALPS RiverFront Strategic Income,24.73,24.7 - 24.76,,24.83,18.23 - 24.86,,40238.0,,,36805.0,330550000.0,,- 0.4%,,,,,,,,2021-02-19
SBIO,ALPS Medical Breakthroughs,58.35,58.87 - 60.09,,58.5,25.1 - 64.04,,28772.0,,,32463.0,100500000.0,,37.04%,,Equity,,,,,,2021-02-19
SGDJ,ALPS Sprott Junior Gold Miners,42.82,42.51 - 42.79,,42.98,16.52 - 52.98,,37451.0,,,40466.0,58690000.0,,32.31%,,Equity,,,,,,2021-02-19
SGDM,ALPS Sprott Gold Miners,27.06,26.69 - 27.24,,27.36,13.79 - 39.41,,77390.0,,,45674.0,224230000.0,,6.12%,,Equity,,,,,,2021-02-19
ACES,ALPS Clean Energy,88.53,90.3 - 92.92,,90.82,23.57 - 101.72,,123590.0,,,177443.0,,,103.31%,,Equity,,,,,,2021-02-19
DTEC,ALPS Disruptive Technologies,49.62,49.89 - 50.3,,49.89,22.24 - 51.55,,20982.0,,,29013.0,,,42.14%,,Equity,,,,,,2021-02-19
ENFR,ALPS Alerian Energy Infrastructure,16.11,16.23 - 16.34,,16.29,7.46 - 20.09,,28115.0,,,41587.0,29330000.0,,- 20.09%,,Equity,,,,,,2021-02-19
EDOG,ALPS Emerging Sector Dividend Dogs,23.01,23.04 - 23.04,,22.92,13.43 - 24.04,,,,,2412.0,21420000.0,,8.73%,,Equity,,,,,,2021-02-19
