Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,30.1,30.14 - 30.33,,30.16,19.93 - 32.37,1.03,7680.0,,3.41%,10992.0,,,43.13%,,Equity,,,,,,2021-06-24
EEMD,AAM S&P EM Sector High Dividend,23.21,23.3 - 23.3,,23.3,17.17 - 24.04,0.93,161.0,,3.99%,1982.0,,,26.16%,,Equity,,,,,,2021-06-24
ZIG,The Acquirers Fund,26.2,26.12 - 26.22,,26.12,20.07 - 27.9,0.04,490.0,,0.17%,5238.0,,,23.74%,,Equity,,,,,,2021-06-24
HDGE,Ranger Equity Bear,23.22,22.89 - 23.1,,23.08,4.28 - 50.53,0.12,29918.0,,0.48%,41910.0,163390000.0,,- 51.12%,,Equity,AdvisorShares Ranger Equity Bear,22.94,-1.21%,29.90K,15:59:59,2021-06-24
DWSH,AdvisorShares Dorsey Wright Short,8.63,8.61 - 8.65,,8.68,8.51 - 20.82,,24016.0,,,26290.0,,,- 53.9%,,Equity,,,,,,2021-06-24
YOLO,AdvisorShares Pure Cannabis,20.56,20.66 - 21.38,,20.67,10.08 - 31.87,0.15,115695.0,,0.59%,212884.0,,,87.76%,,Equity,,,,,,2021-06-24
CWS,AdvisorShares Focused Equity,46.22,46.27 - 46.4,,46.27,34.44 - 49.37,0.12,422.0,,0.27%,3577.0,,,31.16%,,Equity,,,,,,2021-06-24
AADR,WCM/BNY Mellon Focused Growth ADR,67.79,67.43 - 67.93,,67.43,52.06 - 67.93,0.07,,,0.11%,3967.0,23330000.0,,26.34%,,Equity,,,,,,2021-06-24
HYLD,Peritus High Yield,32.51,32.59 - 32.67,,32.59,28.36 - 32.8,2.53,17714.0,,7.76%,21156.0,196980000.0,,9.83%,,,High Yield,32.62,+0.34%,17.71K,15:59:59,2021-06-24
MINC,Newfleet Multi-Sector Income,48.88,48.77 - 48.77,,48.86,47.96 - 52.42,1.03,5097.0,,2.11%,15130.0,255550000.0,,1.16%,,,AdvisorShares Newfleet Multi-Sector Income,48.77,-0.21%,5.10K,15:59:59,2021-06-24
