Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,30.15,30.06 - 30.35,,30.32,19.93 - 32.37,1.04,59906.0,,3.41%,11719.0,,,50.15%,,Equity,,,,,,2021-06-29
EEMD,AAM S&P EM Sector High Dividend,23.26,23.14 - 23.16,,23.14,17.17 - 24.04,0.92,423.0,,3.94%,1974.0,,,28.78%,,Equity,,,,,,2021-06-29
ZIG,The Acquirers Fund,26.65,26.84 - 26.95,,26.84,20.07 - 27.9,0.04,1666.0,,0.17%,5247.0,,,30.73%,,Equity,,,,,,2021-06-29
HDGE,Ranger Equity Bear,22.73,22.67 - 22.81,,22.71,4.28 - 50.53,0.12,46293.0,,0.48%,39800.0,163390000.0,,- 54.72%,,Equity,AdvisorShares Ranger Equity Bear,22.81,+0.35%,46.29K,15:59:59,2021-06-29
DWSH,AdvisorShares Dorsey Wright Short,8.51,8.46 - 8.57,,8.48,8.45 - 20.82,,18730.0,,,25692.0,,,- 58.43%,,Equity,,,,,,2021-06-29
YOLO,AdvisorShares Pure Cannabis,21.29,21 - 21.45,,21.26,10.08 - 31.87,0.15,82389.0,,0.59%,206707.0,,,106.1%,,Equity,,,,,,2021-06-29
CWS,AdvisorShares Focused Equity,46.72,46.7 - 46.83,,46.83,34.9 - 49.37,0.12,1188.0,,0.27%,3486.0,,,35.67%,,Equity,,,,,,2021-06-29
AADR,WCM/BNY Mellon Focused Growth ADR,67.79,67.43 - 67.93,,67.43,52.85 - 67.93,0.07,,,0.11%,3925.0,23330000.0,,29.93%,,Equity,,,,,,2021-06-29
HYLD,Peritus High Yield,32.5,32.45 - 32.54,,32.5,28.65 - 32.8,2.3,16237.0,,7.08%,21130.0,196980000.0,,14.12%,,,High Yield,32.51,+0.03%,16.24K,15:59:59,2021-06-29
MINC,Newfleet Multi-Sector Income,48.78,48.82 - 48.85,,48.82,47.96 - 52.42,0.9,1916.0,,1.85%,15360.0,255550000.0,,1.2%,,,AdvisorShares Newfleet Multi-Sector Income,48.83,+0.09%,1.92K,15:59:59,2021-06-29
ACT,AdvisorShares Vice ETF,35.73,35.77 - 35.99,,35.82,22.66 - 36.86,0.37,2664.0,,1.02%,2211.0,,,60.95%,,Equity,,,,,,2021-06-29
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.06,48.9 - 48.93,,48.9,46.4 - 49.3,1.56,200.0,,3.19%,2984.0,27380000.0,,4.49%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.93,-0.28%,0.20K,15:59:59,2021-06-29
DBLV,AdvisorShares Wilshire Buyback,95.3,95.16 - 95.18,,95.18,65.24 - 98.21,1.02,323.0,,1.11%,971.0,152610000.0,,47.59%,,Equity,AdvisorShares Wilshire Buyback,95.16,-0.15%,0.32K,15:59:59,2021-06-29
HOLD,AdvisorShares Sage Core Reserves,98.67,98.68 - 98.68,,98.68,98.08 - 99.08,0.84,12.0,,0.85%,1067.0,86990000.0,,0.25%,,,,,,,,2021-06-29
FWDB,Madrona Global Bond,25.95,25.9 - 25.9,,25.9,25.45 - 26.45,0.49,1.0,,1.90%,940.0,19080000.0,,1.53%,,,AdvisorShares FolioBeyond Smart Core Bond,25.9,-0.19%,0.00K,15:59:59,2021-06-29
DWMC,AdvisorShares Dorsey Wright Micro-Cap,37.58,37.61 - 37.71,,37.71,20.55 - 41.61,,490.0,,,2299.0,,,84.16%,,Equity,,,,,,2021-06-29
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-06-29
VEGA,Star Global Buy-Write,39.6,39.89 - 39.93,,39.92,31.67 - 39.93,0.1,994.0,,0.27%,5581.0,17480000.0,,25.2%,,Other,AdvisorShares STAR Global Buy-Write,39.9,+0.73%,0.99K,15:59:59,2021-06-29
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-06-29
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-06-29
AFIF,Anfield Universal Fixed Income,9.734,9.69 - 9.72,,9.72,9.51 - 10.77,0.31,9691.0,,3.18%,41438.0,,,- 0.93%,,,,,,,,2021-06-29
GLIF,AGFiQ Global Infrastructure,27.14,27.01 - 27.19,,27.19,22.19 - 27.94,1.17,404.0,,4.75%,1370.0,,,18.71%,,Equity,,,,,,2021-06-29
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.4,31.34 - 31.51,,31.34,27.01 - 32.48,0.36,,,1.14%,961.0,,,17.34%,,Equity,,,,,,2021-06-29
VMOT,Alpha Architect Value Momentum Trend,27.55,27.6 - 27.61,,27.61,22.21 - 29.4,26.05,1115.0,,95.88%,3124.0,,,25.39%,,Equity,,,,,,2021-06-29
QMOM,MomentumShares U.S. Quantitative Momentum,50.97,50.78 - 51.14,,50.94,35.06 - 68.19,0.04,3640.0,,0.08%,12441.0,,,48.3%,,Equity,,,,,,2021-06-29
IMOM,MomentumShares International Quantitative Momentum,34.65,34.7 - 34.98,,34.7,26.31 - 37.96,0.08,1912.0,,0.24%,14802.0,,,32.31%,,Equity,,,,,,2021-06-29
FRDM,Alpha Architect Freedom 100 Emerging Markets,34.35,34.12 - 34.43,,34.35,23.46 - 35.05,0.53,13078.0,,1.54%,15881.0,,,45.39%,,Equity,,,,,,2021-06-29
