Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPY,SPDR S&P 500,323.96,321.33 - 326.63,- 0.46%,325.9,218.26 - 339.08,4.03,84005307.0,288850000000.0,1.77%,89412654.0,167650000000.0,1.0,8.92%,891532116.0,Equity,SPDR S&P 500,326.52,+0.79%,84.01M,15:59:59,2020-07-31
EEM,iShares MSCI Emerging Markets,43.59,42.96 - 43.64,- 26.56%,43.63,30.09 - 46.32,0.84,62457570.0,23870000000.0,2.05%,49318324.0,22120000000.0,0.95,4.99%,547650000.0,Equity,iShares MSCI Emerging Markets,43.29,-0.69%,62.46M,15:59:59,2020-07-31
XLF,Financial Select Sector SPDR,24.02,23.71 - 24.06,- 7.17%,24.01,17.49 - 31.38,0.49,50114009.0,17180000000.0,2.55%,74135238.0,16160000000.0,1.18,- 14.97%,715395427.0,Equity,Financial Select Sector SPDR,24.03,+0.04%,50.11M,15:59:59,2020-07-31
SLV,iShares Silver,21.76,22.11 - 22.67,- 15.56%,22.21,10.86 - 23.25,,48994256.0,13370000000.0,,37209326.0,4670000000.0,0.55,43.06%,614300000.0,Commodity,iShares Silver,22.65,+4.09%,48.99M,15:59:59,2020-07-31
UVXY,ProShares Ultra VIX Short-Term Futures,25.89,24.8 - 26.84,,24.88,10.4 - 135,,40140486.0,,,23214938.0,331930000.0,,- 4.08%,,Other,ProShares Ultra VIX Short-Term Futures,25.05,-3.24%,40.14M,15:59:59,2020-07-31
SPXS,Direxion Daily S&P 500 Bear 3X Shares,6.68,6.52 - 6.85,,6.57,6.5 - 28.85,,37623089.0,,,44927361.0,436140000.0,,- 62.17%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,6.52,-2.40%,37.63M,15:59:59,2020-07-31
EFA,iShares MSCI EAFE,63.4,61.66 - 63.02,- 0.32%,63.01,45.73 - 70.42,1.7,36002167.0,47320000000.0,2.58%,28800362.0,61770000000.0,0.84,- 1.63%,746400000.0,Equity,iShares MSCI EAFE,62.05,-2.13%,36.00M,15:59:59,2020-07-31
SPXU,ProShares UltraPro Short S&P500,10.09,9.85 - 10.34,,9.91,9.83 - 43.68,,30345967.0,,,37211439.0,717210000.0,,- 62.31%,,Equity,ProShares UltraPro Short S&P500,9.85,-2.38%,30.35M,15:59:59,2020-07-31
IWM,iShares Russell 2000,148.76,144.67 - 148.42,6.42%,148.14,95.69 - 170.56,1.59,29796972.0,39370000000.0,1.36%,33981178.0,35680000000.0,1.25,- 4.98%,266450000.0,Equity,iShares Russell 2000,147.36,-0.94%,29.80M,15:59:59,2020-07-31
EWZ,iShares MSCI Brazil Capped,33.39,32.31 - 33.18,- 18.37%,33.15,20.14 - 48.48,1.38,29776487.0,5990000000.0,3.09%,29849290.0,3580000000.0,1.19,- 24.97%,179350000.0,Equity,iShares MSCI Brazil Capped,32.54,-2.55%,29.78M,15:59:59,2020-07-31
GDX,VanEck Vectors Gold Miners,41.63,41.93 - 43.03,- 15.01%,42.36,16.18 - 44.44,0.12,29512279.0,17810000000.0,0.46%,32526119.0,5620000000.0,0.71,57.09%,432452500.0,Equity,VanEck Vectors Gold Miners,42.94,+3.15%,29.51M,15:59:59,2020-07-31
HYG,iShares iBoxx $ High Yield Corporate Bond,85.23,84.9 - 85.4,5.21%,85.2,67.52 - 88.53,5.0,28623121.0,30240000000.0,5.01%,27795565.0,20510000000.0,0.41,- 1.96%,354800000.0,,iShares iBoxx $ High Yield Corporate Bond,85.39,+0.19%,28.62M,15:59:59,2020-07-31
IAU,iShares Gold,18.66,18.71 - 18.87,- 9.65%,18.75,13.73 - 18.91,,26461409.0,30760000000.0,,24541342.0,5750000000.0,0.05,38.02%,1648600000.0,Commodity,iShares Gold,18.86,+1.07%,26.46M,15:59:59,2020-07-31
XLE,Energy Select Sector SPDR,36.2,35.3 - 36.07,- 10.6%,35.65,22.88 - 61.8,1.86,24671112.0,10330000000.0,6.13%,27817925.0,13090000000.0,1.65,- 40.54%,285324200.0,Equity,Energy Select Sector SPDR,36.03,-0.47%,24.77M,15:59:59,2020-07-31
TNA,Direxion Daily Small Cap Bull 3X Shares,30.4,27.86 - 30.15,,30.01,10.09 - 77.89,,24635197.0,,,26444599.0,736440000.0,,- 51.75%,,Equity,Direxion Daily Small Cap Bull 3X Shares,29.51,-2.93%,24.64M,15:59:59,2020-07-31
TZA,Direxion Daily Small Cap Bear 3X Shares,18.35,18.51 - 19.9,- 138.08%,18.57,17.96 - 118.69,,24077030.0,624660000.0,2.72%,26273385.0,623380000.0,- 3.26,- 58.87%,34141573.0,Equity,Direxion Daily Small Cap Bear 3X Shares,18.91,+3.05%,24.08M,15:59:59,2020-07-31
FXI,iShares China Large-Cap,41.78,41.09 - 41.65,- 3.92%,41.61,33.1 - 45.9,0.75,21681235.0,3450000000.0,2.68%,23816415.0,6790000000.0,0.88,1.65%,82500000.0,Equity,iShares China Large-Cap,41.37,-0.98%,21.68M,15:59:59,2020-07-31
VEA,Vanguard FTSE Developed Markets,40.6,39.55 - 40.41,,40.38,28.46 - 44.67,,19441914.0,,,12675205.0,42995000000.0,,- 0.64%,,Equity,Vanguard FTSE Developed Markets,39.81,-1.95%,19.44M,15:59:59,2020-07-31
IEFA,iShares Core MSCI EAFE,59.67,58.03 - 59.31,,59.28,42.29 - 66.12,,16530986.0,,,11534499.0,18092000000.0,,- 1.16%,,Equity,iShares Core MSCI EAFE,58.36,-2.20%,16.53M,15:59:59,2020-07-31
GLD,SPDR Gold Shares,183.76,184.17 - 185.75,19.32%,184.51,135.37 - 186.14,,15862931.0,78150000000.0,,11920484.0,50080000000.0,0.06,37.95%,424900000.0,Commodity,SPDR Gold Shares,185.43,+0.91%,15.86M,15:59:59,2020-07-31
IEMG,iShares Core MSCI Emerging Markets,52.04,51.3 - 52.11,,52.1,35.65 - 55.45,,15724627.0,,,14693309.0,21297000000.0,,4.29%,,Equity,iShares Core MSCI Emerging Markets,51.71,-0.63%,15.72M,15:59:59,2020-07-31
