Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,27.89,28.04 - 28.4,,28.11,15.21 - 28.4,,,,,6595.0,,,19.41%,,Equity,,,,,,2021-03-04
EEMD,AAM S&P EM Sector High Dividend,22.48,22.66 - 22.66,,22.55,13.76 - 22.94,,,,,3305.0,,,14.44%,,Equity,,,,,,2021-03-04
ZIG,The Acquirers Fund,23.51,22.97 - 23.45,,23.4,17.19 - 24.81,,21445.0,,,7234.0,,,- 2.44%,,Equity,,,,,,2021-03-04
HDGE,Ranger Equity Bear,25.9,25.75 - 26.38,,25.92,2.58 - 26.38,,108753.0,,,451505.0,163390000.0,,350.43%,,Equity,,,,,,2021-03-04
DWSH,AdvisorShares Dorsey Wright Short,9.74,9.65 - 9.94,,9.76,9.54 - 45.92,,67067.0,,,76957.0,,,- 65.38%,,Equity,,,,,,2021-03-04
YOLO,AdvisorShares Pure Cannabis,25.01,22.86 - 25.06,,24.59,5.65 - 31.87,,731134.0,,,703237.0,,,162.88%,,Equity,,,,,,2021-03-04
CWS,AdvisorShares Focused Equity,42.74,42 - 42.72,,42.75,25.72 - 44.89,,2509.0,,,3323.0,,,23.47%,,Equity,,,,,,2021-03-04
AADR,WCM/BNY Mellon Focused Growth ADR,63.21,62.51 - 62.51,,62.63,33.75 - 67.24,,3082.0,,,7611.0,23330000.0,,23.78%,,Equity,,,,,,2021-03-04
HYLD,Peritus High Yield,32.26,32.25 - 32.32,,32.38,24.02 - 32.85,,14843.0,,,23230.0,196980000.0,,- 1.16%,,,,,,,,2021-03-04
MINC,Newfleet Multi-Sector Income,48.81,48.75 - 48.75,,48.88,42.72 - 52.42,,,,,18512.0,255550000.0,,- 0.35%,,,,,,,,2021-03-04
