Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPY,SPDR S&P 500,338.46,338.47 - 342.02,- 0.46%,341.12,218.26 - 358.66,4.03,52605685.0,301960000000.0,1.66%,71569167.0,167650000000.0,1.01,12.41%,885482116.0,Equity,SPDR S&P 500,340.17,+0.51%,52.61M,15:59:59,2020-09-15
XLF,Financial Select Sector SPDR,25.05,24.69 - 25.12,- 7.17%,25.1,17.49 - 31.38,0.49,48278450.0,17710000000.0,2.45%,59493324.0,16160000000.0,1.17,- 12.07%,715745427.0,Equity,Financial Select Sector SPDR,24.71,-1.36%,48.28M,15:59:59,2020-09-15
UVXY,ProShares Ultra VIX Short-Term Futures,20.23,19.79 - 20.74,,19.96,10.4 - 135,,31481891.0,,,36150098.0,331930000.0,,- 19.43%,,Other,ProShares Ultra VIX Short-Term Futures,20.19,-0.20%,31.48M,15:59:59,2020-09-15
EEM,iShares MSCI Emerging Markets,44.64,45.02 - 45.23,- 26.56%,45.19,30.09 - 46.32,0.84,30451627.0,23870000000.0,2.02%,42688614.0,22120000000.0,0.93,6.32%,539100000.0,Equity,iShares MSCI Emerging Markets,45.11,+1.05%,30.45M,15:59:59,2020-09-15
SPXS,Direxion Daily S&P 500 Bear 3X Shares,5.72,5.53 - 5.69,,5.57,4.88 - 28.85,,29750996.0,,,37030206.0,436140000.0,,- 65.77%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,5.62,-1.75%,29.75M,15:59:59,2020-09-15
SLV,iShares Silver,25.29,25.14 - 25.5,- 15.56%,25.44,10.86 - 27.38,,26260735.0,15310000000.0,,51590412.0,4670000000.0,0.62,55.06%,618200000.0,Commodity,iShares Silver,25.23,-0.24%,26.26M,15:59:59,2020-09-15
XLE,Energy Select Sector SPDR,32.87,32.54 - 33.39,- 10.6%,33.09,22.88 - 61.35,1.86,25605568.0,10180000000.0,6.08%,23487043.0,13090000000.0,1.67,- 44.58%,279574200.0,Equity,Energy Select Sector SPDR,32.63,-0.73%,25.61M,15:59:59,2020-09-15
HYG,iShares iBoxx $ High Yield Corporate Bond,84.36,84.44 - 84.72,5.21%,84.55,67.52 - 88.53,5.0,21781906.0,30360000000.0,4.98%,24008043.0,20510000000.0,0.41,- 3.21%,356600000.0,,iShares iBoxx $ High Yield Corporate Bond,84.59,+0.27%,21.78M,15:59:59,2020-09-15
GDX,VanEck Vectors Gold Miners,42.79,42.52 - 43.6,- 15.01%,43.28,16.18 - 45.78,0.12,21051645.0,17360000000.0,0.47%,30830439.0,5620000000.0,0.72,60.62%,427702500.0,Equity,VanEck Vectors Gold Miners,42.79,0.00%,21.05M,15:59:59,2020-09-15
SPXU,ProShares UltraPro Short S&P500,8.62,8.35 - 8.59,,8.42,7.38 - 43.68,,17496010.0,,,30894577.0,717210000.0,,- 65.97%,,Equity,ProShares UltraPro Short S&P500,8.49,-1.51%,17.50M,15:59:59,2020-09-15
EFA,iShares MSCI EAFE,65.15,65.43 - 65.84,- 0.32%,65.81,45.73 - 70.42,1.7,17624558.0,48080000000.0,2.54%,22626443.0,61770000000.0,0.83,- 1.2%,746400000.0,Equity,iShares MSCI EAFE,65.57,+0.64%,17.62M,15:59:59,2020-09-15
EWZ,iShares MSCI Brazil Capped,31.07,30.72 - 31.22,- 18.37%,31.11,20.14 - 48.48,1.38,16270092.0,5320000000.0,3.48%,25218754.0,3580000000.0,1.11,- 26.51%,179350000.0,Equity,iShares MSCI Brazil Capped,30.92,-0.48%,16.27M,15:59:59,2020-09-15
IWM,iShares Russell 2000,153.08,152.86 - 154.7,6.42%,154.38,95.69 - 170.56,1.59,16127144.0,40650000000.0,1.3%,23953032.0,35680000000.0,1.26,- 2.69%,259900000.0,Equity,iShares Russell 2000,153.37,+0.19%,16.13M,15:59:59,2020-09-15
IAU,iShares Gold,18.69,18.59 - 18.77,- 9.65%,18.74,13.8 - 19.75,,15996147.0,31270000000.0,,27077420.0,5750000000.0,0.07,31.43%,1697850000.0,Commodity,iShares Gold,18.65,-0.21%,16.00M,15:59:59,2020-09-15
XLI,Industrial Select Sector SPDR,78.66,78.58 - 79.18,16%,78.98,47.71 - 85.33,0.95,13579391.0,10990000000.0,1.96%,11179951.0,8840000000.0,1.18,- 0.87%,143076000.0,Equity,Industrial Select Sector SPDR,78.71,+0.06%,13.58M,15:59:59,2020-09-15
QID,ProShares UltraShort QQQ,9.79,9.41 - 9.64,- 43.01%,9.52,8.22 - 32.35,,13072356.0,282830000.0,3.61%,13567472.0,823450000.0,- 1.73,- 66.4%,30444232.0,Equity,ProShares UltraShort QQQ,9.51,-2.86%,13.07M,15:59:59,2020-09-15
XLU,Utilities Select Sector SPDR,59.74,59.82 - 61.03,7.68%,60.35,43.44 - 71.1,1.51,11667778.0,11860000000.0,3.27%,15091775.0,6620000000.0,0.38,- 5.08%,199524160.0,Equity,Utilities Select Sector SPDR,60.14,+0.67%,11.67M,15:59:59,2020-09-15
TZA,Direxion Daily Small Cap Bear 3X Shares,16.4,15.89 - 16.48,- 138.08%,16.0,14.7 - 118.69,,10734904.0,600390000.0,3.18%,21284831.0,623380000.0,- 3.26,- 61.54%,38441573.0,Equity,Direxion Daily Small Cap Bear 3X Shares,16.3,-0.61%,10.73M,15:59:59,2020-09-15
VEA,Vanguard FTSE Developed Markets,41.96,42.15 - 42.41,,42.4,28.46 - 44.67,,10678976.0,,,9638510.0,42995000000.0,,0.45%,,Equity,Vanguard FTSE Developed Markets,42.22,+0.62%,10.68M,15:59:59,2020-09-15
FXI,iShares China Large-Cap,42.84,43.11 - 43.36,- 3.92%,43.3,33.1 - 45.9,0.75,9935081.0,3560000000.0,2.5%,20270305.0,6790000000.0,0.85,2.24%,80550000.0,Equity,iShares China Large-Cap,43.22,+0.89%,9.94M,15:59:59,2020-09-15
JDST,Direxion Daily Junior Gold Miners Bear 3X Shares,9.51,9.09 - 9.6,,9.14,"2.37 - 1,062.5",,9923419.0,,,7251153.0,104990000.0,,- 97.97%,,Equity,Direxion Daily Junior Gold Miners Bear 3X Shares,9.5,-0.11%,9.92M,15:59:59,2020-09-15
