Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,22.02,21.97 - 22.01,,22.02,15.21 - 27.71,,,,,5066.0,,,- 17.93%,,Equity,,,,,,2020-10-23
EEMD,AAM S&P EM Sector High Dividend,17.95,18.08 - 18.08,,18.08,13.76 - 23.08,,,,,1397.0,,,- 15.8%,,Equity,,,,,,2020-10-23
ZIG,The Acquirers Fund,22.34,22.37 - 22.37,,22.27,17.19 - 27.79,,1595.0,,,8540.0,,,- 11.6%,,Equity,,,,,,2020-10-23
HDGE,Ranger Equity Bear,4.19,4.17 - 4.2,,4.19,4.14 - 7.95,,411956.0,,,754567.0,163390000.0,,- 34.02%,,Equity,,,,,,2020-10-23
DWSH,AdvisorShares Dorsey Wright Short,16.8,16.62 - 16.86,,16.66,15.5 - 45.92,,29995.0,,,137563.0,,,- 34.14%,,Equity,,,,,,2020-10-23
YOLO,AdvisorShares Pure Cannabis,12.28,12.12 - 12.22,,12.33,5.65 - 14.3,,77645.0,,,81325.0,,,- 12.09%,,Equity,,,,,,2020-10-23
CWS,AdvisorShares Focused Equity,39.86,40.2 - 40.2,,40.0,25.72 - 41.19,,1488.0,,,1472.0,,,13.7%,,Equity,,,,,,2020-10-23
AADR,WCM/BNY Mellon Focused Growth ADR,57.76,57.8 - 58,,58.0,33.75 - 58.99,,,,,5785.0,23330000.0,,19.3%,,Equity,,,,,,2020-10-23
HYLD,Peritus High Yield,30.89,30.69 - 30.74,,30.88,24.02 - 34.26,,12263.0,,,15766.0,196980000.0,,- 8.51%,,,,,,,,2020-10-23
MINC,Newfleet Multi-Sector Income,48.76,48.73 - 48.73,,48.73,42.72 - 49.12,,1067.0,,,2613.0,255550000.0,,0.27%,,,,,,,,2020-10-23
ACT,AdvisorShares Vice ETF,27.5,28 - 28.16,,27.68,16.16 - 28.16,,3537.0,,,2457.0,,,15.5%,,Equity,,,,,,2020-10-23
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,47.94,47.89 - 47.89,,47.89,38.88 - 50.41,,,,,315.0,27380000.0,,- 1.86%,,Other,,,,,,2020-10-23
DBLV,AdvisorShares Wilshire Buyback,71.98,72.26 - 72.42,,72.42,48.3 - 77.49,,,,,1133.0,152610000.0,,2.38%,,Equity,,,,,,2020-10-23
HOLD,AdvisorShares Sage Core Reserves,98.81,98.83 - 98.87,,98.84,93.52 - 100.35,,,,,4789.0,86990000.0,,- 1.09%,,,,,,,,2020-10-23
FWDB,Madrona Global Bond,25.8,25.81 - 25.82,,25.81,23.18 - 27.29,,,,,2144.0,19080000.0,,- 0.23%,,,,,,,,2020-10-23
DWMC,AdvisorShares Dorsey Wright Micro-Cap,23.38,23.34 - 23.34,,23.34,13.03 - 25.42,,137.0,,,369.0,,,8.9%,,Equity,,,,,,2020-10-23
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 22.8%,,Equity,,,,,,2020-10-23
VEGA,Star Global Buy-Write,34.78,34.86 - 34.86,,34.86,25.27 - 36.15,,,,,864.0,17480000.0,,6.44%,,Other,,,,,,2020-10-23
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2020-10-23
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2020-10-23
AFIF,Anfield Universal Fixed Income,9.77,9.77 - 9.95,,9.72,9.11 - 10.77,,2133.0,,,59345.0,,,0.31%,,,,,,,,2020-10-23
GLIF,AGFiQ Global Infrastructure,23.42,23.46 - 23.46,,23.46,17.78 - 28.21,,,,,361.0,,,- 10.05%,,Equity,,,,,,2020-10-23
USHG,AGFiQ Dynamic Hedged U.S. Equity,30.2,30.25 - 30.25,,30.25,21.32 - 30.92,,,,,183.0,,,13.81%,,Equity,,,,,,2020-10-23
VMOT,Alpha Architect Value Momentum Trend,24.43,24.5 - 24.5,,24.61,19.7 - 25.75,,,,,6634.0,,,3.2%,,Equity,,,,,,2020-10-23
QMOM,MomentumShares U.S. Quantitative Momentum,42.84,42.78 - 42.92,,43.08,21.5 - 45.89,,7326.0,,,10669.0,,,46.71%,,Equity,,,,,,2020-10-23
IMOM,MomentumShares International Quantitative Momentum,29.6,29.24 - 29.24,,29.6,17.14 - 30.43,,,,,13749.0,,,14%,,Equity,,,,,,2020-10-23
FRDM,Alpha Architect Freedom 100 Emerging Markets,26.15,26.16 - 26.25,,26.25,16.86 - 28.46,,547.0,,,3576.0,,,- 0.8%,,Equity,,,,,,2020-10-23
AMLP,ALPS Alerian MLP,22.71,22.32 - 22.9,13%,22.81,3.24 - 44.65,5.32,2557983.0,3590000000.0,14.45%,2442737.0,8039999999.999999,1.95,- 47.65%,151282420.0,Equity,,,,,,2020-10-23
SDOG,ALPS Sector Dividend Dogs,40.24,40.09 - 40.53,,40.45,26.12 - 47.63,,69812.0,,,95222.0,2063000000.0000002,,- 9.67%,,Equity,,,,,,2020-10-23
IDOG,ALPS Internatl Sector Dividends Dogs,21.96,22.11 - 22.14,,22.16,16.77 - 28.02,,14810.0,,,43696.0,167900000.0,,- 18.22%,,Equity,,,,,,2020-10-23
RIGS,ALPS RiverFront Strategic Income,24.78,24.67 - 24.75,,24.77,18.23 - 25.3,,7700.0,,,17075.0,330550000.0,,- 0.52%,,,,,,,,2020-10-23
SBIO,ALPS Medical Breakthroughs,44.18,44 - 44.57,,44.5,25.1 - 45.4,,151725.0,,,32333.0,100500000.0,,31.81%,,Equity,,,,,,2020-10-23
SGDJ,ALPS Sprott Junior Gold Miners,48.05,47.49 - 47.49,,48.07,16.52 - 51.35,,7562.0,,,31364.0,58690000.0,,53.67%,,Equity,,,,,,2020-10-23
SGDM,ALPS Sprott Gold Miners,33.31,32.9 - 33.21,,33.52,13.79 - 39.41,,30415.0,,,54869.0,224230000.0,,45.88%,,Equity,,,,,,2020-10-23
ACES,ALPS Clean Energy,58.11,57.7 - 58.77,,58.59,23.57 - 62.49,,61908.0,,,74246.0,,,86.03%,,Equity,,,,,,2020-10-23
DTEC,ALPS Disruptive Technologies,40.23,40.15 - 40.46,,40.36,22.24 - 41.5,,20126.0,,,22182.0,,,39.02%,,Equity,,,,,,2020-10-23
ENFR,ALPS Alerian Energy Infrastructure,13.31,13.23 - 13.3,,13.38,7.46 - 21.42,,11307.0,,,28367.0,29330000.0,,- 34.34%,,Equity,,,,,,2020-10-23
EDOG,ALPS Emerging Sector Dividend Dogs,19.05,19.1 - 19.12,,19.13,13.43 - 22.47,,4606.0,,,3436.0,21420000.0,,- 8.96%,,Equity,,,,,,2020-10-23
BFOR,ALPS Barron’s 400,44.5,44.76 - 44.78,,44.89,26.12 - 45.21,,9413.0,,,3692.0,188420000.0,,11.81%,,Equity,,,,,,2020-10-23
EQL,ALPS Equal Sector Weight,79.48,79.45 - 79.45,,79.65,51.33 - 83.13,,5216.0,,,7126.0,147000000.0,,3.72%,,Equity,,,,,,2020-10-23
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,47.1 - 49.24,,,,,4677.0,80410000.0,,- 2.48%,,Other,,,,,,2020-10-23
VALQ,American Century STOXX U.S. Quality Value,38.81,38.98 - 38.98,,38.98,26.78 - 44.08,,2831.0,,,5248.0,,,- 5.31%,,Equity,,,,,,2020-10-23
KORP,American Century Diversified Corporate Bond,52.74,52.74 - 52.74,,52.75,45.74 - 53.3,,,,,6353.0,,,2.81%,,,,,,,,2020-10-23
