Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.11,30.99 - 31.5,,30.99,17.88 - 31.5,1.02,6428.0,,3.47%,9486.0,,,65.3%,,Equity,,,,,,2021-05-07
EEMD,AAM S&P EM Sector High Dividend,23.44,23.78 - 23.87,,23.79,16.36 - 23.87,0.89,4410.0,,3.87%,1985.0,,,42.36%,,Equity,,,,,,2021-05-07
ZIG,The Acquirers Fund,27.25,27.14 - 27.59,,27.14,19 - 27.59,0.04,47782.0,,0.17%,7319.0,,,37.25%,,Equity,,,,,,2021-05-07
HDGE,Ranger Equity Bear,24.49,24.23 - 24.67,,24.67,2.58 - 26.49,0.12,67642.0,,0.47%,64720.0,163390000.0,,308.17%,,Equity,AdvisorShares Ranger Equity Bear,24.32,-0.69%,67.64K,15:59:59,2021-05-07
DWSH,AdvisorShares Dorsey Wright Short,8.92,8.82 - 8.93,,8.93,8.82 - 29.9,,14579.0,,,43866.0,,,- 67.19%,,Equity,,,,,,2021-05-07
YOLO,AdvisorShares Pure Cannabis,20.67,20.84 - 21.65,,20.84,8.16 - 31.87,0.15,267489.0,,0.59%,535730.0,,,141.47%,,Equity,,,,,,2021-05-07
CWS,AdvisorShares Focused Equity,47.01,47.29 - 47.69,,47.29,32.56 - 49.37,0.12,2814.0,,0.27%,3634.0,,,39.51%,,Equity,,,,,,2021-05-07
AADR,WCM/BNY Mellon Focused Growth ADR,65.37,65.82 - 66.68,,65.82,45.56 - 67.24,0.07,1043.0,,0.11%,4677.0,23330000.0,,42.15%,,Equity,AdvisorShares Dorsey Wright ADR,66.68,+2.00%,1.04K,15:59:59,2021-05-07
HYLD,Peritus High Yield,32.44,32.48 - 32.53,,32.52,26.2 - 32.64,2.36,13084.0,,7.28%,23532.0,196980000.0,,20.82%,,,High Yield,32.52,+0.24%,13.08K,15:59:59,2021-05-07
MINC,Newfleet Multi-Sector Income,48.85,48.73 - 48.88,,48.73,46.96 - 52.42,1.16,4415.0,,2.37%,9850.0,255550000.0,,3.64%,,,AdvisorShares Newfleet Multi-Sector Income,48.84,-0.02%,4.42K,15:59:59,2021-05-07
ACT,AdvisorShares Vice ETF,34.89,35.18 - 35.43,,35.18,20.83 - 36.72,,985.0,,,2653.0,,,62.58%,,Equity,,,,,,2021-05-07
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.81,48.83 - 48.83,,48.83,45.04 - 49.3,1.62,,,3.31%,2927.0,27380000.0,,8.88%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.83,+0.02%,0,15:59:59,2021-05-07
DBLV,AdvisorShares Wilshire Buyback,96.02,96.54 - 97.31,,96.54,59.89 - 97.31,1.02,2798.0,,1.11%,714.0,152610000.0,,55.17%,,Equity,AdvisorShares Wilshire Buyback,97.04,+1.06%,2.80K,15:59:59,2021-05-07
HOLD,AdvisorShares Sage Core Reserves,98.73,98.74 - 98.74,,98.74,97.54 - 99.08,1.36,2.0,,1.37%,565.0,86990000.0,,1.17%,,,,,,,,2021-05-07
FWDB,Madrona Global Bond,25.96,25.92 - 26.01,,25.92,25.18 - 26.45,0.48,530.0,,1.84%,1229.0,19080000.0,,2.53%,,,AdvisorShares FolioBeyond Smart Core Bond,25.98,+0.08%,0.53K,15:59:59,2021-05-07
DWMC,AdvisorShares Dorsey Wright Micro-Cap,35.68,36.2 - 36.29,,36.29,18.39 - 41.61,,1661.0,,,6540.0,,,90.82%,,Equity,,,,,,2021-05-07
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-05-07
VEGA,Star Global Buy-Write,38.98,39.04 - 39.13,,39.13,30.05 - 39.28,0.1,451.0,,0.27%,3407.0,17480000.0,,28.37%,,Other,AdvisorShares STAR Global Buy-Write,39.07,+0.21%,0.45K,15:59:59,2021-05-07
