Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SLV,iShares Silver,19.67,20.51 - 21.45,- 15.56%,20.65,10.86 - 21.45,,124463848.0,10400000000.0,,30693394.0,4670000000.0,0.48,28.14%,561150000.0,Commodity,iShares Silver,21.44,+9.00%,124.47M,15:59:59,2020-07-22
SPY,SPDR S&P 500,325.01,324.5 - 327.2,- 0.46%,324.62,218.26 - 339.08,4.03,57476163.0,288910000000.0,1.77%,94128413.0,167650000000.0,1.0,9.1%,893582116.0,Equity,SPDR S&P 500,326.86,+0.57%,57.49M,15:59:59,2020-07-22
XLF,Financial Select Sector SPDR,24.31,24.11 - 24.33,- 7.17%,24.19,17.49 - 31.38,0.49,44425998.0,17360000000.0,2.56%,76002470.0,16160000000.0,1.17,- 13.18%,742445427.0,Equity,Financial Select Sector SPDR,24.31,0.00%,44.43M,15:59:59,2020-07-22
GDX,VanEck Vectors Gold Miners,40.91,41.1 - 41.94,- 15.01%,41.47,16.18 - 41.94,0.12,39203802.0,17420000000.0,0.47%,32586338.0,5620000000.0,0.7,45.12%,431502500.0,Equity,VanEck Vectors Gold Miners,41.75,+2.05%,39.20M,15:59:59,2020-07-22
EWZ,iShares MSCI Brazil Capped,32.69,33.07 - 33.71,- 18.37%,33.24,20.14 - 48.48,1.38,35150853.0,5740000000.0,3.22%,30131436.0,3580000000.0,1.17,- 29.23%,179350000.0,Equity,iShares MSCI Brazil Capped,33.5,+2.48%,35.15M,15:59:59,2020-07-22
IAU,iShares Gold,17.59,17.65 - 17.86,- 9.65%,17.69,13.42 - 17.86,,31317153.0,27420000000.0,,22650635.0,5750000000.0,0.02,29.05%,1578800000.0,Commodity,iShares Gold,17.85,+1.48%,31.32M,15:59:59,2020-07-22
EEM,iShares MSCI Emerging Markets,43.72,43.29 - 43.71,- 26.56%,43.71,30.09 - 46.32,0.84,31231690.0,23720000000.0,2.06%,49556968.0,22120000000.0,0.94,2.6%,547650000.0,Equity,iShares MSCI Emerging Markets,43.53,-0.43%,31.23M,15:59:59,2020-07-22
UVXY,ProShares Ultra VIX Short-Term Futures,26.3,25.8 - 27.11,,26.57,10.4 - 135,,27010196.0,,,20118061.0,331930000.0,,1.15%,,Other,ProShares Ultra VIX Short-Term Futures,25.82,-1.83%,27.01M,15:59:59,2020-07-22
FXI,iShares China Large-Cap,43.33,42.51 - 43.01,- 3.92%,42.94,33.1 - 45.9,0.75,24485147.0,3490000000.0,2.6%,24937313.0,6790000000.0,0.89,2.97%,80850000.0,Equity,iShares China Large-Cap,42.72,-1.41%,24.49M,15:59:59,2020-07-22
IWM,iShares Russell 2000,148.03,147.03 - 148.67,6.42%,147.09,95.69 - 170.56,1.59,24390334.0,39860000000.0,1.39%,36257706.0,35680000000.0,1.24,- 3.68%,273100000.0,Equity,iShares Russell 2000,148.11,+0.05%,24.39M,15:59:59,2020-07-22
SPXS,Direxion Daily S&P 500 Bear 3X Shares,6.65,6.5 - 6.67,,6.66,6.5 - 28.85,,24041755.0,,,47754291.0,436140000.0,,- 62.11%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,6.51,-2.11%,24.04M,15:59:59,2020-07-22
TZA,Direxion Daily Small Cap Bear 3X Shares,18.77,18.52 - 19.13,- 138.08%,19.1,18.33 - 118.69,,21192815.0,766190000.0,2.54%,25454839.0,623380000.0,- 3.24,- 60.36%,39391573.0,Equity,Direxion Daily Small Cap Bear 3X Shares,18.69,-0.43%,21.19M,15:59:59,2020-07-22
XLE,Energy Select Sector SPDR,38.26,37.24 - 37.85,- 10.6%,37.85,22.88 - 62.04,1.86,19614704.0,10080000000.0,6.15%,29133136.0,13090000000.0,1.65,- 37.5%,279674200.0,Equity,Energy Select Sector SPDR,37.79,-1.23%,19.61M,15:59:59,2020-07-22
SPXU,ProShares UltraPro Short S&P500,10.04,9.83 - 10.08,,10.07,9.83 - 43.68,,19481408.0,,,39447390.0,717210000.0,,- 62.23%,,Equity,ProShares UltraPro Short S&P500,9.85,-1.89%,19.48M,15:59:59,2020-07-22
GLD,SPDR Gold Shares,173.0,173.76 - 175.77,19.32%,174.05,132.31 - 175.77,,18600518.0,70580000000.0,,10996395.0,50080000000.0,0.03,28.67%,412900000.0,Commodity,SPDR Gold Shares,175.63,+1.52%,18.60M,15:59:59,2020-07-22
EFA,iShares MSCI EAFE,63.95,63.84 - 64.21,- 0.32%,63.95,45.73 - 70.42,1.7,18023433.0,47640000000.0,2.56%,30417671.0,61770000000.0,0.85,- 2.49%,746400000.0,Equity,iShares MSCI EAFE,64.12,+0.27%,18.02M,15:59:59,2020-07-22
TNA,Direxion Daily Small Cap Bull 3X Shares,30.0,29.41 - 30.39,,29.43,10.09 - 77.89,,15377582.0,,,27232378.0,736440000.0,,- 49.83%,,Equity,Direxion Daily Small Cap Bull 3X Shares,30.05,+0.17%,15.38M,15:59:59,2020-07-22
HYG,iShares iBoxx $ High Yield Corporate Bond,84.41,84.34 - 84.62,5.21%,84.5,67.52 - 88.53,5.0,15247974.0,28660000000.0,5.08%,28359181.0,20510000000.0,0.41,- 2.84%,341100000.0,,iShares iBoxx $ High Yield Corporate Bond,84.58,+0.20%,15.25M,15:59:59,2020-07-22
XLU,Utilities Select Sector SPDR,59.69,58.84 - 60.83,7.68%,59.42,43.44 - 71.1,1.51,14845571.0,11120000000.0,3.27%,17330838.0,6620000000.0,0.4,- 0.91%,188524160.0,Equity,Utilities Select Sector SPDR,60.61,+1.54%,14.85M,15:59:59,2020-07-22
IXC,iShares Global Energy,20.01,19.61 - 19.9,9.07%,19.9,12.23 - 31.63,1.14,12691394.0,833900000.0,9.22%,968289.0,1020000000.0,1.3,- 35.74%,43050000.0,Equity,iShares Global Energy,19.85,-0.80%,12.69M,15:59:59,2020-07-22
DRIP,Direxion Daily S P Oil Gas Exp Bear,4.87,4.94 - 5.19,,5.01,3.19 - 715.83,,11730558.0,,,9606411.0,22970000.0,,- 93.66%,,Equity,Direxion Daily S P Oil Gas Exp Bear,4.96,+1.85%,11.73M,15:59:59,2020-07-22
GDXJ,VanEck Vectors Junior Gold Miners,57.96,58.39 - 59.92,,58.85,19.52 - 59.92,,10762770.0,,,10076650.0,5055000000.0,,45.55%,,Equity,VanEck Vectors Junior Gold Miners,59.61,+2.85%,10.76M,15:59:59,2020-07-22
PSLV,Sprott Physical Silver,7.73,8.01 - 8.24,,8.11,4.34 - 8.24,,10120389.0,,,2423111.0,,,27.35%,,Commodity,Sprott Physical Silver,8.24,+6.60%,10.12M,15:59:59,2020-07-22
IEMG,iShares Core MSCI Emerging Markets,52.16,51.68 - 52.17,,52.14,35.65 - 55.45,,9986102.0,,,15333699.0,21297000000.0,,1.8%,,Equity,iShares Core MSCI Emerging Markets,51.96,-0.38%,9.99M,15:59:59,2020-07-22
KRE,SPDR S&P Regional Banking,38.1,37.21 - 38.05,- 1.59%,37.68,27.26 - 59.38,0.65,9822369.0,1060000000.0,3.85%,11584504.0,2330000000.0,1.47,- 28.09%,30202585.0,Equity,SPDR S&P Regional Banking,37.73,-0.97%,9.82M,15:59:59,2020-07-22
SH,ProShares Short S&P500,21.21,21.06 - 21.24,,21.23,21.06 - 33.19,,9099609.0,,,15593409.0,1741000000.0,,- 19.17%,,Equity,ProShares Short S&P500,21.08,-0.61%,9.10M,15:59:59,2020-07-22
SDOW,ProShares UltraPro Short Dow 30,21.06,20.58 - 21.18,,21.18,20.58 - 95.94,,8627498.0,,,15669566.0,226130000.0,,- 54.66%,,Equity,ProShares UltraPro Short Dow 30,20.63,-2.04%,8.63M,15:59:59,2020-07-22
DUST,Direxion Daily Gold Miners Bear 3X Shares,19.56,18.52 - 19.31,,19.0,2.74 - 445,,8425117.0,,,4263489.0,248970000.0,,- 90.34%,,Equity,Direxion Daily Gold Miners Bear 3X Shares,18.71,-4.35%,8.43M,15:59:59,2020-07-22
SPXL,Direxion Daily S&P 500 Bull 3X Shares,48.62,48.42 - 49.61,,48.48,16.51 - 76.33,,8166883.0,,,17477125.0,512740000.0,,- 9.26%,,Equity,Direxion Daily S&P 500 Bull 3X Shares,49.43,+1.67%,8.17M,15:59:59,2020-07-22
XOP,SPDR S&P Oil & Gas Exploration & Production,53.68,51.85 - 53.22,- 48.48%,52.84,8.03 - 104.68,2.69,8009815.0,2109999999.9999998,2.83%,9643181.0,1160000000.0,2.45,- 45.97%,42600000.0,Equity,SPDR S&P Oil & Gas Exploration & Production,53.11,-1.06%,8.01M,15:59:59,2020-07-22
VWO,Vanguard FTSE Emerging Markets,43.43,43.07 - 43.46,- 16.44%,43.45,29.95 - 45.92,0.63,7924475.0,60290000000.0,3.03%,13930619.0,37070000000.0,0.94,1.71%,1398590808.0,Equity,Vanguard FTSE Emerging Markets,43.28,-0.35%,7.92M,15:59:59,2020-07-22
SDS,ProShares UltraShort S&P500,17.42,17.19 - 17.48,- 19.37%,17.47,17.19 - 44.4,,7809174.0,1290000000.0,1.6%,17523862.0,1620000000.0,- 1.69,- 41.62%,73946067.0,Equity,ProShares UltraShort S&P500,17.23,-1.09%,7.81M,15:59:59,2020-07-22
XLI,Industrial Select Sector SPDR,72.06,71.76 - 72.74,16%,71.78,47.71 - 85.33,0.95,7617658.0,10050000000.0,2.14%,13004634.0,8840000000.0,1.15,- 7.03%,141276000.0,Equity,Industrial Select Sector SPDR,72.64,+0.80%,7.62M,15:59:59,2020-07-22
