Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,24.52,24.61 - 24.8,,24.68,15.21 - 27.71,,,,,5273.0,,,- 10%,,Equity,,,,,,2020-12-30
EEMD,AAM S&P EM Sector High Dividend,21.33,21.34 - 21.34,,21.19,13.76 - 23.08,,,,,3603.0,,,- 5.7%,,Equity,,,,,,2020-12-30
ZIG,The Acquirers Fund,22.91,22.94 - 22.94,,22.9,17.19 - 27.49,,959.0,,,5063.0,,,- 16.34%,,Equity,,,,,,2020-12-30
HDGE,Ranger Equity Bear,3.06,3.03 - 3.04,,3.04,2.99 - 7.95,,396985.0,,,787281.0,163390000.0,,- 43.33%,,Equity,,,,,,2020-12-30
DWSH,AdvisorShares Dorsey Wright Short,11.62,11.41 - 11.61,,11.61,11.3 - 45.92,,82133.0,,,133867.0,,,- 49.43%,,Equity,,,,,,2020-12-30
YOLO,AdvisorShares Pure Cannabis,16.92,17 - 17.2,,17.0,5.65 - 17.82,,211796.0,,,224015.0,,,50.4%,,Equity,,,,,,2020-12-30
CWS,AdvisorShares Focused Equity,43.9,43.19 - 43.73,,44.33,25.72 - 44.89,,12855.0,,,2165.0,,,17.28%,,Equity,,,,,,2020-12-30
AADR,WCM/BNY Mellon Focused Growth ADR,60.53,61.61 - 61.65,,61.2,33.75 - 61.65,,7060.0,,,10352.0,23330000.0,,12%,,Equity,,,,,,2020-12-30
HYLD,Peritus High Yield,31.95,31.86 - 32.13,,32.07,24.02 - 34.26,,8064.0,,,20634.0,196980000.0,,- 4.97%,,,,,,,,2020-12-30
MINC,Newfleet Multi-Sector Income,48.92,48.81 - 48.98,,49.48,42.72 - 49.28,,,,,3018.0,255550000.0,,0.7%,,,,,,,,2020-12-30
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,1964.0,,,7.86%,,Equity,,,,,,2020-12-30
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.42,48.32 - 48.32,,48.32,38.88 - 49.49,,,,,474.0,27380000.0,,- 1.75%,,Other,,,,,,2020-12-30
DBLV,AdvisorShares Wilshire Buyback,79.42,79.66 - 79.71,,79.77,48.3 - 81.53,,7428.0,,,953.0,152610000.0,,7.09%,,Equity,,,,,,2020-12-30
HOLD,AdvisorShares Sage Core Reserves,98.8,98.74 - 98.74,,98.78,93.52 - 100.35,,,,,16451.0,86990000.0,,- 1.05%,,,,,,,,2020-12-30
FWDB,Madrona Global Bond,26.29,26.32 - 26.32,,26.06,23.18 - 27.29,,,,,1901.0,19080000.0,,1%,,,,,,,,2020-12-30
DWMC,AdvisorShares Dorsey Wright Micro-Cap,28.26,28.26 - 28.29,,28.29,13.03 - 30.65,,,,,708.0,,,18.64%,,Equity,,,,,,2020-12-30
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 27.64%,,Equity,,,,,,2020-12-30
VEGA,Star Global Buy-Write,36.75,36.93 - 36.93,,37.42,25.27 - 37.07,,,,,807.0,17480000.0,,8.87%,,Other,,,,,,2020-12-30
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2020-12-30
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2020-12-30
AFIF,Anfield Universal Fixed Income,9.78,9.79 - 9.79,,9.78,9.11 - 10.77,,8887.0,,,78093.0,,,0.51%,,,,,,,,2020-12-30
GLIF,AGFiQ Global Infrastructure,23.42,23.46 - 23.46,,23.46,17.78 - 28.21,,,,,198.0,,,- 11.4%,,Equity,,,,,,2020-12-30
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.01,30.93 - 30.93,,30.93,21.32 - 31.49,,,,,109.0,,,12.07%,,Equity,,,,,,2020-12-30
VMOT,Alpha Architect Value Momentum Trend,26.05,25.91 - 26.26,,25.91,19.7 - 26.37,,5953.0,,,7874.0,,,4.96%,,Equity,,,,,,2020-12-30
QMOM,MomentumShares U.S. Quantitative Momentum,51.99,52.29 - 52.61,,52.2,21.5 - 56.54,,10060.0,,,11407.0,,,61.27%,,Equity,,,,,,2020-12-30
IMOM,MomentumShares International Quantitative Momentum,34.48,34.77 - 34.77,,34.48,17.14 - 34.77,,2885.0,,,17382.0,,,27.19%,,Equity,,,,,,2020-12-30
FRDM,Alpha Architect Freedom 100 Emerging Markets,31.79,32.05 - 32.09,,32.29,16.86 - 32.09,,13441.0,,,6672.0,,,15.45%,,Equity,,,,,,2020-12-30
AMLP,ALPS Alerian MLP,25.64,25.43 - 25.93,13%,25.64,3.24 - 44.65,5.32,4569314.0,3590000000.0,14.45%,3397705.0,8039999999.999999,1.95,- 39.27%,151282420.0,Equity,ALPS Alerian MLP,25.52,-0.47%,4.57M,15:59:58,2020-12-30
SDOG,ALPS Sector Dividend Dogs,44.11,44.17 - 44.47,,44.27,26.12 - 47.63,,65976.0,,,65887.0,2063000000.0000002,,- 5.51%,,Equity,,,,,,2020-12-30
IDOG,ALPS Internatl Sector Dividends Dogs,26.2,26.29 - 26.3,,26.31,16.77 - 27.7,,13146.0,,,37357.0,167900000.0,,- 4.24%,,Equity,,,,,,2020-12-30
RIGS,ALPS RiverFront Strategic Income,24.81,24.78 - 24.83,,24.77,18.23 - 25.08,,13009.0,,,20378.0,330550000.0,,- 0.36%,,,,,,,,2020-12-30
SBIO,ALPS Medical Breakthroughs,51.75,52.34 - 52.57,,51.96,25.1 - 55.04,,19331.0,,,40253.0,100500000.0,,22.8%,,Equity,,,,,,2020-12-30
SGDJ,ALPS Sprott Junior Gold Miners,48.15,48.51 - 49.43,,48.3,16.52 - 51.35,,28804.0,,,25260.0,58690000.0,,43.97%,,Equity,,,,,,2020-12-30
SGDM,ALPS Sprott Gold Miners,30.26,30.6 - 30.8,,30.46,13.79 - 39.41,,30595.0,,,39547.0,224230000.0,,21.21%,,Equity,,,,,,2020-12-30
ACES,ALPS Clean Energy,77.63,78.75 - 79.98,,78.04,23.57 - 83.73,,96878.0,,,110404.0,,,130.32%,,Equity,,,,,,2020-12-30
DTEC,ALPS Disruptive Technologies,45.87,46.27 - 46.38,,46.58,22.24 - 46.8,,23794.0,,,24220.0,,,42.81%,,Equity,,,,,,2020-12-30
ENFR,ALPS Alerian Energy Infrastructure,14.57,14.56 - 14.66,,14.58,7.46 - 21.42,,19223.0,,,32924.0,29330000.0,,- 29.24%,,Equity,,,,,,2020-12-30
EDOG,ALPS Emerging Sector Dividend Dogs,22.72,22.9 - 22.93,,22.91,13.43 - 22.96,,2087.0,,,2685.0,21420000.0,,5.11%,,Equity,,,,,,2020-12-30
BFOR,ALPS Barron’s 400,49.34,49.5 - 49.51,,49.47,26.12 - 50.2,,4788.0,,,2635.0,188420000.0,,16.68%,,Equity,,,,,,2020-12-30
EQL,ALPS Equal Sector Weight,85.02,85.61 - 85.7,,85.86,51.33 - 89.89,,,,,5400.0,147000000.0,,7.49%,,Equity,,,,,,2020-12-30
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,0 - 0,,,,,4677.0,80410000.0,,0.92%,,Other,,,,,,2020-12-30
VALQ,American Century STOXX U.S. Quality Value,42.01,42.21 - 42.21,,41.98,26.78 - 44.08,,2421.0,,,9701.0,,,- 2.46%,,Equity,,,,,,2020-12-30
KORP,American Century Diversified Corporate Bond,52.97,52.85 - 52.96,,52.96,45.74 - 53.33,,,,,6492.0,,,3.18%,,,,,,,,2020-12-30
SWAN,Amplify BlackSwan Growth & Treasury Core,32.67,32.66 - 32.74,,32.78,26.39 - 33.24,,125064.0,,,236546.0,,,13.4%,,Equity,,,,,,2020-12-30
BLOK,Amplify Transformational Data Sharing,34.18,34.75 - 35.36,,34.82,13.04 - 35.77,,501399.0,,,182578.0,,,82.9%,,Equity,,,,,,2020-12-30
IBUY,Amplify Online Retail,114.56,114.86 - 116.58,,115.07,33.11 - 118.5,,186131.0,,,228176.0,8450000.0,,123.92%,,Equity,,,,,,2020-12-30
DIVO,Amplify YieldShares CWP Dividend Option Income,32.57,32.53 - 32.66,,32.76,21.39 - 32.94,,54880.0,,,76560.0,3820000.0,,6.31%,,Equity,,,,,,2020-12-30
CNBS,Amplify Seymour Cannabis,17.25,17.3 - 17.89,,17.35,6.48 - 19.06,,59944.0,,,51173.0,,,36.85%,,Equity,,,,,,2020-12-30
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,- 21%,,Equity,,,,,,2020-12-30
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,13.53,13.54 - 13.54,,13.63,10 - 18.75,,,,,590.0,,,- 23.98%,,Equity,,,,,,2020-12-30
BATT,Amplify Advanced Battery Metals and Materials,15.32,15.67 - 15.76,,15.6,5.91 - 15.76,,136959.0,,,67040.0,,,40.04%,,Equity,,,,,,2020-12-30
XBUY,Amplify International Online Retail,50.82,51.86 - 52.05,,51.36,18.57 - 52.05,,10284.0,,,7009.0,,,81.81%,,Equity,,,,,,2020-12-30
DRSK,Aptus Defined Risk,29.42,29.31 - 29.39,,29.49,25.83 - 31.86,,68455.0,,,114578.0,,,8.04%,,Other,,,,,,2020-12-30
