Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SLV,iShares Silver,26.19,26.57 - 27.39,- 15.56%,26.59,10.86 - 27.39,,81101646.0,16100000000.000002,,43031619.0,4670000000.0,0.62,64.82%,616800000.0,Commodity,iShares Silver,27.0,+3.09%,81.10M,15:59:59,2020-08-10
XLF,Financial Select Sector SPDR,24.84,24.87 - 25.11,- 7.17%,24.98,17.49 - 31.38,0.49,45352406.0,17480000000.0,2.46%,72440643.0,16160000000.0,1.18,- 8.58%,708695427.0,Equity,Financial Select Sector SPDR,25.02,+0.72%,45.35M,15:59:59,2020-08-10
SPY,SPDR S&P 500,334.57,332.96 - 335.77,- 0.46%,335.06,218.26 - 339.08,4.03,43566089.0,296940000000.0,1.71%,86614040.0,167650000000.0,1.01,14.73%,889232116.0,Equity,SPDR S&P 500,335.57,+0.30%,43.58M,15:59:59,2020-08-10
GDX,VanEck Vectors Gold Miners,42.74,42.29 - 44.18,- 15.01%,43.23,16.18 - 45.78,0.12,28517334.0,18280000000.0,0.45%,32715472.0,5620000000.0,0.76,45.57%,427702500.0,Equity,VanEck Vectors Gold Miners,42.39,-0.82%,28.52M,15:59:59,2020-08-10
IAU,iShares Gold,19.37,19.27 - 19.57,- 9.65%,19.43,13.8 - 19.75,,27826711.0,32280000000.0,,25309307.0,5750000000.0,0.08,35.17%,1674350000.0,Commodity,iShares Gold,19.31,-0.31%,27.83M,15:59:59,2020-08-10
EEM,iShares MSCI Emerging Markets,43.87,43.64 - 44.07,- 26.56%,43.94,30.09 - 46.32,0.84,26960728.0,23650000000.0,2.04%,48493189.0,22120000000.0,0.93,10.7%,539100000.0,Equity,iShares MSCI Emerging Markets,43.98,+0.25%,26.96M,15:59:59,2020-08-10
XLE,Energy Select Sector SPDR,37.18,37.37 - 38.35,- 10.6%,37.46,22.88 - 61.8,1.86,26232572.0,10350000000.0,5.97%,27471811.0,13090000000.0,1.69,- 35.21%,280274200.0,Equity,Energy Select Sector SPDR,38.33,+3.09%,26.23M,15:59:59,2020-08-10
UVXY,ProShares Ultra VIX Short-Term Futures,22.43,21.27 - 22.39,,21.89,10.4 - 135,,23865218.0,,,24522249.0,331930000.0,,- 30.92%,,Other,ProShares Ultra VIX Short-Term Futures,21.43,-4.46%,23.87M,15:59:59,2020-08-10
IWM,iShares Russell 2000,156.17,156.65 - 158.83,6.42%,156.65,95.69 - 170.56,1.59,23829607.0,39810000000.0,1.3%,33054561.0,35680000000.0,1.26,3.68%,255750000.0,Equity,iShares Russell 2000,157.79,+1.04%,23.83M,15:59:59,2020-08-10
SPXS,Direxion Daily S&P 500 Bear 3X Shares,6.06,5.99 - 6.15,,6.03,5.99 - 28.85,,23062942.0,,,43028170.0,436140000.0,,- 67.44%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,6.01,-0.83%,23.06M,15:59:59,2020-08-10
EWZ,iShares MSCI Brazil Capped,31.25,30.7 - 31.75,- 18.37%,31.56,20.14 - 48.48,1.38,19726494.0,5600000000.0,3.3%,29695266.0,3580000000.0,1.13,- 28.96%,179350000.0,Equity,iShares MSCI Brazil Capped,31.17,-0.26%,19.73M,15:59:59,2020-08-10
TZA,Direxion Daily Small Cap Bear 3X Shares,15.77,14.97 - 15.63,- 138.08%,15.62,14.97 - 118.69,,19614462.0,550240000.0,3.16%,26665769.0,623380000.0,- 3.26,- 68.27%,34891573.0,Equity,Direxion Daily Small Cap Bear 3X Shares,15.28,-3.11%,19.61M,15:59:59,2020-08-10
GLD,SPDR Gold Shares,190.81,189.66 - 192.61,19.32%,191.2,136.12 - 194.44,,19004402.0,82770000000.0,,12758696.0,50080000000.0,0.09,35.08%,433800000.0,Commodity,SPDR Gold Shares,190.15,-0.35%,19.00M,15:59:59,2020-08-10
TNA,Direxion Daily Small Cap Bull 3X Shares,34.98,35.33 - 36.77,,35.34,10.09 - 77.89,,18186566.0,,,25765975.0,736440000.0,,- 37.09%,,Equity,Direxion Daily Small Cap Bull 3X Shares,36.12,+3.26%,18.19M,15:59:59,2020-08-10
SPXU,ProShares UltraPro Short S&P500,9.14,9.05 - 9.28,,9.1,9.05 - 43.68,,17731786.0,,,36018613.0,717210000.0,,- 67.59%,,Equity,ProShares UltraPro Short S&P500,9.06,-0.88%,17.73M,15:59:59,2020-08-10
XLI,Industrial Select Sector SPDR,75.13,75.36 - 77.05,16%,75.4,47.71 - 85.33,0.95,15626444.0,10260000000.0,2.02%,12778814.0,8840000000.0,1.17,- 0.38%,136826000.0,Equity,Industrial Select Sector SPDR,76.98,+2.46%,15.63M,15:59:59,2020-08-10
