Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.71,31.35 - 31.72,,31.72,19.52 - 31.96,1.02,7195.0,,3.47%,10318.0,,,70.13%,,Equity,,,,,,2021-05-18
EEMD,AAM S&P EM Sector High Dividend,23.23,23.54 - 23.54,,23.54,16.69 - 23.99,0.89,54.0,,3.87%,1908.0,,,41.99%,,Equity,,,,,,2021-05-18
ZIG,The Acquirers Fund,27.39,27.08 - 27.22,,27.21,20.07 - 27.9,0.04,3378.0,,0.17%,7234.0,,,40.79%,,Equity,,,,,,2021-05-18
HDGE,Ranger Equity Bear,24.7,24.54 - 24.74,,24.74,2.58 - 26.49,0.12,92596.0,,0.47%,67682.0,163390000.0,,320.78%,,Equity,AdvisorShares Ranger Equity Bear,24.67,-0.10%,92.60K,15:59:59,2021-05-18
DWSH,AdvisorShares Dorsey Wright Short,8.79,8.79 - 8.85,,8.79,8.73 - 25.13,,7567.0,,,34820.0,,,- 67.99%,,Equity,,,,,,2021-05-18
YOLO,AdvisorShares Pure Cannabis,19.82,19.7 - 20.1,,19.73,9.64 - 31.87,0.15,122214.0,,0.59%,350426.0,,,119.73%,,Equity,,,,,,2021-05-18
CWS,AdvisorShares Focused Equity,46.77,46.04 - 46.31,,46.26,33.93 - 49.37,0.12,1704.0,,0.27%,3714.0,,,39.64%,,Equity,,,,,,2021-05-18
AADR,WCM/BNY Mellon Focused Growth ADR,64.91,64.9 - 65.44,,65.3,46.94 - 67.24,0.07,2418.0,,0.11%,4883.0,23330000.0,,39.5%,,Equity,AdvisorShares Dorsey Wright ADR,65.19,+0.43%,2.42K,15:59:59,2021-05-18
HYLD,Peritus High Yield,32.4,32.01 - 32.52,,32.48,26.49 - 32.64,2.36,65292.0,,7.27%,23694.0,196980000.0,,23.19%,,,High Yield,32.32,-0.25%,65.29K,15:59:59,2021-05-18
MINC,Newfleet Multi-Sector Income,48.85,48.73 - 48.99,,48.99,47.1 - 52.42,1.16,10962.0,,2.37%,15812.0,255550000.0,,3.43%,,,AdvisorShares Newfleet Multi-Sector Income,48.87,+0.04%,10.96K,15:59:59,2021-05-18
ACT,AdvisorShares Vice ETF,34.6,34.33 - 34.95,,34.33,21.78 - 36.72,,1706.0,,,2363.0,,,63.28%,,Equity,,,,,,2021-05-18
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.9,48.88 - 48.93,,48.93,45.62 - 49.3,1.62,725.0,,3.31%,2987.0,27380000.0,,7.52%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.88,-0.03%,0.73K,15:59:59,2021-05-18
DBLV,AdvisorShares Wilshire Buyback,96.92,96 - 96,,96.0,63.33 - 97.83,1.02,221.0,,1.11%,786.0,152610000.0,,56.88%,,Equity,AdvisorShares Wilshire Buyback,96.0,-0.96%,0.22K,15:59:59,2021-05-18
HOLD,AdvisorShares Sage Core Reserves,98.75,98.75 - 98.75,,98.75,97.74 - 99.08,1.36,10.0,,1.37%,559.0,86990000.0,,1.24%,,,,,,,,2021-05-18
FWDB,Madrona Global Bond,25.93,25.91 - 25.91,,25.91,25.42 - 26.45,0.48,27.0,,1.84%,1269.0,19080000.0,,2.05%,,,AdvisorShares FolioBeyond Smart Core Bond,25.91,-0.10%,0.03K,15:59:59,2021-05-18
DWMC,AdvisorShares Dorsey Wright Micro-Cap,35.0,35.72 - 36.47,,36.47,19.3 - 41.61,,3187.0,,,5271.0,,,87.56%,,Equity,,,,,,2021-05-18
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-05-18
