Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,25.68,25.11 - 25.69,,25.5,15.21 - 27.51,,4480.0,,,5855.0,,,- 4.21%,,Equity,,,,,,2021-01-29
EEMD,AAM S&P EM Sector High Dividend,21.87,21.97 - 21.97,,21.8,13.76 - 22.88,,,,,5184.0,,,1.24%,,Equity,,,,,,2021-01-29
ZIG,The Acquirers Fund,23.93,23.8 - 23.8,,23.75,17.19 - 27,,11893.0,,,6259.0,,,- 9.28%,,Equity,,,,,,2021-01-29
HDGE,Ranger Equity Bear,2.73,2.71 - 2.75,,2.75,2.68 - 7.95,,1146803.0,,,751615.0,163390000.0,,- 49.35%,,Equity,,,,,,2021-01-29
DWSH,AdvisorShares Dorsey Wright Short,10.42,10.38 - 10.72,,10.38,10.15 - 45.92,,64668.0,,,116831.0,,,- 56.87%,,Equity,,,,,,2021-01-29
YOLO,AdvisorShares Pure Cannabis,21.44,20.82 - 21.79,,21.31,5.65 - 22.85,,345466.0,,,411291.0,,,78.98%,,Equity,,,,,,2021-01-29
CWS,AdvisorShares Focused Equity,42.83,42.85 - 42.85,,42.65,25.72 - 44.89,,1458.0,,,2960.0,,,13.97%,,Equity,,,,,,2021-01-29
AADR,WCM/BNY Mellon Focused Growth ADR,61.22,60.6 - 60.6,,60.53,33.75 - 64.42,,6118.0,,,9551.0,23330000.0,,16.5%,,Equity,,,,,,2021-01-29
HYLD,Peritus High Yield,32.17,32.16 - 32.24,,32.25,24.02 - 34,,49939.0,,,23593.0,196980000.0,,- 4.65%,,,,,,,,2021-01-29
MINC,Newfleet Multi-Sector Income,49.15,49.03 - 49.2,,49.04,42.72 - 49.35,,8494.0,,,16160.0,255550000.0,,0.68%,,,,,,,,2021-01-29
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,7.81%,,Equity,,,,,,2021-01-29
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.17,49.09 - 49.09,,48.84,38.88 - 49.3,,,,,485.0,27380000.0,,- 0.28%,,Other,,,,,,2021-01-29
DBLV,AdvisorShares Wilshire Buyback,81.45,80.97 - 80.97,,80.89,48.3 - 84.68,,1840.0,,,1160.0,152610000.0,,9.06%,,Equity,,,,,,2021-01-29
HOLD,AdvisorShares Sage Core Reserves,98.8,98.81 - 98.81,,98.8,93.52 - 100.35,,,,,12144.0,86990000.0,,- 1.02%,,,,,,,,2021-01-29
FWDB,Madrona Global Bond,26.17,26.15 - 26.15,,26.06,23.18 - 27.29,,,,,1551.0,19080000.0,,- 2.06%,,,,,,,,2021-01-29
DWMC,AdvisorShares Dorsey Wright Micro-Cap,32.61,31.69 - 32,,31.69,13.03 - 35.04,,1708.0,,,1293.0,,,35.76%,,Equity,,,,,,2021-01-29
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 27.04%,,Equity,,,,,,2021-01-29
VEGA,Star Global Buy-Write,36.89,36.81 - 36.81,,36.81,25.27 - 37.54,,763.0,,,1020.0,17480000.0,,6.73%,,Other,,,,,,2021-01-29
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-01-29
