Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,22.02,21.97 - 22.01,,22.02,15.21 - 27.71,,,,,5074.0,,,- 17.79%,,Equity,,,,,,2020-10-22
EEMD,AAM S&P EM Sector High Dividend,17.95,18.08 - 18.08,,18.08,13.76 - 23.08,,,,,1418.0,,,- 15.24%,,Equity,,,,,,2020-10-22
ZIG,The Acquirers Fund,22.5,22.41 - 22.41,,22.5,17.19 - 27.79,,3656.0,,,8579.0,,,- 10.89%,,Equity,,,,,,2020-10-22
HDGE,Ranger Equity Bear,4.3,4.19 - 4.27,,4.3,4.14 - 7.95,,1133321.0,,,756419.0,163390000.0,,- 32.81%,,Equity,,,,,,2020-10-22
DWSH,AdvisorShares Dorsey Wright Short,17.49,16.8 - 17.3,,17.34,15.5 - 45.92,,71669.0,,,139903.0,,,- 31.87%,,Equity,,,,,,2020-10-22
YOLO,AdvisorShares Pure Cannabis,12.08,12.03 - 12.29,,12.13,5.65 - 14.3,,78230.0,,,81277.0,,,- 11.49%,,Equity,,,,,,2020-10-22
CWS,AdvisorShares Focused Equity,40.09,40.19 - 40.2,,40.12,25.72 - 41.19,,,,,1495.0,,,13.55%,,Equity,,,,,,2020-10-22
AADR,WCM/BNY Mellon Focused Growth ADR,57.76,57.8 - 58,,58.0,33.75 - 58.99,,,,,5727.0,23330000.0,,19.59%,,Equity,,,,,,2020-10-22
HYLD,Peritus High Yield,30.67,30.85 - 30.86,,30.9,24.02 - 34.26,,5819.0,,,16135.0,196980000.0,,- 8.94%,,,,,,,,2020-10-22
MINC,Newfleet Multi-Sector Income,48.75,48.66 - 48.89,,48.66,42.72 - 49.12,,,,,2638.0,255550000.0,,0.27%,,,,,,,,2020-10-22
ACT,AdvisorShares Vice ETF,27.01,27.26 - 27.5,,27.33,16.16 - 27.68,,1758.0,,,2434.0,,,13.25%,,Equity,,,,,,2020-10-22
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,47.94,47.89 - 47.89,,47.89,38.88 - 50.41,,,,,308.0,27380000.0,,- 1.86%,,Other,,,,,,2020-10-22
DBLV,AdvisorShares Wilshire Buyback,71.98,72.26 - 72.42,,72.42,48.3 - 77.49,,,,,1143.0,152610000.0,,2.37%,,Equity,,,,,,2020-10-22
HOLD,AdvisorShares Sage Core Reserves,98.81,98.83 - 98.87,,98.84,93.52 - 100.35,,100132.0,,,4786.0,86990000.0,,- 1.08%,,,,,,,,2020-10-22
FWDB,Madrona Global Bond,25.8,25.81 - 25.82,,25.81,23.18 - 27.29,,,,,2150.0,19080000.0,,- 0.39%,,,,,,,,2020-10-22
DWMC,AdvisorShares Dorsey Wright Micro-Cap,23.38,23.38 - 23.38,,23.38,13.03 - 25.42,,,,,369.0,,,8.64%,,Equity,,,,,,2020-10-22
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 22.86%,,Equity,,,,,,2020-10-22
VEGA,Star Global Buy-Write,34.78,34.86 - 34.86,,34.86,25.27 - 36.15,,,,,864.0,17480000.0,,5.99%,,Other,,,,,,2020-10-22
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2020-10-22
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2020-10-22
AFIF,Anfield Universal Fixed Income,9.78,9.76 - 9.77,,9.73,9.11 - 10.77,,,,,61015.0,,,0.31%,,,,,,,,2020-10-22
GLIF,AGFiQ Global Infrastructure,23.42,23.46 - 23.46,,23.46,17.78 - 28.21,,,,,361.0,,,- 9.91%,,Equity,,,,,,2020-10-22
USHG,AGFiQ Dynamic Hedged U.S. Equity,30.2,30.25 - 30.25,,30.25,21.32 - 30.92,,,,,195.0,,,13.94%,,Equity,,,,,,2020-10-22
VMOT,Alpha Architect Value Momentum Trend,24.43,24.5 - 24.5,,24.61,19.7 - 25.75,,,,,7277.0,,,3.16%,,Equity,,,,,,2020-10-22
QMOM,MomentumShares U.S. Quantitative Momentum,42.69,42.46 - 42.84,,42.69,21.5 - 45.89,,3178.0,,,10969.0,,,47.43%,,Equity,,,,,,2020-10-22
IMOM,MomentumShares International Quantitative Momentum,29.6,29.24 - 29.24,,29.6,17.14 - 30.43,,1074.0,,,13925.0,,,16.15%,,Equity,,,,,,2020-10-22
FRDM,Alpha Architect Freedom 100 Emerging Markets,26.05,26.15 - 26.16,,26.05,16.86 - 28.46,,5442.0,,,3622.0,,,- 1.66%,,Equity,,,,,,2020-10-22
AMLP,ALPS Alerian MLP,21.56,21.6 - 22.77,13%,21.57,3.24 - 44.65,5.32,4217286.0,3590000000.0,14.45%,2440469.0,8039999999.999999,1.95,- 50.49%,151282420.0,Equity,,,,,,2020-10-22
SDOG,ALPS Sector Dividend Dogs,39.49,39.58 - 40.26,,39.57,26.12 - 47.63,,54719.0,,,95426.0,2063000000.0000002,,- 10.98%,,Equity,,,,,,2020-10-22
IDOG,ALPS Internatl Sector Dividends Dogs,21.94,21.84 - 21.99,,21.85,16.77 - 28.02,,14401.0,,,43744.0,167900000.0,,- 17.92%,,Equity,,,,,,2020-10-22
RIGS,ALPS RiverFront Strategic Income,24.76,24.72 - 24.72,,24.78,18.23 - 25.3,,12892.0,,,17219.0,330550000.0,,- 0.16%,,,,,,,,2020-10-22
SBIO,ALPS Medical Breakthroughs,42.87,43.5 - 44.33,,43.79,25.1 - 45.4,,559274.0,,,30421.0,100500000.0,,26.81%,,Equity,,,,,,2020-10-22
SGDJ,ALPS Sprott Junior Gold Miners,48.7,47.5 - 47.5,,47.76,16.52 - 51.35,,11657.0,,,32174.0,58690000.0,,61.15%,,Equity,,,,,,2020-10-22
SGDM,ALPS Sprott Gold Miners,33.89,33.02 - 33.5,,33.55,13.79 - 39.41,,24072.0,,,57765.0,224230000.0,,49.43%,,Equity,,,,,,2020-10-22
ACES,ALPS Clean Energy,57.64,56.9 - 58.18,,58.05,23.57 - 62.49,,85387.0,,,74136.0,,,85.88%,,Equity,,,,,,2020-10-22
