Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,30.21,30.1 - 30.25,,30.25,19.93 - 32.37,1.03,14359.0,,3.40%,11072.0,,,43.58%,,Equity,,,,,,2021-06-23
EEMD,AAM S&P EM Sector High Dividend,23.24,23.21 - 23.26,,23.25,17.17 - 24.04,0.93,815.0,,4.00%,1988.0,,,26.65%,,Equity,,,,,,2021-06-23
ZIG,The Acquirers Fund,26.33,26.2 - 26.2,,26.2,20.07 - 27.9,0.04,2301.0,,0.17%,5322.0,,,24.43%,,Equity,,,,,,2021-06-23
HDGE,Ranger Equity Bear,23.34,23.14 - 23.27,,23.27,4.28 - 50.53,0.12,10762.0,,0.48%,42504.0,163390000.0,,- 51.22%,,Equity,AdvisorShares Ranger Equity Bear,23.22,-0.51%,10.76K,15:59:59,2021-06-23
DWSH,AdvisorShares Dorsey Wright Short,8.65,8.62 - 8.66,,8.58,8.51 - 20.82,,74744.0,,,26643.0,,,- 54.23%,,Equity,,,,,,2021-06-23
YOLO,AdvisorShares Pure Cannabis,20.12,20.24 - 20.64,,20.34,10.08 - 31.87,0.15,112477.0,,0.59%,214943.0,,,84.25%,,Equity,,,,,,2021-06-23
CWS,AdvisorShares Focused Equity,46.38,46.22 - 46.22,,46.22,34.28 - 49.37,0.12,266.0,,0.27%,3652.0,,,31.87%,,Equity,,,,,,2021-06-23
AADR,WCM/BNY Mellon Focused Growth ADR,67.79,67.43 - 67.93,,67.43,52.06 - 67.93,0.07,,,0.11%,4063.0,23330000.0,,28.22%,,Equity,,,,,,2021-06-23
HYLD,Peritus High Yield,32.59,32.5 - 32.66,,32.66,28.36 - 32.8,2.53,15444.0,,7.78%,21171.0,196980000.0,,9.62%,,,High Yield,32.51,-0.25%,15.44K,15:59:59,2021-06-23
MINC,Newfleet Multi-Sector Income,48.96,48.85 - 48.89,,48.88,47.96 - 52.42,1.03,4594.0,,2.11%,15108.0,255550000.0,,1.37%,,,AdvisorShares Newfleet Multi-Sector Income,48.88,-0.16%,4.59K,15:59:59,2021-06-23
ACT,AdvisorShares Vice ETF,35.64,35.2 - 35.71,,35.71,22.12 - 36.86,0.37,1779.0,,1.02%,2118.0,,,55.5%,,Equity,,,,,,2021-06-23
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.02,49.03 - 49.03,,49.03,46.4 - 49.3,1.55,2.0,,3.16%,2989.0,27380000.0,,3.46%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,49.03,+0.02%,0.00K,15:59:59,2021-06-23
DBLV,AdvisorShares Wilshire Buyback,94.46,94.36 - 94.59,,94.36,64.53 - 98.21,1.02,722.0,,1.11%,965.0,152610000.0,,40.75%,,Equity,AdvisorShares Wilshire Buyback,94.42,-0.04%,0.72K,15:59:59,2021-06-23
HOLD,AdvisorShares Sage Core Reserves,98.73,98.71 - 98.71,,98.71,98.08 - 99.08,1.01,,,1.03%,1041.0,86990000.0,,0.19%,,,,,,,,2021-06-23
FWDB,Madrona Global Bond,25.92,25.93 - 25.93,,25.93,25.42 - 26.45,0.51,,,1.96%,953.0,19080000.0,,0.93%,,,AdvisorShares FolioBeyond Smart Core Bond,25.93,+0.04%,0,15:59:59,2021-06-23
DWMC,AdvisorShares Dorsey Wright Micro-Cap,37.05,37.5 - 37.69,,37.52,20.41 - 41.61,,1173.0,,,2458.0,,,75.55%,,Equity,,,,,,2021-06-23
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-06-23
VEGA,Star Global Buy-Write,39.59,39.53 - 39.53,,39.53,31.63 - 39.7,0.1,32.0,,0.27%,5555.0,17480000.0,,23.06%,,Other,AdvisorShares STAR Global Buy-Write,39.53,-0.16%,0.03K,15:59:59,2021-06-23
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-06-23
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-06-23
AFIF,Anfield Universal Fixed Income,9.715,9.69 - 9.714,,9.705,9.51 - 10.77,0.31,5760.0,,3.18%,43128.0,,,- 0.97%,,,,,,,,2021-06-23
GLIF,AGFiQ Global Infrastructure,27.37,27.16 - 27.25,,27.25,22.19 - 27.94,1.17,308.0,,4.75%,1391.0,,,14.47%,,Equity,,,,,,2021-06-23
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.4,31.34 - 31.51,,31.34,26.85 - 32.48,0.36,,,1.14%,961.0,,,13.95%,,Equity,,,,,,2021-06-23
VMOT,Alpha Architect Value Momentum Trend,27.23,27.14 - 27.24,,27.23,21.94 - 29.4,26.05,2998.0,,95.88%,3357.0,,,22.6%,,Equity,,,,,,2021-06-23
QMOM,MomentumShares U.S. Quantitative Momentum,49.33,49.65 - 49.98,,49.72,34.37 - 68.19,0.04,4482.0,,0.08%,15190.0,,,40.06%,,Equity,,,,,,2021-06-23
IMOM,MomentumShares International Quantitative Momentum,34.45,34.33 - 34.45,,34.45,26.05 - 37.96,0.08,1508.0,,0.25%,18001.0,,,30.44%,,Equity,,,,,,2021-06-23
FRDM,Alpha Architect Freedom 100 Emerging Markets,33.84,34.1 - 34.46,,34.13,23.46 - 35.05,0.53,8840.0,,1.54%,16030.0,,,41.29%,,Equity,,,,,,2021-06-23
AMLP,ALPS Alerian MLP,36.86,36.56 - 37.36,13%,37.06,18.93 - 38.92,2.89,2407665.0,3590000000.0,7.81%,2609581.0,8039999999.999999,1.95,34.18%,151282420.0,Equity,Alerian MLP,36.6,-0.71%,2.41M,15:59:59,2021-06-23
SDOG,ALPS Sector Dividend Dogs,52.76,52.54 - 52.94,,52.94,34.8 - 56.2,2.09,36088.0,,3.96%,54477.0,2063000000.0000002,,43.06%,,Equity,ALPS Sector Dividend Dogs,52.54,-0.42%,36.09K,15:59:59,2021-06-23
IDOG,ALPS Internatl Sector Dividends Dogs,28.32,28.14 - 28.46,,28.31,20.64 - 29.56,1.2,10584.0,,4.25%,20946.0,167900000.0,,26.2%,,Equity,ALPS International Sector Dividend Dogs,28.19,-0.46%,10.58K,15:59:59,2021-06-23
RIGS,ALPS RiverFront Strategic Income,24.82,24.77 - 24.81,,24.85,23.93 - 24.95,0.77,21158.0,,3.12%,36826.0,330550000.0,,0.81%,,,ALPS RiverFront Strategic Income,24.77,-0.20%,21.16K,15:59:59,2021-06-23
SBIO,ALPS Medical Breakthroughs,48.7,48.53 - 48.85,,48.64,37.2 - 64.04,,16389.0,,,26070.0,100500000.0,,11.47%,,Equity,ALPS Medical Breakthroughs,48.82,+0.25%,16.39K,15:59:59,2021-06-23
SGDJ,ALPS Sprott Junior Gold Miners,44.62,44.64 - 45.63,,45.04,35.65 - 52.98,0.97,10993.0,,2.24%,41564.0,58690000.0,,22.95%,,Equity,ALPS Sprott Junior Gold Miners,44.64,+0.04%,10.99K,15:59:59,2021-06-23
SGDM,ALPS Sprott Gold Miners,29.05,28.81 - 29.45,,29.31,25.09 - 39.5,0.09,30109.0,,0.34%,34548.0,224230000.0,,- 2.75%,,Equity,ALPS Sprott Gold Miners,28.81,-0.81%,30.11K,15:59:59,2021-06-23
ACES,ALPS Clean Energy,72.71,72.72 - 74.3,,72.72,36.8 - 101.72,0.52,55764.0,,0.72%,106584.0,,,90.49%,,Equity,,,,,,2021-06-23
DTEC,ALPS Disruptive Technologies,48.18,48.08 - 48.19,,48.11,33.74 - 51.55,0.14,4215.0,,0.30%,16985.0,,,38.37%,,Equity,,,,,,2021-06-23
ENFR,ALPS Alerian Energy Infrastructure,20.27,20.29 - 20.5,,20.38,12 - 21.2,1.13,7301.0,,5.54%,26166.0,29330000.0,,39.03%,,Equity,Alerian Energy Infrastructure,20.3,+0.15%,7.30K,15:59:59,2021-06-23
EDOG,ALPS Emerging Sector Dividend Dogs,24.63,24.58 - 24.73,,24.73,17.88 - 25.79,1.72,1504.0,,6.98%,6006.0,21420000.0,,34.15%,,Equity,ALPS Emerging Sector Dividend Dogs,24.58,-0.22%,1.50K,15:59:59,2021-06-23
BFOR,ALPS Barron’s 400,58.58,58.49 - 58.71,,58.6,37.8 - 59.79,0.49,4140.0,,0.86%,4397.0,188420000.0,,48.83%,,Equity,ALPS Barron’s 400,58.49,-0.15%,4.14K,15:59:59,2021-06-23
EQL,ALPS Equal Sector Weight,99.47,99.2 - 99.68,,99.58,70.57 - 101.02,2.14,17116.0,,2.16%,9151.0,147000000.0,,35.57%,,Equity,ALPS Equal Sector Weight,99.2,-0.27%,17.12K,15:59:59,2021-06-23
GRI,Cohen & Steers Global Reality Majors,48.29,48.2 - 48.33,,48.24,47.56 - 48.68,1.99,1123.0,,4.11%,1349.0,80410000.0,,- 0.27%,,Other,,,,,,2021-06-23
VALQ,American Century STOXX U.S. Quality Value,49.3,49.12 - 49.31,,49.3,34.84 - 51.25,0.86,2610.0,,1.75%,11936.0,,,35.33%,,Equity,,,,,,2021-06-23
KORP,American Century Diversified Corporate Bond,52.45,52.39 - 52.45,,52.43,51.51 - 53.33,1.54,2300.0,,2.95%,4226.0,,,0.58%,,,,,,,,2021-06-23
SWAN,Amplify BlackSwan Growth & Treasury Core,34.02,33.92 - 34.02,,34.02,30.42 - 34.02,0.02,52338.0,,0.07%,124811.0,,,10.49%,,Equity,,,,,,2021-06-23
BLOK,Amplify Transformational Data Sharing,44.45,44.8 - 45.79,,45.33,19.78 - 62.94,0.66,328984.0,,1.14%,753461.0,,,117.25%,,Equity,,,,,,2021-06-23
IBUY,Amplify Online Retail,126.99,127.28 - 128.4,,126.77,68.05 - 140.97,,88715.0,,,172055.0,8450000.0,,79.79%,,Equity,,,,,,2021-06-23
DIVO,Amplify YieldShares CWP Dividend Option Income,35.44,35.33 - 35.52,,35.52,27.52 - 36.4,1.74,97316.0,,4.94%,152045.0,3820000.0,,24.31%,,Equity,,,,,,2021-06-23
CNBS,Amplify Seymour Cannabis,24.78,24.77 - 25.34,,24.77,10.9 - 40.65,0.1,143936.0,,0.32%,116109.0,,,114.21%,,Equity,,,,,,2021-06-23
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,- 1.47%,,Equity,,,,,,2021-06-23
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,16.09,16.1 - 16.29,,16.1,11.87 - 21.21,,1304.0,,,1713.0,,,16.91%,,Equity,,,,,,2021-06-23
BATT,Amplify Advanced Battery Metals and Materials,16.8,16.88 - 17.3,,16.93,8.84 - 19.61,0.07,109229.0,,0.41%,170961.0,,,85.31%,,Equity,,,,,,2021-06-23
XBUY,Amplify International Online Retail,53.17,53.22 - 53.44,,53.38,33.54 - 62.41,,3438.0,,,15388.0,,,54.38%,,Equity,,,,,,2021-06-23
DRSK,Aptus Defined Risk,29.34,29.33 - 29.37,,29.43,29.01 - 31.86,0.45,310761.0,,1.53%,117403.0,,,- 3.07%,,Other,,,,,,2021-06-23
ACIO,Aptus Collared Income Opportunity,29.93,29.9 - 29.96,,30.17,24.83 - 30.3,0.48,80861.0,,1.72%,28615.0,,,18.91%,,Equity,,,,,,2021-06-23
ARKK,ARK Innovation,121.02,121.22 - 123.88,,121.5,67.73 - 159.7,,7805493.0,,,11033141.0,15670000.0,,69.76%,,Equity,ARK Innovation,123.53,+2.07%,7.81M,15:59:59,2021-06-23
ARKW,ARK Web X.0,145.99,146.92 - 149.35,,147.04,80.72 - 191.13,,1141767.0,,,1263199.0,19350000.0,,71.15%,,Equity,ARK Next Generation Internet,148.79,+1.92%,1.14M,15:59:59,2021-06-23
ARKG,ARK Genomic Revolution Multi-Sector,87.68,87.54 - 88.88,,87.54,49.63 - 115.15,,1633457.0,,,3078922.0,8340000.0,,71.18%,,Equity,ARK Genomic Revolution,88.52,+0.96%,1.63M,15:59:59,2021-06-23
ARKQ,ARK Industrial Innovation,82.78,83.1 - 84.41,,83.19,44.73 - 101.11,,421750.0,,,545567.0,20150000.0,,77.91%,,Equity,ARK Autonomous Technology & Robotics,84.1,+1.59%,421.72K,15:59:59,2021-06-23
ARKF,ARK Fintech Innovation,52.23,52.35 - 53.1,,52.35,30.66 - 64.49,,1206203.0,,,1392105.0,,,64.87%,,Equity,,,,,,2021-06-23
PRNT,The 3D Printing,39.09,39.07 - 39.6,,39.26,20.5 - 50.37,0.02,157219.0,,0.04%,185681.0,14900000.0,,83.95%,,Equity,,,,,,2021-06-23
