Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,24.52,24.61 - 24.8,,24.68,15.21 - 27.71,,,,,5245.0,,,- 10.79%,,Equity,,,,,,2020-12-29
EEMD,AAM S&P EM Sector High Dividend,21.33,21.34 - 21.34,,21.19,13.76 - 23.08,,,,,3602.0,,,- 6.58%,,Equity,,,,,,2020-12-29
ZIG,The Acquirers Fund,22.9,22.88 - 22.88,,23.04,17.19 - 27.49,,4250.0,,,5016.0,,,- 15.94%,,Equity,,,,,,2020-12-29
HDGE,Ranger Equity Bear,3.03,3.01 - 3.06,,3.01,2.99 - 7.95,,1231889.0,,,804442.0,163390000.0,,- 44.07%,,Equity,,,,,,2020-12-29
DWSH,AdvisorShares Dorsey Wright Short,11.49,11.41 - 11.69,,11.41,11.3 - 45.92,,177094.0,,,136699.0,,,- 49.65%,,Equity,,,,,,2020-12-29
YOLO,AdvisorShares Pure Cannabis,17.49,16.81 - 17.49,,17.51,5.65 - 17.8,,390477.0,,,221622.0,,,53.64%,,Equity,,,,,,2020-12-29
CWS,AdvisorShares Focused Equity,43.99,43.9 - 43.92,,43.92,25.72 - 44.89,,4078.0,,,1946.0,,,17.02%,,Equity,,,,,,2020-12-29
AADR,WCM/BNY Mellon Focused Growth ADR,60.31,60.39 - 60.72,,60.77,33.75 - 60.89,,17786.0,,,10329.0,23330000.0,,11.7%,,Equity,,,,,,2020-12-29
HYLD,Peritus High Yield,32.01,31.85 - 32.04,,32.02,24.02 - 34.26,,16787.0,,,20895.0,196980000.0,,- 4.88%,,,,,,,,2020-12-29
MINC,Newfleet Multi-Sector Income,48.92,48.81 - 48.98,,49.48,42.72 - 49.27,,9529.0,,,2969.0,255550000.0,,1.03%,,,,,,,,2020-12-29
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,1981.0,,,7.69%,,Equity,,,,,,2020-12-29
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.42,48.32 - 48.32,,48.32,38.88 - 49.49,,,,,466.0,27380000.0,,- 1.85%,,Other,,,,,,2020-12-29
