Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPY,SPDR S&P 500,345.39,334.87 - 347.83,- 0.46%,346.13,218.26 - 358.66,4.03,138612070.0,301960000000.0,1.66%,76997901.0,167650000000.0,1.01,17.46%,885482116.0,Equity,SPDR S&P 500,342.57,-0.82%,138.64M,15:59:59,2020-09-04
UVXY,ProShares Ultra VIX Short-Term Futures,28.9,24.57 - 32.18,,27.92,10.4 - 135,,129123068.0,,,33482993.0,331930000.0,,- 6.41%,,Other,ProShares Ultra VIX Short-Term Futures,25.3,-12.46%,129.12M,15:59:59,2020-09-04
XLF,Financial Select Sector SPDR,25.1,24.89 - 25.69,- 7.17%,25.55,17.49 - 31.38,0.49,111067415.0,17710000000.0,2.45%,66377969.0,16160000000.0,1.17,- 6.69%,715745427.0,Equity,Financial Select Sector SPDR,25.29,+0.76%,111.07M,15:59:59,2020-09-04
SPXS,Direxion Daily S&P 500 Bear 3X Shares,5.42,5.31 - 5.93,,5.41,4.88 - 28.85,,91965807.0,,,38953966.0,436140000.0,,- 69.77%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,5.56,+2.58%,91.97M,15:59:59,2020-09-04
SPXU,ProShares UltraPro Short S&P500,8.21,8.03 - 8.95,,8.15,7.38 - 43.68,,75934883.0,,,32827234.0,717210000.0,,- 69.78%,,Equity,ProShares UltraPro Short S&P500,8.41,+2.44%,75.93M,15:59:59,2020-09-04
EEM,iShares MSCI Emerging Markets,44.32,43.58 - 44.66,- 26.56%,44.42,30.09 - 46.32,0.84,62284289.0,23870000000.0,2.02%,44898936.0,22120000000.0,0.93,9.79%,539100000.0,Equity,iShares MSCI Emerging Markets,44.34,+0.05%,62.28M,15:59:59,2020-09-04
SLV,iShares Silver,24.74,24.47 - 25.14,- 15.56%,24.85,10.86 - 27.38,,48358777.0,15310000000.0,,50989664.0,4670000000.0,0.62,34.9%,618200000.0,Commodity,iShares Silver,25.06,+1.29%,48.36M,15:59:59,2020-09-04
QID,ProShares UltraShort QQQ,9.09,8.98 - 10.07,- 43.01%,9.19,8.22 - 32.35,,47829322.0,282830000.0,3.61%,12627211.0,823450000.0,- 1.73,- 70.17%,30444232.0,Equity,ProShares UltraShort QQQ,9.33,+2.64%,47.83M,15:59:59,2020-09-04
HYG,iShares iBoxx $ High Yield Corporate Bond,84.72,83.98 - 84.94,5.21%,84.8,67.52 - 88.53,5.0,35851722.0,30360000000.0,4.98%,24807149.0,20510000000.0,0.41,- 2.31%,356600000.0,,iShares iBoxx $ High Yield Corporate Bond,84.49,-0.27%,35.85M,15:59:59,2020-09-04
XLE,Energy Select Sector SPDR,34.98,34.44 - 35.58,- 10.6%,35.34,22.88 - 61.8,1.86,34329947.0,10180000000.0,6.08%,25101990.0,13090000000.0,1.67,- 37.89%,279574200.0,Equity,Energy Select Sector SPDR,34.87,-0.31%,34.33M,15:59:59,2020-09-04
EFA,iShares MSCI EAFE,64.43,63.35 - 64.85,- 0.32%,64.69,45.73 - 70.42,1.7,33992752.0,48080000000.0,2.54%,24119791.0,61770000000.0,0.83,0.7%,746400000.0,Equity,iShares MSCI EAFE,64.52,+0.14%,33.99M,15:59:59,2020-09-04
SDS,ProShares UltraShort S&P500,15.28,15.07 - 16.21,- 19.37%,15.21,14.21 - 44.4,,32662700.0,1130000000.0,1.8%,13637836.0,1620000000.0,- 1.68,- 49.79%,72296067.0,Equity,ProShares UltraShort S&P500,15.53,+1.64%,32.66M,15:59:59,2020-09-04
GDX,VanEck Vectors Gold Miners,41.29,39.47 - 41.14,- 15.01%,40.96,16.18 - 45.78,0.12,31745668.0,17360000000.0,0.47%,32029715.0,5620000000.0,0.72,33.41%,427702500.0,Equity,VanEck Vectors Gold Miners,40.86,-1.04%,31.75M,15:59:59,2020-09-04
XLK,Technology Select Sector SPDR,119.79,113.05 - 120.82,23.46%,119.12,68.1 - 127.69,0.68,31263370.0,36110000000.0,1%,10541808.0,14140000000.0,1.05,49.92%,303255897.0,Equity,Technology Select Sector SPDR,118.12,-1.39%,31.26M,15:59:59,2020-09-04
IWM,iShares Russell 2000,153.78,149.29 - 155.89,6.42%,155.71,95.69 - 170.56,1.59,30594568.0,40650000000.0,1.3%,27334597.0,35680000000.0,1.26,4.02%,259900000.0,Equity,iShares Russell 2000,152.8,-0.64%,30.59M,15:59:59,2020-09-04
FXI,iShares China Large-Cap,43.44,42.88 - 43.78,- 3.92%,43.58,33.1 - 45.9,0.75,30022120.0,3560000000.0,2.5%,20663849.0,6790000000.0,0.85,8.46%,80550000.0,Equity,iShares China Large-Cap,43.6,+0.37%,30.02M,15:59:59,2020-09-04
EWZ,iShares MSCI Brazil Capped,31.1,30.4 - 31.54,- 18.37%,31.27,20.14 - 48.48,1.38,29219478.0,5320000000.0,3.48%,27606305.0,3580000000.0,1.11,- 24.5%,179350000.0,Equity,iShares MSCI Brazil Capped,31.19,+0.29%,29.22M,15:59:59,2020-09-04
