Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,28.94,28.92 - 29.45,,28.92,15.21 - 29.45,,13187.0,,,7044.0,,,37.03%,,Equity,,,,,,2021-03-10
EEMD,AAM S&P EM Sector High Dividend,22.44,22.41 - 22.49,,22.47,13.76 - 22.94,,726.0,,,3327.0,,,26.42%,,Equity,,,,,,2021-03-10
ZIG,The Acquirers Fund,24.16,24.3 - 24.59,,24.35,17.19 - 24.81,,2901.0,,,7285.0,,,10.98%,,Equity,,,,,,2021-03-10
HDGE,Ranger Equity Bear,25.59,25.28 - 25.56,,25.55,2.58 - 26.49,,114910.0,,,426245.0,163390000.0,,291.88%,,Equity,AdvisorShares Ranger Equity Bear,25.33,-1.02%,114.91K,15:59:59,2021-03-10
DWSH,AdvisorShares Dorsey Wright Short,9.54,9.4 - 9.47,,9.48,9.4 - 45.92,,28808.0,,,76524.0,,,- 71.68%,,Equity,,,,,,2021-03-10
YOLO,AdvisorShares Pure Cannabis,24.22,23.26 - 24.87,,24.65,5.65 - 31.87,,431101.0,,,717219.0,,,199.75%,,Equity,,,,,,2021-03-10
CWS,AdvisorShares Focused Equity,43.84,43.95 - 44.25,,44.25,25.72 - 44.89,,468.0,,,3383.0,,,35.35%,,Equity,,,,,,2021-03-10
AADR,WCM/BNY Mellon Focused Growth ADR,62.87,62.08 - 63.31,,63.31,33.75 - 67.24,,4532.0,,,7634.0,23330000.0,,36.08%,,Equity,AdvisorShares Dorsey Wright ADR,62.5,-0.60%,4.53K,15:59:59,2021-03-10
HYLD,Peritus High Yield,32.2,32.2 - 32.3,,32.1,24.02 - 32.64,,8550.0,,,23275.0,196980000.0,,3.87%,,,High Yield,32.24,+0.12%,8.55K,15:59:59,2021-03-10
MINC,Newfleet Multi-Sector Income,48.79,48.74 - 48.81,,48.75,42.72 - 52.42,,7602.0,,,18714.0,255550000.0,,0.18%,,,AdvisorShares Newfleet Multi-Sector Income,48.78,-0.01%,7.60K,15:59:59,2021-03-10
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,28.58%,,Equity,,,,,,2021-03-10
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.0,49.01 - 49.09,,49.09,38.88 - 49.3,,160.0,,,345.0,27380000.0,,2.6%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,49.01,+0.02%,0.16K,15:59:59,2021-03-10
DBLV,AdvisorShares Wilshire Buyback,87.12,88.32 - 88.67,,88.32,48.3 - 88.67,,819.0,,,1606.0,152610000.0,,40.81%,,Equity,AdvisorShares Wilshire Buyback,88.41,+1.49%,0.82K,15:59:59,2021-03-10
HOLD,AdvisorShares Sage Core Reserves,98.71,98.67 - 98.67,,98.74,93.52 - 99.75,,1080.0,,,2241.0,86990000.0,,- 1.02%,,,,,,,,2021-03-10
FWDB,Madrona Global Bond,25.83,25.88 - 25.88,,25.88,23.18 - 26.48,,46.0,,,1712.0,19080000.0,,- 0.23%,,,AdvisorShares FolioBeyond Smart Core Bond,25.88,+0.19%,0.05K,15:59:59,2021-03-10
DWMC,AdvisorShares Dorsey Wright Micro-Cap,34.54,34.9 - 35.64,,35.09,13.03 - 41.61,,3980.0,,,4963.0,,,80.46%,,Equity,,,,,,2021-03-10
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 7.1%,,Equity,,,,,,2021-03-10
VEGA,Star Global Buy-Write,37.38,37.57 - 37.65,,37.57,25.27 - 38.09,,5853.0,,,945.0,17480000.0,,21.8%,,Other,AdvisorShares STAR Global Buy-Write,37.61,+0.62%,5.85K,15:59:59,2021-03-10
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-03-10
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-03-10
AFIF,Anfield Universal Fixed Income,9.74,9.69 - 9.74,,9.73,9.11 - 10.77,,386752.0,,,105626.0,,,- 3.57%,,,,,,,,2021-03-10
GLIF,AGFiQ Global Infrastructure,24.04,24.3 - 24.3,,24.3,17.78 - 25.22,,2.0,,,302.0,,,2.04%,,Equity,,,,,,2021-03-10
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.07,31.18 - 31.21,,31.21,21.32 - 32.48,,368.0,,,3728.0,,,23.15%,,Equity,,,,,,2021-03-10
VMOT,Alpha Architect Value Momentum Trend,26.41,26.46 - 26.52,,26.5,19.7 - 29.4,,2956.0,,,7076.0,,,22.84%,,Equity,,,,,,2021-03-10
QMOM,MomentumShares U.S. Quantitative Momentum,52.4,52.36 - 54.91,,54.27,21.5 - 68.19,,46064.0,,,25046.0,,,80.38%,,Equity,,,,,,2021-03-10
IMOM,MomentumShares International Quantitative Momentum,32.91,32.45 - 32.8,,32.8,17.14 - 37.96,,50376.0,,,13833.0,,,46.99%,,Equity,,,,,,2021-03-10
FRDM,Alpha Architect Freedom 100 Emerging Markets,33.22,33.22 - 33.45,,33.45,16.86 - 35.05,,6603.0,,,17217.0,,,45.51%,,Equity,,,,,,2021-03-10
AMLP,ALPS Alerian MLP,30.98,31.06 - 32.3,13%,31.14,3.24 - 32.3,5.32,4108034.0,3590000000.0,14.45%,3260174.0,8039999999.999999,1.95,42.44%,151282420.0,Equity,Alerian MLP,32.29,+4.23%,4.11M,15:59:59,2021-03-10
SDOG,ALPS Sector Dividend Dogs,50.75,50.82 - 51.74,,50.82,26.12 - 51.86,,81508.0,,,55390.0,2063000000.0000002,,42.32%,,Equity,ALPS Sector Dividend Dogs,51.62,+1.71%,81.51K,15:59:59,2021-03-10
IDOG,ALPS Internatl Sector Dividends Dogs,27.75,27.76 - 27.85,,27.8,16.77 - 27.9,,45013.0,,,23578.0,167900000.0,,27.76%,,Equity,ALPS International Sector Dividend Dogs,27.85,+0.36%,45.01K,15:59:59,2021-03-10
RIGS,ALPS RiverFront Strategic Income,24.62,24.51 - 24.7,,24.54,18.23 - 24.86,,16537.0,,,45769.0,330550000.0,,2.29%,,,ALPS RiverFront Strategic Income,24.67,+0.20%,16.54K,15:59:59,2021-03-10
SBIO,ALPS Medical Breakthroughs,52.42,52.39 - 53.86,,53.42,25.1 - 64.04,,21409.0,,,36944.0,100500000.0,,47.91%,,Equity,ALPS Medical Breakthroughs,52.57,+0.29%,21.41K,15:59:59,2021-03-10
SGDJ,ALPS Sprott Junior Gold Miners,42.17,42.37 - 42.96,,42.62,16.52 - 52.98,,34137.0,,,42595.0,58690000.0,,51.8%,,Equity,ALPS Sprott Junior Gold Miners,42.87,+1.66%,34.14K,15:59:59,2021-03-10
SGDM,ALPS Sprott Gold Miners,26.69,26.52 - 26.95,,26.73,13.79 - 39.41,,34965.0,,,52072.0,224230000.0,,14.45%,,Equity,ALPS Sprott Gold Miners,26.79,+0.37%,34.97K,15:59:59,2021-03-10
ACES,ALPS Clean Energy,76.36,75.79 - 79.73,,79.17,23.57 - 101.72,,157924.0,,,203971.0,,,124.46%,,Equity,,,,,,2021-03-10
DTEC,ALPS Disruptive Technologies,44.22,44.22 - 44.91,,44.82,22.24 - 51.55,,23098.0,,,31140.0,,,57.98%,,Equity,,,,,,2021-03-10
ENFR,ALPS Alerian Energy Infrastructure,17.17,17.23 - 17.71,,17.34,7.46 - 17.71,,16554.0,,,39081.0,29330000.0,,31.27%,,Equity,Alerian Energy Infrastructure,17.71,+3.15%,16.55K,15:59:59,2021-03-10
EDOG,ALPS Emerging Sector Dividend Dogs,22.84,23.09 - 23.2,,23.09,13.43 - 24.04,,459.0,,,3426.0,21420000.0,,29.77%,,Equity,ALPS Emerging Sector Dividend Dogs,23.2,+1.59%,0.46K,15:59:59,2021-03-10
EQL,ALPS Equal Sector Weight,91.72,91.91 - 92.71,,91.91,51.33 - 92.71,,2101.0,,,7324.0,147000000.0,,35.24%,,Equity,ALPS Equal Sector Weight,92.63,+0.99%,2.10K,15:59:59,2021-03-10
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,0 - 0,,,,,4677.0,80410000.0,,0%,,Other,,,,,,2021-03-10
VALQ,American Century STOXX U.S. Quality Value,45.72,46.05 - 46.29,,46.05,26.78 - 46.29,,8326.0,,,8558.0,,,28.07%,,Equity,,,,,,2021-03-10
KORP,American Century Diversified Corporate Bond,51.64,51.65 - 51.87,,51.65,45.74 - 53.33,,5317.0,,,11435.0,,,- 0.54%,,,,,,,,2021-03-10
SWAN,Amplify BlackSwan Growth & Treasury Core,31.91,31.95 - 32.22,,31.99,26.39 - 33.24,,188017.0,,,243691.0,,,6.69%,,Equity,,,,,,2021-03-10
BLOK,Amplify Transformational Data Sharing,53.86,53.25 - 56.64,,56.58,13.04 - 62.94,,1093660.0,,,1052843.0,,,230.84%,,Equity,,,,,,2021-03-10
IBUY,Amplify Online Retail,126.51,126.29 - 130.05,,129.2,33.11 - 140.97,,215163.0,,,277693.0,8450000.0,,182.65%,,Equity,,,,,,2021-03-10
DIVO,Amplify YieldShares CWP Dividend Option Income,33.66,33.75 - 34.14,,33.85,21.39 - 35.23,,149238.0,,,117914.0,3820000.0,,26.4%,,Equity,,,,,,2021-03-10
CNBS,Amplify Seymour Cannabis,29.29,28.53 - 30.45,,30.07,6.48 - 40.65,,170743.0,,,264926.0,,,232.09%,,Equity,,,,,,2021-03-10
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,- 4.44%,,Equity,,,,,,2021-03-10
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,15.18,15.33 - 15.47,,15.34,10 - 21.21,,888.0,,,3224.0,,,13.11%,,Equity,,,,,,2021-03-10
BATT,Amplify Advanced Battery Metals and Materials,15.78,15.51 - 15.97,,15.79,5.91 - 19.61,,253001.0,,,331571.0,,,78.91%,,Equity,,,,,,2021-03-10
XBUY,Amplify International Online Retail,54.0,53.15 - 54.43,,54.43,18.57 - 62.41,,2742.0,,,12198.0,,,130.87%,,Equity,,,,,,2021-03-10
DRSK,Aptus Defined Risk,29.41,29.43 - 29.55,,29.41,25.83 - 31.86,,83699.0,,,160329.0,,,1.98%,,Other,,,,,,2021-03-10
ACIO,Aptus Collared Income Opportunity,27.57,27.61 - 27.69,,27.66,21.24 - 28.21,,17402.0,,,35135.0,,,15.07%,,Equity,,,,,,2021-03-10
ARKK,ARK Innovation,121.75,120.5 - 126.75,,126.17,33 - 159.7,,19472088.0,,,10376037.0,15670000.0,,154.81%,,Equity,ARK Innovation,121.19,-0.46%,19.47M,15:59:59,2021-03-10
ARKW,ARK Web X.0,151.15,149.75 - 156.59,,156.2,40.49 - 191.13,,2865519.0,,,1989561.0,19350000.0,,166.2%,,Equity,ARK Next Generation Internet,150.6,-0.36%,2.87M,15:59:59,2021-03-10
ARKG,ARK Genomic Revolution Multi-Sector,87.99,88.12 - 91.93,,90.72,24 - 115.15,,5613606.0,,,6437632.0,8340000.0,,160.63%,,Equity,ARK Genomic Revolution,88.25,+0.30%,5.61M,15:59:59,2021-03-10
ARKQ,ARK Industrial Innovation,82.73,82 - 85.41,,85.0,26.19 - 101.11,,1289827.0,,,1671860.0,20150000.0,,142.94%,,Equity,ARK Autonomous Technology & Robotics,82.59,-0.16%,1.29M,15:59:59,2021-03-10
ARKF,ARK Fintech Innovation,51.94,51.37 - 53.4,,53.25,16.94 - 64.49,,3472888.0,,,3377860.0,,,133.65%,,Equity,,,,,,2021-03-10
PRNT,The 3D Printing,37.91,37.76 - 39.03,,38.72,13.8 - 50.37,,512446.0,,,748328.0,14900000.0,,116.5%,,Equity,,,,,,2021-03-10
IZRL,ARK Israeli Innovation Hedged,31.69,31.4 - 32.31,,31.95,14 - 38.77,,303865.0,,,391032.0,,,68.12%,,Equity,,,,,,2021-03-10
ARCM,Arrow Reserve Capital Management,100.15,100.13 - 100.13,,100.13,99.12 - 107.21,,1.0,,,165.0,,,- 0.02%,,Equity,,,,,,2021-03-10
GYLD,Arrow Dow Jones Global Yield,14.35,14.12 - 14.34,,14.18,8.47 - 14.61,,16841.0,,,9814.0,100000000.0,,14.34%,,,Arrow Dow Jones Global Yield,14.29,-0.37%,16.84K,15:59:59,2021-03-10
DWCR,Arrow DWA Country Rotation,32.59,32.59 - 32.81,,32.81,17.38 - 34.17,,,,,1852.0,,,29.94%,,Equity,,,,,,2021-03-10
DOGS,Arrow Dogs of the World,31.96,31.96 - 31.96,,31.96,27.25 - 46.6,,,,,489.0,,,- 14.68%,,Equity,,,,,,2021-03-10
QVM,Arrow QVM Equity Factor,21.69,19.55 - 19.55,,21.0,15.23 - 23.6,,,,,2286.0,3580000.0,,- 10.93%,,Equity,,,,,,2021-03-10
DWAT,Arrow Investments DWA Tactical,12.77,12.77 - 12.82,,12.82,7.87 - 13.18,,,,,874.0,9520000.0,,26.31%,,Equity,,,,,,2021-03-10
AGO_pf,Assured Guaranty Municipal Holdings Inc,25.6,25.49 - 25.6,,25.55,15 - 26.69,1.4,2286.0,,5.50%,5739.0,,,1.67%,,Other,,,,,,2021-03-10
SBUG,Barclays Bank iPath Silver ETN,35.88,36.28 - 36.28,,36.28,17 - 41.33,,,,,1930.0,,,49.56%,,Commodity,,,,,,2021-03-10
GBUG,Barclays Bank iPath Gold ETN,28.04,28.06 - 28.2,,28.11,23.04 - 34.3,,5976.0,,,10785.0,,,1.15%,,Commodity,,,,,,2021-03-10
DJP,iPath Bloomberg Commodity Total Return Exp 12 June,24.24,24.09 - 24.31,,24.18,15.61 - 25.1,,142900.0,,,238175.0,957480000.0,,30.18%,,Commodity,iPath Bloomberg Commodity Total Return Exp 12 June,24.26,+0.08%,142.90K,15:59:59,2021-03-10
ATMP,Barclays ETN Plus Select MLP,13.91,13.97 - 14.39,,13.97,5.8 - 14.39,,37344.0,,,56690.0,497800000.0,,38%,,Equity,Barclays ETN Plus Select MLP,14.39,+3.44%,37.34K,15:59:59,2021-03-10
OILNF,iPath S&P GSCI Crude Oil Total Return,102.01,101 - 102.21,,102.0,0.51 - 105,,1782.0,,,1985.0,,,2141.98%,,Commodity,,,,,,2021-03-10
NIB,iPath Bloomberg Cocoa Subindex Total Return Exp 24,32.25,32.24 - 32.65,,32.6,24.75 - 34.07,,17601.0,,,24061.0,34830000.0,,8.11%,,Commodity,iPath Bloomberg Cocoa Subindex Total Return Exp 24,32.6,+1.09%,17.60K,15:59:59,2021-03-10
IMLP,Barclays Bank iPath S&P MLP,11.66,11.6 - 11.86,,11.6,4.68 - 12,,947.0,,,2360.0,164410000.0,,42.37%,,Equity,Barclays Bank iPath S&P MLP,11.86,+1.72%,0.95K,15:59:59,2021-03-10
CAPE,Barclays + Shiller CAPE Exp 12 Oct 2022,188.23,189.04 - 189.75,,189.75,100.16 - 190.12,,1994.0,,,9837.0,49190000.0,,50.85%,,Equity,Barclays + Shiller CAPE Exp 12 Oct 2022,189.05,+0.43%,1.99K,15:59:59,2021-03-10
GAZZF,iPath Bloomberg Natural Gas Subindex Total Return,0.08,0.07 - 0.07,,0.07,0.0001 - 0.18,,700.0,,,15421.0,4230000.0,,247.83%,,Commodity,,,,,,2021-03-10
VQT,Barclays + S&P VEQTOR Exp 08 Sep 2020,199.01,198.01 - 199.79,,199.5,160.68 - 203.25,,,,,734.0,211190000.0,,23.29%,,Equity,,,,,,2021-03-10
JJGTF,Barclays Bk PLC iPath Bloomberg Grains Subindex To,28.0,28 - 29.11,,28.0,16.56 - 29.5,,,,,3401.0,,,43.75%,,Commodity,,,,,,2021-03-10
