Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,21.09,21.02 - 21.07,,20.96,15.21 - 27.71,,6705.0,,,4997.0,,,- 21.88%,,Equity,,,,,,2020-10-30
EEMD,AAM S&P EM Sector High Dividend,17.95,18.08 - 18.08,,18.08,13.76 - 23.08,,,,,1332.0,,,- 16.53%,,Equity,,,,,,2020-10-30
ZIG,The Acquirers Fund,21.43,21.25 - 21.36,,21.0,17.19 - 27.79,,12746.0,,,8484.0,,,- 16.45%,,Equity,,,,,,2020-10-30
HDGE,Ranger Equity Bear,4.39,4.44 - 4.49,,4.45,4.14 - 7.95,,1007608.0,,,801325.0,163390000.0,,- 30.21%,,Equity,,,,,,2020-10-30
DWSH,AdvisorShares Dorsey Wright Short,18.0,18 - 18.35,,18.15,15.5 - 45.92,,258599.0,,,145682.0,,,- 29.93%,,Equity,,,,,,2020-10-30
YOLO,AdvisorShares Pure Cannabis,11.54,11.26 - 11.49,,11.52,5.65 - 13.73,,315116.0,,,86692.0,,,- 13.69%,,Equity,,,,,,2020-10-30
CWS,AdvisorShares Focused Equity,39.86,40.2 - 40.2,,40.0,25.72 - 41.19,,,,,1498.0,,,11.73%,,Equity,,,,,,2020-10-30
AADR,WCM/BNY Mellon Focused Growth ADR,54.23,53.32 - 53.33,,53.8,33.75 - 58.99,,11897.0,,,6462.0,23330000.0,,5.6%,,Equity,,,,,,2020-10-30
HYLD,Peritus High Yield,30.35,30.31 - 30.41,,30.42,24.02 - 34.26,,8366.0,,,15270.0,196980000.0,,- 9.55%,,,,,,,,2020-10-30
MINC,Newfleet Multi-Sector Income,48.76,48.73 - 48.73,,48.73,42.72 - 49.12,,,,,2544.0,255550000.0,,0.54%,,,,,,,,2020-10-30
ACT,AdvisorShares Vice ETF,27.27,27.08 - 27.27,,27.08,16.16 - 28.16,,,,,2290.0,,,14.68%,,Equity,,,,,,2020-10-30
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,47.94,47.89 - 47.89,,47.89,38.88 - 50.41,,,,,318.0,27380000.0,,- 1.64%,,Other,,,,,,2020-10-30
DBLV,AdvisorShares Wilshire Buyback,71.98,72.26 - 72.42,,72.42,48.3 - 77.49,,,,,1124.0,152610000.0,,1.47%,,Equity,,,,,,2020-10-30
HOLD,AdvisorShares Sage Core Reserves,98.81,98.83 - 98.87,,98.84,93.52 - 100.35,,,,,4950.0,86990000.0,,- 0.95%,,,,,,,,2020-10-30
FWDB,Madrona Global Bond,25.8,25.81 - 25.82,,25.81,23.18 - 27.29,,,,,2155.0,19080000.0,,- 0.12%,,,,,,,,2020-10-30
DWMC,AdvisorShares Dorsey Wright Micro-Cap,22.96,22.96 - 22.96,,22.96,13.03 - 25.42,,,,,374.0,,,6.2%,,Equity,,,,,,2020-10-30
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 24.03%,,Equity,,,,,,2020-10-30
VEGA,Star Global Buy-Write,34.78,34.86 - 34.86,,34.86,25.27 - 36.15,,,,,871.0,17480000.0,,5.73%,,Other,,,,,,2020-10-30
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2020-10-30
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2020-10-30
AFIF,Anfield Universal Fixed Income,9.78,9.76 - 9.77,,9.78,9.11 - 10.77,,,,,82817.0,,,0.41%,,,,,,,,2020-10-30
GLIF,AGFiQ Global Infrastructure,23.42,23.46 - 23.46,,23.46,17.78 - 28.21,,,,,351.0,,,- 9.21%,,Equity,,,,,,2020-10-30
USHG,AGFiQ Dynamic Hedged U.S. Equity,30.2,30.25 - 30.25,,30.25,21.32 - 30.92,,,,,204.0,,,12.58%,,Equity,,,,,,2020-10-30
VMOT,Alpha Architect Value Momentum Trend,23.87,23.56 - 23.56,,23.71,19.7 - 25.75,,,,,6737.0,,,- 2.85%,,Equity,,,,,,2020-10-30
QMOM,MomentumShares U.S. Quantitative Momentum,41.57,39.86 - 41,,41.05,21.5 - 45.89,,8891.0,,,10878.0,,,36.82%,,Equity,,,,,,2020-10-30
IMOM,MomentumShares International Quantitative Momentum,28.28,28.13 - 28.14,,28.28,17.14 - 30.43,,3811.0,,,12924.0,,,8.49%,,Equity,,,,,,2020-10-30
FRDM,Alpha Architect Freedom 100 Emerging Markets,25.13,24.93 - 25.03,,25.03,16.86 - 28.46,,2791.0,,,3276.0,,,- 5.24%,,Equity,,,,,,2020-10-30
AMLP,ALPS Alerian MLP,21.09,20.48 - 21,13%,20.89,3.24 - 44.65,5.32,2517711.0,3590000000.0,14.45%,2554848.0,8039999999.999999,1.95,- 50.61%,151282420.0,Equity,,,,,,2020-10-30
SDOG,ALPS Sector Dividend Dogs,38.05,37.56 - 38.03,,37.79,26.12 - 47.63,,118416.0,,,94122.0,2063000000.0000002,,- 14.65%,,Equity,ALPS Sector Dividend Dogs,38.03,-0.05%,118.42K,15:59:58,2020-10-30
IDOG,ALPS Internatl Sector Dividends Dogs,20.88,20.66 - 20.8,,20.76,16.77 - 28.02,,22884.0,,,44936.0,167900000.0,,- 23.13%,,Equity,,,,,,2020-10-30
RIGS,ALPS RiverFront Strategic Income,24.57,24.5 - 24.57,,24.55,18.23 - 25.3,,14502.0,,,16980.0,330550000.0,,- 1.29%,,,,,,,,2020-10-30
SBIO,ALPS Medical Breakthroughs,44.53,43.3 - 44.25,,43.93,25.1 - 45.4,,56044.0,,,35643.0,100500000.0,,27.18%,,Equity,,,,,,2020-10-30
SGDJ,ALPS Sprott Junior Gold Miners,44.63,44.15 - 44.45,,44.98,16.52 - 51.35,,19292.0,,,29001.0,58690000.0,,39.64%,,Equity,,,,,,2020-10-30
SGDM,ALPS Sprott Gold Miners,31.45,31.22 - 31.93,,31.8,13.79 - 39.41,,27420.0,,,49715.0,224230000.0,,35.3%,,Equity,,,,,,2020-10-30
ACES,ALPS Clean Energy,56.4,54.44 - 56.29,,56.06,23.57 - 62.49,,63637.0,,,75204.0,,,81.29%,,Equity,,,,,,2020-10-30
DTEC,ALPS Disruptive Technologies,38.56,37.49 - 38.34,,38.34,22.24 - 41.5,,37014.0,,,21923.0,,,29.16%,,Equity,,,,,,2020-10-30
ENFR,ALPS Alerian Energy Infrastructure,12.4,12.21 - 12.34,,12.25,7.46 - 21.42,,12862.0,,,29341.0,29330000.0,,- 38.43%,,Equity,,,,,,2020-10-30
EDOG,ALPS Emerging Sector Dividend Dogs,18.88,18.83 - 18.85,,18.94,13.43 - 22.47,,,,,3567.0,21420000.0,,- 10.38%,,Equity,,,,,,2020-10-30
BFOR,ALPS Barron’s 400,42.74,42.01 - 42.01,,42.39,26.12 - 45.21,,2079.0,,,3846.0,188420000.0,,7.5%,,Equity,,,,,,2020-10-30
EQL,ALPS Equal Sector Weight,76.35,75.3 - 75.92,,75.68,51.33 - 83.13,,11373.0,,,6800.0,147000000.0,,- 1.1%,,Equity,,,,,,2020-10-30
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,47.1 - 49.24,,,,,4677.0,80410000.0,,- 1.41%,,Other,,,,,,2020-10-30
VALQ,American Century STOXX U.S. Quality Value,37.02,36.67 - 36.83,,36.68,26.78 - 44.08,,17698.0,,,5636.0,,,- 10.23%,,Equity,,,,,,2020-10-30
KORP,American Century Diversified Corporate Bond,52.64,52.55 - 52.58,,52.59,45.74 - 53.3,,7160.0,,,5584.0,,,2.76%,,,,,,,,2020-10-30
SWAN,Amplify BlackSwan Growth & Treasury Core,31.09,30.65 - 31.01,,30.88,26.39 - 33.24,,728559.0,,,264483.0,,,8.81%,,Equity,,,,,,2020-10-30
BLOK,Amplify Transformational Data Sharing,25.25,24.67 - 25.13,,25.06,13.04 - 26.25,,86907.0,,,52635.0,,,38.56%,,Equity,,,,,,2020-10-30
IBUY,Amplify Online Retail,93.02,88.12 - 92.68,,92.08,33.11 - 98.99,,340212.0,,,254402.0,8450000.0,,88.69%,,Equity,,,,,,2020-10-30
DIVO,Amplify YieldShares CWP Dividend Option Income,29.42,28.99 - 29.34,,29.45,21.39 - 32.82,,120467.0,,,68445.0,3820000.0,,- 3.67%,,Equity,,,,,,2020-10-30
CNBS,Amplify Seymour Cannabis,12.02,11.71 - 11.94,,11.98,6.48 - 16.32,,8979.0,,,6517.0,,,- 26.17%,,Equity,,,,,,2020-10-30
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,- 14.25%,,Equity,,,,,,2020-10-30
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,13.64,13.9 - 13.9,,13.19,10 - 21,,,,,659.0,,,- 29.48%,,Equity,,,,,,2020-10-30
BATT,Amplify Advanced Battery Metals and Materials,10.98,10.9 - 11,,11.02,5.91 - 12,,6282.0,,,16694.0,,,2.42%,,Equity,,,,,,2020-10-30
XBUY,Amplify International Online Retail,43.25,42.25 - 42.25,,42.49,18.57 - 44.93,,,,,5241.0,,,56.19%,,Equity,,,,,,2020-10-30
DRSK,Aptus Defined Risk,30.34,30.2 - 30.48,,30.48,25.83 - 31.86,,55732.0,,,107280.0,,,11.14%,,Other,,,,,,2020-10-30
ACIO,Aptus Collared Income Opportunity,26.35,26 - 26.15,,26.35,21.24 - 27.74,,31057.0,,,28664.0,,,5.25%,,Equity,,,,,,2020-10-30
ARKK,ARK Innovation,95.99,89.95 - 95.06,,95.0,33 - 106.15,,4207767.0,,,2402465.0,15670000.0,,116.38%,,Equity,ARK Innovation,90.8,-5.41%,4.21M,15:59:58,2020-10-30
ARKW,ARK Web X.0,117.0,110.03 - 115.65,,115.32,40.49 - 122.17,,1169899.0,,,745872.0,19350000.0,,127.51%,,Equity,,,,,,2020-10-30
ARKG,ARK Genomic Revolution Multi-Sector,68.54,64.9 - 68.41,,67.85,24 - 76.19,,1401911.0,,,939487.0,8340000.0,,128.59%,,Equity,,,,,,2020-10-30
ARKQ,ARK Industrial Innovation,59.2,57.17 - 59.19,,58.87,26.19 - 63.98,,301028.0,,,246330.0,20150000.0,,76.19%,,Equity,ARK Industrial Innovation,57.79,-2.37%,301.03K,15:59:58,2020-10-30
ARKF,ARK Fintech Innovation,42.67,40.59 - 42.09,,42.12,16.94 - 43.71,,988797.0,,,650265.0,,,91.14%,,Equity,,,,,,2020-10-30
PRNT,The 3D Printing,24.01,23.5 - 24.05,,23.77,13.8 - 26.99,,59602.0,,,34856.0,14900000.0,,15.15%,,Equity,,,,,,2020-10-30
IZRL,ARK Israeli Innovation Hedged,24.72,24.22 - 24.62,,24.33,14 - 27.54,,25665.0,,,36982.0,,,18.82%,,Equity,,,,,,2020-10-30
ARCM,Arrow Reserve Capital Management,100.46,100.39 - 100.46,,100.39,99.12 - 107.21,,,,,709.0,,,0.23%,,Equity,,,,,,2020-10-30
GYLD,Arrow Dow Jones Global Yield,11.03,11 - 11,,11.15,8.47 - 16.5,,7423.0,,,7693.0,100000000.0,,- 30.19%,,,,,,,,2020-10-30
DWCR,Arrow DWA Country Rotation,27.3,27.3 - 27.34,,27.34,17.38 - 28.87,,,,,2105.0,,,1.49%,,Equity,,,,,,2020-10-30
DOGS,Arrow Dogs of the World,31.96,31.96 - 31.96,,31.96,27.25 - 49.63,,,,,489.0,,,- 27.58%,,Equity,,,,,,2020-10-30
QVM,Arrow QVM Equity Factor,21.69,19.55 - 19.55,,21.0,15.23 - 30.05,,,,,1060.0,3580000.0,,- 32.28%,,Equity,,,,,,2020-10-30
DWAT,Arrow Investments DWA Tactical,10.99,10.99 - 11.01,,11.01,7.87 - 11.71,,,,,1584.0,9520000.0,,- 3.43%,,Equity,,,,,,2020-10-30
AGO_pf,Assured Guaranty Municipal Holdings Inc,25.46,25.4 - 25.4,,25.5,15 - 26.69,,4941.0,,,3656.0,,,- 0.93%,,Other,,,,,,2020-10-30
SBUG,Barclays Bank iPath Silver ETN,34.06,33.97 - 34.06,,34.06,17 - 41.15,,,,,1031.0,,,33.06%,,Commodity,,,,,,2020-10-30
