Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SLV,iShares Silver,24.76,24.61 - 25.57,- 15.56%,24.63,10.86 - 27.38,,54487092.0,15310000000.0,,49246123.0,4670000000.0,0.62,49.88%,618200000.0,Commodity,iShares Silver,25.57,+3.27%,54.49M,15:59:59,2020-08-26
SPY,SPDR S&P 500,344.12,344.17 - 347.86,- 0.46%,344.76,218.26 - 347.86,4.03,50468462.0,301960000000.0,1.66%,77644137.0,167650000000.0,1.01,19.49%,885482116.0,Equity,SPDR S&P 500,347.57,+1.00%,50.47M,15:59:59,2020-08-26
EEM,iShares MSCI Emerging Markets,45.22,45.17 - 45.39,- 26.56%,45.23,30.09 - 46.32,0.84,31440937.0,23870000000.0,2.02%,45553055.0,22120000000.0,0.93,15.88%,539100000.0,Equity,iShares MSCI Emerging Markets,45.34,+0.27%,31.44M,15:59:59,2020-08-26
XLF,Financial Select Sector SPDR,24.96,24.75 - 24.96,- 7.17%,24.9,17.49 - 31.38,0.49,30638315.0,17710000000.0,2.45%,68344724.0,16160000000.0,1.17,- 5.28%,715745427.0,Equity,Financial Select Sector SPDR,24.84,-0.48%,30.64M,15:59:59,2020-08-26
UVXY,ProShares Ultra VIX Short-Term Futures,19.66,18.75 - 20.48,,19.47,10.4 - 135,,28821273.0,,,27096789.0,331930000.0,,- 42.18%,,Other,ProShares Ultra VIX Short-Term Futures,20.31,+3.31%,28.82M,15:59:59,2020-08-26
EWZ,iShares MSCI Brazil Capped,30.18,28.89 - 30.29,- 18.37%,30.24,20.14 - 48.48,1.38,27604726.0,5320000000.0,3.48%,28586643.0,3580000000.0,1.11,- 22.4%,179350000.0,Equity,iShares MSCI Brazil Capped,29.32,-2.85%,27.60M,15:59:59,2020-08-26
GDX,VanEck Vectors Gold Miners,40.58,40.07 - 41.63,- 15.01%,40.07,16.18 - 45.78,0.12,27237623.0,17360000000.0,0.47%,32877908.0,5620000000.0,0.72,36.91%,427702500.0,Equity,VanEck Vectors Gold Miners,41.6,+2.51%,27.24M,15:59:59,2020-08-26
IAU,iShares Gold,18.42,18.31 - 18.65,- 9.65%,18.32,13.8 - 19.75,,25028400.0,31270000000.0,,26666332.0,5750000000.0,0.07,25.91%,1697850000.0,Commodity,iShares Gold,18.63,+1.14%,25.03M,15:59:59,2020-08-26
SPXS,Direxion Daily S&P 500 Bear 3X Shares,5.55,5.37 - 5.55,,5.52,5.37 - 28.85,,24418820.0,,,38423874.0,436140000.0,,- 70.93%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,5.38,-3.06%,24.42M,15:59:59,2020-08-26
SPXU,ProShares UltraPro Short S&P500,8.38,8.11 - 8.38,,8.33,8.11 - 43.68,,23100725.0,,,32613718.0,717210000.0,,- 71.01%,,Equity,ProShares UltraPro Short S&P500,8.12,-3.10%,23.10M,15:59:59,2020-08-26
