Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,23.82,23.75 - 23.75,,23.8,15.21 - 27.71,,,,,5070.0,,,- 12.13%,,Equity,,,,,,2020-11-20
EEMD,AAM S&P EM Sector High Dividend,18.58,19.04 - 19.04,,19.27,13.76 - 23.08,,,,,3166.0,,,- 11.77%,,Equity,,,,,,2020-11-20
ZIG,The Acquirers Fund,22.25,22.44 - 22.44,,22.89,17.19 - 27.79,,,,,5387.0,,,- 13.66%,,Equity,,,,,,2020-11-20
HDGE,Ranger Equity Bear,3.44,3.42 - 3.44,,3.44,3.38 - 7.95,,196992.0,,,935223.0,163390000.0,,- 42.45%,,Equity,,,,,,2020-11-20
DWSH,AdvisorShares Dorsey Wright Short,13.38,13.27 - 13.49,,13.27,13.11 - 45.92,,41504.0,,,163635.0,,,- 40.18%,,Equity,,,,,,2020-11-20
YOLO,AdvisorShares Pure Cannabis,14.39,14.18 - 14.44,,14.49,5.65 - 15.16,,155273.0,,,119178.0,,,6.98%,,Equity,,,,,,2020-11-20
CWS,AdvisorShares Focused Equity,41.23,41.18 - 41.49,,41.29,25.72 - 43.06,,,,,1775.0,,,16.27%,,Equity,,,,,,2020-11-20
AADR,WCM/BNY Mellon Focused Growth ADR,56.7,56.9 - 56.9,,56.81,33.75 - 60.4,,,,,7437.0,23330000.0,,13.75%,,Equity,,,,,,2020-11-20
HYLD,Peritus High Yield,31.5,31.56 - 31.56,,31.49,24.02 - 34.26,,,,,15924.0,196980000.0,,- 5.17%,,,,,,,,2020-11-20
MINC,Newfleet Multi-Sector Income,48.86,48.8 - 48.84,,48.89,42.72 - 49.12,,3816.0,,,2450.0,255550000.0,,0.62%,,,,,,,,2020-11-20
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,2316.0,,,9.52%,,Equity,,,,,,2020-11-20
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.26,48.37 - 48.37,,48.37,38.88 - 50.41,,,,,477.0,27380000.0,,- 0.96%,,Other,,,,,,2020-11-20
DBLV,AdvisorShares Wilshire Buyback,77.57,77.61 - 77.61,,76.9,48.3 - 78.66,,2203.0,,,976.0,152610000.0,,- 0.71%,,Equity,,,,,,2020-11-20
HOLD,AdvisorShares Sage Core Reserves,98.75,98.73 - 98.77,,98.8,93.52 - 100.35,,,,,11197.0,86990000.0,,- 1.19%,,,,,,,,2020-11-20
FWDB,Madrona Global Bond,25.8,25.81 - 25.82,,25.81,23.18 - 27.29,,,,,2096.0,19080000.0,,- 0.42%,,,,,,,,2020-11-20
DWMC,AdvisorShares Dorsey Wright Micro-Cap,24.44,24.75 - 24.75,,24.75,13.03 - 25.42,,710.0,,,477.0,,,8.86%,,Equity,,,,,,2020-11-20
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 24.54%,,Equity,,,,,,2020-11-20
VEGA,Star Global Buy-Write,35.61,35.46 - 35.46,,35.59,25.27 - 36.15,,,,,865.0,17480000.0,,6.33%,,Other,,,,,,2020-11-20
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2020-11-20
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2020-11-20
AFIF,Anfield Universal Fixed Income,9.81,9.73 - 9.81,,9.73,9.11 - 10.77,,85090.0,,,80708.0,,,0.2%,,,,,,,,2020-11-20
GLIF,AGFiQ Global Infrastructure,23.42,23.46 - 23.46,,23.46,17.78 - 28.21,,,,,331.0,,,- 8.75%,,Equity,,,,,,2020-11-20
USHG,AGFiQ Dynamic Hedged U.S. Equity,30.2,30.25 - 30.25,,30.25,21.32 - 30.92,,,,,9.0,,,10.48%,,Equity,,,,,,2020-11-20
VMOT,Alpha Architect Value Momentum Trend,23.87,23.84 - 23.84,,23.84,19.7 - 25.75,,2351.0,,,6696.0,,,- 3.05%,,Equity,,,,,,2020-11-20
QMOM,MomentumShares U.S. Quantitative Momentum,45.56,45.66 - 46.07,,45.7,21.5 - 46.07,,8238.0,,,11681.0,,,40.12%,,Equity,,,,,,2020-11-20
IMOM,MomentumShares International Quantitative Momentum,29.9,30.25 - 30.33,,29.9,17.14 - 31.05,,3210.0,,,13741.0,,,14.63%,,Equity,,,,,,2020-11-20
FRDM,Alpha Architect Freedom 100 Emerging Markets,28.95,29.02 - 29.06,,29.05,16.86 - 30.18,,7520.0,,,3553.0,,,9.74%,,Equity,,,,,,2020-11-20
AMLP,ALPS Alerian MLP,25.26,24.84 - 25.35,13%,25.23,3.24 - 44.65,5.32,3009508.0,3590000000.0,14.45%,2972572.0,8039999999.999999,1.95,- 34.68%,151282420.0,Equity,ALPS Alerian MLP,24.84,-1.66%,3.01M,15:59:58,2020-11-20
SDOG,ALPS Sector Dividend Dogs,42.67,42.5 - 42.7,,42.66,26.12 - 47.63,,41622.0,,,87856.0,2063000000.0000002,,- 5.91%,,Equity,,,,,,2020-11-20
IDOG,ALPS Internatl Sector Dividends Dogs,24.57,24.49 - 24.53,,24.53,16.77 - 28.02,,9270.0,,,39734.0,167900000.0,,- 8.63%,,Equity,,,,,,2020-11-20
RIGS,ALPS RiverFront Strategic Income,24.66,24.68 - 24.77,,24.75,18.23 - 25.08,,,,,16999.0,330550000.0,,- 0.32%,,,,,,,,2020-11-20
SBIO,ALPS Medical Breakthroughs,46.74,46.5 - 47.35,,46.43,25.1 - 49.04,,15364.0,,,38108.0,100500000.0,,25.01%,,Equity,,,,,,2020-11-20
SGDJ,ALPS Sprott Junior Gold Miners,44.76,45.13 - 45.18,,45.29,16.52 - 51.35,,16500.0,,,23579.0,58690000.0,,47.28%,,Equity,,,,,,2020-11-20
SGDM,ALPS Sprott Gold Miners,30.26,30.39 - 30.99,,30.63,13.79 - 39.41,,62760.0,,,39849.0,224230000.0,,28.35%,,Equity,,,,,,2020-11-20
ACES,ALPS Clean Energy,64.82,65.26 - 66.27,,65.65,23.57 - 66.31,,94366.0,,,83595.0,,,104.38%,,Equity,,,,,,2020-11-20
DTEC,ALPS Disruptive Technologies,41.42,41.41 - 41.75,,41.6,22.24 - 43.24,,28142.0,,,23207.0,,,32.33%,,Equity,,,,,,2020-11-20
ENFR,ALPS Alerian Energy Infrastructure,14.16,14.09 - 14.15,,14.19,7.46 - 21.42,,22882.0,,,29427.0,29330000.0,,- 27.85%,,Equity,,,,,,2020-11-20
EDOG,ALPS Emerging Sector Dividend Dogs,20.83,20.84 - 20.84,,20.95,13.43 - 22.47,,,,,2756.0,21420000.0,,- 0.53%,,Equity,,,,,,2020-11-20
BFOR,ALPS Barron’s 400,46.87,46.81 - 46.81,,46.98,26.12 - 47.23,,2716.0,,,3596.0,188420000.0,,10.27%,,Equity,,,,,,2020-11-20
EQL,ALPS Equal Sector Weight,83.43,83.1 - 83.1,,83.08,51.33 - 89.89,,1828.0,,,5964.0,147000000.0,,8.18%,,Equity,,,,,,2020-11-20
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,47.1 - 48.69,,,,,4677.0,80410000.0,,0.25%,,Other,,,,,,2020-11-20
VALQ,American Century STOXX U.S. Quality Value,40.71,40.6 - 40.65,,40.61,26.78 - 44.08,,15414.0,,,7865.0,,,- 4.22%,,Equity,,,,,,2020-11-20
KORP,American Century Diversified Corporate Bond,52.99,53.02 - 53.02,,53.02,45.74 - 53.3,,,,,4953.0,,,3.38%,,,,,,,,2020-11-20
SWAN,Amplify BlackSwan Growth & Treasury Core,32.49,32.44 - 32.53,,32.46,26.39 - 33.24,,115061.0,,,254733.0,,,11.57%,,Equity,,,,,,2020-11-20
BLOK,Amplify Transformational Data Sharing,27.8,28.05 - 28.26,,27.93,13.04 - 28.26,,188587.0,,,66499.0,,,49.27%,,Equity,,,,,,2020-11-20
IBUY,Amplify Online Retail,98.68,99.26 - 100,,98.74,33.11 - 101.06,,178405.0,,,248424.0,8450000.0,,110.27%,,Equity,,,,,,2020-11-20
DIVO,Amplify YieldShares CWP Dividend Option Income,31.88,31.75 - 31.89,,31.94,21.39 - 32.82,,46645.0,,,68454.0,3820000.0,,2.8%,,Equity,,,,,,2020-11-20
CNBS,Amplify Seymour Cannabis,15.49,15.37 - 15.42,,15.54,6.48 - 16.27,,17217.0,,,12218.0,,,8.37%,,Equity,,,,,,2020-11-20
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,- 17.53%,,Equity,,,,,,2020-11-20
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,13.64,13.9 - 13.9,,13.19,10 - 19.23,,,,,550.0,,,- 26.38%,,Equity,,,,,,2020-11-20
BATT,Amplify Advanced Battery Metals and Materials,13.01,13.24 - 13.27,,13.11,5.91 - 13.27,,79853.0,,,25308.0,,,25.02%,,Equity,,,,,,2020-11-20
XBUY,Amplify International Online Retail,46.52,46.93 - 47.22,,46.86,18.57 - 47.22,,6181.0,,,4383.0,,,76.76%,,Equity,,,,,,2020-11-20
DRSK,Aptus Defined Risk,29.33,29.24 - 29.4,,29.4,25.83 - 31.86,,334184.0,,,106478.0,,,6.77%,,Other,,,,,,2020-11-20
ACIO,Aptus Collared Income Opportunity,27.31,27.12 - 27.28,,27.31,21.24 - 28.06,,24089.0,,,30148.0,,,8.72%,,Equity,,,,,,2020-11-20
ARKK,ARK Innovation,103.26,103.26 - 105.5,,103.79,33 - 106.15,,2004356.0,,,2726411.0,15670000.0,,113.17%,,Equity,,,,,,2020-11-20
ARKW,ARK Web X.0,124.13,124.68 - 127.37,,125.0,40.49 - 127.59,,1157475.0,,,830390.0,19350000.0,,119.68%,,Equity,,,,,,2020-11-20
ARKG,ARK Genomic Revolution Multi-Sector,75.09,74.7 - 76.65,,75.49,24 - 77.48,,1105014.0,,,1059954.0,8340000.0,,134.75%,,Equity,,,,,,2020-11-20
ARKQ,ARK Industrial Innovation,65.91,65.74 - 66.13,,66.0,26.19 - 67,,292674.0,,,281483.0,20150000.0,,92.02%,,Equity,,,,,,2020-11-20
ARKF,ARK Fintech Innovation,44.49,44.62 - 45.3,,44.64,16.94 - 45.77,,690960.0,,,731825.0,,,91.32%,,Equity,,,,,,2020-11-20
PRNT,The 3D Printing,27.36,27.3 - 27.47,,27.47,13.8 - 27.89,,31803.0,,,43556.0,14900000.0,,29%,,Equity,,,,,,2020-11-20
IZRL,ARK Israeli Innovation Hedged,26.61,26.46 - 26.62,,26.48,14 - 27.54,,24314.0,,,40177.0,,,19.76%,,Equity,,,,,,2020-11-20
ARCM,Arrow Reserve Capital Management,99.96,99.9 - 99.9,,99.9,99.12 - 107.21,,,,,1623.0,,,- 0.27%,,Equity,,,,,,2020-11-20
GYLD,Arrow Dow Jones Global Yield,12.44,12.39 - 12.39,,12.49,8.47 - 16.5,,9009.0,,,7696.0,100000000.0,,- 21.53%,,,,,,,,2020-11-20
DWCR,Arrow DWA Country Rotation,27.3,27.3 - 27.34,,27.34,17.38 - 28.87,,,,,2732.0,,,1.87%,,Equity,,,,,,2020-11-20
DOGS,Arrow Dogs of the World,31.96,31.96 - 31.96,,31.96,27.25 - 49.63,,,,,489.0,,,- 30.25%,,Equity,,,,,,2020-11-20
QVM,Arrow QVM Equity Factor,21.69,19.55 - 19.55,,21.0,15.23 - 30.05,,,,,767.0,3580000.0,,- 33.28%,,Equity,,,,,,2020-11-20
DWAT,Arrow Investments DWA Tactical,11.6,11.6 - 11.6,,11.6,7.87 - 11.71,,,,,1346.0,9520000.0,,6.32%,,Equity,,,,,,2020-11-20
AGO_pf,Assured Guaranty Municipal Holdings Inc,25.64,25.61 - 25.79,,25.66,15 - 26.69,,4154.0,,,3867.0,,,- 0.04%,,Other,,,,,,2020-11-20
SBUG,Barclays Bank iPath Silver ETN,33.89,33.92 - 33.92,,33.93,17 - 41.15,,,,,450.0,,,47.39%,,Commodity,,,,,,2020-11-20
GBUG,Barclays Bank iPath Gold ETN,30.67,30.89 - 30.89,,30.84,23.04 - 34.3,,2052.0,,,1483.0,,,26.91%,,Commodity,,,,,,2020-11-20
DJP,iPath Bloomberg Commodity Total Return Exp 12 June,20.44,20.49 - 20.6,,20.58,15.61 - 23.16,,138142.0,,,170764.0,957480000.0,,- 6.92%,,Commodity,,,,,,2020-11-20
ATMP,Barclays ETN Plus Select MLP,11.62,11.45 - 11.58,,11.62,5.8 - 18.35,,31474.0,,,76971.0,497800000.0,,- 29.5%,,Equity,,,,,,2020-11-20
OILNF,iPath S&P GSCI Crude Oil Total Return,36.0,35 - 35,,35.0,0.51 - 52,,423.0,,,2113.0,,,465.15%,,Commodity,,,,,,2020-11-20
NIB,iPath Bloomberg Cocoa Subindex Total Return Exp 24,32.14,32.59 - 33.19,,33.04,24.75 - 34.96,,40698.0,,,21333.0,34830000.0,,5.07%,,Commodity,,,,,,2020-11-20
IMLP,Barclays Bank iPath S&P MLP,9.59,9.52 - 9.52,,9.59,4.68 - 15.51,,2130.0,,,940.0,164410000.0,,- 42.04%,,Equity,,,,,,2020-11-20
CAPE,Barclays + Shiller CAPE Exp 12 Oct 2022,170.39,169.72 - 171.05,,170.79,100.16 - 182.68,,25371.0,,,6213.0,49190000.0,,18.01%,,Equity,,,,,,2020-11-20
GAZZF,iPath Bloomberg Natural Gas Subindex Total Return,0.0008,0.0008 - 0.0008,,0.0008,0.0001 - 0.16,,,,,24517.0,4230000.0,,- 98.4%,,Commodity,,,,,,2020-11-20
VQT,Barclays + S&P VEQTOR Exp 08 Sep 2020,199.01,198.01 - 199.79,,199.5,158.19 - 203.25,,,,,224.0,211190000.0,,24.22%,,Equity,,,,,,2020-11-20
JJGTF,Barclays Bk PLC iPath Bloomberg Grains Subindex To,23.3,23.43 - 23.43,,23.43,16.56 - 23.7,,195.0,,,2668.0,,,11.64%,,Commodity,,,,,,2020-11-20
RODI,Barclays Bank Return on Disability,89.29,89.28 - 89.39,,89.39,57.9 - 92.47,,,,,111.0,31280000.0,,4.04%,,Equity,,,,,,2020-11-20
FLEU,Barclays FI Enhanced Europe 50 B,111.47,118.58 - 118.58,,121.54,58.08 - 161.32,,,,,465.0,54590000.0,,- 19%,,Equity,,,,,,2020-11-20
OLEM,iPath Pure Beta Crude Oil Exp 18 Apr 2041,12.77,12.56 - 12.58,,12.56,7.17 - 19.75,,,,,252.0,28640000.0,,- 28.77%,,Commodity,,,,,,2020-11-20
XVZ,iPath S&P 500 Dynamic VIX Exp 18 Aug 2021,36.82,36.71 - 36.72,,36.8,18.25 - 51.97,,2465.0,,,21277.0,12190000.0,,92.01%,,Other,,,,,,2020-11-20
WIL,Barclays Women in Leadership,76.66,76.74 - 76.74,,76.66,49.64 - 77.84,,,,,317.0,32500000.0,,6.42%,,Equity,,,,,,2020-11-20
BCM,iPath Pure Beta Broad Commodity Exp 18 Apr 2041,28.06,28.19 - 28.19,,27.92,19.82 - 29.66,,,,,1884.0,49910000.0,,- 0.04%,,Commodity,,,,,,2020-11-20
DLBLF,Barclays Bank iPath US Treasury Long Bond Bull,75.08,75.34 - 75.34,,75.34,0 - 0,,,,,400.0,5350000.0,,0%,,Other,,,,,,2020-11-20
GSP,iPath GSCI Total Return Exp 12 Jun 2036,9.73,9.77 - 9.89,,9.72,5.28 - 15.96,,11237.0,,,10599.0,30520000.0,,- 34.06%,,Commodity,,,,,,2020-11-20
LD,Barclays Bank iPath Bloomberg Lead Sub Total Retur,37.9,37.68 - 37.68,,37.72,33.07 - 42.88,,,,,179.0,1170000.0,,- 15.12%,,Commodity,,,,,,2020-11-20
VEGN,US Vegan Climate,32.53,32.42 - 32.43,,32.54,18.85 - 35,,3488.0,,,7589.0,,,23.5%,,Equity,,,,,,2020-11-20
BBP,BioShares Biotechnology Products,51.11,51.11 - 51.11,,51.11,30.83 - 52.14,,,,,1506.0,36580000.0,,23.66%,,Equity,,,,,,2020-11-20
BBC,BioShares Biotechnology Clinical Trials,43.47,43.78 - 43.78,,43.19,23 - 45.69,,1863.0,,,14112.0,20470000.0,,48.96%,,Equity,,,,,,2020-11-20
IRBO,iShares Robotics and Artificial Intelligence,36.3,36.3 - 36.6,,36.45,19.1 - 37.56,,38042.0,,,56140.0,,,41.89%,,Equity,,,,,,2020-11-20
MUA,BlackRock MuniAssets Closed Fund,14.02,14.04 - 14.1,- 4.26%,14.05,9.63 - 16.34,0.65,29563.0,503050000.0,4.57%,45092.0,,0.26,- 10.97%,36452623.0,Other,,,,,,2020-11-20
DYNF,BlackRock US Equity Factor Rotation,30.15,30.12 - 30.14,,30.13,18.99 - 30.36,,4545.0,,,9422.0,,,10.17%,,Equity,,,,,,2020-11-20
IBMN,iShares iBonds Dec 2025 Term Muni Bond,28.17,28.18 - 28.19,,28.17,24.07 - 28.24,,8096.0,,,27638.0,,,3.87%,,,,,,,,2020-11-20
ESML,iShares MSCI USA Small-Cap ESG Optimized,31.22,31.13 - 31.34,,31.34,16.65 - 31.52,,49114.0,,,93307.0,,,12.42%,,Equity,,,,,,2020-11-20
FOVL,iShares Focused Value Factor,39.03,38.67 - 38.67,,38.81,25.83 - 51.36,,7414.0,,,6370.0,,,- 20.31%,,Equity,,,,,,2020-11-20
LQDI,iShares Inflation Hedged Corporate Bond,28.56,28.53 - 28.53,,28.53,19.5 - 28.57,,1033.0,,,3683.0,,,7.57%,,,,,,,,2020-11-20
EWJV,iShares MSCI Japan Value,25.03,25.24 - 25.43,,25.25,18.38 - 27.11,,4556.0,,,8174.0,,,- 4.83%,,Equity,,,,,,2020-11-20
EWJE,iShares MSCI Japan Equal Weighted,37.11,37.55 - 37.82,,37.55,25.02 - 37.82,,834.0,,,1714.0,,,1.39%,,Equity,,,,,,2020-11-20
ISHVF,iShares US Aggregate Bond Acc,5.87,5.896 - 5.93,,5.92,4.75 - 6.76,,33482.0,,,100354.0,,,6.24%,,,,,,,,2020-11-20
ISVQF,iShares $ Short Duration Corp Bond Acc,5.6211,5.6191 - 5.6298,,5.6191,4.75 - 5.7,,71689.0,,,94021.0,,,4%,,,,,,,,2020-11-20
ISZXF,iShares $ Treasury Bond 3-7Yr UCITS Acc,141.6449,141.6308 - 141.6308,,141.6308,131 - 142.5,,,,,8648.0,,,7.17%,,,,,,,,2020-11-20
IVSRF,iShares $ Floating Rate Bond UCITS Acc USD,5.31,5.3007 - 5.31,,5.3007,4.5207 - 5.31,,,,,54275.0,,,1.14%,,,,,,,,2020-11-20
IEMXF,iShares Edge MSCI World Min Vol,53.75,52.93 - 52.93,,52.93,38.92 - 54.9,,604.0,,,5333.0,,,3.86%,,Equity,,,,,,2020-11-20
ISHYF,iShares $ High Yield Corp Bond Acc Share Class,5.878,5.882 - 5.882,,5.882,4.415 - 5.95,,244.0,,,56519.0,,,4.78%,,,,,,,,2020-11-20
FNGU,BMO REX MicroSectors FANG Index 3X Leveraged,199.25,196.87 - 202.4,,200.0,23.01 - 255,,247069.0,,,758034.0,,,334.39%,,Equity,,,,,,2020-11-20
FNGD,BMO REX MicroSectors FANG Index -3X Inverse Levera,7.32,7.2 - 7.41,,7.28,1.33 - 18.23,,1285882.0,,,3097212.0,,,- 50.91%,,Equity,,,,,,2020-11-20
FNGZ,Bank of Montreal MicroSectors FANG Index 2X Invers,5.65,5.64 - 5.7,,5.65,5.28 - 36.96,,5845.0,,,8643.0,,,- 84.54%,,Equity,,,,,,2020-11-20
GNAF,Bank of Montreal MicroSectors FANG Index Inverse E,19.08,19.31 - 19.31,,19.3,18.09 - 47,,,,,8828.0,,,- 56.85%,,Equity,,,,,,2020-11-20
FNGO,Bank of Montreal MicroSectors FANG Index 2X Levera,145.7,145.64 - 146.1,,144.94,32.54 - 166.5,,3247.0,,,19252.0,,,218.74%,,Equity,,,,,,2020-11-20
BNKU,MicroSectors US Big Banks Index 3X Leveraged,18.08,17.36 - 18.17,,18.79,7.04 - 81.58,,34705.0,,,90428.0,,,- 73.76%,,Equity,,,,,,2020-11-20
