Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.09,31.02 - 31.15,,31.03,19.71 - 31.96,1.02,5575.0,,3.47%,10362.0,,,59.29%,,Equity,,,,,,2021-05-20
EEMD,AAM S&P EM Sector High Dividend,23.48,23.35 - 23.45,,23.35,16.69 - 23.99,0.89,1061.0,,3.87%,1856.0,,,39.03%,,Equity,,,,,,2021-05-20
ZIG,The Acquirers Fund,26.85,26.89 - 27.03,,26.89,20.07 - 27.9,0.04,796.0,,0.17%,6823.0,,,32.99%,,Equity,,,,,,2021-05-20
HDGE,Ranger Equity Bear,24.74,24.45 - 24.65,,24.65,2.58 - 26.49,0.12,49672.0,,0.47%,66092.0,163390000.0,,345.77%,,Equity,AdvisorShares Ranger Equity Bear,24.46,-1.13%,49.67K,15:59:59,2021-05-20
DWSH,AdvisorShares Dorsey Wright Short,8.92,8.76 - 8.89,,8.89,8.73 - 24.84,,11749.0,,,37386.0,,,- 64.5%,,Equity,,,,,,2021-05-20
YOLO,AdvisorShares Pure Cannabis,19.37,19.3 - 19.63,,19.4,9.82 - 31.87,0.15,82075.0,,0.59%,339702.0,,,98.67%,,Equity,,,,,,2021-05-20
CWS,AdvisorShares Focused Equity,45.85,46.1 - 46.33,,46.1,33.93 - 49.37,0.12,1191.0,,0.27%,3714.0,,,34.22%,,Equity,,,,,,2021-05-20
AADR,WCM/BNY Mellon Focused Growth ADR,63.88,64.1 - 64.72,,64.1,46.94 - 67.24,0.07,579.0,,0.11%,4813.0,23330000.0,,33.63%,,Equity,AdvisorShares Dorsey Wright ADR,64.72,+1.31%,0.58K,15:59:59,2021-05-20
HYLD,Peritus High Yield,32.39,32.26 - 32.48,,32.42,26.64 - 32.64,2.36,23364.0,,7.30%,23058.0,196980000.0,,21.23%,,,High Yield,32.32,-0.21%,23.36K,15:59:59,2021-05-20
MINC,Newfleet Multi-Sector Income,48.87,48.84 - 48.84,,48.84,47.17 - 52.42,1.16,1393.0,,2.37%,15509.0,255550000.0,,3.45%,,,AdvisorShares Newfleet Multi-Sector Income,48.84,-0.05%,1.39K,15:59:59,2021-05-20
ACT,AdvisorShares Vice ETF,34.27,34.11 - 34.79,,34.11,21.84 - 36.72,,478.0,,,2266.0,,,56.48%,,Equity,,,,,,2021-05-20
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.87,48.92 - 48.92,,48.92,45.85 - 49.3,1.62,2.0,,3.31%,2987.0,27380000.0,,7.14%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.92,+0.11%,0.00K,15:59:59,2021-05-20
DBLV,AdvisorShares Wilshire Buyback,95.19,95.39 - 95.85,,95.63,63.44 - 97.83,1.02,2265.0,,1.11%,795.0,152610000.0,,50.31%,,Equity,AdvisorShares Wilshire Buyback,95.6,+0.43%,2.27K,15:59:59,2021-05-20
HOLD,AdvisorShares Sage Core Reserves,98.75,98.74 - 98.74,,98.74,97.88 - 99.08,1.36,61.0,,1.37%,559.0,86990000.0,,0.99%,,,,,,,,2021-05-20
FWDB,Madrona Global Bond,25.82,25.82 - 25.88,,25.88,25.42 - 26.45,0.48,319.0,,1.84%,1252.0,19080000.0,,1.43%,,,AdvisorShares FolioBeyond Smart Core Bond,25.82,0.00%,0.32K,15:59:59,2021-05-20
DWMC,AdvisorShares Dorsey Wright Micro-Cap,35.51,35.43 - 35.64,,35.45,19.57 - 41.61,,1941.0,,,5080.0,,,83.97%,,Equity,,,,,,2021-05-20
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-05-20
