Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,25.68,25.11 - 25.69,,25.5,15.21 - 27.51,,,,,5859.0,,,- 4.16%,,Equity,,,,,,2021-02-01
EEMD,AAM S&P EM Sector High Dividend,21.31,21.53 - 21.53,,21.95,13.76 - 22.88,,6516.0,,,5198.0,,,4.97%,,Equity,,,,,,2021-02-01
ZIG,The Acquirers Fund,23.69,23.7 - 23.98,,23.72,17.19 - 27,,9940.0,,,6284.0,,,- 8.32%,,Equity,,,,,,2021-02-01
HDGE,Ranger Equity Bear,2.73,2.69 - 2.74,,2.74,2.68 - 7.95,,614706.0,,,745662.0,163390000.0,,- 49.45%,,Equity,,,,,,2021-02-01
DWSH,AdvisorShares Dorsey Wright Short,10.66,10.53 - 10.73,,10.6,10.15 - 45.92,,57719.0,,,113746.0,,,- 56.77%,,Equity,,,,,,2021-02-01
YOLO,AdvisorShares Pure Cannabis,21.07,20.95 - 21.62,,21.42,5.65 - 22.85,,413698.0,,,412859.0,,,81.07%,,Equity,,,,,,2021-02-01
CWS,AdvisorShares Focused Equity,42.38,43.16 - 43.23,,42.52,25.72 - 44.89,,7137.0,,,3008.0,,,13.9%,,Equity,,,,,,2021-02-01
AADR,WCM/BNY Mellon Focused Growth ADR,61.22,60.6 - 60.6,,60.53,33.75 - 64.42,,,,,9457.0,23330000.0,,12.58%,,Equity,,,,,,2021-02-01
HYLD,Peritus High Yield,32.21,32.18 - 32.2,,32.25,24.02 - 34,,36647.0,,,23592.0,196980000.0,,- 4.31%,,,,,,,,2021-02-01
MINC,Newfleet Multi-Sector Income,49.14,49.09 - 49.09,,49.03,42.72 - 52.42,,6554.0,,,16392.0,255550000.0,,0.78%,,,,,,,,2021-02-01
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,10.5%,,Equity,,,,,,2021-02-01
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.17,49.09 - 49.09,,48.84,38.88 - 49.3,,,,,485.0,27380000.0,,- 0.22%,,Other,,,,,,2021-02-01
DBLV,AdvisorShares Wilshire Buyback,81.45,80.97 - 80.97,,80.89,48.3 - 84.68,,,,,1185.0,152610000.0,,10.36%,,Equity,,,,,,2021-02-01
HOLD,AdvisorShares Sage Core Reserves,98.8,98.81 - 98.81,,98.8,93.52 - 100.35,,,,,12144.0,86990000.0,,- 1.08%,,,,,,,,2021-02-01
FWDB,Madrona Global Bond,26.17,26.15 - 26.15,,26.06,23.18 - 27.29,,,,,1551.0,19080000.0,,- 1.99%,,,,,,,,2021-02-01
DWMC,AdvisorShares Dorsey Wright Micro-Cap,32.0,32.33 - 33.19,,32.54,13.03 - 35.04,,1537.0,,,1318.0,,,34.28%,,Equity,,,,,,2021-02-01
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 24.71%,,Equity,,,,,,2021-02-01
VEGA,Star Global Buy-Write,36.89,36.81 - 36.81,,36.81,25.27 - 37.54,,,,,1031.0,17480000.0,,7.82%,,Other,,,,,,2021-02-01
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-02-01
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-02-01
AFIF,Anfield Universal Fixed Income,9.74,9.72 - 9.74,,9.72,9.11 - 10.77,,85060.0,,,81873.0,,,- 0.2%,,,,,,,,2021-02-01
GLIF,AGFiQ Global Infrastructure,24.09,24.16 - 24.26,,24.16,17.78 - 28.21,,,,,287.0,,,- 10.28%,,Equity,,,,,,2021-02-01
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.01,30.69 - 30.7,,30.82,21.32 - 31.75,,,,,3197.0,,,10.36%,,Equity,,,,,,2021-02-01
VMOT,Alpha Architect Value Momentum Trend,27.02,27.27 - 27.27,,27.02,19.7 - 28.41,,2799.0,,,9835.0,,,11.34%,,Equity,,,,,,2021-02-01
QMOM,MomentumShares U.S. Quantitative Momentum,57.81,58.18 - 59.16,,58.53,21.5 - 61.23,,33849.0,,,14385.0,,,67.77%,,Equity,,,,,,2021-02-01
IMOM,MomentumShares International Quantitative Momentum,34.79,35.21 - 35.44,,35.31,17.14 - 36.92,,15176.0,,,17683.0,,,30.68%,,Equity,,,,,,2021-02-01
