Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,21.38,21.18 - 21.46,,21.46,15.21 - 27.71,,6499.0,,,5926.0,,,- 17.25%,,Equity,,,,,,2020-10-01
EEMD,AAM S&P EM Sector High Dividend,17.52,17.54 - 17.63,,17.54,13.76 - 23.08,,2527.0,,,1531.0,,,- 15%,,Equity,,,,,,2020-10-01
ZIG,The Acquirers Fund,22.03,21.99 - 22.16,,22.12,17.19 - 27.79,,1723.0,,,8888.0,,,- 8.74%,,Equity,,,,,,2020-10-01
HDGE,Ranger Equity Bear,4.49,4.46 - 4.51,,4.47,4.21 - 7.95,,288755.0,,,831092.0,163390000.0,,- 33.08%,,Equity,Ranger Equity Bear,4.47,-0.45%,288.76K,15:59:59,2020-10-01
DWSH,AdvisorShares Dorsey Wright Short,19.04,18.8 - 19.11,,18.87,15.5 - 45.92,,47784.0,,,157370.0,,,- 28.69%,,Equity,,,,,,2020-10-01
YOLO,AdvisorShares Pure Cannabis,10.73,10.64 - 10.83,,10.8,5.65 - 15.16,,28324.0,,,71091.0,,,- 23.36%,,Equity,,,,,,2020-10-01
CWS,AdvisorShares Focused Equity,39.02,38.98 - 39.35,,39.35,25.72 - 40.87,,578.0,,,1407.0,,,11.03%,,Equity,,,,,,2020-10-01
AADR,WCM/BNY Mellon Focused Growth ADR,55.27,55.89 - 56.34,,56.13,33.75 - 58.99,,6109.0,,,4735.0,23330000.0,,16.97%,,Equity,WCM/BNY Mellon Focused Growth ADR,56.16,+1.61%,6.11K,15:59:59,2020-10-01
HYLD,Peritus High Yield,30.15,30.01 - 30.31,,30.01,24.02 - 34.26,,8905.0,,,19675.0,196980000.0,,- 11.04%,,,Peritus High Yield,30.16,+0.03%,8.91K,15:59:59,2020-10-01
MINC,Newfleet Multi-Sector Income,48.61,48.51 - 48.62,,48.51,42.72 - 49.12,,499.0,,,2657.0,255550000.0,,0.12%,,,Newfleet Multi-Sector Income,48.62,+0.02%,0.50K,15:59:59,2020-10-01
ACT,AdvisorShares Vice ETF,26.18,26.03 - 26.09,,26.06,16.16 - 26.95,,1581.0,,,2408.0,,,11.64%,,Equity,,,,,,2020-10-01
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,47.64,47.71 - 47.71,,47.71,38.88 - 50.41,,17.0,,,284.0,27380000.0,,- 2.58%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,47.71,+0.16%,0.02K,15:59:59,2020-10-01
DBLV,AdvisorShares Wilshire Buyback,69.51,69.51 - 69.83,,69.83,48.3 - 77.49,,95.0,,,1004.0,152610000.0,,1.22%,,Equity,AdvisorShares Wilshire Buyback,69.51,+0.00%,0.10K,15:59:59,2020-10-01
