Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,29.41,29.63 - 29.8,,29.63,15.21 - 29.8,,6047.0,,,7190.0,,,42.7%,,Equity,,,,,,2021-03-12
EEMD,AAM S&P EM Sector High Dividend,22.92,22.52 - 22.76,,22.52,13.76 - 22.94,,1035.0,,,3268.0,,,29.86%,,Equity,,,,,,2021-03-12
ZIG,The Acquirers Fund,24.63,24.5 - 24.61,,24.52,17.19 - 24.81,,6229.0,,,7347.0,,,14.56%,,Equity,,,,,,2021-03-12
HDGE,Ranger Equity Bear,24.84,24.77 - 24.97,,24.85,2.58 - 26.49,,42155.0,,,394669.0,163390000.0,,275.23%,,Equity,AdvisorShares Ranger Equity Bear,24.8,-0.16%,42.16K,15:59:59,2021-03-12
DWSH,AdvisorShares Dorsey Wright Short,9.39,9.3 - 9.45,,9.4,9.3 - 45.92,,26562.0,,,76074.0,,,- 72.99%,,Equity,,,,,,2021-03-12
YOLO,AdvisorShares Pure Cannabis,25.4,24.56 - 25.75,,24.69,5.65 - 31.87,,359035.0,,,715762.0,,,226.9%,,Equity,,,,,,2021-03-12
CWS,AdvisorShares Focused Equity,44.33,44.19 - 44.5,,44.32,25.72 - 44.89,,4167.0,,,3331.0,,,40.64%,,Equity,,,,,,2021-03-12
AADR,WCM/BNY Mellon Focused Growth ADR,64.73,63.22 - 64.07,,63.23,33.75 - 67.24,,2643.0,,,7063.0,23330000.0,,43.56%,,Equity,AdvisorShares Dorsey Wright ADR,64.04,-1.07%,2.64K,15:59:59,2021-03-12
HYLD,Peritus High Yield,32.28,32.17 - 32.3,,32.3,24.02 - 32.64,,17018.0,,,22954.0,196980000.0,,7.93%,,,High Yield,32.17,-0.33%,17.02K,15:59:59,2021-03-12
MINC,Newfleet Multi-Sector Income,48.73,48.74 - 48.9,,48.8,42.72 - 52.42,,5354.0,,,18505.0,255550000.0,,0.62%,,,AdvisorShares Newfleet Multi-Sector Income,48.81,+0.16%,5.35K,15:59:59,2021-03-12
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,33.8%,,Equity,,,,,,2021-03-12
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.03,49.02 - 49.02,,49.02,38.88 - 49.3,,1.0,,,365.0,27380000.0,,4.05%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,49.02,-0.03%,0.00K,15:59:59,2021-03-12
DBLV,AdvisorShares Wilshire Buyback,88.71,89.17 - 89.7,,89.17,48.3 - 89.7,,446.0,,,1431.0,152610000.0,,43.89%,,Equity,AdvisorShares Wilshire Buyback,89.63,+1.04%,0.45K,15:59:59,2021-03-12
HOLD,AdvisorShares Sage Core Reserves,98.73,98.64 - 98.71,,98.71,93.52 - 99.75,,9920.0,,,2250.0,86990000.0,,- 0.32%,,,,,,,,2021-03-12
FWDB,Madrona Global Bond,25.89,25.79 - 25.79,,25.79,23.18 - 26.45,,13.0,,,1680.0,19080000.0,,0.54%,,,AdvisorShares FolioBeyond Smart Core Bond,25.79,-0.39%,0.01K,15:59:59,2021-03-12
DWMC,AdvisorShares Dorsey Wright Micro-Cap,36.26,36.64 - 36.64,,36.79,13.03 - 41.61,,6577.0,,,4890.0,,,99.67%,,Equity,,,,,,2021-03-12
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 2.24%,,Equity,,,,,,2021-03-12
VEGA,Star Global Buy-Write,37.92,37.54 - 37.82,,37.54,25.27 - 38.09,,677.0,,,1027.0,17480000.0,,28.41%,,Other,AdvisorShares STAR Global Buy-Write,37.82,-0.25%,0.68K,15:59:59,2021-03-12
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-03-12
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-03-12
AFIF,Anfield Universal Fixed Income,9.71,9.63 - 9.69,,9.69,9.11 - 10.77,,51693.0,,,105303.0,,,- 2.41%,,,,,,,,2021-03-12
GLIF,AGFiQ Global Infrastructure,24.6,24.73 - 24.73,,24.73,17.78 - 25.22,,5.0,,,297.0,,,5.72%,,Equity,,,,,,2021-03-12
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.4,31.34 - 31.51,,31.34,21.32 - 32.48,,961.0,,,3585.0,,,24.95%,,Equity,,,,,,2021-03-12
VMOT,Alpha Architect Value Momentum Trend,27.17,26.93 - 27.14,,27.03,19.7 - 29.4,,947.0,,,7033.0,,,26.49%,,Equity,,,,,,2021-03-12
QMOM,MomentumShares U.S. Quantitative Momentum,56.14,53.76 - 55.27,,54.53,21.5 - 68.19,,12778.0,,,24919.0,,,96.98%,,Equity,,,,,,2021-03-12
IMOM,MomentumShares International Quantitative Momentum,33.4,33.22 - 33.51,,33.22,17.14 - 37.96,,3559.0,,,13655.0,,,54.13%,,Equity,,,,,,2021-03-12
FRDM,Alpha Architect Freedom 100 Emerging Markets,34.17,33.67 - 34,,33.9,16.86 - 35.05,,24075.0,,,17301.0,,,53.16%,,Equity,,,,,,2021-03-12
AMLP,ALPS Alerian MLP,32.14,31.99 - 32.48,13%,32.2,3.24 - 32.48,5.32,1788046.0,3590000000.0,14.45%,3232864.0,8039999999.999999,1.95,38.24%,151282420.0,Equity,Alerian MLP,32.42,+0.87%,1.79M,15:59:59,2021-03-12
SDOG,ALPS Sector Dividend Dogs,51.4,51.85 - 52,,51.7,26.12 - 52,,50314.0,,,55413.0,2063000000.0000002,,46.65%,,Equity,ALPS Sector Dividend Dogs,51.97,+1.11%,50.31K,15:59:59,2021-03-12
IDOG,ALPS Internatl Sector Dividends Dogs,27.87,27.72 - 27.92,,27.78,16.77 - 27.92,,10377.0,,,23298.0,167900000.0,,31.65%,,Equity,ALPS International Sector Dividend Dogs,27.9,+0.12%,10.38K,15:59:59,2021-03-12
RIGS,ALPS RiverFront Strategic Income,24.67,24.63 - 24.65,,24.66,18.32 - 24.86,,38329.0,,,45528.0,330550000.0,,5.16%,,,ALPS RiverFront Strategic Income,24.65,-0.08%,38.33K,15:59:59,2021-03-12
SBIO,ALPS Medical Breakthroughs,55.03,53.6 - 54.59,,54.55,25.1 - 64.04,,10529.0,,,36719.0,100500000.0,,63.83%,,Equity,ALPS Medical Breakthroughs,54.52,-0.93%,10.53K,15:59:59,2021-03-12
SGDJ,ALPS Sprott Junior Gold Miners,43.19,41.87 - 43.3,,42.07,16.52 - 52.98,,26466.0,,,42349.0,58690000.0,,69.17%,,Equity,ALPS Sprott Junior Gold Miners,43.22,+0.07%,26.47K,15:59:59,2021-03-12
SGDM,ALPS Sprott Gold Miners,27.18,26.43 - 27.43,,26.73,13.79 - 39.41,,38917.0,,,51607.0,224230000.0,,25.83%,,Equity,ALPS Sprott Gold Miners,27.35,+0.63%,38.92K,15:59:59,2021-03-12
ACES,ALPS Clean Energy,81.68,78.15 - 81.12,,79.58,23.57 - 101.72,,81511.0,,,201359.0,,,148.04%,,Equity,,,,,,2021-03-12
DTEC,ALPS Disruptive Technologies,45.87,44.85 - 45.52,,45.41,22.24 - 51.55,,16901.0,,,30888.0,,,65.84%,,Equity,,,,,,2021-03-12
ENFR,ALPS Alerian Energy Infrastructure,17.74,17.66 - 17.83,,17.75,7.46 - 17.83,,12973.0,,,39240.0,29330000.0,,39.14%,,Equity,Alerian Energy Infrastructure,17.83,+0.47%,12.97K,15:59:59,2021-03-12
EDOG,ALPS Emerging Sector Dividend Dogs,23.55,23.35 - 23.41,,23.41,13.43 - 24.04,,2871.0,,,3411.0,21420000.0,,35.42%,,Equity,ALPS Emerging Sector Dividend Dogs,23.4,-0.64%,2.87K,15:59:59,2021-03-12
EQL,ALPS Equal Sector Weight,93.18,93.25 - 93.75,,93.35,51.33 - 93.81,,57392.0,,,7951.0,147000000.0,,39.14%,,Equity,ALPS Equal Sector Weight,93.67,+0.53%,57.39K,15:59:59,2021-03-12
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,0 - 0,,,,,4677.0,80410000.0,,0%,,Other,,,,,,2021-03-12
VALQ,American Century STOXX U.S. Quality Value,46.49,46.53 - 46.89,,46.53,26.78 - 46.89,,8014.0,,,9708.0,,,32.71%,,Equity,,,,,,2021-03-12
KORP,American Century Diversified Corporate Bond,51.87,51.63 - 51.66,,51.66,45.74 - 53.33,,7512.0,,,11489.0,,,2.23%,,,,,,,,2021-03-12
SWAN,Amplify BlackSwan Growth & Treasury Core,32.3,31.88 - 32.04,,32.04,26.39 - 33.24,,252393.0,,,246693.0,,,11.19%,,Equity,,,,,,2021-03-12
BLOK,Amplify Transformational Data Sharing,57.59,54.39 - 58.25,,55.65,13.04 - 62.94,,831101.0,,,1063431.0,,,257.48%,,Equity,,,,,,2021-03-12
IBUY,Amplify Online Retail,132.18,129.21 - 133.09,,130.32,33.11 - 140.97,,135512.0,,,276560.0,8450000.0,,210.63%,,Equity,,,,,,2021-03-12
DIVO,Amplify YieldShares CWP Dividend Option Income,34.16,34.1 - 34.29,,34.25,21.39 - 35.23,,100482.0,,,119731.0,3820000.0,,30.13%,,Equity,,,,,,2021-03-12
CNBS,Amplify Seymour Cannabis,31.12,29.7 - 31.33,,30.19,6.48 - 40.65,,207151.0,,,262728.0,,,264.4%,,Equity,,,,,,2021-03-12
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,- 2.41%,,Equity,,,,,,2021-03-12
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,16.02,15.98 - 16.06,,16.02,10 - 21.21,,2103.0,,,3192.0,,,22.2%,,Equity,,,,,,2021-03-12
BATT,Amplify Advanced Battery Metals and Materials,16.55,16.07 - 16.4,,16.2,5.91 - 19.61,,233995.0,,,334232.0,,,100.36%,,Equity,,,,,,2021-03-12
XBUY,Amplify International Online Retail,55.89,54.59 - 55.36,,54.79,18.57 - 62.41,,18631.0,,,12503.0,,,146.65%,,Equity,,,,,,2021-03-12
DRSK,Aptus Defined Risk,29.63,29.57 - 29.65,,29.51,25.83 - 31.86,,54805.0,,,160079.0,,,3.82%,,Other,,,,,,2021-03-12
ACIO,Aptus Collared Income Opportunity,27.85,27.68 - 27.83,,27.81,21.24 - 28.21,,10657.0,,,34940.0,,,16.38%,,Equity,,,,,,2021-03-12
ARKK,ARK Innovation,128.68,122.57 - 126.69,,125.0,33 - 159.7,,15179499.0,,,10674949.0,15670000.0,,174.14%,,Equity,ARK Innovation,126.68,-1.55%,15.18M,15:59:59,2021-03-12
ARKW,ARK Web X.0,159.4,152.63 - 157.76,,154.94,40.49 - 191.13,,1494516.0,,,2020156.0,19350000.0,,184.34%,,Equity,ARK Next Generation Internet,157.48,-1.20%,1.49M,15:59:59,2021-03-12
ARKG,ARK Genomic Revolution Multi-Sector,93.2,89.33 - 91.82,,91.47,24 - 115.15,,2885794.0,,,6401211.0,8340000.0,,189.98%,,Equity,ARK Genomic Revolution,91.8,-1.50%,2.89M,15:59:59,2021-03-12
