Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,21.4,20.8 - 20.8,,21.0,15.21 - 27.71,,4377.0,,,4999.0,,,- 18.22%,,Equity,,,,,,2020-10-28
EEMD,AAM S&P EM Sector High Dividend,17.95,18.08 - 18.08,,18.08,13.76 - 23.08,,,,,1326.0,,,- 16.4%,,Equity,,,,,,2020-10-28
ZIG,The Acquirers Fund,21.77,21.54 - 21.54,,21.54,17.19 - 27.79,,2057.0,,,8635.0,,,- 15.05%,,Equity,,,,,,2020-10-28
HDGE,Ranger Equity Bear,4.35,4.41 - 4.47,,4.42,4.14 - 7.95,,1036896.0,,,790911.0,163390000.0,,- 30.02%,,Equity,,,,,,2020-10-28
DWSH,AdvisorShares Dorsey Wright Short,17.75,18.01 - 18.34,,18.18,15.5 - 45.92,,205336.0,,,145377.0,,,- 29.62%,,Equity,,,,,,2020-10-28
YOLO,AdvisorShares Pure Cannabis,11.75,11.23 - 11.5,,11.57,5.65 - 13.73,,117876.0,,,82097.0,,,- 16.12%,,Equity,,,,,,2020-10-28
CWS,AdvisorShares Focused Equity,39.86,40.2 - 40.2,,40.0,25.72 - 41.19,,,,,1512.0,,,12.94%,,Equity,,,,,,2020-10-28
AADR,WCM/BNY Mellon Focused Growth ADR,55.33,53.39 - 53.52,,54.1,33.75 - 58.99,,51275.0,,,6227.0,23330000.0,,16.3%,,Equity,,,,,,2020-10-28
HYLD,Peritus High Yield,30.48,30.32 - 30.5,,30.31,24.02 - 34.26,,13572.0,,,15382.0,196980000.0,,- 9.42%,,,,,,,,2020-10-28
MINC,Newfleet Multi-Sector Income,48.76,48.73 - 48.73,,48.73,42.72 - 49.12,,,,,2512.0,255550000.0,,0.43%,,,,,,,,2020-10-28
ACT,AdvisorShares Vice ETF,27.84,27.71 - 27.84,,27.71,16.16 - 28.16,,,,,2370.0,,,17.02%,,Equity,,,,,,2020-10-28
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,47.94,47.89 - 47.89,,47.89,38.88 - 50.41,,,,,312.0,27380000.0,,- 1.62%,,Other,,,,,,2020-10-28
DBLV,AdvisorShares Wilshire Buyback,71.98,72.26 - 72.42,,72.42,48.3 - 77.49,,,,,1135.0,152610000.0,,1.55%,,Equity,,,,,,2020-10-28
HOLD,AdvisorShares Sage Core Reserves,98.81,98.83 - 98.87,,98.84,93.52 - 100.35,,,,,4892.0,86990000.0,,- 0.92%,,,,,,,,2020-10-28
FWDB,Madrona Global Bond,25.8,25.81 - 25.82,,25.81,23.18 - 27.29,,,,,2139.0,19080000.0,,0.19%,,,,,,,,2020-10-28
DWMC,AdvisorShares Dorsey Wright Micro-Cap,22.96,22.96 - 22.96,,22.96,13.03 - 25.42,,,,,358.0,,,6.79%,,Equity,,,,,,2020-10-28
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 24.24%,,Equity,,,,,,2020-10-28
VEGA,Star Global Buy-Write,34.78,34.86 - 34.86,,34.86,25.27 - 36.15,,,,,864.0,17480000.0,,5.64%,,Other,,,,,,2020-10-28
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2020-10-28
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2020-10-28
AFIF,Anfield Universal Fixed Income,9.77,9.8 - 9.81,,9.7,9.11 - 10.77,,,,,83123.0,,,1.34%,,,,,,,,2020-10-28
GLIF,AGFiQ Global Infrastructure,23.42,23.46 - 23.46,,23.46,17.78 - 28.21,,,,,361.0,,,- 8.89%,,Equity,,,,,,2020-10-28
USHG,AGFiQ Dynamic Hedged U.S. Equity,30.2,30.25 - 30.25,,30.25,21.32 - 30.92,,,,,190.0,,,13.34%,,Equity,,,,,,2020-10-28
VMOT,Alpha Architect Value Momentum Trend,23.87,23.56 - 23.56,,23.71,19.7 - 25.75,,6654.0,,,6603.0,,,1.32%,,Equity,,,,,,2020-10-28
QMOM,MomentumShares U.S. Quantitative Momentum,42.28,41.29 - 41.48,,41.37,21.5 - 45.89,,35544.0,,,10446.0,,,41.41%,,Equity,,,,,,2020-10-28
IMOM,MomentumShares International Quantitative Momentum,29.02,28.24 - 28.51,,28.51,17.14 - 30.43,,,,,13525.0,,,9.35%,,Equity,,,,,,2020-10-28
FRDM,Alpha Architect Freedom 100 Emerging Markets,25.84,25.07 - 25.14,,25.25,16.86 - 28.46,,2442.0,,,3421.0,,,- 2.85%,,Equity,,,,,,2020-10-28
AMLP,ALPS Alerian MLP,21.51,20.42 - 21.14,13%,21.09,3.24 - 44.65,5.32,3533413.0,3590000000.0,14.45%,2515205.0,8039999999.999999,1.95,- 49.86%,151282420.0,Equity,ALPS Alerian MLP,20.73,-3.63%,3.53M,15:59:58,2020-10-28
SDOG,ALPS Sector Dividend Dogs,38.89,37.58 - 38.19,,38.09,26.12 - 47.63,,84501.0,,,95310.0,2063000000.0000002,,- 12.78%,,Equity,ALPS Sector Dividend Dogs,37.63,-3.24%,84.50K,15:59:58,2020-10-28
IDOG,ALPS Internatl Sector Dividends Dogs,21.55,20.74 - 20.96,,20.98,16.77 - 28.02,,56923.0,,,44713.0,167900000.0,,- 19.93%,,Equity,,,,,,2020-10-28
RIGS,ALPS RiverFront Strategic Income,24.61,24.47 - 24.5,,24.5,18.23 - 25.3,,13666.0,,,16923.0,330550000.0,,- 1.16%,,,,,,,,2020-10-28
SBIO,ALPS Medical Breakthroughs,45.19,43.75 - 44.39,,44.5,25.1 - 45.4,,73282.0,,,35104.0,100500000.0,,30.42%,,Equity,,,,,,2020-10-28
SGDJ,ALPS Sprott Junior Gold Miners,47.24,44.4 - 44.98,,45.89,16.52 - 51.35,,31309.0,,,29327.0,58690000.0,,50.96%,,Equity,,,,,,2020-10-28
SGDM,ALPS Sprott Gold Miners,33.23,30.88 - 32.01,,32.24,13.79 - 39.41,,69492.0,,,51568.0,224230000.0,,42.89%,,Equity,,,,,,2020-10-28
ACES,ALPS Clean Energy,56.64,55.66 - 56.78,,55.66,23.57 - 62.49,,59063.0,,,75997.0,,,80.06%,,Equity,,,,,,2020-10-28
DTEC,ALPS Disruptive Technologies,39.31,38.35 - 38.95,,38.95,22.24 - 41.5,,26780.0,,,22841.0,,,32.25%,,Equity,,,,,,2020-10-28
ENFR,ALPS Alerian Energy Infrastructure,12.73,12.26 - 12.48,,12.46,7.46 - 21.42,,46719.0,,,29029.0,29330000.0,,- 36.82%,,Equity,,,,,,2020-10-28
EDOG,ALPS Emerging Sector Dividend Dogs,18.88,18.83 - 18.85,,18.94,13.43 - 22.47,,,,,3511.0,21420000.0,,- 10.33%,,Equity,,,,,,2020-10-28
BFOR,ALPS Barron’s 400,44.78,43.85 - 44.26,,44.44,26.12 - 45.21,,,,,3886.0,188420000.0,,7.71%,,Equity,,,,,,2020-10-28
EQL,ALPS Equal Sector Weight,77.85,75.15 - 76.61,,76.23,51.33 - 83.13,,6077.0,,,6786.0,147000000.0,,2.36%,,Equity,,,,,,2020-10-28
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,47.1 - 49.24,,,,,4677.0,80410000.0,,- 0.94%,,Other,,,,,,2020-10-28
VALQ,American Century STOXX U.S. Quality Value,37.93,36.83 - 36.83,,36.96,26.78 - 44.08,,20718.0,,,5228.0,,,- 7.58%,,Equity,,,,,,2020-10-28
KORP,American Century Diversified Corporate Bond,52.74,52.66 - 52.66,,52.73,45.74 - 53.3,,8613.0,,,5755.0,,,3.08%,,,,,,,,2020-10-28
SWAN,Amplify BlackSwan Growth & Treasury Core,31.54,31.04 - 31.36,,31.25,26.39 - 33.24,,289711.0,,,255430.0,,,11.1%,,Equity,,,,,,2020-10-28
BLOK,Amplify Transformational Data Sharing,25.85,25.01 - 25.25,,25.51,13.04 - 26.25,,57223.0,,,52757.0,,,40.68%,,Equity,,,,,,2020-10-28
IBUY,Amplify Online Retail,96.03,93.39 - 95.26,,94.36,33.11 - 98.99,,288685.0,,,251428.0,8450000.0,,88.36%,,Equity,,,,,,2020-10-28
DIVO,Amplify YieldShares CWP Dividend Option Income,30.32,29.2 - 29.86,,29.93,21.39 - 32.82,,88739.0,,,65849.0,3820000.0,,- 0.82%,,Equity,,,,,,2020-10-28
CNBS,Amplify Seymour Cannabis,12.17,11.75 - 11.88,,11.95,6.48 - 16.32,,8585.0,,,6553.0,,,- 27.5%,,Equity,,,,,,2020-10-28
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,- 14%,,Equity,,,,,,2020-10-28
