Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.35,30.54 - 31.12,,31.12,19.71 - 31.96,1.02,9551.0,,3.47%,10427.0,,,57.93%,,Equity,,,,,,2021-05-19
EEMD,AAM S&P EM Sector High Dividend,23.54,23.45 - 23.48,,23.45,16.69 - 23.99,0.89,257.0,,3.87%,1895.0,,,39.37%,,Equity,,,,,,2021-05-19
ZIG,The Acquirers Fund,27.08,26.68 - 26.86,,26.76,20.07 - 27.9,0.04,7777.0,,0.17%,6914.0,,,31.58%,,Equity,,,,,,2021-05-19
HDGE,Ranger Equity Bear,24.67,24.74 - 24.87,,24.92,2.58 - 26.49,0.12,34738.0,,0.47%,66352.0,163390000.0,,350.18%,,Equity,AdvisorShares Ranger Equity Bear,24.74,+0.28%,34.74K,15:59:59,2021-05-19
DWSH,AdvisorShares Dorsey Wright Short,8.85,8.91 - 9.02,,8.92,8.73 - 24.84,,213777.0,,,37820.0,,,- 63.49%,,Equity,,,,,,2021-05-19
YOLO,AdvisorShares Pure Cannabis,19.76,19.11 - 19.46,,19.3,9.74 - 31.87,0.15,139260.0,,0.59%,343847.0,,,102.25%,,Equity,,,,,,2021-05-19
CWS,AdvisorShares Focused Equity,46.04,45.57 - 46.07,,45.76,33.93 - 49.37,0.12,4749.0,,0.27%,3749.0,,,34.07%,,Equity,,,,,,2021-05-19
AADR,WCM/BNY Mellon Focused Growth ADR,65.19,63.17 - 63.99,,63.57,46.94 - 67.24,0.07,2557.0,,0.11%,4810.0,23330000.0,,37.33%,,Equity,AdvisorShares Dorsey Wright ADR,63.88,-2.01%,2.56K,15:59:59,2021-05-19
HYLD,Peritus High Yield,32.32,32.37 - 32.42,,32.41,26.64 - 32.64,2.36,9812.0,,7.28%,23046.0,196980000.0,,22.38%,,,High Yield,32.39,+0.20%,9.81K,15:59:59,2021-05-19
MINC,Newfleet Multi-Sector Income,48.87,48.77 - 48.97,,48.97,47.11 - 52.42,1.16,1286.0,,2.37%,15745.0,255550000.0,,3.53%,,,AdvisorShares Newfleet Multi-Sector Income,48.87,-0.01%,1.29K,15:59:59,2021-05-19
ACT,AdvisorShares Vice ETF,34.65,33.91 - 34.27,,33.91,21.84 - 36.72,,381.0,,,2294.0,,,58.29%,,Equity,,,,,,2021-05-19
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.88,48.87 - 48.87,,48.87,45.63 - 49.3,1.62,10.0,,3.31%,3037.0,27380000.0,,7.15%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.87,-0.04%,0.01K,15:59:59,2021-05-19
DBLV,AdvisorShares Wilshire Buyback,96.0,95.19 - 95.19,,95.19,63.44 - 97.83,1.02,143.0,,1.11%,781.0,152610000.0,,49.76%,,Equity,AdvisorShares Wilshire Buyback,95.19,-0.84%,0.14K,15:59:59,2021-05-19
HOLD,AdvisorShares Sage Core Reserves,98.75,98.75 - 98.75,,98.75,97.74 - 99.08,1.36,,,1.37%,559.0,86990000.0,,1.17%,,,,,,,,2021-05-19
FWDB,Madrona Global Bond,25.91,25.6 - 25.82,,25.6,25.42 - 26.45,0.48,668.0,,1.84%,1262.0,19080000.0,,1.77%,,,AdvisorShares FolioBeyond Smart Core Bond,25.82,-0.35%,0.67K,15:59:59,2021-05-19
DWMC,AdvisorShares Dorsey Wright Micro-Cap,35.81,34.78 - 35.51,,34.78,19.57 - 41.61,,1367.0,,,5209.0,,,84.14%,,Equity,,,,,,2021-05-19
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-05-19
VEGA,Star Global Buy-Write,38.5,38.03 - 38.23,,38.03,30.55 - 39.28,0.1,29594.0,,0.27%,5141.0,17480000.0,,23.84%,,Other,AdvisorShares STAR Global Buy-Write,38.19,-0.80%,29.59K,15:59:59,2021-05-19
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-05-19
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-05-19
AFIF,Anfield Universal Fixed Income,9.7,9.69 - 9.71,,9.7,9.51 - 10.77,0.31,9875.0,,3.18%,65357.0,,,- 0.61%,,,,,,,,2021-05-19
GLIF,AGFiQ Global Infrastructure,26.63,26.34 - 26.39,,26.34,22.19 - 26.75,1.17,547.0,,4.75%,1376.0,,,15.77%,,Equity,,,,,,2021-05-19
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.4,31.34 - 31.51,,31.34,26.43 - 32.48,0.36,,,1.14%,3382.0,,,18.7%,,Equity,,,,,,2021-05-19
VMOT,Alpha Architect Value Momentum Trend,26.69,26.53 - 26.54,,26.53,21.78 - 29.4,26.05,350.0,,95.88%,3608.0,,,22.83%,,Equity,,,,,,2021-05-19
QMOM,MomentumShares U.S. Quantitative Momentum,46.0,45.06 - 45.55,,44.17,32.7 - 68.19,0.04,5913.0,,0.08%,23309.0,,,39.13%,,Equity,,,,,,2021-05-19
IMOM,MomentumShares International Quantitative Momentum,33.25,32.59 - 33.1,,32.59,23.95 - 37.96,0.2,2502.0,,0.61%,21210.0,,,40.35%,,Equity,,,,,,2021-05-19
FRDM,Alpha Architect Freedom 100 Emerging Markets,33.38,32.81 - 33.12,,32.94,21.2 - 35.05,0.53,4911.0,,1.54%,14411.0,,,56.27%,,Equity,,,,,,2021-05-19
AMLP,ALPS Alerian MLP,34.67,33.56 - 34.36,13%,34.19,18.93 - 35.23,2.82,3154791.0,3590000000.0,8.01%,2758694.0,8039999999.999999,1.95,36.82%,151282420.0,Equity,Alerian MLP,34.06,-1.76%,3.15M,15:59:59,2021-05-19
SDOG,ALPS Sector Dividend Dogs,55.05,53.82 - 54.56,,54.5,33.8 - 56.2,2.09,48151.0,,3.76%,61788.0,2063000000.0000002,,60.26%,,Equity,ALPS Sector Dividend Dogs,54.56,-0.89%,48.15K,15:59:59,2021-05-19
IDOG,ALPS Internatl Sector Dividends Dogs,28.98,28.4 - 28.72,,28.64,20.49 - 29.16,0.78,37222.0,,2.80%,27626.0,167900000.0,,37.22%,,Equity,ALPS International Sector Dividend Dogs,28.69,-1.02%,37.22K,15:59:59,2021-05-19
RIGS,ALPS RiverFront Strategic Income,24.81,24.71 - 24.79,,24.68,23.24 - 24.95,0.89,57684.0,,3.61%,42476.0,330550000.0,,5.26%,,,ALPS RiverFront Strategic Income,24.73,-0.32%,57.68K,15:59:59,2021-05-19
SBIO,ALPS Medical Breakthroughs,46.05,45.19 - 45.63,,45.29,37.2 - 64.04,,11695.0,,,32882.0,100500000.0,,9.54%,,Equity,ALPS Medical Breakthroughs,45.36,-1.50%,11.70K,15:59:59,2021-05-19
SGDJ,ALPS Sprott Junior Gold Miners,49.87,49.56 - 50.23,,49.21,32.81 - 52.98,0.97,36650.0,,2.24%,43783.0,58690000.0,,43.51%,,Equity,ALPS Sprott Junior Gold Miners,49.56,-0.62%,36.65K,15:59:59,2021-05-19
SGDM,ALPS Sprott Gold Miners,32.48,31.98 - 32.88,,32.16,25.08 - 39.41,0.09,47834.0,,0.34%,47740.0,224230000.0,,4.14%,,Equity,ALPS Sprott Gold Miners,32.19,-0.89%,47.83K,15:59:59,2021-05-19
ACES,ALPS Clean Energy,64.83,63.2 - 65.79,,63.42,34.64 - 101.72,0.45,77193.0,,0.55%,148678.0,,,83.81%,,Equity,,,,,,2021-05-19
DTEC,ALPS Disruptive Technologies,44.13,43.5 - 44.15,,43.5,32.08 - 51.55,0.14,10420.0,,0.30%,23662.0,,,38.95%,,Equity,,,,,,2021-05-19
ENFR,ALPS Alerian Energy Infrastructure,19.34,18.84 - 19.24,,19.24,12 - 19.43,1.46,27000.0,,8.24%,20606.0,29330000.0,,39.04%,,Equity,Alerian Energy Infrastructure,19.01,-1.71%,27.00K,15:59:59,2021-05-19
EDOG,ALPS Emerging Sector Dividend Dogs,24.6,24.34 - 24.53,,24.41,16.6 - 24.65,1.29,3364.0,,5.47%,4202.0,21420000.0,,48.1%,,Equity,ALPS Emerging Sector Dividend Dogs,24.43,-0.69%,3.36K,15:59:59,2021-05-19
BFOR,ALPS Barron’s 400,58.08,56.98 - 57.78,,56.98,36.99 - 59.6,0.49,3651.0,,0.86%,4723.0,188420000.0,,57.83%,,Equity,ALPS Barron’s 400,57.78,-0.53%,3.65K,15:59:59,2021-05-19
EQL,ALPS Equal Sector Weight,98.64,96.7 - 97.9,,97.17,69.47 - 100.69,2.34,2562.0,,2.36%,11182.0,147000000.0,,40.55%,,Equity,ALPS Equal Sector Weight,97.87,-0.78%,2.56K,15:59:59,2021-05-19
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,0 - 0,,,,,4677.0,80410000.0,,0%,,Other,,,,,,2021-05-19
VALQ,American Century STOXX U.S. Quality Value,49.84,49 - 49.59,,49.14,34.58 - 51.25,0.9,11514.0,,1.93%,15063.0,,,43.47%,,Equity,,,,,,2021-05-19
KORP,American Century Diversified Corporate Bond,52.13,52.03 - 52.16,,52.1,50.97 - 53.33,1.46,4653.0,,2.81%,7790.0,,,2.88%,,,,,,,,2021-05-19
SWAN,Amplify BlackSwan Growth & Treasury Core,32.94,32.69 - 32.99,,32.75,29.76 - 33.79,0.02,93926.0,,0.07%,178886.0,,,10.65%,,Equity,,,,,,2021-05-19
