Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,29.76,29.63 - 29.75,,29.7,17.88 - 30,1.02,5230.0,,3.47%,8664.0,,,51.84%,,Equity,,,,,,2021-04-19
EEMD,AAM S&P EM Sector High Dividend,23.24,23.18 - 23.21,,23.18,15.77 - 23.37,0.89,2797.0,,3.87%,2550.0,,,40.71%,,Equity,,,,,,2021-04-19
ZIG,The Acquirers Fund,26.43,26.25 - 26.45,,26.25,19 - 26.55,0.04,2669.0,,0.17%,7586.0,,,27.48%,,Equity,,,,,,2021-04-19
HDGE,Ranger Equity Bear,24.42,24.42 - 24.65,,24.49,2.58 - 26.49,0.12,98674.0,,0.48%,190794.0,163390000.0,,282.16%,,Equity,AdvisorShares Ranger Equity Bear,24.58,+0.66%,98.67K,15:59:59,2021-04-19
DWSH,AdvisorShares Dorsey Wright Short,8.97,8.97 - 9.01,,8.97,8.95 - 31.85,,20115.0,,,59054.0,,,- 69.99%,,Equity,,,,,,2021-04-19
YOLO,AdvisorShares Pure Cannabis,21.45,20.7 - 21.8,,21.22,7.85 - 31.87,0.15,310236.0,,0.59%,619137.0,,,170.15%,,Equity,,,,,,2021-04-19
CWS,AdvisorShares Focused Equity,46.88,46.5 - 47.98,,47.02,31.25 - 47.98,0.12,6626.0,,0.27%,3498.0,,,41.5%,,Equity,,,,,,2021-04-19
AADR,WCM/BNY Mellon Focused Growth ADR,64.67,63.75 - 64.67,,64.67,43.09 - 67.24,0.07,4405.0,,0.11%,5198.0,23330000.0,,45.07%,,Equity,AdvisorShares Dorsey Wright ADR,63.99,-1.06%,4.41K,15:59:59,2021-04-19
HYLD,Peritus High Yield,32.49,32.54 - 32.56,,32.54,25.75 - 32.64,2.38,20614.0,,7.35%,27028.0,196980000.0,,17.72%,,,High Yield,32.55,+0.18%,20.61K,15:59:59,2021-04-19
MINC,Newfleet Multi-Sector Income,48.87,48.84 - 48.87,,48.84,46.3 - 52.42,1.16,5369.0,,2.37%,6223.0,255550000.0,,4.67%,,,AdvisorShares Newfleet Multi-Sector Income,48.86,-0.01%,5.37K,15:59:59,2021-04-19
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,20.43 - 28.16,,,,,572.0,,,28.49%,,Equity,,,,,,2021-04-19
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.09,48.97 - 49.16,,49.0,44.75 - 49.3,1.62,58621.0,,3.31%,1621.0,27380000.0,,8.1%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,49.16,+0.15%,58.62K,15:59:59,2021-04-19
DBLV,AdvisorShares Wilshire Buyback,92.69,92.22 - 92.22,,92.22,59.51 - 92.69,1.02,64.0,,1.11%,1074.0,152610000.0,,48.34%,,Equity,AdvisorShares Wilshire Buyback,92.22,-0.51%,0.06K,15:59:59,2021-04-19
HOLD,AdvisorShares Sage Core Reserves,98.72,98.75 - 98.75,,98.75,97.38 - 99.08,1.36,8.0,,1.37%,679.0,86990000.0,,1.05%,,,,,,,,2021-04-19
FWDB,Madrona Global Bond,25.92,25.9 - 25.9,,25.9,25.12 - 26.45,0.46,1.0,,1.79%,1636.0,19080000.0,,1.55%,,,AdvisorShares FolioBeyond Smart Core Bond,25.9,-0.06%,0.00K,15:59:59,2021-04-19
DWMC,AdvisorShares Dorsey Wright Micro-Cap,34.67,34.13 - 34.35,,34.31,16.92 - 41.61,,1840.0,,,6493.0,,,102.57%,,Equity,,,,,,2021-04-19
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-04-19
VEGA,Star Global Buy-Write,39.1,38.85 - 39.13,,39.02,29.21 - 39.13,0.1,1702.0,,0.27%,845.0,17480000.0,,27.39%,,Other,AdvisorShares STAR Global Buy-Write,39.11,0.00%,1.70K,15:59:59,2021-04-19
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-04-19
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-04-19
AFIF,Anfield Universal Fixed Income,9.71,9.71 - 9.72,,9.72,9.29 - 10.77,0.31,29691.0,,3.18%,74056.0,,,- 0.92%,,,,,,,,2021-04-19
