Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,29.43,29.19 - 29.61,,29.59,15.21 - 29.96,1.02,,,3.47%,7332.0,,,80.66%,,Equity,,,,,,2021-03-22
EEMD,AAM S&P EM Sector High Dividend,22.89,22.67 - 22.91,,22.67,13.9 - 23.11,0.89,,,3.87%,3182.0,,,60.29%,,Equity,,,,,,2021-03-22
ZIG,The Acquirers Fund,24.6,24.64 - 24.7,,24.63,17.19 - 24.91,0.04,9408.0,,0.17%,8072.0,,,38.59%,,Equity,,,,,,2021-03-22
HDGE,Ranger Equity Bear,25.06,25.1 - 25.17,,25.08,2.58 - 26.49,0.12,40880.0,,0.46%,346689.0,163390000.0,,237.74%,,Equity,,,,,,2021-03-22
DWSH,AdvisorShares Dorsey Wright Short,9.34,9.33 - 9.35,,9.34,9.19 - 42.84,,22491.0,,,72336.0,,,- 76.72%,,Equity,,,,,,2021-03-22
YOLO,AdvisorShares Pure Cannabis,25.16,24.5 - 25.34,,25.63,6.45 - 31.87,0.15,270786.0,,0.59%,735520.0,,,284.12%,,Equity,,,,,,2021-03-22
CWS,AdvisorShares Focused Equity,44.43,44.55 - 44.55,,44.98,25.72 - 46,0.12,1541.0,,0.27%,3538.0,,,62.57%,,Equity,,,,,,2021-03-22
AADR,WCM/BNY Mellon Focused Growth ADR,63.53,63.02 - 63.62,,63.02,34.79 - 67.24,0.07,,,0.10%,6321.0,23330000.0,,80.02%,,Equity,,,,,,2021-03-22
HYLD,Peritus High Yield,32.27,32.37 - 32.44,,32.51,24.02 - 32.64,2.59,18759.0,,8.01%,24832.0,196980000.0,,30.12%,,,,,,,,2021-03-22
MINC,Newfleet Multi-Sector Income,48.74,48.76 - 48.76,,48.76,42.72 - 52.42,1.16,4521.0,,2.37%,18664.0,255550000.0,,10.02%,,,,,,,,2021-03-22
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,60.48%,,Equity,,,,,,2021-03-22
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.96,48.96 - 49.08,,49.08,38.88 - 49.3,1.62,,,3.31%,393.0,27380000.0,,20.41%,,Other,,,,,,2021-03-22
DBLV,AdvisorShares Wilshire Buyback,88.73,88.73 - 89.31,,89.31,48.3 - 90.11,1.02,,,1.15%,1459.0,152610000.0,,74.87%,,Equity,,,,,,2021-03-22
HOLD,AdvisorShares Sage Core Reserves,98.68,98.68 - 98.68,,98.68,94.67 - 99.75,1.36,,,1.37%,2341.0,86990000.0,,3.41%,,,,,,,,2021-03-22
FWDB,Madrona Global Bond,25.6,25.6 - 25.6,,25.6,24.02 - 26.45,0.52,,,2.03%,1736.0,19080000.0,,2.61%,,,,,,,,2021-03-22
DWMC,AdvisorShares Dorsey Wright Micro-Cap,35.56,34.9 - 35.81,,35.81,13.3 - 41.61,,,,,5225.0,,,152.38%,,Equity,,,,,,2021-03-22
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,19.55%,,Equity,,,,,,2021-03-22
VEGA,Star Global Buy-Write,37.72,37.72 - 37.78,,37.77,25.27 - 38.5,0.1,,,0.28%,881.0,17480000.0,,41.01%,,Other,,,,,,2021-03-22
