Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
XLF,Financial Select Sector SPDR,24.31,24.39 - 24.89,- 7.17%,24.45,17.49 - 31.38,0.49,50939536.0,17390000000.0,2.52%,69717373.0,16160000000.0,1.17,- 6.86%,724145427.0,Equity,Financial Select Sector SPDR,24.89,+2.39%,50.94M,15:59:59,2020-08-24
SPY,SPDR S&P 500,339.48,339.45 - 343,- 0.46%,342.12,218.26 - 343,4.03,48247569.0,300940000000.0,1.69%,78809064.0,167650000000.0,1.01,19.18%,884232116.0,Equity,SPDR S&P 500,342.92,+1.01%,48.25M,15:59:59,2020-08-24
SLV,iShares Silver,24.9,24.52 - 25.1,- 15.56%,25.08,10.86 - 27.38,,36901983.0,15420000000.0,,49094582.0,4670000000.0,0.62,52.29%,619100000.0,Commodity,iShares Silver,24.6,-1.20%,36.90M,15:59:59,2020-08-24
EEM,iShares MSCI Emerging Markets,44.28,44.6 - 44.97,- 26.56%,44.94,30.09 - 46.32,0.84,26575928.0,23870000000.0,2.02%,46174129.0,22120000000.0,0.93,14.08%,539100000.0,Equity,iShares MSCI Emerging Markets,44.77,+1.11%,26.58M,15:59:59,2020-08-24
SPXS,Direxion Daily S&P 500 Bear 3X Shares,5.77,5.6 - 5.71,,5.64,5.6 - 28.85,,25180525.0,,,38920633.0,436140000.0,,- 70.78%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,5.6,-2.95%,25.18M,15:59:59,2020-08-24
UVXY,ProShares Ultra VIX Short-Term Futures,19.92,19.04 - 20.13,,19.09,10.4 - 135,,24875510.0,,,26826901.0,331930000.0,,- 43.6%,,Other,ProShares Ultra VIX Short-Term Futures,19.8,-0.60%,24.88M,15:59:59,2020-08-24
XLE,Energy Select Sector SPDR,36.03,36.04 - 37.28,- 10.6%,36.25,22.88 - 61.8,1.86,24790833.0,10130000000.0,6.16%,25964962.0,13090000000.0,1.68,- 33.69%,290874200.0,Equity,Energy Select Sector SPDR,37.02,+2.75%,24.79M,15:59:59,2020-08-24
IAU,iShares Gold,18.48,18.36 - 18.58,- 9.65%,18.57,13.8 - 19.75,,22904876.0,31250000000.0,,26765721.0,5750000000.0,0.07,26.4%,1691250000.0,Commodity,iShares Gold,18.4,-0.43%,22.90M,15:59:59,2020-08-24
SPXU,ProShares UltraPro Short S&P500,8.73,8.46 - 8.62,,8.53,8.46 - 43.68,,20298882.0,,,33038801.0,717210000.0,,- 70.79%,,Equity,ProShares UltraPro Short S&P500,8.46,-3.09%,20.30M,15:59:59,2020-08-24
GDX,VanEck Vectors Gold Miners,40.89,40.59 - 41.61,- 15.01%,41.57,16.18 - 45.78,0.12,17691739.0,17490000000.0,0.47%,33228968.0,5620000000.0,0.74,37.96%,427702500.0,Equity,VanEck Vectors Gold Miners,40.65,-0.59%,17.69M,15:59:59,2020-08-24
HYG,iShares iBoxx $ High Yield Corporate Bond,84.74,84.89 - 85.17,5.21%,84.9,67.52 - 88.53,5.0,15769893.0,30220000000.0,5.01%,26114588.0,20510000000.0,0.42,- 2.09%,356600000.0,,iShares iBoxx $ High Yield Corporate Bond,85.13,+0.46%,15.73M,15:59:59,2020-08-24
FXI,iShares China Large-Cap,44.14,44.49 - 44.83,- 3.92%,44.77,33.1 - 45.9,0.75,15705496.0,3560000000.0,2.54%,21822812.0,6790000000.0,0.85,15.13%,80550000.0,Equity,iShares China Large-Cap,44.62,+1.09%,15.66M,15:59:59,2020-08-24
EFA,iShares MSCI EAFE,64.42,65 - 65.4,- 0.32%,65.39,45.73 - 70.42,1.7,14620043.0,48080000000.0,2.54%,25446760.0,61770000000.0,0.83,3.97%,746400000.0,Equity,iShares MSCI EAFE,65.27,+1.32%,14.62M,15:59:59,2020-08-24
IWM,iShares Russell 2000,154.61,154.33 - 156.27,6.42%,155.86,95.69 - 170.56,1.59,13649388.0,40060000000.0,1.31%,29434797.0,35680000000.0,1.26,6.31%,259100000.0,Equity,iShares Russell 2000,156.23,+1.05%,13.65M,15:59:59,2020-08-24
EWZ,iShares MSCI Brazil Capped,29.65,29.67 - 29.98,- 18.37%,29.9,20.14 - 48.48,1.38,13325830.0,5320000000.0,3.48%,29194455.0,3580000000.0,1.11,- 24.96%,179350000.0,Equity,iShares MSCI Brazil Capped,29.93,+0.94%,13.33M,15:59:59,2020-08-24
TNA,Direxion Daily Small Cap Bull 3X Shares,33.91,33.72 - 34.98,,34.71,10.09 - 77.89,,13082874.0,,,23049615.0,736440000.0,,- 31.56%,,Equity,Direxion Daily Small Cap Bull 3X Shares,34.93,+3.01%,13.08M,15:59:59,2020-08-24
GLD,SPDR Gold Shares,182.03,180.69 - 182.93,20.46%,182.91,136.12 - 194.44,,11381894.0,78020000000.0,,14117411.0,67019999999.99999,0.08,26.26%,428600000.0,Commodity,SPDR Gold Shares,181.0,-0.57%,11.38M,15:59:59,2020-08-24
LQD,iShares iBoxx $ Investment Grade Corporate Bond,136.45,136.12 - 136.67,6.6%,136.46,104.95 - 139.38,4.04,11120254.0,56440000000.0,2.9%,12130377.0,23700000000.0,0.2,6.27%,413600000.0,,iShares iBoxx $ Investment Grade Corporate Bond,136.21,-0.18%,11.12M,15:59:59,2020-08-24
KRE,SPDR S&P Regional Banking,37.78,37.76 - 39.38,- 1.59%,38.2,27.26 - 59.38,0.65,10685747.0,1090000000.0,3.67%,10860570.0,2330000000.0,1.5,- 22.33%,32802585.0,Equity,SPDR S&P Regional Banking,39.38,+4.24%,10.69M,15:59:59,2020-08-24
XLI,Industrial Select Sector SPDR,76.45,76.61 - 77.83,16%,76.96,47.71 - 85.33,0.95,10165425.0,10860000000.0,1.99%,12292719.0,8840000000.0,1.17,4.55%,142776000.0,Equity,Industrial Select Sector SPDR,77.83,+1.81%,10.17M,15:59:59,2020-08-24
DRIP,Direxion Daily S P Oil Gas Exp Bear,5.09,4.66 - 5.1,,4.98,3.19 - 715.83,,9862821.0,,,10118227.0,22970000.0,,- 95.61%,,Equity,Direxion Daily S P Oil Gas Exp Bear,4.77,-6.29%,9.86M,15:59:59,2020-08-24
TZA,Direxion Daily Small Cap Bear 3X Shares,16.21,15.69 - 16.3,- 138.08%,15.83,14.7 - 118.69,,9847728.0,623140000.0,3.08%,25529374.0,623380000.0,- 3.26,- 70.22%,38441573.0,Equity,Direxion Daily Small Cap Bear 3X Shares,15.7,-3.15%,9.85M,15:59:59,2020-08-24
