Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,27.61,27.15 - 27.39,,27.69,15.21 - 28.29,,,,,6119.0,,,16.85%,,Equity,,,,,,2021-03-02
EEMD,AAM S&P EM Sector High Dividend,22.34,22.5 - 22.51,,22.56,13.76 - 22.94,,,,,3290.0,,,14.97%,,Equity,,,,,,2021-03-02
ZIG,The Acquirers Fund,23.96,23.89 - 23.93,,23.89,17.19 - 24.83,,7414.0,,,6889.0,,,- 1.67%,,Equity,,,,,,2021-03-02
HDGE,Ranger Equity Bear,25.52,25.55 - 25.7,,25.52,2.58 - 26.18,,65641.0,,,468891.0,163390000.0,,350.09%,,Equity,,,,,,2021-03-02
DWSH,AdvisorShares Dorsey Wright Short,9.79,9.72 - 9.78,,9.8,9.54 - 45.92,,103378.0,,,76968.0,,,- 64.4%,,Equity,,,,,,2021-03-02
YOLO,AdvisorShares Pure Cannabis,25.95,25.8 - 26.87,,26.4,5.65 - 31.87,,342519.0,,,700532.0,,,168.35%,,Equity,,,,,,2021-03-02
CWS,AdvisorShares Focused Equity,43.84,43.4 - 43.4,,43.84,25.72 - 44.89,,,,,3345.0,,,27.65%,,Equity,,,,,,2021-03-02
AADR,WCM/BNY Mellon Focused Growth ADR,63.2,62.81 - 62.82,,63.14,33.75 - 67.24,,,,,7621.0,23330000.0,,27.22%,,Equity,,,,,,2021-03-02
HYLD,Peritus High Yield,32.31,32.25 - 32.31,,32.27,24.02 - 32.85,,18076.0,,,23178.0,196980000.0,,- 0.06%,,,,,,,,2021-03-02
MINC,Newfleet Multi-Sector Income,48.81,48.75 - 48.75,,48.88,42.72 - 52.42,,,,,18453.0,255550000.0,,- 0.29%,,,,,,,,2021-03-02
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,20.07%,,Equity,,,,,,2021-03-02
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.19,49.08 - 49.08,,49.15,38.88 - 49.3,,,,,269.0,27380000.0,,1.18%,,Other,,,,,,2021-03-02
DBLV,AdvisorShares Wilshire Buyback,85.6,85.6 - 85.7,,85.18,48.3 - 87.68,,,,,1592.0,152610000.0,,28.16%,,Equity,,,,,,2021-03-02
HOLD,AdvisorShares Sage Core Reserves,98.83,98.75 - 98.81,,98.81,93.52 - 100.35,,,,,2452.0,86990000.0,,- 1%,,,,,,,,2021-03-02
FWDB,Madrona Global Bond,26.1,26.12 - 26.12,,26.14,23.18 - 26.92,,,,,1562.0,19080000.0,,- 1.73%,,,,,,,,2021-03-02
DWMC,AdvisorShares Dorsey Wright Micro-Cap,37.25,36.73 - 37.55,,37.25,13.03 - 41.61,,2747.0,,,4534.0,,,72.13%,,Equity,,,,,,2021-03-02
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 15.53%,,Equity,,,,,,2021-03-02
VEGA,Star Global Buy-Write,37.9,37.39 - 37.39,,37.69,25.27 - 38.09,,,,,1022.0,17480000.0,,17.1%,,Other,,,,,,2021-03-02
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-03-02
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-03-02
AFIF,Anfield Universal Fixed Income,9.71,9.72 - 9.73,,9.73,9.11 - 10.77,,219718.0,,,91443.0,,,- 2.13%,,,,,,,,2021-03-02
