Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,29.64,29.9 - 30.34,,29.9,19.93 - 32.37,1.03,4763.0,,3.40%,10971.0,,,40.37%,,Equity,,,,,,2021-06-21
EEMD,AAM S&P EM Sector High Dividend,22.97,23.1 - 23.22,,23.1,17.17 - 24.04,0.93,590.0,,3.96%,1994.0,,,26.14%,,Equity,,,,,,2021-06-21
ZIG,The Acquirers Fund,25.98,25.96 - 26.25,,25.96,20.07 - 27.9,0.04,3399.0,,0.17%,5339.0,,,22.12%,,Equity,,,,,,2021-06-21
HDGE,Ranger Equity Bear,23.63,23.46 - 23.72,,23.71,4.28 - 50.53,0.12,25165.0,,0.48%,43636.0,163390000.0,,- 50.87%,,Equity,AdvisorShares Ranger Equity Bear,23.54,-0.38%,25.17K,15:59:59,2021-06-21
DWSH,AdvisorShares Dorsey Wright Short,8.73,8.61 - 8.74,,8.74,8.51 - 20.82,,8380.0,,,26062.0,,,- 53.79%,,Equity,,,,,,2021-06-21
YOLO,AdvisorShares Pure Cannabis,19.89,19.67 - 20.32,,19.93,10.08 - 31.87,0.15,87398.0,,0.59%,221906.0,,,82.48%,,Equity,,,,,,2021-06-21
CWS,AdvisorShares Focused Equity,45.59,46.08 - 46.18,,46.08,34.28 - 49.37,0.12,1508.0,,0.27%,3606.0,,,28.31%,,Equity,,,,,,2021-06-21
AADR,WCM/BNY Mellon Focused Growth ADR,67.79,67.43 - 67.93,,67.43,52.06 - 67.93,0.07,,,0.11%,4014.0,23330000.0,,30.52%,,Equity,,,,,,2021-06-21
HYLD,Peritus High Yield,32.58,32.5 - 32.56,,32.62,28.36 - 32.8,2.53,15707.0,,7.76%,21206.0,196980000.0,,8.64%,,,High Yield,32.54,-0.12%,15.71K,15:59:59,2021-06-21
MINC,Newfleet Multi-Sector Income,48.85,48.76 - 48.85,,48.84,47.96 - 52.42,1.03,3397.0,,2.11%,15103.0,255550000.0,,1.15%,,,AdvisorShares Newfleet Multi-Sector Income,48.81,-0.08%,3.40K,15:59:59,2021-06-21
ACT,AdvisorShares Vice ETF,34.42,35.33 - 35.49,,35.36,22.12 - 36.86,0.37,1204.0,,1.02%,2101.0,,,49.91%,,Equity,,,,,,2021-06-21
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.02,49.02 - 49.02,,49.02,46.4 - 49.3,1.55,2.0,,3.15%,2955.0,27380000.0,,3.57%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,49.02,0.00%,0.00K,15:59:59,2021-06-21
DBLV,AdvisorShares Wilshire Buyback,92.69,92.82 - 94.57,,92.82,64.53 - 98.21,1.02,2196.0,,1.11%,973.0,152610000.0,,37.5%,,Equity,AdvisorShares Wilshire Buyback,94.55,+2.01%,2.20K,15:59:59,2021-06-21
HOLD,AdvisorShares Sage Core Reserves,98.69,98.72 - 98.72,,98.72,98.08 - 99.08,1.01,66.0,,1.03%,1059.0,86990000.0,,0.22%,,,,,,,,2021-06-21
FWDB,Madrona Global Bond,25.89,25.9 - 25.9,,25.9,25.42 - 26.45,0.51,50.0,,1.96%,982.0,19080000.0,,0.74%,,,AdvisorShares FolioBeyond Smart Core Bond,25.9,0.00%,0.05K,15:59:59,2021-06-21
DWMC,AdvisorShares Dorsey Wright Micro-Cap,36.29,36.84 - 37.52,,36.9,20.41 - 41.61,,1066.0,,,3716.0,,,72.68%,,Equity,,,,,,2021-06-21
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-06-21
VEGA,Star Global Buy-Write,38.96,39.22 - 39.26,,39.26,31.63 - 39.7,0.1,705.0,,0.27%,5424.0,17480000.0,,21.9%,,Other,AdvisorShares STAR Global Buy-Write,39.25,+0.73%,0.71K,15:59:59,2021-06-21
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-06-21
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-06-21
AFIF,Anfield Universal Fixed Income,9.73,9.65 - 9.7,,9.7,9.51 - 10.77,0.31,49834.0,,3.18%,43871.0,,,- 0.87%,,,,,,,,2021-06-21
GLIF,AGFiQ Global Infrastructure,27.11,27.37 - 27.37,,27.37,22.19 - 27.94,1.17,30.0,,4.75%,1395.0,,,14.03%,,Equity,,,,,,2021-06-21
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.4,31.34 - 31.51,,31.34,26.85 - 32.48,0.36,,,1.14%,961.0,,,14.19%,,Equity,,,,,,2021-06-21
VMOT,Alpha Architect Value Momentum Trend,26.62,26.91 - 27.03,,26.91,21.94 - 29.4,26.05,1206.0,,95.88%,3371.0,,,20.36%,,Equity,,,,,,2021-06-21
QMOM,MomentumShares U.S. Quantitative Momentum,47.96,48.08 - 48.97,,48.08,34.37 - 68.19,0.04,6398.0,,0.08%,15259.0,,,37.38%,,Equity,,,,,,2021-06-21
IMOM,MomentumShares International Quantitative Momentum,33.74,33.85 - 34.21,,33.85,26.05 - 37.96,0.08,20708.0,,0.24%,18156.0,,,29.42%,,Equity,,,,,,2021-06-21
FRDM,Alpha Architect Freedom 100 Emerging Markets,33.58,33.38 - 33.74,,33.59,23.46 - 35.05,0.53,9398.0,,1.54%,16129.0,,,42.78%,,Equity,,,,,,2021-06-21
AMLP,ALPS Alerian MLP,35.82,36.17 - 37.27,13%,36.17,18.93 - 38.92,2.89,3368676.0,3590000000.0,7.85%,2615651.0,8039999999.999999,1.95,32.03%,151282420.0,Equity,Alerian MLP,37.01,+3.32%,3.37M,15:59:59,2021-06-21
SDOG,ALPS Sector Dividend Dogs,51.77,52.18 - 52.9,,52.18,34.8 - 56.2,2.09,32660.0,,3.96%,55243.0,2063000000.0000002,,40.34%,,Equity,ALPS Sector Dividend Dogs,52.87,+2.12%,32.66K,15:59:59,2021-06-21
IDOG,ALPS Internatl Sector Dividends Dogs,27.94,28.07 - 28.35,,28.07,20.64 - 29.56,1.2,6630.0,,4.22%,21215.0,167900000.0,,26.06%,,Equity,ALPS International Sector Dividend Dogs,28.34,+1.45%,6.63K,15:59:59,2021-06-21
RIGS,ALPS RiverFront Strategic Income,24.83,24.76 - 24.85,,24.83,23.93 - 24.95,0.77,76758.0,,3.11%,36735.0,330550000.0,,1.76%,,,ALPS RiverFront Strategic Income,24.77,-0.24%,76.76K,15:59:59,2021-06-21
SBIO,ALPS Medical Breakthroughs,49.25,49.14 - 49.54,,49.34,37.2 - 64.04,,17073.0,,,26852.0,100500000.0,,14.24%,,Equity,ALPS Medical Breakthroughs,49.48,+0.47%,17.07K,15:59:59,2021-06-21
