Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,23.46,22.84 - 22.84,,23.35,15.21 - 27.71,,,,,4983.0,,,- 13.9%,,Equity,,,,,,2020-11-18
EEMD,AAM S&P EM Sector High Dividend,18.58,19.04 - 19.04,,19.27,13.76 - 23.08,,,,,3162.0,,,- 11.48%,,Equity,,,,,,2020-11-18
ZIG,The Acquirers Fund,22.25,22.44 - 22.44,,22.89,17.19 - 27.79,,,,,5491.0,,,- 14.25%,,Equity,,,,,,2020-11-18
HDGE,Ranger Equity Bear,3.46,3.39 - 3.47,,3.45,3.39 - 7.95,,3130304.0,,,944785.0,163390000.0,,- 38.62%,,Equity,,,,,,2020-11-18
DWSH,AdvisorShares Dorsey Wright Short,13.45,13.11 - 13.57,,13.33,13.11 - 45.92,,91045.0,,,167504.0,,,- 45.61%,,Equity,,,,,,2020-11-18
YOLO,AdvisorShares Pure Cannabis,14.48,14.31 - 14.66,,14.59,5.65 - 15.16,,203664.0,,,117336.0,,,23.85%,,Equity,,,,,,2020-11-18
CWS,AdvisorShares Focused Equity,41.74,41.46 - 41.46,,41.46,25.72 - 43.06,,,,,1780.0,,,14.16%,,Equity,,,,,,2020-11-18
AADR,WCM/BNY Mellon Focused Growth ADR,56.7,56.9 - 56.9,,56.81,33.75 - 60.4,,3993.0,,,7391.0,23330000.0,,15.7%,,Equity,,,,,,2020-11-18
HYLD,Peritus High Yield,31.45,31.06 - 31.54,,31.18,24.02 - 34.26,,21629.0,,,15635.0,196980000.0,,- 5.73%,,,,,,,,2020-11-18
MINC,Newfleet Multi-Sector Income,48.8,48.89 - 48.89,,48.71,42.72 - 49.12,,,,,2396.0,255550000.0,,0.7%,,,,,,,,2020-11-18
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,2255.0,,,10.14%,,Equity,,,,,,2020-11-18
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,47.94,47.89 - 47.89,,47.89,38.88 - 50.41,,,,,254.0,27380000.0,,- 1.9%,,Other,,,,,,2020-11-18
DBLV,AdvisorShares Wilshire Buyback,71.98,72.26 - 72.42,,72.42,48.3 - 78.66,,,,,991.0,152610000.0,,- 1.11%,,Equity,,,,,,2020-11-18
HOLD,AdvisorShares Sage Core Reserves,98.79,98.74 - 98.75,,98.74,93.52 - 100.35,,51007.0,,,6986.0,86990000.0,,- 1.1%,,,,,,,,2020-11-18
FWDB,Madrona Global Bond,25.8,25.81 - 25.82,,25.81,23.18 - 27.29,,,,,2087.0,19080000.0,,- 0.42%,,,,,,,,2020-11-18
DWMC,AdvisorShares Dorsey Wright Micro-Cap,24.46,24.44 - 24.69,,24.69,13.03 - 25.42,,1799.0,,,433.0,,,8.66%,,Equity,,,,,,2020-11-18
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 24.69%,,Equity,,,,,,2020-11-18
VEGA,Star Global Buy-Write,35.86,35.84 - 35.86,,36.46,25.27 - 36.15,,1570.0,,,817.0,17480000.0,,5.94%,,Other,,,,,,2020-11-18
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2020-11-18
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2020-11-18
AFIF,Anfield Universal Fixed Income,9.79,9.79 - 9.8,,9.79,9.11 - 10.77,,22208.0,,,81152.0,,,0.1%,,,,,,,,2020-11-18
GLIF,AGFiQ Global Infrastructure,23.42,23.46 - 23.46,,23.46,17.78 - 28.21,,,,,334.0,,,- 9.03%,,Equity,,,,,,2020-11-18
USHG,AGFiQ Dynamic Hedged U.S. Equity,30.2,30.25 - 30.25,,30.25,21.32 - 30.92,,,,,8.0,,,10.4%,,Equity,,,,,,2020-11-18
VMOT,Alpha Architect Value Momentum Trend,23.71,23.69 - 23.69,,23.71,19.7 - 25.75,,,,,7046.0,,,- 3.97%,,Equity,,,,,,2020-11-18
QMOM,MomentumShares U.S. Quantitative Momentum,44.77,44.86 - 44.86,,45.03,21.5 - 45.96,,4972.0,,,11774.0,,,39.77%,,Equity,,,,,,2020-11-18
IMOM,MomentumShares International Quantitative Momentum,29.58,29.66 - 29.72,,29.58,17.14 - 31.05,,3860.0,,,13686.0,,,13.38%,,Equity,,,,,,2020-11-18
FRDM,Alpha Architect Freedom 100 Emerging Markets,28.95,29.18 - 29.35,,29.29,16.86 - 29.35,,20221.0,,,3418.0,,,8.71%,,Equity,,,,,,2020-11-18
AMLP,ALPS Alerian MLP,24.52,24.34 - 25.49,13%,24.69,3.24 - 44.65,5.32,3851358.0,3590000000.0,14.45%,2858287.0,8039999999.999999,1.95,- 37.45%,151282420.0,Equity,ALPS Alerian MLP,24.34,-0.73%,3.85M,15:59:58,2020-11-18
SDOG,ALPS Sector Dividend Dogs,43.09,42.61 - 43.48,,43.18,26.12 - 47.63,,51716.0,,,89733.0,2063000000.0000002,,- 8.78%,,Equity,,,,,,2020-11-18
IDOG,ALPS Internatl Sector Dividends Dogs,24.58,24.62 - 24.78,,24.69,16.77 - 28.02,,9243.0,,,40152.0,167900000.0,,- 9.1%,,Equity,,,,,,2020-11-18
RIGS,ALPS RiverFront Strategic Income,24.75,24.66 - 24.69,,24.65,18.23 - 25.08,,8935.0,,,17103.0,330550000.0,,- 0.52%,,,,,,,,2020-11-18
SBIO,ALPS Medical Breakthroughs,47.21,46.51 - 47.41,,47.63,25.1 - 49.04,,28613.0,,,38122.0,100500000.0,,28.06%,,Equity,,,,,,2020-11-18
SGDJ,ALPS Sprott Junior Gold Miners,45.87,45 - 45.72,,45.9,16.52 - 51.35,,17270.0,,,23676.0,58690000.0,,53.57%,,Equity,,,,,,2020-11-18
SGDM,ALPS Sprott Gold Miners,31.7,30.57 - 31.61,,31.6,13.79 - 39.41,,70166.0,,,40247.0,224230000.0,,35.96%,,Equity,,,,,,2020-11-18
ACES,ALPS Clean Energy,63.61,63.3 - 64.43,,64.06,23.57 - 66.31,,91127.0,,,82833.0,,,98.5%,,Equity,,,,,,2020-11-18
DTEC,ALPS Disruptive Technologies,41.13,41.02 - 41.36,,41.31,22.24 - 43.24,,41884.0,,,23013.0,,,32.3%,,Equity,,,,,,2020-11-18
ENFR,ALPS Alerian Energy Infrastructure,14.0,13.85 - 14.23,,14.14,7.46 - 21.42,,34874.0,,,29591.0,29330000.0,,- 29.11%,,Equity,,,,,,2020-11-18
EDOG,ALPS Emerging Sector Dividend Dogs,20.83,20.84 - 20.84,,20.95,13.43 - 22.47,,1294.0,,,2822.0,21420000.0,,- 2.81%,,Equity,,,,,,2020-11-18
BFOR,ALPS Barron’s 400,45.52,45.63 - 45.63,,45.75,26.12 - 47.1,,,,,3597.0,188420000.0,,9.9%,,Equity,,,,,,2020-11-18
