Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,24.52,24.28 - 24.28,,24.52,15.21 - 27.71,,12727.0,,,4987.0,,,- 12.98%,,Equity,,,,,,2020-11-30
EEMD,AAM S&P EM Sector High Dividend,18.58,19.04 - 19.04,,19.27,13.76 - 23.08,,,,,3387.0,,,- 11.37%,,Equity,,,,,,2020-11-30
ZIG,The Acquirers Fund,22.53,22.38 - 22.4,,22.51,17.19 - 27.79,,1348.0,,,5711.0,,,- 15.44%,,Equity,,,,,,2020-11-30
HDGE,Ranger Equity Bear,3.28,3.3 - 3.33,,3.28,3.28 - 7.95,,310215.0,,,940614.0,163390000.0,,- 42.86%,,Equity,,,,,,2020-11-30
DWSH,AdvisorShares Dorsey Wright Short,12.07,12.04 - 12.51,,12.04,11.82 - 45.92,,46038.0,,,169360.0,,,- 50.59%,,Equity,,,,,,2020-11-30
YOLO,AdvisorShares Pure Cannabis,16.59,16.15 - 16.97,,16.6,5.65 - 16.97,,827999.0,,,145478.0,,,31.68%,,Equity,,,,,,2020-11-30
CWS,AdvisorShares Focused Equity,41.23,41.18 - 41.49,,41.29,25.72 - 43.06,,,,,1736.0,,,12.31%,,Equity,,,,,,2020-11-30
AADR,WCM/BNY Mellon Focused Growth ADR,56.7,56.9 - 56.9,,56.81,33.75 - 60.4,,,,,7248.0,23330000.0,,12.25%,,Equity,,,,,,2020-11-30
HYLD,Peritus High Yield,31.58,31.59 - 31.63,,31.67,24.02 - 34.26,,17340.0,,,16281.0,196980000.0,,- 4.76%,,,,,,,,2020-11-30
MINC,Newfleet Multi-Sector Income,48.82,48.78 - 48.78,,48.83,42.72 - 49.12,,,,,2396.0,255550000.0,,0.54%,,,,,,,,2020-11-30
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,2249.0,,,8.03%,,Equity,,,,,,2020-11-30
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.42,48.32 - 48.32,,48.32,38.88 - 49.49,,,,,474.0,27380000.0,,- 1%,,Other,,,,,,2020-11-30
DBLV,AdvisorShares Wilshire Buyback,77.57,77.61 - 77.61,,76.9,48.3 - 80.22,,,,,799.0,152610000.0,,6.18%,,Equity,,,,,,2020-11-30
HOLD,AdvisorShares Sage Core Reserves,98.81,98.79 - 98.79,,98.79,93.52 - 100.35,,,,,15544.0,86990000.0,,- 0.96%,,,,,,,,2020-11-30
FWDB,Madrona Global Bond,26.16,26.09 - 26.09,,26.09,23.18 - 27.29,,,,,2236.0,19080000.0,,0.31%,,,,,,,,2020-11-30
