Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
XLF,Financial Select Sector SPDR,24.15,23.85 - 24.4,- 7.17%,23.94,17.49 - 31.38,0.49,74667265.0,18140000000.0,2.53%,77273989.0,16160000000.0,1.18,- 14.03%,751245427.0,Equity,Financial Select Sector SPDR,24.15,0.00%,74.67M,15:59:59,2020-07-16
SPY,SPDR S&P 500,321.85,319.09 - 321.28,- 0.46%,319.79,218.26 - 339.08,4.03,54344543.0,284610000000.0,1.78%,97907943.0,167650000000.0,1.0,7.39%,884182116.0,Equity,SPDR S&P 500,320.79,-0.33%,54.35M,15:59:59,2020-07-16
EEM,iShares MSCI Emerging Markets,43.14,42.25 - 42.57,- 26.56%,42.31,30.09 - 46.32,0.84,36510364.0,23630000000.0,2.07%,49978444.0,22120000000.0,0.94,1.05%,547650000.0,Equity,iShares MSCI Emerging Markets,42.53,-1.41%,36.51M,15:59:59,2020-07-16
UVXY,ProShares Ultra VIX Short-Term Futures,30.23,29.25 - 31.29,,31.17,10.4 - 135,,29731001.0,,,18922117.0,331930000.0,,17.08%,,Other,ProShares Ultra VIX Short-Term Futures,29.5,-2.41%,29.73M,15:59:59,2020-07-16
SLV,iShares Silver,18.17,17.78 - 18.06,- 15.56%,17.98,10.86 - 18.35,,29459457.0,10030000000.0,,27582853.0,4670000000.0,0.47,24.97%,551850000.0,Commodity,iShares Silver,17.78,-2.15%,29.46M,15:59:59,2020-07-16
IWM,iShares Russell 2000,147.03,144.88 - 146.67,6.42%,146.11,95.69 - 170.56,1.59,30351387.0,38510000000.0,1.38%,37040338.0,35680000000.0,1.25,- 5.29%,261950000.0,Equity,iShares Russell 2000,146.16,-0.59%,30.35M,15:59:59,2020-07-16
SPXU,ProShares UltraPro Short S&P500,10.32,10.39 - 10.6,,10.54,10.22 - 43.68,,27377661.0,,,41032743.0,717210000.0,,- 60.44%,,Equity,ProShares UltraPro Short S&P500,10.45,+1.26%,27.38M,15:59:59,2020-07-16
EWZ,iShares MSCI Brazil Capped,31.03,30.67 - 31.1,- 18.37%,30.85,20.14 - 48.48,1.38,27115627.0,5570000000.0,3.33%,29903839.0,3580000000.0,1.16,- 32.13%,179350000.0,Equity,iShares MSCI Brazil Capped,30.91,-0.39%,27.12M,15:59:59,2020-07-16
SPXS,Direxion Daily S&P 500 Bear 3X Shares,6.84,6.88 - 7.02,,6.98,6.76 - 28.85,,25762896.0,,,50093133.0,436140000.0,,- 60.32%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,6.9,+0.88%,25.76M,15:59:59,2020-07-16
IAU,iShares Gold,17.33,17.13 - 17.27,- 9.65%,17.26,13.42 - 17.36,,24994593.0,27210000000.0,,22153854.0,5750000000.0,0.02,29.04%,1570300000.0,Commodity,iShares Gold,17.15,-1.04%,24.99M,15:59:59,2020-07-16
TZA,Direxion Daily Small Cap Bear 3X Shares,19.15,19.32 - 20.01,- 138.08%,19.54,18.71 - 118.69,,24733757.0,627000000.0,2.6%,24591430.0,623380000.0,- 3.26,- 58.22%,32741573.0,Equity,Direxion Daily Small Cap Bear 3X Shares,19.54,+2.04%,24.73M,15:59:59,2020-07-16
EFA,iShares MSCI EAFE,63.55,63.03 - 63.41,- 0.32%,63.15,45.73 - 70.42,1.7,24677179.0,47430000000.0,2.57%,31177926.0,61770000000.0,0.85,- 3.11%,746400000.0,Equity,iShares MSCI EAFE,63.14,-0.65%,24.68M,15:59:59,2020-07-16
TNA,Direxion Daily Small Cap Bull 3X Shares,29.41,28.15 - 29.21,,28.89,10.09 - 77.89,,23710613.0,,,27319194.0,736440000.0,,- 52.36%,,Equity,Direxion Daily Small Cap Bull 3X Shares,28.88,-1.80%,23.71M,15:59:59,2020-07-16
FXI,iShares China Large-Cap,43.47,42.14 - 42.55,- 3.92%,42.17,33.1 - 45.9,0.75,22493447.0,3440000000.0,2.58%,25115449.0,6790000000.0,0.89,3.06%,79050000.0,Equity,iShares China Large-Cap,42.48,-2.28%,22.49M,15:59:59,2020-07-16
GDX,VanEck Vectors Gold Miners,38.67,37.71 - 38.71,- 15.01%,38.35,16.18 - 39.42,0.12,21275911.0,16719999999.999998,0.49%,32397872.0,5620000000.0,0.68,48.45%,432352500.0,Equity,VanEck Vectors Gold Miners,38.08,-1.53%,21.28M,15:59:59,2020-07-16
XLE,Energy Select Sector SPDR,37.38,36.66 - 37.69,- 10.6%,37.13,22.88 - 62.04,1.86,18819442.0,10330000000.0,5.94%,30816725.0,13090000000.0,1.67,- 39.07%,277374200.0,Equity,Energy Select Sector SPDR,37.21,-0.45%,18.82M,15:59:59,2020-07-16
HYG,iShares iBoxx $ High Yield Corporate Bond,83.21,83.08 - 83.3,5.21%,83.16,67.52 - 88.53,5.0,17549724.0,27960000000.0,5.13%,29075575.0,20510000000.0,0.4,- 4.15%,336000000.0,,iShares iBoxx $ High Yield Corporate Bond,83.29,+0.10%,17.55M,15:59:59,2020-07-16
XLU,Utilities Select Sector SPDR,58.14,58.04 - 59.04,7.68%,58.19,43.44 - 71.1,1.51,15063183.0,11130000000.0,3.34%,17254429.0,6620000000.0,0.39,- 3.9%,198974160.0,Equity,Utilities Select Sector SPDR,58.88,+1.27%,15.06M,15:59:59,2020-07-16
XLI,Industrial Select Sector SPDR,71.55,70.89 - 71.92,16%,71.22,47.71 - 85.33,0.95,13017105.0,9690000000.0,2.12%,13203702.0,8840000000.0,1.16,- 8.93%,135426000.0,Equity,Industrial Select Sector SPDR,71.57,+0.03%,13.02M,15:59:59,2020-07-16
QID,ProShares UltraShort QQQ,11.35,11.43 - 11.79,- 43.01%,11.59,10.61 - 33.94,,12317323.0,263820000.0,4.78%,10178371.0,823450000.0,- 1.74,- 61.37%,23244232.0,Equity,ProShares UltraShort QQQ,11.49,+1.23%,12.32M,15:59:59,2020-07-16
SDS,ProShares UltraShort S&P500,17.76,17.84 - 18.08,- 19.37%,18.0,17.64 - 44.4,,11675631.0,1300000000.0,1.57%,18316163.0,1620000000.0,- 1.69,- 39.67%,73546067.0,Equity,ProShares UltraShort S&P500,17.9,+0.79%,11.68M,15:59:59,2020-07-16
SPXL,Direxion Daily S&P 500 Bull 3X Shares,47.24,46.04 - 47,,46.34,16.51 - 76.33,,10672058.0,,,18702479.0,512740000.0,,- 13.54%,,Equity,Direxion Daily S&P 500 Bull 3X Shares,46.77,-0.99%,10.67M,15:59:59,2020-07-16
VWO,Vanguard FTSE Emerging Markets,42.93,42.05 - 42.37,- 16.44%,42.1,29.95 - 45.92,0.63,10468024.0,60040000000.0,3.04%,14725256.0,37070000000.0,0.93,0.16%,1398549443.0,Equity,Vanguard FTSE Emerging Markets,42.32,-1.42%,10.47M,15:59:59,2020-07-16
GLD,SPDR Gold Shares,170.34,168.65 - 170,19.32%,169.8,132.31 - 170.85,,10205031.0,70330000000.0,,10986472.0,50080000000.0,0.03,28.66%,412900000.0,Commodity,SPDR Gold Shares,168.73,-0.95%,10.21M,15:59:59,2020-07-16
ASHR,Deutsche X-trackers Harvest CSI 300 China A-Shares,34.62,32.8 - 33.15,,32.92,24.13 - 35.4,,9845264.0,,,4362673.0,406700000.0,,24.22%,,Equity,Deutsche X-trackers Harvest CSI 300 China A-Shares,33.02,-4.62%,9.85M,15:59:59,2020-07-16
