Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,29.64,29.33 - 29.9,,29.9,17.88 - 30,1.02,24421.0,,3.47%,8823.0,,,51.22%,,Equity,,,,,,2021-04-20
EEMD,AAM S&P EM Sector High Dividend,23.18,23.09 - 23.1,,23.1,15.77 - 23.37,0.89,143.0,,3.87%,2539.0,,,40.41%,,Equity,,,,,,2021-04-20
ZIG,The Acquirers Fund,26.43,26.18 - 26.3,,26.3,19 - 26.55,0.04,2755.0,,0.17%,7504.0,,,27.48%,,Equity,,,,,,2021-04-20
HDGE,Ranger Equity Bear,24.58,24.53 - 24.92,,24.58,2.58 - 26.49,0.12,54146.0,,0.48%,186906.0,163390000.0,,284.66%,,Equity,AdvisorShares Ranger Equity Bear,24.85,+1.10%,54.15K,15:59:59,2021-04-20
DWSH,AdvisorShares Dorsey Wright Short,8.97,8.94 - 8.99,,8.97,8.94 - 31.85,,53997.0,,,59543.0,,,- 69.99%,,Equity,,,,,,2021-04-20
YOLO,AdvisorShares Pure Cannabis,21.03,20 - 21.47,,21.44,7.85 - 31.87,0.15,367795.0,,0.59%,616048.0,,,164.86%,,Equity,,,,,,2021-04-20
CWS,AdvisorShares Focused Equity,46.71,46.25 - 46.6,,46.6,31.25 - 46.88,0.12,1902.0,,0.27%,3562.0,,,40.98%,,Equity,,,,,,2021-04-20
AADR,WCM/BNY Mellon Focused Growth ADR,63.99,62.83 - 63.5,,63.34,43.09 - 67.24,0.07,1646.0,,0.11%,5142.0,23330000.0,,43.54%,,Equity,AdvisorShares Dorsey Wright ADR,62.83,-1.81%,1.65K,15:59:59,2021-04-20
HYLD,Peritus High Yield,32.55,32.5 - 32.55,,32.59,25.75 - 32.64,2.38,17364.0,,7.33%,27032.0,196980000.0,,17.93%,,,High Yield,32.5,-0.15%,17.36K,15:59:59,2021-04-20
MINC,Newfleet Multi-Sector Income,48.86,48.76 - 48.82,,48.78,46.62 - 52.42,1.16,3727.0,,2.37%,6256.0,255550000.0,,4.65%,,,AdvisorShares Newfleet Multi-Sector Income,48.82,-0.08%,3.73K,15:59:59,2021-04-20
