Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SLV,iShares Silver,24.25,24.61 - 25.28,- 15.56%,25.12,10.86 - 25.28,,92479420.0,14760000000.0,,39366663.0,4670000000.0,0.6,58.19%,609800000.0,Commodity,iShares Silver,25.05,+3.30%,92.48M,15:59:59,2020-08-05
SPY,SPDR S&P 500,330.06,331.18 - 332.39,- 0.46%,331.47,218.26 - 339.08,4.03,42664387.0,289970000000.0,1.73%,87868897.0,167650000000.0,1.01,16.29%,885432116.0,Equity,SPDR S&P 500,332.11,+0.62%,42.67M,15:59:59,2020-08-05
GDX,VanEck Vectors Gold Miners,44.48,44.02 - 45.78,- 15.01%,45.4,16.18 - 45.78,0.12,37963691.0,19020000000.0,0.43%,32734600.0,5620000000.0,0.76,55.52%,427702500.0,Equity,VanEck Vectors Gold Miners,44.53,+0.11%,37.96M,15:59:59,2020-08-05
EEM,iShares MSCI Emerging Markets,44.17,44.53 - 44.85,- 26.56%,44.56,30.09 - 46.32,0.84,36769547.0,24190000000.0,2.02%,49081094.0,22120000000.0,0.93,13.79%,547650000.0,Equity,iShares MSCI Emerging Markets,44.65,+1.09%,36.77M,15:59:59,2020-08-05
XLF,Financial Select Sector SPDR,24.0,24.13 - 24.39,- 7.17%,24.16,17.49 - 31.38,0.49,34860267.0,16850000000.000002,2.55%,72872392.0,16160000000.0,1.18,- 10.04%,726995427.0,Equity,Financial Select Sector SPDR,24.33,+1.38%,34.86M,15:59:59,2020-08-05
IAU,iShares Gold,19.27,19.36 - 19.62,- 9.65%,19.48,13.8 - 19.62,,33383520.0,31980000000.0,,24947982.0,5750000000.0,0.08,37.84%,1659400000.0,Commodity,iShares Gold,19.45,+0.93%,33.38M,15:59:59,2020-08-05
XLE,Energy Select Sector SPDR,37.04,37.09 - 37.9,- 10.6%,37.77,22.88 - 61.8,1.86,30758384.0,10260000000.0,6%,27573223.0,13090000000.0,1.69,- 34.9%,300524200.0,Equity,Energy Select Sector SPDR,37.43,+1.05%,30.76M,15:59:59,2020-08-05
GLD,SPDR Gold Shares,189.59,190.62 - 193.13,19.32%,191.65,136.12 - 193.13,,27082394.0,80970000000.0,,12388671.0,50080000000.0,0.09,37.59%,427100000.0,Commodity,SPDR Gold Shares,191.35,+0.93%,27.08M,15:59:59,2020-08-05
SPXS,Direxion Daily S&P 500 Bear 3X Shares,6.31,6.18 - 6.25,,6.24,6.18 - 28.85,,24206404.0,,,43825435.0,436140000.0,,- 68.72%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,6.21,-1.58%,24.21M,15:59:59,2020-08-05
SPXU,ProShares UltraPro Short S&P500,9.54,9.33 - 9.44,,9.42,9.33 - 43.68,,22731547.0,,,36538011.0,717210000.0,,- 68.76%,,Equity,ProShares UltraPro Short S&P500,9.36,-1.89%,22.73M,15:59:59,2020-08-05
TZA,Direxion Daily Small Cap Bear 3X Shares,17.58,16.52 - 17.25,- 138.08%,17.07,16.52 - 118.69,,21883116.0,587020000.0,2.84%,26453114.0,623380000.0,- 3.25,- 66.49%,35041573.0,Equity,Direxion Daily Small Cap Bear 3X Shares,16.56,-5.80%,21.88M,15:59:59,2020-08-05
EWZ,iShares MSCI Brazil Capped,31.51,31.54 - 32.41,- 18.37%,32.19,20.14 - 48.48,1.38,20677377.0,5650000000.0,3.28%,29788639.0,3580000000.0,1.14,- 25.23%,179350000.0,Equity,iShares MSCI Brazil Capped,31.91,+1.27%,20.68M,15:59:59,2020-08-05
UVXY,ProShares Ultra VIX Short-Term Futures,23.77,22.91 - 23.65,,23.2,10.4 - 135,,18437812.0,,,23651090.0,331930000.0,,- 35.77%,,Other,ProShares Ultra VIX Short-Term Futures,23.0,-3.24%,18.44M,15:59:59,2020-08-05
IWM,iShares Russell 2000,150.79,151.78 - 153.89,6.42%,152.29,95.69 - 170.56,1.59,18233397.0,39910000000.0,1.34%,33462213.0,35680000000.0,1.26,1.89%,264650000.0,Equity,iShares Russell 2000,153.79,+1.99%,18.23M,15:59:59,2020-08-05
EFA,iShares MSCI EAFE,63.61,63.73 - 64.26,- 0.32%,64.09,45.73 - 70.42,1.7,17909259.0,47480000000.0,2.57%,28546857.0,61770000000.0,0.82,2.42%,746400000.0,Equity,iShares MSCI EAFE,63.82,+0.33%,17.91M,15:59:59,2020-08-05
AGG,iShares Core US Aggregate Bond,119.63,119.31 - 119.49,4.9%,119.39,105.56 - 119.63,2.52,17345673.0,79940000000.0,2.36%,5765478.0,34330000000.0,- 0.01,6.39%,668200000.0,,iShares Core US Aggregate Bond,119.4,-0.19%,17.35M,15:59:59,2020-08-05
HYG,iShares iBoxx $ High Yield Corporate Bond,85.04,85.01 - 85.23,5.21%,85.06,67.52 - 88.53,5.0,14565915.0,30170000000.0,4.99%,27384024.0,20510000000.0,0.42,- 0.53%,354800000.0,,iShares iBoxx $ High Yield Corporate Bond,85.19,+0.18%,14.57M,15:59:59,2020-08-05
TNA,Direxion Daily Small Cap Bull 3X Shares,31.54,32.19 - 33.5,,32.5,10.09 - 77.89,,13380846.0,,,26035730.0,736440000.0,,- 40.41%,,Equity,Direxion Daily Small Cap Bull 3X Shares,33.4,+5.90%,13.38M,15:59:59,2020-08-05
DUST,Direxion Daily Gold Miners Bear 3X Shares,16.12,15.14 - 16.41,,15.44,2.74 - 445,,12743091.0,,,5162735.0,248970000.0,,- 91.36%,,Equity,Direxion Daily Gold Miners Bear 3X Shares,16.07,-0.31%,12.74M,15:59:59,2020-08-05
VWO,Vanguard FTSE Emerging Markets,43.83,44.15 - 44.46,- 16.44%,44.19,29.95 - 45.92,0.63,12700216.0,61310000000.0,2.98%,12829553.0,37070000000.0,0.91,11.87%,1398774045.0,Equity,Vanguard FTSE Emerging Markets,44.28,+1.03%,12.70M,15:59:59,2020-08-05
SDS,ProShares UltraShort S&P500,16.87,16.62 - 16.74,- 19.37%,16.72,16.62 - 44.4,,12634378.0,1240000000.0,1.66%,16252264.0,1620000000.0,- 1.68,- 48.5%,73896067.0,Equity,ProShares UltraShort S&P500,16.64,-1.36%,12.63M,15:59:59,2020-08-05
FXI,iShares China Large-Cap,42.82,42.77 - 43.13,- 3.92%,42.91,33.1 - 45.9,0.75,11893860.0,3530000000.0,2.62%,23485612.0,6790000000.0,0.84,11.8%,82500000.0,Equity,iShares China Large-Cap,42.82,0.00%,11.89M,15:59:59,2020-08-05
XLU,Utilities Select Sector SPDR,60.83,59.81 - 61,7.68%,60.96,43.44 - 71.1,1.51,11829263.0,11630000000.0,3.19%,17428254.0,6620000000.0,0.4,2.6%,191224160.0,Equity,Utilities Select Sector SPDR,60.05,-1.28%,11.83M,15:59:59,2020-08-05
LQD,iShares iBoxx $ Investment Grade Corporate Bond,138.75,138.43 - 138.8,6.6%,138.54,104.95 - 138.8,4.04,11601947.0,58120000000.0,2.85%,12727612.0,23700000000.0,0.2,10.81%,418900000.0,,iShares iBoxx $ Investment Grade Corporate Bond,138.56,-0.14%,11.60M,15:59:59,2020-08-05
SH,ProShares Short S&P500,20.86,20.71 - 20.79,,20.76,20.71 - 33.19,,11426523.0,,,14302064.0,1741000000.0,,- 24.17%,,Equity,ProShares Short S&P500,20.72,-0.67%,11.43M,15:59:59,2020-08-05
JDST,Direxion Daily Junior Gold Miners Bear 3X Shares,9.79,8.93 - 9.86,,9.24,"2.37 - 1,062.5",,11204868.0,,,4465699.0,104990000.0,,- 97.25%,,Equity,Direxion Daily Junior Gold Miners Bear 3X Shares,9.54,-2.55%,11.20M,15:59:59,2020-08-05
GDXJ,VanEck Vectors Junior Gold Miners,63.17,62.94 - 65.95,,64.9,19.52 - 65.95,,10795946.0,,,9902573.0,5055000000.0,,53.7%,,Equity,VanEck Vectors Junior Gold Miners,64.05,+1.39%,10.80M,15:59:59,2020-08-05
BKLN,PowerShares Senior Loan Portfolio,21.54,21.54 - 21.67,,21.54,17.06 - 22.92,,10232403.0,,,7215363.0,8557000000.0,,- 5.19%,,,PowerShares Senior Loan Portfolio,21.6,+0.28%,10.23M,15:59:59,2020-08-05
VEA,Vanguard FTSE Developed Markets,40.82,41.01 - 41.31,,41.13,28.46 - 44.67,,10052771.0,,,12200611.0,42995000000.0,,3.74%,,Equity,Vanguard FTSE Developed Markets,41.04,+0.54%,10.05M,15:59:59,2020-08-05
SDOW,ProShares UltraPro Short Dow 30,20.95,20.06 - 20.62,,20.59,20.06 - 95.94,,9744916.0,,,14907011.0,226130000.0,,- 61.67%,,Equity,ProShares UltraPro Short Dow 30,20.13,-3.91%,9.74M,15:59:59,2020-08-05
USO,United States Oil,29.78,30.15 - 31.02,- 15.71%,30.84,16.88 - 106.56,,9089711.0,4280000000.0000005,,8993580.0,3480000000.0,1.26,- 67.26%,143823603.0,Commodity,United States Oil,30.23,+1.51%,9.09M,15:59:59,2020-08-05
XSLV,PowerShares S&P SmallCap Low Volatility Portfolio,34.68,34.81 - 35.66,,34.99,27.41 - 51.65,,8821975.0,,,647106.0,919520000.0,,- 25.99%,,Equity,PowerShares S&P SmallCap Low Volatility Portfolio,35.54,+2.48%,8.82M,15:59:59,2020-08-05
XLI,Industrial Select Sector SPDR,72.21,72.61 - 73.68,16%,72.7,47.71 - 85.33,0.95,8520345.0,9950000000.0,2.1%,12628198.0,8840000000.0,1.17,- 2.05%,138576000.0,Equity,Industrial Select Sector SPDR,73.59,+1.91%,8.52M,15:59:59,2020-08-05
DRIP,Direxion Daily S P Oil Gas Exp Bear,4.96,4.65 - 4.92,,4.7,3.19 - 715.83,,8223457.0,,,10070655.0,22970000.0,,- 95.06%,,Equity,Direxion Daily S P Oil Gas Exp Bear,4.74,-4.44%,8.22M,15:59:59,2020-08-05
UCO,ProShares Ultra Bloomberg Crude Oil,31.95,32.74 - 34.72,,34.3,11 - 553.25,,7853296.0,,,11738133.0,798560000.0,,- 92.46%,,Commodity,ProShares Ultra Bloomberg Crude Oil,32.96,+3.16%,7.85M,15:59:59,2020-08-05
KRE,SPDR S&P Regional Banking,37.27,37.47 - 38.29,- 1.59%,37.69,27.26 - 59.38,0.65,7562096.0,1130000000.0,3.72%,11436712.0,2330000000.0,1.5,- 26.45%,31152585.0,Equity,SPDR S&P Regional Banking,38.2,+2.50%,7.56M,15:59:59,2020-08-05
UNG,United States Natural Gas,12.44,12.32 - 12.84,- 12.74%,12.59,8.9 - 23.4,,7422639.0,426500000.0,,5959347.0,524650000.0,0.47,- 31.27%,34284588.0,Commodity,United States Natural Gas,12.59,+1.21%,7.42M,15:59:59,2020-08-05
SGOL,ETFS Physical Swiss Gold Shares,19.42,19.52 - 19.78,,19.63,13.86 - 19.78,,7400794.0,,,1757565.0,995090000.0,,38.02%,,Commodity,ETFS Physical Swiss Gold Shares,19.6,+0.93%,7.40M,15:59:59,2020-08-05
