Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.28,30.91 - 31.15,,31.04,19.93 - 32.37,1.03,12823.0,,3.30%,10602.0,,,47.71%,,Equity,,,,,,2021-06-16
EEMD,AAM S&P EM Sector High Dividend,23.61,23.47 - 23.76,,23.63,17.17 - 24.04,0.93,10475.0,,3.88%,1970.0,,,30.61%,,Equity,,,,,,2021-06-16
ZIG,The Acquirers Fund,26.92,26.5 - 26.6,,26.58,20.07 - 27.9,0.04,2187.0,,0.17%,5740.0,,,26.15%,,Equity,,,,,,2021-06-16
HDGE,Ranger Equity Bear,23.59,23.54 - 23.87,,23.57,2.58 - 26.49,0.12,23103.0,,0.48%,44483.0,163390000.0,,397.68%,,Equity,AdvisorShares Ranger Equity Bear,23.72,+0.55%,23.10K,15:59:59,2021-06-16
DWSH,AdvisorShares Dorsey Wright Short,8.6,8.55 - 8.66,,8.55,8.51 - 20.82,,36776.0,,,25317.0,,,- 53.41%,,Equity,,,,,,2021-06-16
YOLO,AdvisorShares Pure Cannabis,20.6,20.16 - 20.7,,20.51,10.08 - 31.87,0.15,203134.0,,0.59%,228574.0,,,89.51%,,Equity,,,,,,2021-06-16
CWS,AdvisorShares Focused Equity,46.39,46.04 - 46.04,,46.04,34.28 - 49.37,0.12,210.0,,0.27%,3616.0,,,32.88%,,Equity,,,,,,2021-06-16
AADR,WCM/BNY Mellon Focused Growth ADR,67.79,67.43 - 67.93,,67.43,50.87 - 67.93,0.07,,,0.11%,4069.0,23330000.0,,34.63%,,Equity,,,,,,2021-06-16
HYLD,Peritus High Yield,32.6,32.44 - 32.64,,32.63,28.36 - 32.64,2.53,21959.0,,7.78%,21561.0,196980000.0,,8.52%,,,High Yield,32.53,-0.20%,21.96K,15:59:59,2021-06-16
MINC,Newfleet Multi-Sector Income,48.94,48.9 - 48.96,,48.93,47.96 - 52.42,1.03,3725.0,,2.11%,14841.0,255550000.0,,2.3%,,,AdvisorShares Newfleet Multi-Sector Income,48.93,-0.01%,3.73K,15:59:59,2021-06-16
ACT,AdvisorShares Vice ETF,35.84,35.63 - 35.75,,35.75,22.12 - 36.86,0.37,618.0,,1.02%,2152.0,,,56.3%,,Equity,,,,,,2021-06-16
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.05,49.05 - 49.08,,49.08,46.4 - 49.3,1.55,201.0,,3.16%,2940.0,27380000.0,,3.6%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,49.05,0.00%,0.20K,15:59:59,2021-06-16
DBLV,AdvisorShares Wilshire Buyback,96.72,96 - 97.79,,97.79,64.53 - 98.21,1.02,734.0,,1.11%,919.0,152610000.0,,44.27%,,Equity,AdvisorShares Wilshire Buyback,96.29,-0.44%,0.73K,15:59:59,2021-06-16
HOLD,AdvisorShares Sage Core Reserves,98.71,98.72 - 98.72,,98.72,98.08 - 99.08,1.01,4.0,,1.03%,1060.0,86990000.0,,0%,,,,,,,,2021-06-16
FWDB,Madrona Global Bond,25.95,25.9 - 25.9,,25.9,25.42 - 26.45,0.51,4.0,,1.96%,974.0,19080000.0,,1.08%,,,AdvisorShares FolioBeyond Smart Core Bond,25.9,-0.19%,0.00K,15:59:59,2021-06-16
DWMC,AdvisorShares Dorsey Wright Micro-Cap,37.66,37.31 - 37.83,,37.31,20.41 - 41.61,,13887.0,,,3826.0,,,83.98%,,Equity,,,,,,2021-06-16
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-06-16
VEGA,Star Global Buy-Write,39.6,39.27 - 39.51,,39.51,31.63 - 39.7,0.1,1946.0,,0.27%,5241.0,17480000.0,,25.09%,,Other,AdvisorShares STAR Global Buy-Write,39.27,-0.82%,1.95K,15:59:59,2021-06-16
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-06-16
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-06-16
AFIF,Anfield Universal Fixed Income,9.72,9.69 - 9.74,,9.72,9.51 - 10.77,0.31,7560.0,,3.18%,44481.0,,,- 1.02%,,,,,,,,2021-06-16
GLIF,AGFiQ Global Infrastructure,27.82,27.68 - 27.69,,27.69,22.19 - 27.94,1.17,164.0,,4.75%,1393.0,,,16.71%,,Equity,,,,,,2021-06-16
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.4,31.34 - 31.51,,31.34,26.85 - 32.48,0.36,,,1.14%,961.0,,,15.59%,,Equity,,,,,,2021-06-16
VMOT,Alpha Architect Value Momentum Trend,27.61,27.36 - 27.49,,27.49,21.94 - 29.4,26.05,808.0,,95.88%,3465.0,,,25.56%,,Equity,,,,,,2021-06-16
QMOM,MomentumShares U.S. Quantitative Momentum,49.85,49.07 - 49.74,,49.83,34.37 - 68.19,0.04,15930.0,,0.08%,15581.0,,,45.89%,,Equity,,,,,,2021-06-16
IMOM,MomentumShares International Quantitative Momentum,35.22,34.68 - 34.98,,34.98,26.04 - 37.96,0.08,2257.0,,0.24%,18294.0,,,37.04%,,Equity,,,,,,2021-06-16
FRDM,Alpha Architect Freedom 100 Emerging Markets,34.71,34.14 - 34.88,,34.85,23.41 - 35.05,0.53,29473.0,,1.54%,15898.0,,,49.29%,,Equity,,,,,,2021-06-16
AMLP,ALPS Alerian MLP,38.26,38.09 - 38.85,13%,38.4,18.93 - 38.92,2.89,2157775.0,3590000000.0,7.51%,2525267.0,8039999999.999999,1.95,35.48%,151282420.0,Equity,Alerian MLP,38.73,+1.23%,2.16M,15:59:59,2021-06-16
SDOG,ALPS Sector Dividend Dogs,55.09,54.53 - 55.07,,55.07,34.79 - 56.2,1.63,27962.0,,2.97%,53071.0,2063000000.0000002,,47.42%,,Equity,ALPS Sector Dividend Dogs,54.6,-0.89%,27.96K,15:59:59,2021-06-16
IDOG,ALPS Internatl Sector Dividends Dogs,29.45,29.18 - 29.56,,29.48,20.64 - 29.56,0.78,5394.0,,2.67%,20170.0,167900000.0,,30.95%,,Equity,ALPS International Sector Dividend Dogs,29.29,-0.54%,5.39K,15:59:59,2021-06-16
RIGS,ALPS RiverFront Strategic Income,24.86,24.73 - 24.88,,24.9,23.93 - 24.95,0.8,50237.0,,3.20%,34052.0,330550000.0,,1.97%,,,ALPS RiverFront Strategic Income,24.85,-0.04%,50.24K,15:59:59,2021-06-16
SBIO,ALPS Medical Breakthroughs,49.03,48.07 - 49.2,,48.85,37.2 - 64.04,,9697.0,,,26805.0,100500000.0,,18.37%,,Equity,ALPS Medical Breakthroughs,49.13,+0.20%,9.70K,15:59:59,2021-06-16
SGDJ,ALPS Sprott Junior Gold Miners,48.1,46.89 - 48.45,,47.99,34 - 52.98,0.97,21272.0,,2.24%,41357.0,58690000.0,,37.59%,,Equity,ALPS Sprott Junior Gold Miners,46.89,-2.52%,21.27K,15:59:59,2021-06-16
SGDM,ALPS Sprott Gold Miners,31.43,31 - 31.76,,31.41,25.08 - 39.41,0.09,15720.0,,0.34%,36285.0,224230000.0,,9.55%,,Equity,ALPS Sprott Gold Miners,31.0,-1.38%,15.72K,15:59:59,2021-06-16
ACES,ALPS Clean Energy,70.91,70.77 - 72.43,,70.92,36.8 - 101.72,0.45,72309.0,,0.55%,108607.0,,,85.97%,,Equity,,,,,,2021-06-16
DTEC,ALPS Disruptive Technologies,47.27,46.84 - 47.46,,47.39,33.74 - 51.55,0.14,13911.0,,0.30%,18107.0,,,38.78%,,Equity,,,,,,2021-06-16
ENFR,ALPS Alerian Energy Infrastructure,21.06,21.03 - 21.21,,21.11,12 - 21.21,1.13,9622.0,,5.40%,19325.0,29330000.0,,43.27%,,Equity,Alerian Energy Infrastructure,21.07,+0.08%,9.62K,15:59:59,2021-06-16
EDOG,ALPS Emerging Sector Dividend Dogs,25.44,25.26 - 25.52,,25.48,17.96 - 25.79,1.32,20181.0,,5.17%,6200.0,21420000.0,,37.74%,,Equity,ALPS Emerging Sector Dividend Dogs,25.26,-0.70%,20.18K,15:59:59,2021-06-16
BFOR,ALPS Barron’s 400,59.02,58.6 - 58.86,,58.83,37.8 - 59.79,0.49,2715.0,,0.86%,4409.0,188420000.0,,51.49%,,Equity,ALPS Barron’s 400,58.82,-0.33%,2.72K,15:59:59,2021-06-16
EQL,ALPS Equal Sector Weight,100.81,99.93 - 100.97,,100.97,70.57 - 101.02,1.71,4912.0,,1.69%,8448.0,147000000.0,,37.55%,,Equity,ALPS Equal Sector Weight,100.1,-0.71%,4.91K,15:59:59,2021-06-16
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,0 - 0,,,,,4677.0,80410000.0,,0%,,Other,,,,,,2021-06-16
VALQ,American Century STOXX U.S. Quality Value,50.33,49.73 - 50.17,,50.16,34.84 - 51.25,0.59,3497.0,,1.16%,12664.0,,,38.29%,,Equity,,,,,,2021-06-16
KORP,American Century Diversified Corporate Bond,52.5,52.26 - 52.53,,52.53,51.51 - 53.33,1.54,2931.0,,2.94%,4213.0,,,1.21%,,,,,,,,2021-06-16
SWAN,Amplify BlackSwan Growth & Treasury Core,33.91,33.59 - 33.97,,33.91,30.42 - 34,0.02,171938.0,,0.07%,127902.0,,,11%,,Equity,,,,,,2021-06-16
BLOK,Amplify Transformational Data Sharing,47.55,45.93 - 47.32,,47.2,19.78 - 62.94,0.66,332180.0,,1.14%,805756.0,,,139.06%,,Equity,,,,,,2021-06-16
IBUY,Amplify Online Retail,123.36,121.79 - 123.51,,123.47,68.05 - 140.97,,69664.0,,,172988.0,8450000.0,,84.66%,,Equity,,,,,,2021-06-16
DIVO,Amplify YieldShares CWP Dividend Option Income,35.79,35.44 - 35.88,,35.88,27.52 - 36.4,1.74,159110.0,,4.87%,145921.0,3820000.0,,27.82%,,Equity,,,,,,2021-06-16
CNBS,Amplify Seymour Cannabis,25.56,25.33 - 25.8,,25.63,10.9 - 40.65,0.1,45939.0,,0.32%,124537.0,,,122.65%,,Equity,,,,,,2021-06-16
