Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.41,30.9 - 31.63,,31.63,19.93 - 32.37,1.02,15069.0,,3.47%,10432.0,,,58.5%,,Equity,,,,,,2021-05-25
EEMD,AAM S&P EM Sector High Dividend,23.47,23.43 - 23.53,,23.52,17 - 23.99,0.89,1985.0,,3.87%,1776.0,,,40.63%,,Equity,,,,,,2021-05-25
ZIG,The Acquirers Fund,26.87,26.77 - 26.93,,26.91,20.07 - 27.9,0.04,3576.0,,0.17%,6774.0,,,32.6%,,Equity,,,,,,2021-05-25
HDGE,Ranger Equity Bear,24.42,24.31 - 24.48,,24.38,2.58 - 26.49,0.12,19040.0,,0.47%,57654.0,163390000.0,,350.14%,,Equity,AdvisorShares Ranger Equity Bear,24.48,+0.25%,19.04K,15:59:59,2021-05-25
DWSH,AdvisorShares Dorsey Wright Short,8.79,8.79 - 8.85,,8.8,8.73 - 23.62,,14429.0,,,29394.0,,,- 63.92%,,Equity,,,,,,2021-05-25
YOLO,AdvisorShares Pure Cannabis,19.67,19.76 - 20.3,,19.76,10.08 - 31.87,0.15,234471.0,,0.59%,303684.0,,,81.63%,,Equity,,,,,,2021-05-25
CWS,AdvisorShares Focused Equity,46.4,46.36 - 46.6,,46.43,33.93 - 49.37,0.12,1967.0,,0.27%,3583.0,,,35.23%,,Equity,,,,,,2021-05-25
AADR,WCM/BNY Mellon Focused Growth ADR,65.19,64.41 - 65.29,,65.29,47.37 - 67.24,0.07,1537.0,,0.11%,4500.0,23330000.0,,38.61%,,Equity,AdvisorShares Dorsey Wright ADR,64.42,-1.19%,1.54K,15:59:59,2021-05-25
HYLD,Peritus High Yield,32.3,32.32 - 32.39,,32.32,26.64 - 32.64,2.36,11505.0,,7.29%,22278.0,196980000.0,,19.99%,,,High Yield,32.35,0.15%,11.51K,15:59:59,2021-05-25
MINC,Newfleet Multi-Sector Income,48.82,48.8 - 48.86,,48.82,47.32 - 52.42,1.16,15885.0,,2.37%,15221.0,255550000.0,,3.19%,,,AdvisorShares Newfleet Multi-Sector Income,48.83,+0.03%,15.89K,15:59:59,2021-05-25
ACT,AdvisorShares Vice ETF,35.18,34.92 - 35.26,,35.26,21.98 - 36.72,,1368.0,,,2210.0,,,59.11%,,Equity,,,,,,2021-05-25
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.93,48.93 - 48.93,,48.93,45.96 - 49.3,1.62,46.0,,3.31%,3041.0,27380000.0,,6.53%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.93,0.00%,0.05K,15:59:59,2021-05-25
DBLV,AdvisorShares Wilshire Buyback,96.68,95.95 - 96.26,,96.26,64.53 - 97.83,1.02,218.0,,1.11%,732.0,152610000.0,,51.53%,,Equity,AdvisorShares Wilshire Buyback,95.95,-0.75%,0.22K,15:59:59,2021-05-25
HOLD,AdvisorShares Sage Core Reserves,98.7,98.68 - 98.74,,98.74,97.88 - 99.08,1.36,1480.0,,1.37%,548.0,86990000.0,,0.83%,,,,,,,,2021-05-25
FWDB,Madrona Global Bond,25.86,25.89 - 25.89,,25.89,25.42 - 26.45,0.51,,,1.97%,1148.0,19080000.0,,1.4%,,,AdvisorShares FolioBeyond Smart Core Bond,25.89,+0.09%,0,15:59:59,2021-05-25
DWMC,AdvisorShares Dorsey Wright Micro-Cap,36.58,35.95 - 36.7,,36.7,19.57 - 41.61,,384.0,,,4693.0,,,83.5%,,Equity,,,,,,2021-05-25
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,0.02%,,Equity,,,,,,2021-05-25
VEGA,Star Global Buy-Write,38.97,38.75 - 38.97,,38.77,30.55 - 39.28,0.1,480.0,,0.27%,5320.0,17480000.0,,23.09%,,Other,AdvisorShares STAR Global Buy-Write,38.84,-0.33%,0.48K,15:59:59,2021-05-25
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-05-25
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-05-25
AFIF,Anfield Universal Fixed Income,9.71,9.71 - 9.74,,9.74,9.51 - 10.77,0.31,23572.0,,3.18%,57521.0,,,- 1.12%,,,,,,,,2021-05-25
GLIF,AGFiQ Global Infrastructure,26.91,26.84 - 27.02,,27.02,22.19 - 27.02,1.17,1126.0,,4.75%,1381.0,,,19%,,Equity,,,,,,2021-05-25
USHG,AGFiQ Dynamic Hedged U.S. Equity,31.4,31.34 - 31.51,,31.34,26.74 - 32.48,0.36,,,1.14%,1472.0,,,18.98%,,Equity,,,,,,2021-05-25
VMOT,Alpha Architect Value Momentum Trend,27.21,27.23 - 27.36,,27.23,21.78 - 29.4,26.05,1227.0,,95.88%,3297.0,,,23.62%,,Equity,,,,,,2021-05-25
QMOM,MomentumShares U.S. Quantitative Momentum,47.8,47.86 - 48.29,,48.01,32.7 - 68.19,0.04,4844.0,,0.08%,20672.0,,,43.18%,,Equity,,,,,,2021-05-25
IMOM,MomentumShares International Quantitative Momentum,34.09,34.51 - 34.72,,34.51,24.33 - 37.96,0.2,15753.0,,0.61%,19928.0,,,41.62%,,Equity,,,,,,2021-05-25
FRDM,Alpha Architect Freedom 100 Emerging Markets,33.17,33.21 - 33.57,,33.57,21.43 - 35.05,0.53,18133.0,,1.54%,17207.0,,,56.18%,,Equity,,,,,,2021-05-25
AMLP,ALPS Alerian MLP,35.01,34.35 - 35.05,13%,35.05,18.93 - 35.23,2.89,1257287.0,3590000000.0,8.36%,2681460.0,8039999999.999999,1.95,32.41%,151282420.0,Equity,Alerian MLP,34.39,-1.77%,1.26M,15:59:59,2021-05-25
SDOG,ALPS Sector Dividend Dogs,54.93,54.1 - 54.93,,54.93,34.79 - 56.2,2.09,34503.0,,3.82%,60535.0,2063000000.0000002,,60.52%,,Equity,ALPS Sector Dividend Dogs,54.15,-1.42%,34.50K,15:59:59,2021-05-25
IDOG,ALPS Internatl Sector Dividends Dogs,29.05,28.91 - 29.05,,29.05,20.64 - 29.16,0.78,2674.0,,2.80%,26291.0,167900000.0,,41.02%,,Equity,ALPS International Sector Dividend Dogs,28.91,-0.48%,2.67K,15:59:59,2021-05-25
RIGS,ALPS RiverFront Strategic Income,24.78,24.68 - 24.86,,24.86,23.43 - 24.95,0.89,17499.0,,3.61%,41661.0,330550000.0,,4.42%,,,ALPS RiverFront Strategic Income,24.85,+0.28%,17.50K,15:59:59,2021-05-25
SBIO,ALPS Medical Breakthroughs,45.89,45.36 - 46.41,,46.0,37.2 - 64.04,,16343.0,,,31236.0,100500000.0,,7.57%,,Equity,ALPS Medical Breakthroughs,45.44,-0.98%,16.34K,15:59:59,2021-05-25
SGDJ,ALPS Sprott Junior Gold Miners,51.51,50.73 - 51.77,,51.21,32.81 - 52.98,0.97,58047.0,,2.24%,44205.0,58690000.0,,45.3%,,Equity,ALPS Sprott Junior Gold Miners,51.59,+0.16%,58.05K,15:59:59,2021-05-25
SGDM,ALPS Sprott Gold Miners,32.77,32.21 - 32.69,,32.69,25.08 - 39.41,0.09,14824.0,,0.34%,45260.0,224230000.0,,5.68%,,Equity,ALPS Sprott Gold Miners,32.53,-0.73%,14.82K,15:59:59,2021-05-25
ACES,ALPS Clean Energy,67.66,66.79 - 68,,67.87,35.35 - 101.72,0.45,73818.0,,0.55%,139404.0,,,94.15%,,Equity,,,,,,2021-05-25
DTEC,ALPS Disruptive Technologies,45.67,45.69 - 46.08,,46.08,32.11 - 51.55,0.14,19525.0,,0.30%,21838.0,,,41.05%,,Equity,,,,,,2021-05-25
ENFR,ALPS Alerian Energy Infrastructure,19.37,19.07 - 19.33,,19.33,12 - 19.43,1.46,6399.0,,8.24%,19889.0,29330000.0,,37.5%,,Equity,Alerian Energy Infrastructure,19.07,-1.56%,6.40K,15:59:59,2021-05-25
EDOG,ALPS Emerging Sector Dividend Dogs,24.35,24.44 - 24.54,,24.49,17.19 - 24.65,1.29,2326.0,,5.47%,4244.0,21420000.0,,46.64%,,Equity,ALPS Emerging Sector Dividend Dogs,24.52,+0.69%,2.33K,15:59:59,2021-05-25
BFOR,ALPS Barron’s 400,58.67,58.31 - 58.88,,58.84,37.62 - 59.6,0.49,17299.0,,0.86%,5068.0,188420000.0,,57.93%,,Equity,ALPS Barron’s 400,58.32,-0.60%,17.30K,15:59:59,2021-05-25
EQL,ALPS Equal Sector Weight,99.6,98.93 - 99.39,,99.6,70.57 - 100.69,1.71,43225.0,,1.73%,9808.0,147000000.0,,42.31%,,Equity,ALPS Equal Sector Weight,99.09,-0.51%,43.23K,15:59:59,2021-05-25
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,0 - 0,,,,,4677.0,80410000.0,,0%,,Other,,,,,,2021-05-25
VALQ,American Century STOXX U.S. Quality Value,50.22,49.92 - 50.42,,50.42,34.84 - 51.25,0.9,6167.0,,1.93%,15143.0,,,44.52%,,Equity,,,,,,2021-05-25
KORP,American Century Diversified Corporate Bond,52.27,52.26 - 52.35,,52.26,51.19 - 53.33,1.46,3007.0,,2.81%,6454.0,,,2.14%,,,,,,,,2021-05-25
SWAN,Amplify BlackSwan Growth & Treasury Core,33.36,33.42 - 33.51,,33.43,29.88 - 33.79,0.02,145053.0,,0.07%,168135.0,,,11.57%,,Equity,,,,,,2021-05-25
BLOK,Amplify Transformational Data Sharing,44.24,43.98 - 44.75,,44.04,18.77 - 62.94,0.66,401287.0,,1.14%,1006234.0,,,134.2%,,Equity,,,,,,2021-05-25
IBUY,Amplify Online Retail,117.05,116.86 - 118.66,,117.99,61.23 - 140.97,,78412.0,,,220723.0,8450000.0,,85.64%,,Equity,,,,,,2021-05-25
DIVO,Amplify YieldShares CWP Dividend Option Income,36.03,35.83 - 36.24,,36.15,27.52 - 36.4,1.64,127935.0,,4.79%,148579.0,3820000.0,,30.12%,,Equity,,,,,,2021-05-25
CNBS,Amplify Seymour Cannabis,24.13,24.13 - 24.73,,24.13,10.9 - 40.65,0.1,67612.0,,0.32%,162827.0,,,105.85%,,Equity,,,,,,2021-05-25
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,1.36%,,Equity,,,,,,2021-05-25
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,16.18,15.52 - 16.3,,16.3,11.87 - 21.21,,4507.0,,,2722.0,,,36.75%,,Equity,,,,,,2021-05-25
BATT,Amplify Advanced Battery Metals and Materials,15.79,15.74 - 15.94,,15.92,8.23 - 19.61,0.07,115295.0,,0.41%,217377.0,,,96.39%,,Equity,,,,,,2021-05-25
XBUY,Amplify International Online Retail,52.09,52.2 - 52.68,,52.68,30.34 - 62.41,,5436.0,,,17844.0,,,73.45%,,Equity,,,,,,2021-05-25
DRSK,Aptus Defined Risk,29.62,29.53 - 29.66,,29.66,29.01 - 31.86,0.45,83743.0,,1.53%,101181.0,,,- 1.8%,,Other,,,,,,2021-05-25
ACIO,Aptus Collared Income Opportunity,29.78,29.76 - 29.88,,29.8,24.3 - 30,0.48,23277.0,,1.72%,23049.0,,,22.55%,,Equity,,,,,,2021-05-25
ARKK,ARK Innovation,108.73,108.32 - 110.77,,109.5,59.65 - 159.7,,8786206.0,,,13638013.0,15670000.0,,73.25%,,Equity,ARK Innovation,109.38,+0.60%,8.79M,15:59:59,2021-05-25
ARKW,ARK Web X.0,134.48,134.07 - 136.47,,135.42,70.66 - 191.13,,844324.0,,,1681031.0,19350000.0,,81.44%,,Equity,ARK Next Generation Internet,134.9,+0.31%,844.32K,15:59:59,2021-05-25
ARKG,ARK Genomic Revolution Multi-Sector,79.04,78.76 - 80.42,,79.35,42.19 - 115.15,,2031625.0,,,3960514.0,8340000.0,,59.48%,,Equity,ARK Genomic Revolution,79.48,+0.56%,2.03M,15:59:59,2021-05-25
ARKQ,ARK Industrial Innovation,79.46,79.19 - 80.69,,79.79,43.3 - 101.11,,495999.0,,,911224.0,20150000.0,,83.17%,,Equity,ARK Autonomous Technology & Robotics,79.72,+0.33%,496.00K,15:59:59,2021-05-25
ARKF,ARK Fintech Innovation,48.69,48.92 - 49.57,,49.2,26.9 - 64.49,,882807.0,,,2147146.0,,,76.54%,,Equity,,,,,,2021-05-25
PRNT,The 3D Printing,37.88,37.55 - 38.37,,38.04,20.35 - 50.37,0.02,147596.0,,0.04%,334522.0,14900000.0,,86.7%,,Equity,,,,,,2021-05-25
IZRL,ARK Israeli Innovation Hedged,30.88,30.5 - 31.01,,31.01,23.16 - 38.77,0.48,43750.0,,1.45%,206809.0,,,31.94%,,Equity,,,,,,2021-05-25
ARCM,Arrow Reserve Capital Management,100.05,100.06 - 100.06,,100.06,99.07 - 102.23,0.78,,,0.78%,92.0,,,- 0.43%,,Equity,,,,,,2021-05-25
GYLD,Arrow Dow Jones Global Yield,15.21,14.61 - 15.3,,15.3,10.52 - 15.3,0.88,17651.0,,5.80%,8965.0,100000000.0,,35.26%,,,Arrow Dow Jones Global Yield,15.18,-0.20%,17.65K,15:59:59,2021-05-25
DWCR,Arrow DWA Country Rotation,34.59,34.81 - 35.08,,35.08,23.55 - 35.31,,10701.0,,,3509.0,,,48.1%,,Equity,,,,,,2021-05-25
DOGS,Arrow Dogs of the World,31.96,31.96 - 31.96,,31.96,27.25 - 49.63,,,,,489.0,,,0%,,Equity,,,,,,2021-05-25
QVM,Arrow QVM Equity Factor,21.69,19.55 - 19.55,,21.0,19.2 - 23.6,,,,,2286.0,3580000.0,,- 5.92%,,Equity,,,,,,2021-05-25
DWAT,Arrow Investments DWA Tactical,13.2,13.11 - 13.2,,13.11,9.62 - 13.35,,,,,2255.0,9520000.0,,35.25%,,Equity,,,,,,2021-05-25
AGO_pf,Assured Guaranty Municipal Holdings Inc,25.72,25.77 - 25.79,,25.89,25.1 - 27.28,1.4,3847.0,,5.49%,4077.0,,,1.01%,,Other,,,,,,2021-05-25
SBUG,Barclays Bank iPath Silver ETN,38.44,38.74 - 38.74,,38.74,24.76 - 41.33,,,,,342.0,,,56.8%,,Commodity,,,,,,2021-05-25
GBUG,Barclays Bank iPath Gold ETN,30.76,30.92 - 31.08,,30.98,27.46 - 34.3,,1145.0,,,2259.0,,,5.67%,,Commodity,,,,,,2021-05-25
DJP,iPath Bloomberg Commodity Total Return Exp 12 June,26.3,26.21 - 26.31,,26.27,16.76 - 27.28,,91470.0,,,202714.0,957480000.0,,55.71%,,Commodity,iPath Bloomberg Commodity Index Total Return(SM),26.25,-0.19%,91.47K,15:59:59,2021-05-25
ATMP,Barclays ETN Plus Select MLP,16.01,15.74 - 15.91,,15.81,8.79 - 16.08,1.24,3796.0,,8.61%,53061.0,497800000.0,,35.11%,,Equity,Barclays ETN Plus Select MLP,15.74,-1.66%,3.80K,15:59:59,2021-05-25
OILNF,iPath S&P GSCI Crude Oil Total Return,105.0,101 - 107,,101.0,25.01 - 107,,792.0,,,1760.0,,,5368.75%,,Commodity,,,,,,2021-05-25
