Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,23.46,22.84 - 22.84,,23.35,15.21 - 27.71,,5848.0,,,4948.0,,,- 13.9%,,Equity,,,,,,2020-11-12
EEMD,AAM S&P EM Sector High Dividend,18.58,19.04 - 19.04,,19.27,13.76 - 23.08,,,,,3192.0,,,- 11.28%,,Equity,,,,,,2020-11-12
ZIG,The Acquirers Fund,21.67,21.93 - 21.93,,21.88,17.19 - 27.79,,,,,7781.0,,,- 17.12%,,Equity,,,,,,2020-11-12
HDGE,Ranger Equity Bear,3.65,3.69 - 3.76,,3.67,3.61 - 7.95,,324419.0,,,890650.0,163390000.0,,- 38.62%,,Equity,,,,,,2020-11-12
DWSH,AdvisorShares Dorsey Wright Short,14.59,14.7 - 15.23,,14.74,14.11 - 45.92,,74215.0,,,163873.0,,,- 40.18%,,Equity,,,,,,2020-11-12
YOLO,AdvisorShares Pure Cannabis,13.78,13.65 - 13.92,,13.79,5.65 - 15.16,,202322.0,,,113126.0,,,6.98%,,Equity,,,,,,2020-11-12
CWS,AdvisorShares Focused Equity,40.7,41.16 - 41.47,,41.41,25.72 - 43.06,,,,,1720.0,,,16.27%,,Equity,,,,,,2020-11-12
AADR,WCM/BNY Mellon Focused Growth ADR,59.6,57.49 - 57.49,,60.4,33.75 - 60.4,,,,,7059.0,23330000.0,,15.7%,,Equity,,,,,,2020-11-12
HYLD,Peritus High Yield,31.1,31.24 - 31.24,,31.14,24.02 - 34.26,,3356.0,,,15890.0,196980000.0,,- 6.39%,,,,,,,,2020-11-12
MINC,Newfleet Multi-Sector Income,48.8,48.89 - 48.89,,48.71,42.72 - 49.12,,2287.0,,,2331.0,255550000.0,,0.43%,,,,,,,,2020-11-12
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,2272.0,,,10.55%,,Equity,,,,,,2020-11-12
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,47.94,47.89 - 47.89,,47.89,38.88 - 50.41,,,,,254.0,27380000.0,,- 1.74%,,Other,,,,,,2020-11-12
DBLV,AdvisorShares Wilshire Buyback,71.98,72.26 - 72.42,,72.42,48.3 - 77.49,,,,,1003.0,152610000.0,,0.42%,,Equity,,,,,,2020-11-12
HOLD,AdvisorShares Sage Core Reserves,98.74,98.78 - 98.78,,98.78,93.52 - 100.35,,,,,5889.0,86990000.0,,- 1.07%,,,,,,,,2020-11-12
FWDB,Madrona Global Bond,25.8,25.81 - 25.82,,25.81,23.18 - 27.29,,,,,2122.0,19080000.0,,- 0.08%,,,,,,,,2020-11-12
DWMC,AdvisorShares Dorsey Wright Micro-Cap,23.98,23.85 - 23.98,,23.85,13.03 - 25.42,,,,,390.0,,,7.44%,,Equity,,,,,,2020-11-12
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 25%,,Equity,,,,,,2020-11-12
VEGA,Star Global Buy-Write,35.37,35.51 - 35.51,,34.86,25.27 - 36.15,,,,,807.0,17480000.0,,6.54%,,Other,,,,,,2020-11-12
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2020-11-12
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2020-11-12
AFIF,Anfield Universal Fixed Income,9.78,9.79 - 9.79,,9.78,9.11 - 10.77,,64588.0,,,83134.0,,,- 0.51%,,,,,,,,2020-11-12
GLIF,AGFiQ Global Infrastructure,23.42,23.46 - 23.46,,23.46,17.78 - 28.21,,,,,337.0,,,- 7.82%,,Equity,,,,,,2020-11-12
USHG,AGFiQ Dynamic Hedged U.S. Equity,30.2,30.25 - 30.25,,30.25,21.32 - 30.92,,,,,8.0,,,11.58%,,Equity,,,,,,2020-11-12
VMOT,Alpha Architect Value Momentum Trend,23.47,23.47 - 23.51,,23.47,19.7 - 25.75,,7626.0,,,7086.0,,,- 5.01%,,Equity,,,,,,2020-11-12
QMOM,MomentumShares U.S. Quantitative Momentum,43.82,43.53 - 44.06,,43.84,21.5 - 45.96,,9915.0,,,11407.0,,,39.76%,,Equity,,,,,,2020-11-12
IMOM,MomentumShares International Quantitative Momentum,29.46,29.42 - 29.54,,29.46,17.14 - 31.05,,2684.0,,,13546.0,,,13.74%,,Equity,,,,,,2020-11-12
FRDM,Alpha Architect Freedom 100 Emerging Markets,27.94,28.1 - 28.14,,28.18,16.86 - 28.46,,,,,3245.0,,,6.91%,,Equity,,,,,,2020-11-12
AMLP,ALPS Alerian MLP,23.52,22.17 - 22.92,13%,22.51,3.24 - 44.65,5.32,3189691.0,3590000000.0,14.45%,2732577.0,8039999999.999999,1.95,- 42.71%,151282420.0,Equity,,,,,,2020-11-12
SDOG,ALPS Sector Dividend Dogs,41.88,40.65 - 41.45,,41.52,26.12 - 47.63,,72387.0,,,91658.0,2063000000.0000002,,- 8.78%,,Equity,,,,,,2020-11-12
IDOG,ALPS Internatl Sector Dividends Dogs,24.08,23.55 - 23.75,,23.8,16.77 - 28.02,,16811.0,,,41245.0,167900000.0,,- 11.57%,,Equity,,,,,,2020-11-12
RIGS,ALPS RiverFront Strategic Income,24.72,24.69 - 24.7,,24.71,18.23 - 25.08,,16567.0,,,16884.0,330550000.0,,- 0.68%,,,,,,,,2020-11-12
SBIO,ALPS Medical Breakthroughs,46.95,46.5 - 47.25,,46.98,25.1 - 49.04,,14148.0,,,38006.0,100500000.0,,30.53%,,Equity,,,,,,2020-11-12
SGDJ,ALPS Sprott Junior Gold Miners,46.1,46.84 - 47,,46.38,16.52 - 51.35,,12069.0,,,25014.0,58690000.0,,52.11%,,Equity,,,,,,2020-11-12
SGDM,ALPS Sprott Gold Miners,31.7,32.18 - 32.5,,32.07,13.79 - 39.41,,25831.0,,,40866.0,224230000.0,,39.46%,,Equity,,,,,,2020-11-12
ACES,ALPS Clean Energy,62.47,61.41 - 62.86,,62.65,23.57 - 66.31,,220060.0,,,82114.0,,,97.25%,,Equity,,,,,,2020-11-12
DTEC,ALPS Disruptive Technologies,41.04,40.71 - 41.22,,41.1,22.24 - 43.24,,24086.0,,,22005.0,,,33.09%,,Equity,,,,,,2020-11-12
ENFR,ALPS Alerian Energy Infrastructure,13.72,12.97 - 13.18,,13.34,7.46 - 21.42,,44538.0,,,28495.0,29330000.0,,- 30.68%,,Equity,,,,,,2020-11-12
EDOG,ALPS Emerging Sector Dividend Dogs,20.61,20.45 - 20.45,,20.59,13.43 - 22.47,,2429.0,,,3707.0,21420000.0,,- 2.09%,,Equity,,,,,,2020-11-12
BFOR,ALPS Barron’s 400,45.52,45.63 - 45.63,,45.75,26.12 - 47.01,,,,,3731.0,188420000.0,,10.27%,,Equity,,,,,,2020-11-12
EQL,ALPS Equal Sector Weight,82.87,81.71 - 81.71,,82.58,51.33 - 89.89,,3994.0,,,6316.0,147000000.0,,7.39%,,Equity,,,,,,2020-11-12
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,47.1 - 48.69,,,,,4677.0,80410000.0,,2.13%,,Other,,,,,,2020-11-12
VALQ,American Century STOXX U.S. Quality Value,40.04,39.81 - 39.95,,39.8,26.78 - 44.08,,5405.0,,,7510.0,,,- 6.96%,,Equity,,,,,,2020-11-12
KORP,American Century Diversified Corporate Bond,52.77,52.83 - 52.85,,52.86,45.74 - 53.3,,9819.0,,,5017.0,,,3.47%,,,,,,,,2020-11-12
SWAN,Amplify BlackSwan Growth & Treasury Core,32.13,32.06 - 32.24,,32.23,26.39 - 33.24,,116871.0,,,255673.0,,,12.31%,,Equity,,,,,,2020-11-12
BLOK,Amplify Transformational Data Sharing,26.57,26.31 - 26.75,,26.55,13.04 - 28.12,,83599.0,,,57753.0,,,44.64%,,Equity,,,,,,2020-11-12
IBUY,Amplify Online Retail,96.94,95.26 - 97,,96.53,33.11 - 101.06,,179492.0,,,252477.0,8450000.0,,106.02%,,Equity,,,,,,2020-11-12
DIVO,Amplify YieldShares CWP Dividend Option Income,31.94,31.56 - 31.84,,31.97,21.39 - 32.82,,55549.0,,,70870.0,3820000.0,,3.4%,,Equity,,,,,,2020-11-12
CNBS,Amplify Seymour Cannabis,14.41,14.31 - 14.45,,14.47,6.48 - 16.27,,7738.0,,,10898.0,,,- 5.35%,,Equity,,,,,,2020-11-12
