Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.45,31.62 - 31.96,,31.66,17.88 - 31.96,1.02,21472.0,,3.47%,9707.0,,,59.25%,,Equity,,,,,,2021-05-10
EEMD,AAM S&P EM Sector High Dividend,23.81,23.87 - 23.99,,23.99,16.36 - 23.99,0.89,2945.0,,3.87%,1920.0,,,41.56%,,Equity,,,,,,2021-05-10
ZIG,The Acquirers Fund,27.59,27.64 - 27.9,,27.64,19 - 27.9,0.04,4088.0,,0.17%,7484.0,,,34.06%,,Equity,,,,,,2021-05-10
HDGE,Ranger Equity Bear,24.32,24.32 - 24.57,,24.33,2.58 - 26.49,0.12,151872.0,,0.48%,65456.0,163390000.0,,331.21%,,Equity,AdvisorShares Ranger Equity Bear,24.57,+1.03%,151.87K,15:59:59,2021-05-10
DWSH,AdvisorShares Dorsey Wright Short,8.87,8.73 - 8.9,,8.9,8.73 - 29.9,,50674.0,,,41905.0,,,- 64.31%,,Equity,,,,,,2021-05-10
YOLO,AdvisorShares Pure Cannabis,21.38,20.22 - 21.59,,21.59,8.16 - 31.87,0.15,245521.0,,0.59%,463672.0,,,144.06%,,Equity,,,,,,2021-05-10
CWS,AdvisorShares Focused Equity,47.3,47.28 - 47.95,,47.95,32.56 - 49.37,0.12,2765.0,,0.27%,3649.0,,,37.66%,,Equity,,,,,,2021-05-10
AADR,WCM/BNY Mellon Focused Growth ADR,66.68,65.59 - 67.08,,67.08,45.56 - 67.24,0.07,3083.0,,0.11%,4573.0,23330000.0,,40.98%,,Equity,AdvisorShares Dorsey Wright ADR,65.59,-1.63%,3.08K,15:59:59,2021-05-10
HYLD,Peritus High Yield,32.52,32.5 - 32.58,,32.58,26.2 - 32.64,2.36,8988.0,,7.28%,23641.0,196980000.0,,23.79%,,,High Yield,32.5,-0.04%,8.99K,15:59:59,2021-05-10
MINC,Newfleet Multi-Sector Income,48.84,48.86 - 48.9,,48.9,46.97 - 52.42,1.16,154375.0,,2.37%,12371.0,255550000.0,,3.77%,,,AdvisorShares Newfleet Multi-Sector Income,48.89,+0.10%,154.38K,15:59:59,2021-05-10
ACT,AdvisorShares Vice ETF,35.31,34.73 - 35.48,,35.48,20.83 - 36.72,,5095.0,,,2521.0,,,61.09%,,Equity,,,,,,2021-05-10
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.83,48.85 - 48.87,,48.87,45.38 - 49.3,1.62,574.0,,3.31%,2988.0,27380000.0,,7.48%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.85,+0.04%,0.57K,15:59:59,2021-05-10
