Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SLV,iShares Silver,22.74,22.62 - 24.25,- 15.56%,22.7,10.86 - 24.25,,74877813.0,13970000000.0,,38162746.0,4670000000.0,0.6,49.7%,614300000.0,Commodity,iShares Silver,24.25,+6.64%,74.88M,15:59:59,2020-08-04
GDX,VanEck Vectors Gold Miners,42.54,42.12 - 44.48,- 15.01%,42.5,16.18 - 44.48,0.12,42292019.0,18190000000.0,0.45%,32511351.0,5620000000.0,0.76,53.19%,427702500.0,Equity,VanEck Vectors Gold Miners,44.48,+4.56%,42.29M,15:59:59,2020-08-04
SPY,SPDR S&P 500,328.79,327.86 - 330.06,- 0.46%,327.86,218.26 - 339.08,4.03,41597006.0,291150000000.0,1.74%,88469426.0,167650000000.0,1.01,12.36%,885432116.0,Equity,SPDR S&P 500,330.06,+0.39%,41.61M,15:59:59,2020-08-04
EEM,iShares MSCI Emerging Markets,43.59,43.77 - 44.17,- 26.56%,43.78,30.09 - 46.32,0.84,40595987.0,23870000000.0,2.05%,49082742.0,22120000000.0,0.93,8.15%,547650000.0,Equity,iShares MSCI Emerging Markets,44.17,+1.33%,40.60M,15:59:59,2020-08-04
IAU,iShares Gold,18.85,18.82 - 19.27,- 9.65%,18.85,13.8 - 19.27,,33247390.0,31080000000.0,,24757149.0,5750000000.0,0.08,36.69%,1648600000.0,Commodity,iShares Gold,19.27,+2.23%,33.25M,15:59:59,2020-08-04
XLF,Financial Select Sector SPDR,24.1,23.87 - 24.04,- 7.17%,24.0,17.49 - 31.38,0.49,30686568.0,17520000000.0,2.54%,73378191.0,16160000000.0,1.18,- 12.68%,726995427.0,Equity,Financial Select Sector SPDR,24.0,-0.41%,30.69M,15:59:59,2020-08-04
EWZ,iShares MSCI Brazil Capped,31.87,30.82 - 31.78,- 18.37%,31.26,20.14 - 48.48,1.38,27371142.0,5720000000.0,3.24%,29809505.0,3580000000.0,1.14,- 27.44%,179350000.0,Equity,iShares MSCI Brazil Capped,31.51,-1.13%,27.37M,15:59:59,2020-08-04
FXI,iShares China Large-Cap,41.87,42.56 - 42.84,- 3.92%,42.63,33.1 - 45.9,0.75,24904317.0,3450000000.0,2.68%,23658907.0,6790000000.0,0.84,5.04%,82500000.0,Equity,iShares China Large-Cap,42.82,+2.27%,24.90M,15:59:59,2020-08-04
UVXY,ProShares Ultra VIX Short-Term Futures,24.85,23.67 - 24.73,,24.73,10.4 - 135,,23657579.0,,,23463890.0,331930000.0,,- 18.79%,,Other,ProShares Ultra VIX Short-Term Futures,23.77,-4.35%,23.66M,15:59:59,2020-08-04
XLE,Energy Select Sector SPDR,36.16,36.01 - 37.12,- 10.6%,36.04,22.88 - 61.8,1.86,22566840.0,10870000000.0,6.14%,27666804.0,13090000000.0,1.69,- 38.34%,300524200.0,Equity,Energy Select Sector SPDR,37.04,+2.43%,22.57M,15:59:59,2020-08-04
TZA,Direxion Daily Small Cap Bear 3X Shares,17.93,17.55 - 18.22,- 138.08%,18.1,17.55 - 118.69,,21356724.0,628300000.0,2.78%,26324886.0,623380000.0,- 3.25,- 62.8%,35041573.0,Equity,Direxion Daily Small Cap Bear 3X Shares,17.58,-1.95%,21.36M,15:59:59,2020-08-04
XLU,Utilities Select Sector SPDR,60.17,59.98 - 61.1,7.68%,60.13,43.44 - 71.1,1.51,20831593.0,11450000000.0,3.23%,17346696.0,6620000000.0,0.4,0.03%,190224160.0,Equity,Utilities Select Sector SPDR,60.83,+1.10%,20.83M,15:59:59,2020-08-04
GLD,SPDR Gold Shares,185.64,185.21 - 189.6,19.32%,185.61,136.12 - 189.6,,20542782.0,78880000000.0,,12128196.0,50080000000.0,0.09,36.61%,424900000.0,Commodity,SPDR Gold Shares,189.59,+2.13%,20.54M,15:59:59,2020-08-04
IWM,iShares Russell 2000,149.76,149.05 - 150.93,6.42%,149.39,95.69 - 170.56,1.59,20238210.0,39630000000.0,1.35%,33649739.0,35680000000.0,1.26,- 1.85%,264650000.0,Equity,iShares Russell 2000,150.79,+0.69%,20.24M,15:59:59,2020-08-04
SPXS,Direxion Daily S&P 500 Bear 3X Shares,6.39,6.31 - 6.44,,6.44,6.31 - 28.85,,18915989.0,,,44088338.0,436140000.0,,- 65.48%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,6.31,-1.25%,18.92M,15:59:59,2020-08-04
HYG,iShares iBoxx $ High Yield Corporate Bond,85.07,84.8 - 85.07,5.21%,84.97,67.52 - 88.53,5.0,17120207.0,30180000000.0,4.99%,27590200.0,20510000000.0,0.42,- 1.53%,354800000.0,,iShares iBoxx $ High Yield Corporate Bond,85.04,-0.04%,17.12M,15:59:59,2020-08-04
