Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.15,31.17 - 31.38,,31.38,19.71 - 31.96,1.02,1895.0,,3.47%,10229.0,,,57.16%,,Equity,,,,,,2021-05-21
EEMD,AAM S&P EM Sector High Dividend,23.44,23.2 - 23.35,,23.35,16.69 - 23.99,0.89,393.0,,3.87%,1856.0,,,37.64%,,Equity,,,,,,2021-05-21
ZIG,The Acquirers Fund,26.96,26.9 - 27.11,,27.07,20.07 - 27.9,0.04,4999.0,,0.17%,6794.0,,,31.51%,,Equity,,,,,,2021-05-21
HDGE,Ranger Equity Bear,24.46,24.27 - 24.52,,24.33,2.58 - 26.49,0.12,30720.0,,0.47%,65539.0,163390000.0,,352.96%,,Equity,AdvisorShares Ranger Equity Bear,24.52,+0.25%,30.72K,15:59:59,2021-05-21
DWSH,AdvisorShares Dorsey Wright Short,8.81,8.75 - 8.82,,8.77,8.73 - 24.84,,10932.0,,,36956.0,,,- 63.59%,,Equity,,,,,,2021-05-21
YOLO,AdvisorShares Pure Cannabis,19.48,19.37 - 19.8,,19.69,10.08 - 31.87,0.15,452746.0,,0.59%,341411.0,,,97.37%,,Equity,,,,,,2021-05-21
CWS,AdvisorShares Focused Equity,46.14,46.15 - 46.8,,46.8,33.93 - 49.37,0.12,2471.0,,0.27%,3694.0,,,33.52%,,Equity,,,,,,2021-05-21
AADR,WCM/BNY Mellon Focused Growth ADR,64.72,64.36 - 64.9,,64.9,46.94 - 67.24,0.07,2142.0,,0.11%,4694.0,23330000.0,,34.08%,,Equity,AdvisorShares Dorsey Wright ADR,64.36,-0.55%,2.14K,15:59:59,2021-05-21
HYLD,Peritus High Yield,32.32,32.31 - 32.45,,32.42,26.64 - 32.64,2.36,7380.0,,7.29%,22817.0,196980000.0,,20.24%,,,High Yield,32.39,+0.23%,7.38K,15:59:59,2021-05-21
MINC,Newfleet Multi-Sector Income,48.78,48.76 - 49,,49.0,47.19 - 52.42,1.16,979.0,,2.37%,15280.0,255550000.0,,3.52%,,,AdvisorShares Newfleet Multi-Sector Income,48.87,+0.17%,0.98K,15:59:59,2021-05-21
ACT,AdvisorShares Vice ETF,34.79,34.69 - 34.95,,34.94,21.84 - 36.72,,2068.0,,,2262.0,,,56.99%,,Equity,,,,,,2021-05-21
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.92,48.94 - 48.95,,48.94,45.92 - 49.3,1.62,858.0,,3.31%,2904.0,27380000.0,,7.2%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,48.95,+0.06%,0.86K,15:59:59,2021-05-21
DBLV,AdvisorShares Wilshire Buyback,95.6,96.12 - 96.12,,96.12,63.44 - 97.83,1.02,51.0,,1.11%,795.0,152610000.0,,49.18%,,Equity,AdvisorShares Wilshire Buyback,96.12,+0.54%,0.05K,15:59:59,2021-05-21
HOLD,AdvisorShares Sage Core Reserves,98.69,98.75 - 98.75,,98.75,97.88 - 99.08,1.36,59.0,,1.37%,550.0,86990000.0,,0.84%,,,,,,,,2021-05-21
FWDB,Madrona Global Bond,25.79,25.83 - 25.83,,25.83,25.42 - 26.45,0.48,,,1.84%,1235.0,19080000.0,,0.98%,,,AdvisorShares FolioBeyond Smart Core Bond,25.83,+0.16%,0,15:59:59,2021-05-21
